# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 7.962325e-01 -3.469194e-02 7.924916e-01 6.884520e-02
2.000000e+09 5.292406e-01 -5.047815e-02 5.240260e-01 5.426084e-02
3.000000e+09 3.851280e-01 -4.282435e-02 3.810099e-01 3.634736e-02
4.000000e+09 3.284506e-01 -3.230544e-02 3.255805e-01 2.886965e-02
5.000000e+09 3.313020e-01 -2.059746e-02 3.292489e-01 3.052663e-02
6.000000e+09 3.962177e-01 -1.105379e-03 3.934411e-01 4.681212e-02
7.000000e+09 5.567154e-01 4.116198e-02 5.448882e-01 1.064639e-01
8.000000e+09 8.274508e-01 9.246424e-02 7.702537e-01 2.878098e-01
9.000000e+09 9.533254e-01 -1.956703e-02 8.234535e-01 4.799697e-01
1.000000e+10 7.715475e-01 -1.546641e-01 6.640259e-01 3.611567e-01
1.100000e+10 5.415738e-01 -1.317334e-01 4.868676e-01 1.972522e-01
1.200000e+10 4.042007e-01 -8.110138e-02 3.774422e-01 1.197421e-01
1.300000e+10 3.500657e-01 -4.192989e-02 3.345038e-01 9.431393e-02
1.400000e+10 3.597605e-01 -4.806648e-03 3.451875e-01 1.012429e-01
1.500000e+10 4.410158e-01 4.974500e-02 4.110562e-01 1.518328e-01
1.600000e+10 6.227831e-01 1.406774e-01 5.253948e-01 3.033627e-01
1.700000e+10 8.311864e-01 1.681476e-01 5.619497e-01 5.889056e-01
1.800000e+10 8.546229e-01 -5.549651e-02 4.733734e-01 7.093787e-01
1.900000e+10 7.553835e-01 -2.318322e-01 4.629988e-01 5.499911e-01
2.000000e+10 5.836082e-01 -2.016630e-01 4.293230e-01 3.400181e-01
2.100000e+10 4.518315e-01 -1.187225e-01 3.748823e-01 2.225308e-01
2.200000e+10 3.984167e-01 -4.951974e-02 3.499527e-01 1.838935e-01
2.300000e+10 4.183508e-01 1.852590e-02 3.650146e-01 2.035646e-01
2.400000e+10 5.223938e-01 1.133512e-01 4.115365e-01 3.011386e-01
2.500000e+10 7.014112e-01 2.236844e-01 4.165129e-01 5.181313e-01
2.600000e+10 7.896814e-01 1.655593e-01 2.670624e-01 7.244753e-01
2.700000e+10 7.657698e-01 -8.077196e-02 1.726989e-01 7.416565e-01
2.800000e+10 7.397653e-01 -2.589677e-01 2.498878e-01 6.463316e-01
2.900000e+10 6.399827e-01 -2.509673e-01 3.352269e-01 4.839589e-01
3.000000e+10 5.262967e-01 -1.526995e-01 3.527611e-01 3.594867e-01
3.100000e+10 4.778606e-01 -5.260136e-02 3.530690e-01 3.176887e-01
3.200000e+10 5.123102e-01 5.220476e-02 3.617366e-01 3.590029e-01
3.300000e+10 6.309057e-01 1.791484e-01 3.450832e-01 4.968556e-01
3.400000e+10 7.500734e-01 2.486198e-01 2.064564e-01 6.768856e-01
3.500000e+10 7.392550e-01 1.203139e-01 1.309097e-02 7.292812e-01
3.600000e+10 7.143587e-01 -9.136310e-02 -3.762105e-02 7.074926e-01
3.700000e+10 7.297688e-01 -2.477872e-01 5.451294e-02 6.842458e-01
3.800000e+10 6.972128e-01 -2.663367e-01 1.921798e-01 6.150100e-01
3.900000e+10 6.225372e-01 -1.723221e-01 2.748424e-01 5.313373e-01
4.000000e+10 5.906424e-01 -4.635268e-02 2.998200e-01 5.067720e-01
4.100000e+10 6.381833e-01 9.094778e-02 2.773812e-01 5.675087e-01
4.200000e+10 7.349118e-01 2.133903e-01 1.632080e-01 6.840490e-01
4.300000e+10 7.643274e-01 2.106890e-01 -3.944580e-02 7.336556e-01
4.400000e+10 7.172777e-01 7.134130e-02 -1.779031e-01 6.911933e-01
4.500000e+10 7.049322e-01 -9.089755e-02 -1.975371e-01 6.705566e-01
4.600000e+10 7.381802e-01 -2.134298e-01 -1.265023e-01 6.952373e-01
4.700000e+10 7.532830e-01 -2.419467e-01 -3.024706e-03 7.133638e-01
4.800000e+10 7.309642e-01 -1.632179e-01 9.789050e-02 7.057521e-01
4.900000e+10 7.272915e-01 -2.829257e-02 1.229929e-01 7.162578e-01
5.000000e+10 7.711434e-01 1.127643e-01 5.102368e-02 7.611458e-01
5.100000e+10 8.088066e-01 1.900404e-01 -1.114959e-01 7.782169e-01
5.200000e+10 7.799698e-01 1.456349e-01 -2.682807e-01 7.177526e-01
5.300000e+10 7.358616e-01 3.314494e-02 -3.422955e-01 6.505594e-01
5.400000e+10 7.351595e-01 -8.089838e-02 -3.509501e-01 6.408970e-01
5.500000e+10 7.740824e-01 -1.646652e-01 -3.152704e-01 6.875271e-01
5.600000e+10 8.153296e-01 -1.842924e-01 -2.487874e-01 7.542570e-01
5.700000e+10 8.376642e-01 -1.217458e-01 -1.932068e-01 8.059345e-01
5.800000e+10 8.575317e-01 -7.423821e-03 -2.022103e-01 8.333166e-01
5.900000e+10 8.769471e-01 9.593607e-02 -2.902591e-01 8.219380e-01
6.000000e+10 8.643900e-01 1.270942e-01 -4.059704e-01 7.524661e-01
6.100000e+10 8.221541e-01 8.283357e-02 -4.834618e-01 6.598035e-01
6.200000e+10 7.925617e-01 8.628496e-03 -5.164536e-01 6.011283e-01
6.300000e+10 7.992808e-01 -6.121735e-02 -5.277916e-01 5.971082e-01
6.400000e+10 8.365297e-01 -1.071591e-01 -5.295872e-01 6.386205e-01
6.500000e+10 8.838055e-01 -1.112539e-01 -5.278352e-01 7.000891e-01
6.600000e+10 9.230434e-01 -6.746651e-02 -5.372804e-01 7.475207e-01
6.700000e+10 9.458908e-01 1.214072e-03 -5.735836e-01 7.521368e-01
6.800000e+10 9.451326e-01 5.280892e-02 -6.281981e-01 7.041690e-01
6.900000e+10 9.204773e-01 6.151104e-02 -6.737009e-01 6.241970e-01
7.000000e+10 8.899559e-01 3.568053e-02 -6.987356e-01 5.500154e-01
7.100000e+10 8.747387e-01 -2.261070e-03 -7.136723e-01 5.058009e-01
7.200000e+10 8.829110e-01 -3.524909e-02 -7.306660e-01 4.943850e-01
7.300000e+10 9.096179e-01 -5.274899e-02 -7.543362e-01 5.055682e-01
7.400000e+10 9.432014e-01 -4.938073e-02 -7.839824e-01 5.220746e-01
7.500000e+10 9.713522e-01 -2.819995e-02 -8.167902e-01 5.249606e-01
7.600000e+10 9.856411e-01 -1.773759e-03 -8.478888e-01 5.025633e-01
7.700000e+10 9.842811e-01 1.562952e-02 -8.713218e-01 4.575624e-01
7.800000e+10 9.729126e-01 1.809015e-02 -8.850117e-01 4.037150e-01
7.900000e+10 9.609178e-01 9.304876e-03 -8.929812e-01 3.547690e-01
8.000000e+10 9.554007e-01 -3.324600e-03 -9.012668e-01 3.170135e-01
8.100000e+10 9.582567e-01 -1.359852e-02 -9.134019e-01 2.894270e-01
8.200000e+10 9.671580e-01 -1.819395e-02 -9.293861e-01 2.670300e-01
8.300000e+10 9.781107e-01 -1.682020e-02 -9.470051e-01 2.441292e-01
8.400000e+10 9.877186e-01 -1.160103e-02 -9.635719e-01 2.167548e-01
8.500000e+10 9.943072e-01 -5.620176e-03 -9.771473e-01 1.838430e-01
8.600000e+10 9.978466e-01 -1.262177e-03 -9.869927e-01 1.467704e-01
8.700000e+10 9.991563e-01 6.188767e-04 -9.933213e-01 1.078233e-01
8.800000e+10 9.990801e-01 4.218164e-04 -9.967069e-01 6.881995e-02
8.900000e+10 9.981000e-01 -1.016676e-03 -9.976297e-01 3.061946e-02
9.000000e+10 9.963902e-01 -3.082679e-03 -9.963637e-01 -6.589901e-03
9.100000e+10 9.939961e-01 -5.547307e-03 -9.930618e-01 -4.272938e-02
9.200000e+10 9.909187e-01 -8.270538e-03 -9.878515e-01 -7.746565e-02
9.300000e+10 9.871741e-01 -1.075565e-02 -9.809334e-01 -1.103024e-01
9.400000e+10 9.830041e-01 -1.196160e-02 -9.727493e-01 -1.411124e-01
9.500000e+10 9.792034e-01 -1.064870e-02 -9.641356e-01 -1.707875e-01
9.600000e+10 9.772158e-01 -6.182271e-03 -9.561995e-01 -2.014822e-01
9.700000e+10 9.785672e-01 6.264311e-04 -9.496771e-01 -2.360225e-01
9.800000e+10 9.835790e-01 7.118511e-03 -9.439148e-01 -2.764087e-01
9.900000e+10 9.900388e-01 9.235746e-03 -9.362532e-01 -3.217474e-01
1.000000e+11 9.931507e-01 3.347963e-03 -9.229621e-01 -3.667126e-01
1.010000e+11 9.877384e-01 -1.059131e-02 -9.018447e-01 -4.027296e-01
1.020000e+11 9.716513e-01 -2.696085e-02 -8.742787e-01 -4.231030e-01
1.030000e+11 9.477894e-01 -3.684026e-02 -8.444764e-01 -4.287274e-01
1.040000e+11 9.235903e-01 -3.366795e-02 -8.172751e-01 -4.288903e-01
1.050000e+11 9.084598e-01 -1.677959e-02 -7.963937e-01 -4.367777e-01
1.060000e+11 9.096984e-01 8.965817e-03 -7.824128e-01 -4.640055e-01
1.070000e+11 9.277262e-01 3.392860e-02 -7.702354e-01 -5.160060e-01
1.080000e+11 9.525252e-01 4.350154e-02 -7.496258e-01 -5.860657e-01
1.090000e+11 9.668726e-01 2.382078e-02 -7.143739e-01 -6.511107e-01
1.100000e+11 9.590697e-01 -2.245435e-02 -6.732725e-01 -6.826527e-01
1.110000e+11 9.300355e-01 -6.996417e-02 -6.414748e-01 -6.697620e-01
1.120000e+11 8.877645e-01 -9.030700e-02 -6.220221e-01 -6.269441e-01
1.130000e+11 8.456840e-01 -7.370157e-02 -6.082290e-01 -5.829297e-01
1.140000e+11 8.216263e-01 -2.844518e-02 -5.954131e-01 -5.654590e-01
1.150000e+11 8.286187e-01 3.116809e-02 -5.787449e-01 -5.921924e-01
1.160000e+11 8.633297e-01 8.552902e-02 -5.437183e-01 -6.651266e-01
1.170000e+11 8.987697e-01 1.010074e-01 -4.726833e-01 -7.577302e-01
1.180000e+11 9.048521e-01 4.882779e-02 -3.816286e-01 -8.189828e-01
1.190000e+11 8.864745e-01 -4.967879e-02 -3.249967e-01 -8.232534e-01
1.200000e+11 8.598579e-01 -1.351554e-01 -3.301178e-01 -7.823751e-01
1.210000e+11 8.206626e-01 -1.599126e-01 -3.705235e-01 -7.145819e-01
1.220000e+11 7.739375e-01 -1.172939e-01 -4.046762e-01 -6.491985e-01
1.230000e+11 7.486269e-01 -3.223373e-02 -4.132611e-01 -6.233927e-01
1.240000e+11 7.670340e-01 6.959084e-02 -3.865883e-01 -6.588230e-01
1.250000e+11 8.139791e-01 1.538910e-01 -2.993331e-01 -7.411337e-01
1.260000e+11 8.301432e-01 1.562611e-01 -1.483272e-01 -8.016978e-01
1.270000e+11 7.965398e-01 5.541552e-02 -1.652144e-02 -7.944380e-01
1.280000e+11 7.713393e-01 -8.370281e-02 2.179217e-02 -7.664746e-01
1.290000e+11 7.752543e-01 -1.949430e-01 -3.308057e-02 -7.496147e-01
1.300000e+11 7.672072e-01 -2.241654e-01 -1.397416e-01 -7.202978e-01
1.310000e+11 7.289937e-01 -1.541424e-01 -2.292845e-01 -6.746114e-01
1.320000e+11 7.079164e-01 -2.450629e-02 -2.572360e-01 -6.590711e-01
1.330000e+11 7.405586e-01 1.222204e-01 -2.022931e-01 -7.018310e-01
1.340000e+11 7.795632e-01 2.179973e-01 -4.109134e-02 -7.473335e-01
1.350000e+11 7.340283e-01 1.723042e-01 1.473834e-01 -6.981311e-01
1.360000e+11 6.579181e-01 3.668871e-02 2.404905e-01 -6.112892e-01
1.370000e+11 6.418468e-01 -1.037459e-01 2.463595e-01 -5.835333e-01
1.380000e+11 6.881552e-01 -2.228557e-01 1.869860e-01 -6.236419e-01
1.390000e+11 7.319721e-01 -2.680020e-01 6.238307e-02 -6.782820e-01
1.400000e+11 7.182070e-01 -1.817178e-01 -6.527610e-02 -6.917651e-01
1.410000e+11 7.075732e-01 -5.161285e-03 -1.015352e-01 -7.002312e-01
1.420000e+11 7.489111e-01 1.816447e-01 4.055480e-03 -7.265374e-01
1.430000e+11 7.335210e-01 2.431575e-01 2.102816e-01 -6.593247e-01
1.440000e+11 6.129583e-01 1.388723e-01 3.281386e-01 -4.987558e-01
1.450000e+11 5.267986e-01 1.026223e-02 3.456893e-01 -3.973794e-01
1.460000e+11 5.264012e-01 -1.022915e-01 3.398374e-01 -3.887740e-01
1.470000e+11 6.029193e-01 -2.122765e-01 3.197661e-01 -4.649732e-01
1.480000e+11 7.051376e-01 -2.803295e-01 2.433511e-01 -5.995120e-01
1.490000e+11 7.408954e-01 -1.974111e-01 1.203754e-01 -7.038925e-01
1.500000e+11 7.508354e-01 2.501874e-02 9.703684e-02 -7.441180e-01
1.510000e+11 7.702403e-01 2.240882e-01 2.527881e-01 -6.922086e-01
1.520000e+11 6.523016e-01 2.051111e-01 3.905871e-01 -4.804879e-01
1.530000e+11 4.981825e-01 8.439654e-02 3.862367e-01 -3.031242e-01
1.540000e+11 4.276252e-01 -9.295781e-03 3.584087e-01 -2.330669e-01
1.550000e+11 4.385451e-01 -8.693596e-02 3.581651e-01 -2.376588e-01
1.560000e+11 5.265142e-01 -1.739532e-01 3.849596e-01 -3.142669e-01
1.570000e+11 6.757447e-01 -2.525727e-01 4.011709e-01 -4.815598e-01
1.580000e+11 7.906008e-01 -1.911247e-01 3.587123e-01 -6.781197e-01
1.590000e+11 8.318012e-01 5.917810e-02 3.826163e-01 -7.362037e-01
1.600000e+11 7.633533e-01 2.075139e-01 4.991129e-01 -5.390108e-01
1.610000e+11 5.568868e-01 1.262656e-01 4.638666e-01 -2.810830e-01
1.620000e+11 4.148876e-01 3.582377e-02 3.807725e-01 -1.608126e-01
1.630000e+11 3.635174e-01 -2.018586e-02 3.410029e-01 -1.243158e-01
1.640000e+11 3.805994e-01 -6.658970e-02 3.506326e-01 -1.322063e-01
1.650000e+11 4.694552e-01 -1.231162e-01 4.123088e-01 -1.877019e-01
1.660000e+11 6.461325e-01 -1.854963e-01 5.255935e-01 -3.268482e-01
1.670000e+11 8.544078e-01 -1.453353e-01 6.454035e-01 -5.406890e-01
1.680000e+11 9.180655e-01 7.045549e-02 7.286062e-01 -5.540878e-01
1.690000e+11 7.163181e-01 1.186409e-01 6.462543e-01 -2.852915e-01
1.700000e+11 4.850581e-01 4.503060e-02 4.680366e-01 -1.191443e-01
1.710000e+11 3.670283e-01 -6.276206e-04 3.612424e-01 -6.490974e-02
1.720000e+11 3.292821e-01 -2.535745e-02 3.243241e-01 -5.096692e-02
1.730000e+11 3.505465e-01 -4.526210e-02 3.430984e-01 -5.583613e-02
1.740000e+11 4.401701e-01 -6.840924e-02 4.272233e-01 -8.093335e-02
1.750000e+11 6.335630e-01 -8.926475e-02 6.110846e-01 -1.414550e-01
1.760000e+11 9.129887e-01 -5.398424e-02 8.852716e-01 -2.166293e-01
1.770000e+11 9.530369e-01 2.172841e-02 9.430380e-01 -1.359652e-01
1.780000e+11 6.695262e-01 -2.492299e-03 6.691481e-01 -2.236113e-02
1.790000e+11 4.518909e-01 -2.461631e-02 4.512003e-01 4.208115e-03
