# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.572057e-01 -8.839383e-03 9.562413e-01 4.203748e-02
2.000000e+09 8.516511e-01 -2.713067e-02 8.487119e-01 6.528096e-02
3.000000e+09 7.267283e-01 -4.214214e-02 7.222165e-01 6.900255e-02
4.000000e+09 6.125236e-01 -4.934320e-02 6.073284e-01 6.247084e-02
5.000000e+09 5.201106e-01 -5.038022e-02 5.149200e-01 5.323787e-02
6.000000e+09 4.498930e-01 -4.802766e-02 4.450747e-01 4.478346e-02
7.000000e+09 3.986382e-01 -4.422180e-02 3.943377e-01 3.813902e-02
8.000000e+09 3.627443e-01 -3.996665e-02 3.589890e-01 3.336075e-02
9.000000e+09 3.393252e-01 -3.565734e-02 3.360879e-01 3.025016e-02
1.000000e+10 3.264250e-01 -3.133917e-02 3.236528e-01 2.863554e-02
1.100000e+10 3.229755e-01 -2.684326e-02 3.205956e-01 2.847921e-02
1.200000e+10 3.287318e-01 -2.183039e-02 3.266366e-01 2.994311e-02
1.300000e+10 3.442626e-01 -1.577286e-02 3.422674e-01 3.348062e-02
1.400000e+10 3.710090e-01 -7.894751e-03 3.687610e-01 4.000805e-02
1.500000e+10 4.113767e-01 2.896722e-03 4.081650e-01 5.122258e-02
1.600000e+10 4.687081e-01 1.797928e-02 4.630808e-01 7.014362e-02
1.700000e+10 5.466636e-01 3.853552e-02 5.357082e-01 1.018473e-01
1.800000e+10 6.468667e-01 6.376906e-02 6.250884e-01 1.537351e-01
1.900000e+10 7.631456e-01 8.672855e-02 7.215969e-01 2.327386e-01
2.000000e+10 8.739008e-01 9.002411e-02 8.021527e-01 3.348872e-01
2.100000e+10 9.450070e-01 5.361224e-02 8.389750e-01 4.316073e-01
2.200000e+10 9.533254e-01 -1.956703e-02 8.234535e-01 4.799697e-01
2.300000e+10 9.034165e-01 -9.626528e-02 7.706251e-01 4.615532e-01
2.400000e+10 8.161848e-01 -1.447140e-01 6.986839e-01 3.963033e-01
2.500000e+10 7.145553e-01 -1.585427e-01 6.203522e-01 3.172013e-01
2.600000e+10 6.167613e-01 -1.490402e-01 5.453496e-01 2.465265e-01
2.700000e+10 5.331279e-01 -1.293424e-01 4.802367e-01 1.920120e-01
2.800000e+10 4.669077e-01 -1.076077e-01 4.277826e-01 1.530538e-01
2.900000e+10 4.173657e-01 -8.733925e-02 3.880462e-01 1.264363e-01
3.000000e+10 3.823933e-01 -6.939758e-02 3.598910e-01 1.090280e-01
3.100000e+10 3.599074e-01 -5.345436e-02 3.419973e-01 9.855867e-02
3.200000e+10 3.484103e-01 -3.870630e-02 3.333429e-01 9.366981e-02
3.300000e+10 3.471664e-01 -2.413575e-02 3.333774e-01 9.381622e-02
3.400000e+10 3.562586e-01 -8.547360e-03 3.420530e-01 9.923160e-02
3.500000e+10 3.766339e-01 9.490132e-03 3.597699e-01 1.110345e-01
3.600000e+10 4.101319e-01 3.169557e-02 3.871795e-01 1.315128e-01
3.700000e+10 4.593365e-01 5.993151e-02 4.246341e-01 1.645724e-01
3.800000e+10 5.267648e-01 9.538968e-02 4.708403e-01 2.160817e-01
3.900000e+10 6.123710e-01 1.361404e-01 5.202007e-01 2.930108e-01
4.000000e+10 7.085009e-01 1.723222e-01 5.597294e-01 3.987249e-01
4.100000e+10 7.956794e-01 1.826633e-01 5.713790e-01 5.227483e-01
4.200000e+10 8.505758e-01 1.442009e-01 5.474783e-01 6.347856e-01
4.300000e+10 8.662346e-01 5.577631e-02 5.055053e-01 7.012245e-01
4.400000e+10 8.546229e-01 -5.549651e-02 4.733734e-01 7.093787e-01
4.500000e+10 8.261924e-01 -1.545964e-01 4.623106e-01 6.670552e-01
4.600000e+10 7.811036e-01 -2.176045e-01 4.630068e-01 5.902507e-01
4.700000e+10 7.190786e-01 -2.386219e-01 4.605920e-01 4.979845e-01
4.800000e+10 6.471291e-01 -2.270772e-01 4.478450e-01 4.082241e-01
4.900000e+10 5.760509e-01 -1.979848e-01 4.267368e-01 3.324641e-01
5.000000e+10 5.141166e-01 -1.633000e-01 4.028937e-01 2.744552e-01
5.100000e+10 4.651203e-01 -1.293966e-01 3.811337e-01 2.330890e-01
5.200000e+10 4.297354e-01 -9.842664e-02 3.642781e-01 2.056360e-01
5.300000e+10 4.073394e-01 -7.024909e-02 3.536252e-01 1.895776e-01
5.400000e+10 3.971988e-01 -4.367119e-02 3.496588e-01 1.832989e-01
5.500000e+10 3.990556e-01 -1.701940e-02 3.524989e-01 1.862800e-01
5.600000e+10 4.133700e-01 1.166276e-02 3.620300e-01 1.991808e-01
5.700000e+10 4.413383e-01 4.450903e-02 3.776782e-01 2.239589e-01
5.800000e+10 4.845658e-01 8.349195e-02 3.977055e-01 2.639383e-01
5.900000e+10 5.439320e-01 1.293020e-01 4.178287e-01 3.233607e-01
6.000000e+10 6.168956e-01 1.786699e-01 4.294201e-01 4.052599e-01
6.100000e+10 6.934377e-01 2.203477e-01 4.195046e-01 5.062792e-01
6.200000e+10 7.552559e-01 2.344352e-01 3.775084e-01 6.106873e-01
6.300000e+10 7.861871e-01 2.031832e-01 3.085511e-01 6.939762e-01
6.400000e+10 7.875297e-01 1.272262e-01 2.365600e-01 7.403080e-01
6.500000e+10 7.759021e-01 2.524628e-02 1.872902e-01 7.525351e-01
6.600000e+10 7.657698e-01 -8.077196e-02 1.726989e-01 7.416565e-01
6.700000e+10 7.592361e-01 -1.735304e-01 1.905422e-01 7.141570e-01
6.800000e+10 7.484822e-01 -2.400891e-01 2.296490e-01 6.707042e-01
6.900000e+10 7.243387e-01 -2.727531e-01 2.748339e-01 6.121590e-01
7.000000e+10 6.843234e-01 -2.722645e-01 3.128114e-01 5.443525e-01
7.100000e+10 6.342017e-01 -2.473545e-01 3.372546e-01 4.767461e-01
7.200000e+10 5.831716e-01 -2.093306e-01 3.490231e-01 4.176753e-01
7.300000e+10 5.387891e-01 -1.669169e-01 3.525707e-01 3.716536e-01
7.400000e+10 5.053385e-01 -1.246665e-01 3.525387e-01 3.399143e-01
7.500000e+10 4.846553e-01 -8.382207e-02 3.522556e-01 3.221500e-01
7.600000e+10 4.774470e-01 -4.365545e-02 3.535290e-01 3.179104e-01
7.700000e+10 4.842050e-01 -2.456578e-03 3.567749e-01 3.273532e-01
7.800000e+10 5.055360e-01 4.178337e-02 3.609403e-01 3.514866e-01
7.900000e+10 5.418281e-01 9.059071e-02 3.630239e-01 3.918988e-01
8.000000e+10 5.919819e-01 1.435767e-01 3.573290e-01 4.496046e-01
8.100000e+10 6.510223e-01 1.960091e-01 3.353693e-01 5.224345e-01
8.200000e+10 7.078414e-01 2.365640e-01 2.886365e-01 6.014698e-01
8.300000e+10 7.473044e-01 2.494750e-01 2.157693e-01 6.705742e-01
