# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 4.852539e-01 -1.502102e-02 4.840226e-01 3.110878e-02
2.000000e+09 3.225892e-01 2.928256e-03 3.211642e-01 3.014618e-02
3.000000e+09 4.964934e-01 5.880018e-02 4.821930e-01 1.026555e-01
4.000000e+09 9.577339e-01 -1.702212e-03 8.278312e-01 4.816085e-01
5.000000e+09 5.104284e-01 -8.866229e-02 4.737115e-01 1.681473e-01
6.000000e+09 3.456682e-01 3.460426e-03 3.313652e-01 9.834434e-02
7.000000e+09 5.431111e-01 1.349153e-01 4.618807e-01 2.518605e-01
8.000000e+09 8.641706e-01 -5.817593e-03 4.749190e-01 7.219480e-01
9.000000e+09 5.664307e-01 -1.614651e-01 4.366427e-01 3.226700e-01
1.000000e+10 3.946754e-01 4.917518e-03 3.450273e-01 1.915741e-01
1.100000e+10 6.147591e-01 2.066791e-01 3.964247e-01 4.219715e-01
1.200000e+10 7.748644e-01 -1.062735e-02 1.605894e-01 7.579663e-01
1.300000e+10 6.384631e-01 -2.213309e-01 3.460460e-01 4.887740e-01
1.400000e+10 4.739416e-01 8.031908e-03 3.420700e-01 3.279394e-01
1.500000e+10 6.886103e-01 2.524571e-01 2.568608e-01 5.869174e-01
1.600000e+10 7.196989e-01 -1.500707e-02 -6.255700e-02 7.168179e-01
1.700000e+10 7.069087e-01 -2.480221e-01 1.857436e-01 6.353773e-01
1.800000e+10 5.847964e-01 1.319891e-02 2.789390e-01 5.138148e-01
1.900000e+10 7.447806e-01 2.511461e-01 4.703320e-02 6.995796e-01
2.000000e+10 7.056247e-01 -1.821248e-02 -2.291935e-01 6.671168e-01
2.100000e+10 7.640200e-01 -2.313862e-01 -3.322806e-02 7.273809e-01
2.200000e+10 7.167971e-01 1.843763e-02 9.611257e-02 7.100848e-01
2.300000e+10 7.882607e-01 2.063381e-01 -1.969604e-01 7.348375e-01
2.400000e+10 7.309067e-01 -1.935249e-02 -3.815691e-01 6.231012e-01
2.500000e+10 8.181567e-01 -1.805985e-01 -2.870390e-01 7.445624e-01
2.600000e+10 8.424167e-01 1.836910e-02 -2.204002e-01 8.128666e-01
2.700000e+10 8.378260e-01 1.402078e-01 -4.464323e-01 6.949765e-01
2.800000e+10 7.900450e-01 -1.752873e-02 -5.481508e-01 5.686780e-01
2.900000e+10 8.761993e-01 -1.156454e-01 -5.503922e-01 6.718778e-01
3.000000e+10 9.318043e-01 1.017424e-02 -5.764123e-01 7.320550e-01
3.100000e+10 9.003126e-01 7.491804e-02 -6.858079e-01 5.784614e-01
3.200000e+10 8.707059e-01 -1.306760e-02 -7.341845e-01 4.679008e-01
3.300000e+10 9.310180e-01 -5.881307e-02 -7.840241e-01 4.986399e-01
3.400000e+10 9.770874e-01 -5.051968e-04 -8.440131e-01 4.922818e-01
3.500000e+10 9.621448e-01 2.690698e-02 -8.856289e-01 3.750466e-01
3.600000e+10 9.490048e-01 -8.409582e-03 -9.061159e-01 2.819455e-01
3.700000e+10 9.697149e-01 -2.504499e-02 -9.391940e-01 2.400717e-01
3.800000e+10 9.905740e-01 -7.568257e-03 -9.734705e-01 1.831248e-01
3.900000e+10 9.972195e-01 2.777252e-03 -9.925859e-01 9.598040e-02
4.000000e+10 9.944901e-01 -3.861443e-03 -9.944332e-01 9.913204e-03
4.100000e+10 9.878795e-01 -1.203939e-02 -9.856678e-01 -6.496198e-02
4.200000e+10 9.839413e-01 -1.497875e-02 -9.749136e-01 -1.321349e-01
4.300000e+10 9.847236e-01 -5.172157e-03 -9.643200e-01 -1.993509e-01
4.400000e+10 9.894548e-01 9.526367e-03 -9.470717e-01 -2.863305e-01
4.500000e+10 9.865722e-01 -5.967610e-03 -9.110903e-01 -3.784225e-01
4.600000e+10 9.584473e-01 -3.588695e-02 -8.622877e-01 -4.168852e-01
4.700000e+10 9.266743e-01 -9.892855e-03 -8.195834e-01 -4.323315e-01
4.800000e+10 9.424607e-01 4.415815e-02 -7.791310e-01 -5.284288e-01
4.900000e+10 9.597457e-01 3.396383e-03 -7.027161e-01 -6.536745e-01
5.000000e+10 9.129470e-01 -8.046490e-02 -6.537608e-01 -6.321348e-01
5.100000e+10 8.480111e-01 -1.582091e-02 -6.272034e-01 -5.705160e-01
5.200000e+10 8.790789e-01 1.011890e-01 -5.467640e-01 -6.808742e-01
5.300000e+10 8.937353e-01 1.472445e-02 -3.756219e-01 -8.108355e-01
5.400000e+10 8.553711e-01 -1.425235e-01 -3.912278e-01 -7.471864e-01
5.500000e+10 7.778896e-01 -2.039495e-02 -4.425853e-01 -6.393861e-01
5.600000e+10 8.216251e-01 1.682848e-01 -2.943642e-01 -7.483968e-01
5.700000e+10 7.842911e-01 2.009261e-02 -2.533522e-02 -7.836242e-01
5.800000e+10 7.971902e-01 -2.015606e-01 -1.235640e-01 -7.613261e-01
5.900000e+10 7.353789e-01 -2.173524e-02 -2.779862e-01 -6.804656e-01
6.000000e+10 7.745397e-01 2.254311e-01 -4.250224e-02 -7.397879e-01
6.100000e+10 6.517717e-01 1.731565e-02 2.229627e-01 -6.122043e-01
6.200000e+10 7.389957e-01 -2.349695e-01 1.157253e-01 -6.910222e-01
6.300000e+10 7.296457e-01 -2.018648e-02 -1.139253e-01 -7.204140e-01
6.400000e+10 7.236373e-01 2.488388e-01 1.877412e-01 -6.530570e-01
6.500000e+10 5.278730e-01 1.154776e-02 3.335252e-01 -4.089957e-01
6.600000e+10 6.724083e-01 -2.274821e-01 3.017138e-01 -5.561957e-01
6.700000e+10 7.644864e-01 -1.671656e-02 8.679193e-02 -7.593598e-01
6.800000e+10 6.549478e-01 2.237581e-01 3.599477e-01 -4.993262e-01
6.900000e+10 4.320564e-01 7.030240e-03 3.551444e-01 -2.459588e-01
7.000000e+10 5.978570e-01 -1.807652e-01 4.170183e-01 -3.883976e-01
7.100000e+10 8.376145e-01 -1.198019e-02 3.651703e-01 -7.537275e-01
7.200000e+10 5.779550e-01 1.611457e-01 4.527390e-01 -3.210785e-01
7.300000e+10 3.679017e-01 4.500944e-03 3.429285e-01 -1.331597e-01
7.400000e+10 5.314002e-01 -1.126470e-01 4.685032e-01 -2.240572e-01
7.500000e+10 9.301265e-01 -6.449432e-03 7.140816e-01 -5.959709e-01
7.600000e+10 5.170717e-01 8.543080e-02 4.848191e-01 -1.581620e-01
7.700000e+10 3.318541e-01 3.302692e-03 3.272710e-01 -5.486320e-02
7.800000e+10 4.907039e-01 -3.980189e-02 4.825270e-01 -7.983616e-02
7.900000e+10 9.946158e-01 -1.284120e-03 9.766097e-01 -1.883946e-01
