# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 8.005072e-01 -1.218757e-02 7.996267e-01 3.550251e-02
2.000000e+09 5.326828e-01 -1.605385e-02 5.314246e-01 3.288069e-02
3.000000e+09 3.865337e-01 -1.025114e-02 3.854261e-01 2.738493e-02
4.000000e+09 3.286081e-01 -2.135379e-03 3.274489e-01 2.749445e-02
5.000000e+09 3.302626e-01 9.351364e-03 3.282442e-01 3.523772e-02
6.000000e+09 3.926559e-01 3.029188e-02 3.870435e-01 5.880840e-02
7.000000e+09 5.456042e-01 7.132335e-02 5.257925e-01 1.270402e-01
8.000000e+09 8.040967e-01 1.105004e-01 7.363031e-01 3.036757e-01
9.000000e+09 9.577339e-01 -1.702212e-03 8.278312e-01 4.816085e-01
1.000000e+10 8.000479e-01 -1.306068e-01 7.015894e-01 3.616501e-01
1.100000e+10 5.574292e-01 -1.024318e-01 5.123088e-01 1.943571e-01
1.200000e+10 4.098548e-01 -5.158662e-02 3.887257e-01 1.192148e-01
1.300000e+10 3.506092e-01 -1.380741e-02 3.365797e-01 9.721243e-02
1.400000e+10 3.559131e-01 2.232717e-02 3.386332e-01 1.072527e-01
1.500000e+10 4.289680e-01 7.460593e-02 3.914335e-01 1.588311e-01
1.600000e+10 5.932778e-01 1.577845e-01 4.872584e-01 2.994360e-01
1.700000e+10 7.997047e-01 1.927046e-01 5.328640e-01 5.643123e-01
1.800000e+10 8.641706e-01 -5.817593e-03 4.749190e-01 7.219480e-01
1.900000e+10 7.908985e-01 -2.044558e-01 4.832012e-01 5.918064e-01
2.000000e+10 6.109694e-01 -1.831307e-01 4.536421e-01 3.659994e-01
2.100000e+10 4.627417e-01 -9.665608e-02 3.868235e-01 2.348512e-01
2.200000e+10 3.986703e-01 -2.670639e-02 3.488989e-01 1.910349e-01
2.300000e+10 4.086046e-01 3.856534e-02 3.506211e-01 2.062408e-01
2.400000e+10 4.961652e-01 1.249324e-01 3.822530e-01 2.906106e-01
2.500000e+10 6.587119e-01 2.303426e-01 3.893569e-01 4.787952e-01
2.600000e+10 7.741357e-01 2.132400e-01 2.694538e-01 6.936926e-01
2.700000e+10 7.748644e-01 -1.062735e-02 1.605894e-01 7.579663e-01
2.800000e+10 7.659417e-01 -2.220074e-01 2.290935e-01 6.963445e-01
2.900000e+10 6.732129e-01 -2.417056e-01 3.338660e-01 5.322852e-01
3.000000e+10 5.428681e-01 -1.425073e-01 3.545280e-01 3.856259e-01
3.100000e+10 4.764308e-01 -4.033492e-02 3.446583e-01 3.264508e-01
3.200000e+10 4.921642e-01 5.870064e-02 3.412990e-01 3.497068e-01
3.300000e+10 5.890614e-01 1.749333e-01 3.246467e-01 4.593433e-01
3.400000e+10 7.152124e-01 2.643678e-01 2.175970e-01 6.279252e-01
3.500000e+10 7.413453e-01 1.882342e-01 2.773657e-02 7.165134e-01
3.600000e+10 7.196989e-01 -1.500707e-02 -6.255700e-02 7.168179e-01
3.700000e+10 7.413041e-01 -2.018996e-01 3.368118e-03 7.132721e-01
3.800000e+10 7.248700e-01 -2.593513e-01 1.524931e-01 6.594841e-01
3.900000e+10 6.406600e-01 -1.762899e-01 2.536828e-01 5.612595e-01
4.000000e+10 5.844532e-01 -5.118742e-02 2.821087e-01 5.092937e-01
4.100000e+10 6.055190e-01 7.902737e-02 2.640675e-01 5.391440e-01
4.200000e+10 6.906596e-01 2.048609e-01 1.769744e-01 6.353918e-01
4.300000e+10 7.512672e-01 2.478874e-01 -3.077947e-03 7.091860e-01
4.400000e+10 7.263969e-01 1.456264e-01 -1.699193e-01 6.910664e-01
4.500000e+10 7.056247e-01 -1.821248e-02 -2.291935e-01 6.671168e-01
4.600000e+10 7.373641e-01 -1.663218e-01 -1.872387e-01 6.935305e-01
4.700000e+10 7.657778e-01 -2.341095e-01 -6.747632e-02 7.259857e-01
4.800000e+10 7.406668e-01 -1.799030e-01 5.462474e-02 7.164065e-01
4.900000e+10 7.127175e-01 -5.299126e-02 1.046716e-01 7.029951e-01
5.000000e+10 7.341541e-01 8.833152e-02 6.390188e-02 7.260140e-01
5.100000e+10 7.810441e-01 1.936240e-01 -6.874494e-02 7.535342e-01
5.200000e+10 7.825313e-01 1.955027e-01 -2.359893e-01 7.200298e-01
5.300000e+10 7.437197e-01 1.017853e-01 -3.446088e-01 6.511555e-01
5.400000e+10 7.309067e-01 -1.935249e-02 -3.815691e-01 6.231012e-01
5.500000e+10 7.639155e-01 -1.259718e-01 -3.666986e-01 6.582022e-01
5.600000e+10 8.100250e-01 -1.802260e-01 -3.065860e-01 7.277803e-01
5.700000e+10 8.307060e-01 -1.470041e-01 -2.319084e-01 7.840158e-01
5.800000e+10 8.362228e-01 -4.282784e-02 -2.039015e-01 8.098509e-01
5.900000e+10 8.506514e-01 7.483218e-02 -2.571478e-01 8.073927e-01
6.000000e+10 8.557406e-01 1.431567e-01 -3.671877e-01 7.595863e-01
6.100000e+10 8.287894e-01 1.300180e-01 -4.675914e-01 6.718225e-01
6.200000e+10 7.952508e-01 6.261034e-02 -5.234707e-01 5.953842e-01
6.300000e+10 7.900450e-01 -1.752873e-02 -5.481508e-01 5.686780e-01
6.400000e+10 8.194692e-01 -8.454204e-02 -5.567405e-01 5.953340e-01
6.500000e+10 8.652276e-01 -1.159060e-01 -5.526649e-01 6.555502e-01
6.600000e+10 9.036893e-01 -9.376775e-02 -5.454747e-01 7.143665e-01
