# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 4.823975e-01 -4.948159e-02 4.773638e-01 4.881295e-02
2.000000e+09 3.229755e-01 -2.684326e-02 3.205956e-01 2.847921e-02
3.000000e+09 5.049113e-01 2.754104e-02 4.971156e-01 8.398223e-02
4.000000e+09 9.533254e-01 -1.956703e-02 8.234535e-01 4.799697e-01
5.000000e+09 4.978304e-01 -1.184259e-01 4.523794e-01 1.707728e-01
6.000000e+09 3.471664e-01 -2.413575e-02 3.333774e-01 9.381622e-02
7.000000e+09 5.675220e-01 1.154653e-01 4.957414e-01 2.509771e-01
8.000000e+09 8.546229e-01 -5.549651e-02 4.733734e-01 7.093787e-01
9.000000e+09 5.436069e-01 -1.808194e-01 4.148100e-01 3.012399e-01
1.000000e+10 3.990556e-01 -1.701940e-02 3.524989e-01 1.862800e-01
1.100000e+10 6.557226e-01 2.015673e-01 4.280140e-01 4.540339e-01
1.200000e+10 7.657698e-01 -8.077196e-02 1.726989e-01 7.416565e-01
1.300000e+10 6.082527e-01 -2.293396e-01 3.444803e-01 4.457668e-01
1.400000e+10 4.842050e-01 -2.456578e-03 3.567749e-01 3.273532e-01
1.500000e+10 7.306195e-01 2.474055e-01 2.550449e-01 6.383944e-01
1.600000e+10 7.143587e-01 -9.136310e-02 -3.762105e-02 7.074926e-01
1.700000e+10 6.789563e-01 -2.496037e-01 2.196338e-01 5.919803e-01
1.800000e+10 6.043593e-01 2.090736e-02 2.960957e-01 5.264413e-01
1.900000e+10 7.681038e-01 2.279397e-01 1.158919e-02 7.334116e-01
2.000000e+10 7.049322e-01 -9.089755e-02 -1.975371e-01 6.705566e-01
2.100000e+10 7.496363e-01 -2.308535e-01 2.731832e-02 7.126815e-01
2.200000e+10 7.446735e-01 4.476179e-02 1.002060e-01 7.365417e-01
2.300000e+10 7.920537e-01 1.666389e-01 -2.359873e-01 7.374893e-01
2.400000e+10 7.351595e-01 -8.089838e-02 -3.509501e-01 6.408970e-01
2.500000e+10 8.224775e-01 -1.760118e-01 -2.315664e-01 7.693284e-01
2.600000e+10 8.690695e-01 5.009278e-02 -2.380733e-01 8.343222e-01
2.700000e+10 8.331995e-01 9.859177e-02 -4.690280e-01 6.815524e-01
2.800000e+10 7.992808e-01 -6.121735e-02 -5.277916e-01 5.971082e-01
2.900000e+10 8.948190e-01 -1.044484e-01 -5.283524e-01 7.145874e-01
3.000000e+10 9.488821e-01 3.156457e-02 -6.002883e-01 7.341900e-01
3.100000e+10 8.968118e-01 4.412570e-02 -6.940071e-01 5.662848e-01
3.200000e+10 8.829110e-01 -3.524909e-02 -7.306660e-01 4.943850e-01
3.300000e+10 9.511695e-01 -4.539942e-02 -7.920352e-01 5.247309e-01
3.400000e+10 9.867212e-01 8.692140e-03 -8.608465e-01 4.821686e-01
3.500000e+10 9.635034e-01 1.215441e-02 -8.911757e-01 3.660558e-01
3.600000e+10 9.582567e-01 -1.359852e-02 -9.134019e-01 2.894270e-01
3.700000e+10 9.807368e-01 -1.575795e-02 -9.513402e-01 2.377984e-01
3.800000e+10 9.964156e-01 -3.147750e-03 -9.825388e-01 1.656855e-01
3.900000e+10 9.991960e-01 6.199028e-04 -9.961064e-01 7.851353e-02
4.000000e+10 9.963902e-01 -3.082679e-03 -9.963637e-01 -6.589901e-03
4.100000e+10 9.900420e-01 -8.946078e-03 -9.862705e-01 -8.586957e-02
4.200000e+10 9.809799e-01 -1.168481e-02 -9.684286e-01 -1.559845e-01
4.300000e+10 9.778636e-01 -1.181161e-03 -9.511778e-01 -2.268848e-01
4.400000e+10 9.900388e-01 9.235746e-03 -9.362532e-01 -3.217474e-01
4.500000e+10 9.846950e-01 -1.478791e-02 -8.954248e-01 -4.094143e-01
4.600000e+10 9.351484e-01 -3.707420e-02 -8.302734e-01 -4.286888e-01
4.700000e+10 9.076692e-01 2.139568e-03 -7.854252e-01 -4.549353e-01
4.800000e+10 9.525252e-01 4.350154e-02 -7.496258e-01 -5.860657e-01
4.900000e+10 9.535625e-01 -3.549591e-02 -6.640482e-01 -6.834190e-01
5.000000e+10 8.656111e-01 -8.637528e-02 -6.148143e-01 -6.031792e-01
5.100000e+10 8.237554e-01 1.580350e-02 -5.838518e-01 -5.808961e-01
5.200000e+10 8.987697e-01 1.010074e-01 -4.726833e-01 -7.577302e-01
5.300000e+10 8.804797e-01 -7.465002e-02 -3.207602e-01 -8.165689e-01
5.400000e+10 7.967212e-01 -1.457774e-01 -3.902071e-01 -6.791554e-01
5.500000e+10 7.582734e-01 4.392994e-02 -3.976823e-01 -6.441254e-01
5.600000e+10 8.301432e-01 1.562611e-01 -1.483272e-01 -8.016978e-01
5.700000e+10 7.705607e-01 -1.163301e-01 1.581510e-02 -7.615648e-01
5.800000e+10 7.498414e-01 -1.998012e-01 -1.905722e-01 -6.971541e-01
5.900000e+10 7.280797e-01 8.644823e-02 -2.255890e-01 -6.868307e-01
6.000000e+10 7.340283e-01 1.723042e-01 1.473834e-01 -6.981311e-01
6.100000e+10 6.491254e-01 -1.365627e-01 2.377814e-01 -5.883659e-01
6.200000e+10 7.308985e-01 -2.409205e-01 -7.865313e-03 -6.900059e-01
6.300000e+10 7.370780e-01 1.399710e-01 -3.677236e-02 -7.227309e-01
6.400000e+10 6.129583e-01 1.388723e-01 3.281386e-01 -4.987558e-01
6.500000e+10 5.391892e-01 -1.299801e-01 3.372248e-01 -4.001370e-01
6.600000e+10 7.334531e-01 -2.620460e-01 1.803189e-01 -6.608861e-01
6.700000e+10 7.732417e-01 1.899200e-01 2.029169e-01 -7.215662e-01
6.800000e+10 4.981825e-01 8.439654e-02 3.862367e-01 -3.031242e-01
6.900000e+10 4.532239e-01 -1.072271e-01 3.629787e-01 -2.493206e-01
7.000000e+10 7.447796e-01 -2.499690e-01 3.850507e-01 -5.864709e-01
7.100000e+10 8.000239e-01 1.982917e-01 4.790037e-01 -6.093226e-01
7.200000e+10 4.148876e-01 3.582377e-02 3.807725e-01 -1.608126e-01
7.300000e+10 3.953889e-01 -7.922186e-02 3.609120e-01 -1.407085e-01
7.400000e+10 7.561166e-01 -1.907493e-01 5.890501e-01 -4.339896e-01
7.500000e+10 7.832596e-01 1.296783e-01 6.869948e-01 -3.531533e-01
7.600000e+10 3.670283e-01 -6.276206e-04 3.612424e-01 -6.490974e-02
7.700000e+10 3.655219e-01 -5.058598e-02 3.570287e-01 -5.981513e-02
