# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.138015e-01 -1.438374e-02 9.123823e-01 4.883397e-02
2.000000e+09 7.361937e-01 -3.478874e-02 7.328091e-01 6.133388e-02
3.000000e+09 5.737517e-01 -4.211835e-02 5.697468e-01 5.296783e-02
4.000000e+09 4.586117e-01 -4.016237e-02 4.549074e-01 4.208214e-02
5.000000e+09 3.853302e-01 -3.493309e-02 3.822142e-01 3.422552e-02
6.000000e+09 3.430933e-01 -2.902276e-02 3.405617e-01 2.980670e-02
7.000000e+09 3.244053e-01 -2.289922e-02 3.223429e-01 2.845152e-02
8.000000e+09 3.259005e-01 -1.599323e-02 3.240985e-01 3.025788e-02
9.000000e+09 3.480243e-01 -6.958647e-03 3.460509e-01 3.634905e-02
1.000000e+10 3.951544e-01 6.553627e-03 3.919474e-01 4.981208e-02
1.100000e+10 4.759219e-01 2.808852e-02 4.686713e-01 7.784571e-02
1.200000e+10 6.007214e-01 6.028858e-02 5.821401e-01 1.354416e-01
1.300000e+10 7.655315e-01 9.273782e-02 7.197691e-01 2.436609e-01
1.400000e+10 9.142348e-01 7.972028e-02 8.222963e-01 3.915336e-01
1.500000e+10 9.548731e-01 -1.499361e-02 8.252310e-01 4.801579e-01
1.600000e+10 8.725026e-01 -1.178345e-01 7.467995e-01 4.355070e-01
1.700000e+10 7.280806e-01 -1.522813e-01 6.347325e-01 3.225314e-01
1.800000e+10 5.858583e-01 -1.349211e-01 5.249697e-01 2.223355e-01
1.900000e+10 4.773121e-01 -1.033243e-01 4.387039e-01 1.571301e-01
2.000000e+10 4.054580e-01 -7.403444e-02 3.802226e-01 1.197741e-01
2.100000e+10 3.638865e-01 -4.962791e-02 3.461465e-01 1.006629e-01
2.200000e+10 3.468342e-01 -2.811423e-02 3.326170e-01 9.417820e-02
2.300000e+10 3.518731e-01 -6.259985e-03 3.377072e-01 9.863720e-02
2.400000e+10 3.803975e-01 1.999094e-02 3.616919e-01 1.161103e-01
2.500000e+10 4.377346e-01 5.574721e-02 4.060890e-01 1.536087e-01
2.600000e+10 5.314935e-01 1.055677e-01 4.695998e-01 2.254261e-01
2.700000e+10 6.611465e-01 1.631424e-01 5.361676e-01 3.507470e-01
2.800000e+10 7.917956e-01 1.866532e-01 5.626156e-01 5.249423e-01
2.900000e+10 8.599790e-01 1.120504e-01 5.228606e-01 6.735171e-01
3.000000e+10 8.577913e-01 -4.306697e-02 4.745390e-01 7.132769e-01
3.100000e+10 8.148710e-01 -1.800220e-01 4.656906e-01 6.440024e-01
3.200000e+10 7.325615e-01 -2.329124e-01 4.667972e-01 5.142942e-01
3.300000e+10 6.254026e-01 -2.124422e-01 4.462063e-01 3.832710e-01
3.400000e+10 5.264298e-01 -1.632758e-01 4.107496e-01 2.859267e-01
3.500000e+10 4.543361e-01 -1.135202e-01 3.776509e-01 2.256418e-01
3.600000e+10 4.116235e-01 -7.027852e-02 3.560734e-01 1.941819e-01
3.700000e+10 3.958969e-01 -3.128739e-02 3.487143e-01 1.848074e-01
3.800000e+10 4.061392e-01 8.652423e-03 3.558099e-01 1.956362e-01
3.900000e+10 4.445373e-01 5.581621e-02 3.761147e-01 2.302949e-01
4.000000e+10 5.153350e-01 1.158521e-01 4.040104e-01 2.982014e-01
4.100000e+10 6.170565e-01 1.860740e-01 4.215211e-01 4.104329e-01
4.200000e+10 7.232910e-01 2.364092e-01 3.937002e-01 5.588030e-01
4.300000e+10 7.820514e-01 2.096020e-01 3.041277e-01 6.893314e-01
4.400000e+10 7.822259e-01 9.140302e-02 2.070423e-01 7.487698e-01
4.500000e+10 7.685468e-01 -6.353845e-02 1.696084e-01 7.469003e-01
4.600000e+10 7.602562e-01 -1.958980e-01 2.016257e-01 7.063714e-01
4.700000e+10 7.340016e-01 -2.652963e-01 2.679450e-01 6.297473e-01
4.800000e+10 6.732806e-01 -2.620832e-01 3.232792e-01 5.292538e-01
