# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.599863e-01 2.044756e-02 9.568557e-01 -7.471786e-02
2.000000e+09 8.626796e-01 6.471969e-02 8.526727e-01 -1.139159e-01
3.000000e+09 7.488915e-01 1.054618e-01 7.323166e-01 -1.158821e-01
4.000000e+09 6.445027e-01 1.310460e-01 6.234351e-01 -9.766972e-02
5.000000e+09 5.583231e-01 1.429885e-01 5.346640e-01 -7.357543e-02
6.000000e+09 4.907425e-01 1.464404e-01 4.656558e-01 -5.047842e-02
7.000000e+09 4.394220e-01 1.457631e-01 4.134198e-01 -3.047731e-02
8.000000e+09 4.016460e-01 1.437575e-01 3.747932e-01 -1.354028e-02
9.000000e+09 3.750998e-01 1.420333e-01 3.471674e-01 1.099442e-03
1.000000e+10 3.580562e-01 1.414815e-01 3.286038e-01 1.438004e-02
1.100000e+10 3.493667e-01 1.426094e-01 3.177696e-01 2.724289e-02
1.200000e+10 3.484057e-01 1.457375e-01 3.138415e-01 4.062875e-02
1.300000e+10 3.550182e-01 1.510980e-01 3.164215e-01 5.554024e-02
1.400000e+10 3.694809e-01 1.588590e-01 3.254710e-01 7.313391e-02
1.500000e+10 3.924694e-01 1.690750e-01 3.412532e-01 9.482680e-02
1.600000e+10 4.250012e-01 1.815338e-01 3.642669e-01 1.223975e-01
1.700000e+10 4.683062e-01 1.954383e-01 3.951485e-01 1.580261e-01
1.800000e+10 5.235486e-01 2.088421e-01 4.345314e-01 2.041337e-01
1.900000e+10 5.913258e-01 2.178166e-01 4.829080e-01 2.627204e-01
2.000000e+10 6.709405e-01 2.156425e-01 5.406509e-01 3.337005e-01
2.100000e+10 7.594991e-01 1.931430e-01 6.083069e-01 4.117006e-01
2.200000e+10 8.503969e-01 1.425668e-01 6.862175e-01 4.816173e-01
2.300000e+10 9.294834e-01 6.739234e-02 7.697887e-01 5.165490e-01
2.400000e+10 9.704991e-01 -7.060276e-03 8.384601e-01 4.886750e-01
2.500000e+10 9.461736e-01 -4.416176e-02 8.567352e-01 3.991229e-01
2.600000e+10 8.596980e-01 -3.293422e-02 8.088306e-01 2.894634e-01
2.700000e+10 7.465555e-01 3.802521e-03 7.188971e-01 2.012897e-01
2.800000e+10 6.394874e-01 4.149048e-02 6.212809e-01 1.457148e-01
2.900000e+10 5.521375e-01 7.041179e-02 5.353650e-01 1.152490e-01
3.000000e+10 4.857247e-01 9.048582e-02 4.665640e-01 1.002935e-01
3.100000e+10 4.372538e-01 1.044467e-01 4.139682e-01 9.440426e-02
3.200000e+10 4.032967e-01 1.149754e-01 3.749384e-01 9.407486e-02
3.300000e+10 3.811141e-01 1.240744e-01 3.468735e-01 9.763360e-02
3.400000e+10 3.688093e-01 1.331512e-01 3.276875e-01 1.044601e-01
3.500000e+10 3.652226e-01 1.432175e-01 3.158334e-01 1.145668e-01
3.600000e+10 3.697939e-01 1.550442e-01 3.101926e-01 1.284108e-01
3.700000e+10 3.824386e-01 1.692387e-01 3.099317e-01 1.468329e-01
3.800000e+10 4.034254e-01 1.862313e-01 3.143398e-01 1.710569e-01
3.900000e+10 4.332113e-01 2.061390e-01 3.226362e-01 2.026935e-01
4.000000e+10 4.721728e-01 2.284492e-01 3.337383e-01 2.436737e-01
4.100000e+10 5.201715e-01 2.514589e-01 3.460347e-01 2.959844e-01
4.200000e+10 5.759840e-01 2.714954e-01 3.573400e-01 3.610484e-01
