# #nu(Hz) #T #rho #c #s
0.000000e+00 1.208333e+00 2.083326e-01 1.190237e+00 0.000000e+00
1.000000e+09 3.869096e-30 3.762463e-30 9.020972e-31 -2.172173e-45
2.000000e+09 9.910670e-31 9.639512e-31 2.302431e-31 -2.710151e-46
3.000000e+09 4.588055e-31 4.464059e-31 1.059450e-31 -5.976777e-47
4.000000e+09 2.734002e-31 2.661396e-31 6.258885e-32 -3.377641e-47
5.000000e+09 1.886415e-31 1.837462e-31 4.269592e-32 -1.600746e-47
6.000000e+09 1.438522e-31 1.402265e-31 3.209356e-32 -9.032104e-48
7.000000e+09 1.183433e-31 1.154656e-31 2.593928e-32 -6.573847e-48
8.000000e+09 1.036118e-31 1.011994e-31 2.222838e-32 -3.234509e-48
9.000000e+09 9.579287e-32 9.367584e-32 2.002775e-32 -9.148837e-49
1.000000e+10 9.314233e-32 9.120865e-32 1.888055e-32 1.177163e-48
1.100000e+10 9.512362e-32 9.329171e-32 1.857844e-32 5.087092e-49
1.200000e+10 1.021599e-31 1.003634e-31 1.907440e-32 1.622951e-48
1.300000e+10 1.158366e-31 1.140141e-31 2.046668e-32 4.138852e-48
1.400000e+10 1.397331e-31 1.378199e-31 2.304387e-32 5.995349e-48
1.500000e+10 1.817389e-31 1.796568e-31 2.743097e-32 1.027752e-47
1.600000e+10 2.609703e-31 2.586141e-31 3.498939e-32 7.226175e-48
1.700000e+10 4.330341e-31 4.302471e-31 4.905097e-32 -1.021896e-47
1.800000e+10 9.203177e-31 9.168440e-31 7.988570e-32 1.134244e-46
1.900000e+10 3.466491e-30 3.461869e-30 1.789410e-31 5.917337e-46
2.000000e+10 3.935554e-27 3.935547e-27 7.266612e-30 5.238368e-43
2.100000e+10 3.879282e-30 3.868220e-30 -2.927453e-31 7.981103e-46
2.200000e+10 9.684737e-31 9.458780e-31 -2.079807e-31 3.617716e-46
2.300000e+10 4.731192e-31 3.997318e-31 -2.530934e-31 2.958483e-46
2.400000e+10 1.354964e-30 -8.400801e-31 -1.063105e-30 -7.662943e-46
2.500000e+10 2.670712e-31 8.529588e-32 2.530843e-31 1.995706e-46
2.600000e+10 1.510516e-31 1.157024e-31 9.710589e-32 -1.837973e-47
2.700000e+10 1.164200e-31 1.015282e-31 5.697055e-32 -2.222753e-47
2.800000e+10 9.895822e-32 9.057905e-32 3.985179e-32 -1.244355e-47
2.900000e+10 8.978292e-32 8.426534e-32 3.098913e-32 -3.920658e-48
3.000000e+10 8.603590e-32 8.201294e-32 2.600103e-32 -1.858381e-48
3.100000e+10 8.675464e-32 8.359748e-32 2.319113e-32 -1.185952e-48
3.200000e+10 9.205112e-32 8.942715e-32 2.182183e-32 2.603449e-48
3.300000e+10 1.030981e-31 1.008114e-31 2.159367e-32 1.469579e-48
3.400000e+10 1.227216e-31 1.206450e-31 2.248030e-32 8.620477e-48
3.500000e+10 1.571675e-31 1.552103e-31 2.472616e-32 1.151041e-47
3.600000e+10 2.213180e-31 2.194077e-31 2.901579e-32 1.186727e-47
3.700000e+10 3.570909e-31 3.551619e-31 3.706643e-32 1.298338e-47
3.800000e+10 7.225814e-31 7.205658e-31 5.393349e-32 5.968032e-47
3.900000e+10 2.393940e-30 2.391757e-30 1.021994e-31 2.589283e-46
4.000000e+10 1.087210e-28 1.087186e-28 7.307409e-31 1.104048e-44
4.100000e+10 4.698751e-30 4.695866e-30 -1.646323e-31 6.189094e-46
4.200000e+10 9.778917e-31 9.743267e-31 -8.342441e-32 1.451961e-46
4.300000e+10 4.222675e-31 4.175789e-31 -6.275082e-32 6.088410e-47
4.400000e+10 2.432638e-31 2.365706e-31 -5.667137e-32 3.510694e-47
4.500000e+10 1.659804e-31 1.552335e-31 -5.875428e-32 8.792220e-48
