# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.730477e-01 -5.670195e-03 9.724280e-01 3.425749e-02
2.000000e+09 9.017308e-01 -1.911091e-02 8.996510e-01 5.814878e-02
3.000000e+09 8.072240e-01 -3.335732e-02 8.036201e-01 6.850266e-02
4.000000e+09 7.093111e-01 -4.371841e-02 7.046360e-01 6.855021e-02
5.000000e+09 6.199955e-01 -4.914715e-02 6.148091e-01 6.315648e-02
6.000000e+09 5.441467e-01 -5.062455e-02 5.388910e-01 5.593974e-02
7.000000e+09 4.823913e-01 -4.956526e-02 4.773445e-01 4.885499e-02
8.000000e+09 4.334751e-01 -4.711196e-02 4.287844e-01 4.272026e-02
9.000000e+09 3.956021e-01 -4.400524e-02 3.913294e-01 3.776130e-02
1.000000e+10 3.670503e-01 -4.065989e-02 3.632078e-01 3.395267e-02
1.100000e+10 3.464004e-01 -3.726979e-02 3.429740e-01 3.119301e-02
1.200000e+10 3.325919e-01 -3.388749e-02 3.295534e-01 2.938607e-02
1.300000e+10 3.249134e-01 -3.047268e-02 3.222253e-01 2.847742e-02
1.400000e+10 3.229790e-01 -2.691584e-02 3.205934e-01 2.847466e-02
1.500000e+10 3.267120e-01 -2.304405e-02 3.245635e-01 2.946653e-02
1.600000e+10 3.363441e-01 -1.861357e-02 3.343338e-01 3.165099e-02
1.700000e+10 3.524311e-01 -1.329241e-02 3.503985e-01 3.538163e-02
1.800000e+10 3.758826e-01 -6.637295e-03 3.735540e-01 4.124429e-02
1.900000e+10 4.079872e-01 1.923567e-03 4.048851e-01 5.017894e-02
2.000000e+10 4.503922e-01 1.307126e-02 4.456788e-01 6.366114e-02
2.100000e+10 5.049344e-01 2.746463e-02 4.971513e-01 8.393475e-02
2.200000e+10 5.731098e-01 4.533621e-02 5.597847e-01 1.141957e-01
2.300000e+10 6.548345e-01 6.556214e-02 6.320032e-01 1.583719e-01
2.400000e+10 7.462255e-01 8.408097e-02 7.081852e-01 2.196737e-01
2.500000e+10 8.371094e-01 9.251549e-02 7.771974e-01 2.969130e-01
2.600000e+10 9.112095e-01 7.990277e-02 8.245366e-01 3.795494e-01
2.700000e+10 9.523532e-01 4.018588e-02 8.398140e-01 4.472967e-01
2.800000e+10 9.533083e-01 -1.961377e-02 8.234332e-01 4.799685e-01
2.900000e+10 9.180093e-01 -8.151888e-02 7.840198e-01 4.705409e-01
3.000000e+10 8.565491e-01 -1.284762e-01 7.308600e-01 4.278013e-01
3.100000e+10 7.803740e-01 -1.532933e-01 6.707920e-01 3.681343e-01
3.200000e+10 6.999532e-01 -1.583354e-01 6.091491e-01 3.062705e-01
3.300000e+10 6.232993e-01 -1.502558e-01 5.503549e-01 2.510671e-01
3.400000e+10 5.552449e-01 -1.355006e-01 4.975392e-01 2.058913e-01
3.500000e+10 4.978004e-01 -1.184968e-01 4.523266e-01 1.707758e-01
3.600000e+10 4.511127e-01 -1.016669e-01 4.151290e-01 1.443412e-01
3.700000e+10 4.143972e-01 -8.605084e-02 3.856363e-01 1.249197e-01
3.800000e+10 3.865726e-01 -7.189348e-02 3.632336e-01 1.110451e-01
3.900000e+10 3.666099e-01 -5.903268e-02 3.472685e-01 1.016001e-01
4.000000e+10 3.536951e-01 -4.711114e-02 3.371926e-01 9.582236e-02
4.100000e+10 3.472934e-01 -3.567436e-02 3.326266e-01 9.327164e-02
4.200000e+10 3.471728e-01 -2.420262e-02 3.333826e-01 9.380400e-02
4.300000e+10 3.534164e-01 -1.210718e-02 3.394647e-01 9.757222e-02
4.400000e+10 3.664370e-01 1.290608e-03 3.510504e-01 1.050620e-01
4.500000e+10 3.869895e-01 1.678044e-02 3.684431e-01 1.171707e-01
4.600000e+10 4.161613e-01 3.525620e-02 3.919600e-01 1.353313e-01
4.700000e+10 4.552792e-01 5.762130e-02 4.216920e-01 1.616625e-01
4.800000e+10 5.056036e-01 8.448235e-02 4.570266e-01 1.990588e-01
4.900000e+10 5.675885e-01 1.154200e-01 4.958285e-01 2.509762e-01
5.000000e+10 6.394712e-01 1.476282e-01 5.333670e-01 3.203888e-01
5.100000e+10 7.154157e-01 1.741935e-01 5.617905e-01 4.072686e-01
5.200000e+10 7.848338e-01 1.837187e-01 5.720498e-01 5.049461e-01
5.300000e+10 8.357183e-01 1.642418e-01 5.595819e-01 5.985965e-01
5.400000e+10 8.616684e-01 1.112317e-01 5.299812e-01 6.702387e-01
5.500000e+10 8.655203e-01 3.249079e-02 4.970361e-01 7.078311e-01
5.600000e+10 8.545883e-01 -5.562226e-02 4.733592e-01 7.093367e-01
5.700000e+10 8.335347e-01 -1.359548e-01 4.631419e-01 6.795557e-01
5.800000e+10 8.025452e-01 -1.959145e-01 4.622613e-01 6.261077e-01
5.900000e+10 7.606044e-01 -2.297551e-01 4.630576e-01 5.579510e-01
6.000000e+10 7.090732e-01 -2.386757e-01 4.593776e-01 4.845523e-01
6.100000e+10 6.522830e-01 -2.287016e-01 4.490296e-01 4.141753e-01
6.200000e+10 5.956333e-01 -2.073276e-01 4.332429e-01 3.522709e-01
6.300000e+10 5.435531e-01 -1.808645e-01 4.147589e-01 3.011862e-01
6.400000e+10 4.986867e-01 -1.534268e-01 3.962630e-01 2.610062e-01
6.500000e+10 4.621168e-01 -1.271305e-01 3.797141e-01 2.306664e-01
6.600000e+10 4.339576e-01 -1.027141e-01 3.663046e-01 2.087820e-01
6.700000e+10 4.138902e-01 -8.010714e-02 3.566665e-01 1.941055e-01
6.800000e+10 4.015215e-01 -5.880665e-02 3.510943e-01 1.857258e-01
6.900000e+10 3.965893e-01 -3.808272e-02 3.497047e-01 1.831376e-01
7.000000e+10 3.990700e-01 -1.707121e-02 3.525198e-01 1.862666e-01
7.100000e+10 4.092272e-01 5.190984e-03 3.594742e-01 1.954948e-01
7.200000e+10 4.276122e-01 2.973957e-02 3.703392e-01 2.116993e-01
7.300000e+10 4.549916e-01 5.760690e-02 3.845353e-01 2.362867e-01
7.400000e+10 4.921252e-01 8.960410e-02 4.007904e-01 2.711556e-01
7.500000e+10 5.392569e-01 1.258167e-01 4.166223e-01 3.184243e-01
7.600000e+10 5.951636e-01 1.646582e-01 4.277692e-01 3.796325e-01
7.700000e+10 6.558319e-01 2.015578e-01 4.280910e-01 4.541234e-01
7.800000e+10 7.136099e-01 2.281406e-01 4.110158e-01 5.368957e-01
