# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 4.823913e-01 -4.956526e-02 4.773445e-01 4.885499e-02
2.000000e+09 3.229790e-01 -2.691584e-02 3.205934e-01 2.847466e-02
3.000000e+09 5.049344e-01 2.746463e-02 4.971513e-01 8.393475e-02
4.000000e+09 9.533083e-01 -1.961377e-02 8.234332e-01 4.799685e-01
5.000000e+09 4.978004e-01 -1.184968e-01 4.523266e-01 1.707758e-01
6.000000e+09 3.471728e-01 -2.420262e-02 3.333826e-01 9.380400e-02
7.000000e+09 5.675885e-01 1.154200e-01 4.958285e-01 2.509762e-01
8.000000e+09 8.545883e-01 -5.562226e-02 4.733592e-01 7.093367e-01
9.000000e+09 5.435531e-01 -1.808645e-01 4.147589e-01 3.011862e-01
1.000000e+10 3.990700e-01 -1.707121e-02 3.525198e-01 1.862666e-01
1.100000e+10 6.558319e-01 2.015578e-01 4.280910e-01 4.541234e-01
1.200000e+10 7.657401e-01 -8.094505e-02 1.727305e-01 7.415996e-01
1.300000e+10 6.081820e-01 -2.293563e-01 3.444771e-01 4.456642e-01
1.400000e+10 4.842369e-01 -2.477493e-03 3.568158e-01 3.273557e-01
1.500000e+10 7.307198e-01 2.473838e-01 2.550239e-01 6.385260e-01
1.600000e+10 7.143440e-01 -9.154850e-02 -3.754798e-02 7.074577e-01
1.700000e+10 6.788904e-01 -2.496009e-01 2.197129e-01 5.918766e-01
1.800000e+10 6.044193e-01 2.093521e-02 2.961387e-01 5.264848e-01
1.900000e+10 7.681430e-01 2.278582e-01 1.148903e-02 7.334796e-01
2.000000e+10 7.049327e-01 -9.107132e-02 -1.974436e-01 6.705611e-01
2.100000e+10 7.496032e-01 -2.308394e-01 2.746133e-02 7.126458e-01
2.200000e+10 7.447552e-01 4.483498e-02 1.002012e-01 7.366205e-01
2.300000e+10 7.920441e-01 1.665168e-01 -2.360771e-01 7.374779e-01
2.400000e+10 7.351744e-01 -8.104153e-02 -3.508611e-01 6.409448e-01
2.500000e+10 8.224928e-01 -1.759829e-01 -2.314381e-01 7.693899e-01
2.600000e+10 8.691384e-01 5.016870e-02 -2.381402e-01 8.343703e-01
2.700000e+10 8.331768e-01 9.847446e-02 -4.690686e-01 6.815138e-01
2.800000e+10 7.993095e-01 -6.131266e-02 -5.277357e-01 5.971863e-01
2.900000e+10 8.948709e-01 -1.044045e-01 -5.283123e-01 7.146885e-01
3.000000e+10 9.489169e-01 3.160560e-02 -6.003563e-01 7.341776e-01
3.100000e+10 8.967991e-01 4.404532e-02 -6.940169e-01 5.662590e-01
3.200000e+10 8.829471e-01 -3.528968e-02 -7.306612e-01 4.944535e-01
3.300000e+10 9.512210e-01 -4.535895e-02 -7.920661e-01 5.247811e-01
3.400000e+10 9.867372e-01 8.704759e-03 -8.608852e-01 4.821318e-01
3.500000e+10 9.635060e-01 1.212040e-02 -8.911871e-01 3.660361e-01
3.600000e+10 9.582819e-01 -1.360189e-02 -9.134247e-01 2.894381e-01
3.700000e+10 9.807616e-01 -1.573532e-02 -9.513712e-01 2.377783e-01
3.800000e+10 9.964252e-01 -3.140688e-03 -9.825570e-01 1.656353e-01
3.900000e+10 9.991990e-01 6.166550e-04 -9.961132e-01 7.846482e-02
4.000000e+10 9.963945e-01 -3.079379e-03 -9.963676e-01 -6.640475e-03
4.100000e+10 9.900434e-01 -8.939751e-03 -9.862667e-01 -8.593000e-02
4.200000e+10 9.809641e-01 -1.167767e-02 -9.684021e-01 -1.560503e-01
4.300000e+10 9.778451e-01 -1.173690e-03 -9.511406e-01 -2.269609e-01
4.400000e+10 9.900454e-01 9.230839e-03 -9.362270e-01 -3.218440e-01
4.500000e+10 9.846783e-01 -1.481308e-02 -8.953715e-01 -4.094897e-01
4.600000e+10 9.350727e-01 -3.707515e-02 -8.301752e-01 -4.287138e-01
4.700000e+10 9.076323e-01 2.167887e-03 -7.853423e-01 -4.550047e-01
4.800000e+10 9.525635e-01 4.348647e-02 -7.495494e-01 -5.862268e-01
4.900000e+10 9.535173e-01 -3.560490e-02 -6.639366e-01 -6.834586e-01
5.000000e+10 8.654710e-01 -8.637040e-02 -6.147043e-01 -6.030910e-01
5.100000e+10 8.237269e-01 1.588768e-02 -5.837477e-01 -5.809581e-01
5.200000e+10 8.988239e-01 1.009651e-01 -4.724659e-01 -7.579356e-01
5.300000e+10 8.804148e-01 -7.488895e-02 -3.206580e-01 -8.165171e-01
5.400000e+10 7.965488e-01 -1.457299e-01 -3.901942e-01 -6.789707e-01
5.500000e+10 7.582813e-01 4.410416e-02 -3.975501e-01 -6.442044e-01
5.600000e+10 8.301259e-01 1.561291e-01 -1.479129e-01 -8.017821e-01
5.700000e+10 7.705343e-01 -1.166773e-01 1.581487e-02 -7.614850e-01
5.800000e+10 7.496762e-01 -1.996899e-01 -1.907192e-01 -6.969681e-01
5.900000e+10 7.281418e-01 8.673664e-02 -2.253758e-01 -6.869301e-01
6.000000e+10 7.338427e-01 1.720145e-01 1.478183e-01 -6.979154e-01
6.100000e+10 6.491838e-01 -1.369513e-01 2.377154e-01 -5.883667e-01
6.200000e+10 7.307882e-01 -2.407593e-01 -8.167057e-03 -6.899418e-01
6.300000e+10 7.371791e-01 1.403694e-01 -3.639593e-02 -7.227757e-01
6.400000e+10 6.126379e-01 1.384766e-01 3.283340e-01 -4.983434e-01
6.500000e+10 5.393217e-01 -1.303481e-01 3.371895e-01 -4.002256e-01
6.600000e+10 7.334771e-01 -2.618848e-01 1.799531e-01 -6.610763e-01
6.700000e+10 7.732629e-01 1.903284e-01 2.034578e-01 -7.213290e-01
6.800000e+10 4.978503e-01 8.402624e-02 3.861798e-01 -3.027534e-01
6.900000e+10 4.533959e-01 -1.075354e-01 3.630184e-01 -2.494427e-01
