# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.725000e-01 1.418557e-02 9.703305e-01 -6.335468e-02
2.000000e+09 9.013071e-01 4.811610e-02 8.938991e-01 -1.048035e-01
3.000000e+09 8.098381e-01 8.521443e-02 7.965726e-01 -1.185259e-01
4.000000e+09 7.174775e-01 1.144022e-01 6.993923e-01 -1.119664e-01
5.000000e+09 6.343486e-01 1.328925e-01 6.129243e-01 -9.519180e-02
6.000000e+09 5.638425e-01 1.424781e-01 5.403210e-01 -7.530973e-02
7.000000e+09 5.060053e-01 1.461074e-01 4.812056e-01 -5.599236e-02
8.000000e+09 4.596044e-01 1.463463e-01 4.339649e-01 -3.864507e-02
9.000000e+09 4.231067e-01 1.450235e-01 3.967815e-01 -2.349280e-02
1.000000e+10 3.950802e-01 1.433258e-01 3.680233e-01 -1.024107e-02
1.100000e+10 3.743359e-01 1.419896e-01 3.463579e-01 1.591501e-03
1.200000e+10 3.599587e-01 1.414667e-01 3.307574e-01 1.253015e-02
1.300000e+10 3.512968e-01 1.420418e-01 3.204686e-01 2.309706e-02
1.400000e+10 3.479404e-01 1.439074e-01 3.149762e-01 3.381021e-02
1.500000e+10 3.497003e-01 1.472075e-01 3.139696e-01 4.520386e-02
1.600000e+10 3.565920e-01 1.520568e-01 3.173151e-01 5.785969e-02
1.700000e+10 3.688227e-01 1.585394e-01 3.250343e-01 7.244435e-02
1.800000e+10 3.867790e-01 1.666838e-01 3.372824e-01 8.975030e-02
1.900000e+10 4.110065e-01 1.764045e-01 3.543243e-01 1.107344e-01
2.000000e+10 4.421675e-01 1.873949e-01 3.764996e-01 1.365405e-01
2.100000e+10 4.809598e-01 1.989485e-01 4.041748e-01 1.684770e-01
2.200000e+10 5.279730e-01 2.096922e-01 4.376839e-01 2.078882e-01
2.300000e+10 5.834706e-01 2.172442e-01 4.772834e-01 2.558190e-01
2.400000e+10 6.471024e-01 2.179096e-01 5.231720e-01 3.123268e-01
2.500000e+10 7.175758e-01 2.067285e-01 5.756144e-01 3.752950e-01
2.600000e+10 7.922094e-01 1.784941e-01 6.349970e-01 4.387645e-01
2.700000e+10 8.659733e-01 1.305375e-01 7.010389e-01 4.913391e-01
2.800000e+10 9.294834e-01 6.739234e-02 7.697887e-01 5.165490e-01
2.900000e+10 9.673969e-01 4.439785e-03 8.288608e-01 4.988255e-01
3.000000e+10 9.631021e-01 -3.680871e-02 8.579000e-01 4.361404e-01
3.100000e+10 9.119798e-01 -4.404346e-02 8.419962e-01 3.475771e-01
3.200000e+10 8.283285e-01 -2.372569e-02 7.857702e-01 2.610181e-01
3.300000e+10 7.343978e-01 8.090131e-03 7.083110e-01 1.938305e-01
3.400000e+10 6.465471e-01 3.905013e-02 6.279958e-01 1.487265e-01
3.500000e+10 5.719414e-01 6.409308e-02 5.552913e-01 1.210809e-01
3.600000e+10 5.117819e-01 8.280548e-02 4.939398e-01 1.052968e-01
3.700000e+10 4.647422e-01 9.653751e-02 4.441042e-01 9.714570e-02
3.800000e+10 4.288618e-01 1.069129e-01 4.045574e-01 9.394388e-02
3.900000e+10 4.023154e-01 1.153151e-01 3.737614e-01 9.414109e-02
4.000000e+10 3.836427e-01 1.228036e-01 3.502967e-01 9.691883e-02
4.100000e+10 3.717713e-01 1.301683e-01 3.329904e-01 1.019188e-01
4.200000e+10 3.659737e-01 1.380081e-01 3.209223e-01 1.090841e-01
4.300000e+10 3.658148e-01 1.467948e-01 3.133870e-01 1.185763e-01
4.400000e+10 3.711029e-01 1.569148e-01 3.098431e-01 1.307379e-01
4.500000e+10 3.818457e-01 1.686855e-01 3.098564e-01 1.460835e-01
4.600000e+10 3.982041e-01 1.823418e-01 3.130383e-01 1.653026e-01
4.700000e+10 4.204303e-01 1.979840e-01 3.189727e-01 1.892628e-01
4.800000e+10 4.487759e-01 2.154705e-01 3.271305e-01 2.189930e-01
4.900000e+10 4.833499e-01 2.342393e-01 3.367773e-01 2.556173e-01
5.000000e+10 5.239222e-01 2.530473e-01 3.469036e-01 3.001990e-01
5.100000e+10 5.696999e-01 2.696581e-01 3.562485e-01 3.534536e-01
5.200000e+10 6.191793e-01 2.805896e-01 3.635408e-01 4.153198e-01
5.300000e+10 6.702592e-01 2.811494e-01 3.680951e-01 4.844671e-01
5.400000e+10 7.207725e-01 2.660411e-01 3.707743e-01 5.579082e-01
5.500000e+10 7.692801e-01 2.307037e-01 3.749818e-01 6.308378e-01
5.600000e+10 8.153498e-01 1.732741e-01 3.868702e-01 6.964933e-01
5.700000e+10 8.581448e-01 9.695343e-02 4.136102e-01 7.456132e-01
5.800000e+10 8.930192e-01 1.239503e-02 4.587633e-01 7.660717e-01
5.900000e+10 9.089610e-01 -6.198685e-02 5.158665e-01 7.458213e-01
6.000000e+10 8.929702e-01 -1.064866e-01 5.666931e-01 6.818470e-01
6.100000e+10 8.416449e-01 -1.127867e-01 5.916740e-01 5.878497e-01
6.200000e+10 7.664642e-01 -8.936854e-02 5.845005e-01 4.876882e-01
6.300000e+10 6.849667e-01 -5.229372e-02 5.534440e-01 4.001806e-01
6.400000e+10 6.100886e-01 -1.401887e-02 5.113009e-01 3.325402e-01
6.500000e+10 5.475282e-01 1.968345e-02 4.677501e-01 2.839182e-01
6.600000e+10 4.981823e-01 4.759986e-02 4.279309e-01 2.505893e-01
6.700000e+10 4.608772e-01 7.053829e-02 3.938049e-01 2.288009e-01
6.800000e+10 4.339338e-01 8.987238e-02 3.656581e-01 2.156748e-01
6.900000e+10 4.158216e-01 1.069440e-01 3.430476e-01 2.092582e-01
7.000000e+10 4.053554e-01 1.228901e-01 3.252780e-01 2.083392e-01
7.100000e+10 4.017062e-01 1.386326e-01 3.116034e-01 2.122550e-01
7.200000e+10 4.043512e-01 1.549091e-01 3.012874e-01 2.207463e-01
7.300000e+10 4.130026e-01 1.722967e-01 2.935925e-01 2.338556e-01
7.400000e+10 4.275259e-01 1.912069e-01 2.877317e-01 2.518506e-01
7.500000e+10 4.478377e-01 2.118349e-01 2.828008e-01 2.751513e-01
7.600000e+10 4.737704e-01 2.340527e-01 2.777039e-01 3.042339e-01
7.700000e+10 5.048944e-01 2.572373e-01 2.711000e-01 3.394879e-01
7.800000e+10 5.403105e-01 2.800490e-01 2.614188e-01 3.810093e-01
7.900000e+10 5.784771e-01 3.002222e-01 2.470215e-01 4.283490e-01
8.000000e+10 6.172044e-01 3.145042e-01 2.265851e-01 4.802995e-01
8.100000e+10 6.539905e-01 3.189238e-01 1.997213e-01 5.348856e-01
8.200000e+10 6.867756e-01 3.094845e-01 1.676745e-01 5.897163e-01
8.300000e+10 7.148881e-01 2.831240e-01 1.337820e-01 6.426572e-01
8.400000e+10 7.396203e-01 2.385290e-01 1.034170e-01 6.924211e-01
8.500000e+10 7.638208e-01 1.765275e-01 8.341203e-02 7.384461e-01
8.600000e+10 7.902370e-01 1.003456e-01 8.110601e-02 7.796327e-01
8.700000e+10 8.188249e-01 1.641340e-02 1.027458e-01 8.121872e-01
8.800000e+10 8.440324e-01 -6.433569e-02 1.504176e-01 8.280255e-01
8.900000e+10 8.547137e-01 -1.269659e-01 2.178038e-01 8.166864e-01
9.000000e+10 8.398281e-01 -1.581751e-01 2.890214e-01 7.725015e-01
9.100000e+10 7.972889e-01 -1.547757e-01 3.456942e-01 7.015765e-01
9.200000e+10 7.362688e-01 -1.255870e-01 3.776899e-01 6.194110e-01
9.300000e+10 6.702089e-01 -8.410598e-02 3.862749e-01 5.412004e-01
9.400000e+10 6.093457e-01 -4.080061e-02 3.788078e-01 4.755441e-01
9.500000e+10 5.586654e-01 -9.167800e-04 3.628542e-01 4.247858e-01
9.600000e+10 5.194075e-01 3.410132e-02 3.437154e-01 3.879188e-01
9.700000e+10 4.910100e-01 6.470822e-02 3.243823e-01 3.628771e-01
9.800000e+10 4.723449e-01 9.203383e-02 3.062276e-01 3.476552e-01
9.900000e+10 4.622936e-01 1.172982e-01 2.896436e-01 3.406803e-01
1.000000e+11 4.599419e-01 1.415812e-01 2.744502e-01 3.408496e-01
1.010000e+11 4.645940e-01 1.657414e-01 2.601118e-01 3.474467e-01
1.020000e+11 4.757008e-01 1.903720e-01 2.458350e-01 3.600208e-01
1.030000e+11 4.927422e-01 2.157406e-01 2.306030e-01 3.782501e-01
1.040000e+11 5.150724e-01 2.416898e-01 2.131987e-01 4.017859e-01
1.050000e+11 5.417434e-01 2.674997e-01 1.922614e-01 4.300760e-01
1.060000e+11 5.713434e-01 2.917465e-01 1.664306e-01 4.621884e-01
1.070000e+11 6.019299e-01 3.122397e-01 1.346171e-01 4.966933e-01
1.080000e+11 6.311737e-01 3.261521e-01 9.639096e-02 5.317084e-01
1.090000e+11 6.568019e-01 3.304362e-01 5.238332e-02 5.652049e-01
1.100000e+11 6.772857e-01 3.224775e-01 4.504013e-03 5.955703e-01
1.110000e+11 6.925050e-01 3.007334e-01 -4.419511e-02 6.222294e-01
1.120000e+11 7.040187e-01 2.650273e-01 -8.997717e-02 6.459930e-01
1.130000e+11 7.147289e-01 2.163731e-01 -1.289174e-01 6.688800e-01
1.140000e+11 7.280131e-01 1.565745e-01 -1.571241e-01 6.933971e-01
1.150000e+11 7.465301e-01 8.808620e-02 -1.706319e-01 7.214102e-01
1.160000e+11 7.708219e-01 1.453556e-02 -1.653443e-01 7.527393e-01
1.170000e+11 7.978820e-01 -5.814892e-02 -1.377786e-01 7.837420e-01
1.180000e+11 8.204957e-01 -1.209766e-01 -8.728117e-02 8.068209e-01
1.190000e+11 8.290397e-01 -1.634138e-01 -1.900074e-02 8.125526e-01
1.200000e+11 8.164425e-01 -1.780442e-01 5.547465e-02 7.948593e-01
1.210000e+11 7.830111e-01 -1.651487e-01 1.224760e-01 7.555342e-01
1.220000e+11 7.361947e-01 -1.322954e-01 1.727206e-01 7.033123e-01
1.230000e+11 6.857289e-01 -8.937081e-02 2.040159e-01 6.485480e-01
1.240000e+11 6.392141e-01 -4.409542e-02 2.191694e-01 5.988448e-01
1.250000e+11 6.008074e-01 -6.849222e-04 2.226035e-01 5.580473e-01
1.260000e+11 5.719924e-01 3.938194e-02 2.182262e-01 5.272586e-01
1.270000e+11 5.527639e-01 7.615668e-02 2.087344e-01 5.061404e-01
1.280000e+11 5.424777e-01 1.103229e-01 1.956609e-01 4.937891e-01
1.290000e+11 5.402871e-01 1.426756e-01 1.796400e-01 4.891659e-01
1.300000e+11 5.452966e-01 1.738415e-01 1.606677e-01 4.912366e-01
1.310000e+11 5.565521e-01 2.041141e-01 1.383132e-01 4.989561e-01
1.320000e+11 5.729505e-01 2.333322e-01 1.119025e-01 5.111812e-01
1.330000e+11 5.931263e-01 2.607825e-01 8.071249e-02 5.265708e-01
1.340000e+11 6.153793e-01 2.851536e-01 4.420673e-02 5.435300e-01
1.350000e+11 6.377166e-01 3.046003e-01 2.303797e-03 5.602641e-01
1.360000e+11 6.580736e-01 3.169775e-01 -4.438020e-02 5.749926e-01
1.370000e+11 6.747182e-01 3.202474e-01 -9.442427e-02 5.863194e-01
1.380000e+11 6.867277e-01 3.129517e-01 -1.457286e-01 5.936492e-01
1.390000e+11 6.943338e-01 2.945529e-01 -1.958699e-01 5.974721e-01
1.400000e+11 6.989548e-01 2.654764e-01 -2.425354e-01 5.993635e-01
1.410000e+11 7.028825e-01 2.268512e-01 -2.838167e-01 6.016897e-01
1.420000e+11 7.087488e-01 1.801285e-01 -3.182113e-01 6.071410e-01
1.430000e+11 7.189294e-01 1.268289e-01 -3.443442e-01 6.182241e-01
1.440000e+11 7.349507e-01 6.860825e-02 -3.605551e-01 6.367460e-01
1.450000e+11 7.568642e-01 7.706603e-03 -3.645974e-01 6.632140e-01
1.460000e+11 7.826063e-01 -5.234189e-02 -3.537812e-01 6.961119e-01
1.470000e+11 8.076465e-01 -1.061746e-01 -3.259105e-01 7.313017e-01
1.480000e+11 8.256186e-01 -1.470295e-01 -2.810305e-01 7.622665e-01
1.490000e+11 8.304812e-01 -1.687343e-01 -2.230749e-01 7.819625e-01
1.500000e+11 8.194554e-01 -1.685167e-01 -1.597345e-01 7.858716e-01
1.510000e+11 7.945610e-01 -1.484565e-01 -9.988606e-02 7.741515e-01
1.520000e+11 7.613948e-01 -1.142161e-01 -5.032459e-02 7.510953e-01
1.530000e+11 7.263603e-01 -7.225043e-02 -1.418931e-02 7.226187e-01
1.540000e+11 6.945169e-01 -2.766214e-02 8.466296e-03 6.939141e-01
1.550000e+11 6.688979e-01 1.645131e-02 1.919583e-02 6.684200e-01
1.560000e+11 6.508152e-01 5.863861e-02 1.991823e-02 6.478620e-01
1.570000e+11 6.404347e-01 9.843615e-02 1.226166e-02 6.327058e-01
1.580000e+11 6.372413e-01 1.357925e-01 -2.633479e-03 6.225993e-01
1.590000e+11 6.403063e-01 1.706684e-01 -2.405916e-02 6.166730e-01
1.600000e+11 6.484050e-01 2.027900e-01 -5.157010e-02 6.137148e-01
1.610000e+11 6.600623e-01 2.315197e-01 -8.477024e-02 6.122866e-01
1.620000e+11 6.736040e-01 2.558370e-01 -1.230969e-01 6.108494e-01
1.630000e+11 6.872757e-01 2.744368e-01 -1.656469e-01 6.079420e-01
1.640000e+11 6.994570e-01 2.859436e-01 -2.111003e-01 6.024226e-01
1.650000e+11 7.089433e-01 2.892011e-01 -2.577879e-01 5.937245e-01
1.660000e+11 7.152108e-01 2.835469e-01 -3.039039e-01 5.820396e-01
1.670000e+11 7.185543e-01 2.689621e-01 -3.477941e-01 5.683475e-01
1.680000e+11 7.200328e-01 2.460385e-01 -3.882006e-01 5.542676e-01
1.690000e+11 7.212374e-01 2.157876e-01 -4.243591e-01 5.417918e-01
1.700000e+11 7.239653e-01 1.793986e-01 -4.559137e-01 5.329960e-01
1.710000e+11 7.298868e-01 1.380623e-01 -4.826858e-01 5.297999e-01
1.720000e+11 7.402442e-01 9.294511e-02 -5.043777e-01 5.337844e-01
1.730000e+11 7.555742e-01 4.533853e-02 -5.202970e-01 5.460108e-01
1.740000e+11 7.754306e-01 -3.044197e-03 -5.291979e-01 5.667741e-01
1.750000e+11 7.981435e-01 -4.972972e-02 -5.293586e-01 5.952642e-01
1.760000e+11 8.207670e-01 -9.131121e-02 -5.190207e-01 6.292362e-01
1.770000e+11 8.394671e-01 -1.237243e-01 -4.972133e-01 6.649633e-01
1.780000e+11 8.505046e-01 -1.431421e-01 -4.646945e-01 6.978019e-01
1.790000e+11 8.515573e-01 -1.472364e-01 -4.244301e-01 7.234158e-01
1.800000e+11 8.426643e-01 -1.360871e-01 -3.811107e-01 7.391334e-01
1.810000e+11 8.261555e-01 -1.120987e-01 -3.398520e-01 7.446257e-01
1.820000e+11 8.056429e-01 -7.900007e-02 -3.048539e-01 7.415414e-01
1.830000e+11 7.847758e-01 -4.062633e-02 -2.787136e-01 7.324897e-01
1.840000e+11 7.663926e-01 -1.170356e-04 -2.624872e-01 7.200404e-01
1.850000e+11 7.522306e-01 4.031278e-02 -2.561466e-01 7.061265e-01
1.860000e+11 7.430091e-01 7.921594e-02 -2.590630e-01 6.918625e-01
1.870000e+11 7.386542e-01 1.156171e-01 -2.703313e-01 6.776162e-01
1.880000e+11 7.385255e-01 1.487369e-01 -2.889184e-01 6.631918e-01
1.890000e+11 7.416050e-01 1.778070e-01 -3.136883e-01 6.480450e-01
1.900000e+11 7.466640e-01 2.019938e-01 -3.433766e-01 6.315047e-01
1.910000e+11 7.524318e-01 2.204260e-01 -3.765744e-01 6.129908e-01
1.920000e+11 7.577785e-01 2.323025e-01 -4.117667e-01 5.922093e-01
1.930000e+11 7.618953e-01 2.370379e-01 -4.474386e-01 5.692944e-01
1.940000e+11 7.644322e-01 2.343893e-01 -4.822286e-01 5.448612e-01
1.950000e+11 7.655511e-01 2.245168e-01 -5.150793e-01 5.199558e-01
1.960000e+11 7.658762e-01 2.079526e-01 -5.453299e-01 4.959207e-01
1.970000e+11 7.663541e-01 1.854997e-01 -5.727146e-01 4.742219e-01
1.980000e+11 7.680666e-01 1.581051e-01 -5.972690e-01 4.562881e-01
1.990000e+11 7.720364e-01 1.267607e-01 -6.191728e-01 4.433926e-01
2.000000e+11 7.790517e-01 9.246800e-02 -6.385693e-01 4.365781e-01
2.010000e+11 7.895175e-01 5.627914e-02 -6.554022e-01 4.365987e-01
2.020000e+11 8.033299e-01 1.939871e-02 -6.693008e-01 4.438459e-01
2.030000e+11 8.197846e-01 -1.669168e-02 -6.795494e-01 4.582366e-01
2.040000e+11 8.375530e-01 -5.015157e-02 -6.851785e-01 4.790722e-01
2.050000e+11 8.547881e-01 -7.882417e-02 -6.852016e-01 5.049240e-01
2.060000e+11 8.694129e-01 -1.004693e-01 -6.789778e-01 5.336420e-01
2.070000e+11 8.795755e-01 -1.131775e-01 -6.665954e-01 5.625785e-01
2.080000e+11 8.841423e-01 -1.158366e-01 -6.491027e-01 5.890290e-01
2.090000e+11 8.830168e-01 -1.084408e-01 -6.284423e-01 6.107532e-01
2.100000e+11 8.771291e-01 -9.208269e-02 -6.070823e-01 6.263603e-01
2.110000e+11 8.681064e-01 -6.864038e-02 -5.875063e-01 6.354003e-01
2.120000e+11 8.577988e-01 -4.032903e-02 -5.717758e-01 6.381729e-01
2.130000e+11 8.478567e-01 -9.311528e-03 -5.612929e-01 6.353932e-01
2.140000e+11 8.394749e-01 2.252433e-02 -5.567634e-01 6.278736e-01
2.150000e+11 8.333083e-01 5.362469e-02 -5.582850e-01 6.163156e-01
2.160000e+11 8.295103e-01 8.272694e-02 -5.654787e-01 6.012298e-01
2.170000e+11 8.278371e-01 1.087850e-01 -5.776151e-01 5.829588e-01
2.180000e+11 8.277812e-01 1.309112e-01 -5.937242e-01 5.617611e-01
2.190000e+11 8.287127e-01 1.483570e-01 -6.126962e-01 5.379203e-01
2.200000e+11 8.300170e-01 1.605322e-01 -6.333829e-01 5.118435e-01
2.210000e+11 8.312148e-01 1.670475e-01 -6.547027e-01 4.841255e-01
2.220000e+11 8.320486e-01 1.677559e-01 -6.757400e-01 4.555637e-01
2.230000e+11 8.325213e-01 1.627725e-01 -6.958193e-01 4.271210e-01
2.240000e+11 8.328810e-01 1.524617e-01 -7.145381e-01 3.998518e-01
2.250000e+11 8.335582e-01 1.373944e-01 -7.317494e-01 3.748130e-01
2.260000e+11 8.350719e-01 1.182910e-01 -7.475004e-01 3.529809e-01
2.270000e+11 8.379239e-01 9.596900e-02 -7.619418e-01 3.351883e-01
2.280000e+11 8.424983e-01 7.130988e-02 -7.752292e-01 3.220837e-01
2.290000e+11 8.489786e-01 4.525100e-02 -7.874365e-01 3.141031e-01
2.300000e+11 8.572897e-01 1.879651e-02 -7.984951e-01 3.114450e-01
2.310000e+11 8.670724e-01 -6.968024e-03 -8.081741e-01 3.140392e-01
2.320000e+11 8.776984e-01 -3.087827e-02 -8.161072e-01 3.215123e-01
2.330000e+11 8.883367e-01 -5.173202e-02 -8.218691e-01 3.331624e-01
2.340000e+11 8.980711e-01 -6.837931e-02 -8.250922e-01 3.479637e-01
2.350000e+11 9.060568e-01 -7.985388e-02 -8.255974e-01 3.646248e-01
2.360000e+11 9.116819e-01 -8.551552e-02 -8.235004e-01 3.817041e-01
2.370000e+11 9.146867e-01 -8.515841e-02 -8.192560e-01 3.977679e-01
2.380000e+11 9.152031e-01 -7.904678e-02 -8.136184e-01 4.115500e-01
2.390000e+11 9.137022e-01 -6.786523e-02 -8.075287e-01 4.220703e-01
2.400000e+11 9.108710e-01 -5.260361e-02 -8.019651e-01 4.286849e-01
2.410000e+11 9.074615e-01 -3.441674e-02 -7.977984e-01 4.310678e-01
2.420000e+11 9.041547e-01 -1.449834e-02 -7.956865e-01 4.291486e-01
2.430000e+11 9.014670e-01 6.008203e-03 -7.960186e-01 4.230379e-01
2.440000e+11 8.997059e-01 2.605912e-02 -7.989066e-01 4.129646e-01
2.450000e+11 8.989709e-01 4.473016e-02 -8.042117e-01 3.992385e-01
2.460000e+11 8.991874e-01 6.122237e-02 -8.115928e-01 3.822393e-01
2.470000e+11 9.001598e-01 7.486639e-02 -8.205687e-01 3.624219e-01
2.480000e+11 9.016345e-01 8.513198e-02 -8.305866e-01 3.403282e-01
2.490000e+11 9.033612e-01 9.164340e-02 -8.410897e-01 3.165928e-01
2.500000e+11 9.051428e-01 9.419599e-02 -8.515778e-01 2.919345e-01
2.510000e+11 9.068686e-01 9.276791e-02 -8.616528e-01 2.671315e-01
2.520000e+11 9.085234e-01 8.752150e-02 -8.710425e-01 2.429810e-01
2.530000e+11 9.101753e-01 7.879219e-02 -8.796020e-01 2.202525e-01
2.540000e+11 9.119439e-01 6.706643e-02 -8.872926e-01 1.996388e-01
2.550000e+11 9.139594e-01 5.295249e-02 -8.941461e-01 1.817156e-01
2.560000e+11 9.163196e-01 3.714882e-02 -9.002236e-01 1.669098e-01
2.570000e+11 9.190555e-01 2.041249e-02 -9.055787e-01 1.554785e-01
