# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.733100e-01 -4.760541e-03 9.728387e-01 2.990811e-02
2.000000e+09 9.025254e-01 -1.605175e-02 9.009428e-01 5.095661e-02
3.000000e+09 8.084035e-01 -2.801636e-02 8.056596e-01 6.036382e-02
4.000000e+09 7.105721e-01 -3.668065e-02 7.070131e-01 6.082481e-02
5.000000e+09 6.211156e-01 -4.114180e-02 6.171710e-01 5.649681e-02
6.000000e+09 5.450326e-01 -4.222494e-02 5.410415e-01 5.051369e-02
7.000000e+09 4.830348e-01 -4.113116e-02 4.792101e-01 4.459305e-02
8.000000e+09 4.339053e-01 -3.883184e-02 4.303580e-01 3.947066e-02
9.000000e+09 3.958566e-01 -3.595440e-02 3.926309e-01 3.536544e-02
1.000000e+10 3.671625e-01 -3.284619e-02 3.642634e-01 3.227488e-02
1.100000e+10 3.463958e-01 -2.966365e-02 3.438057e-01 3.012885e-02
1.200000e+10 3.324871e-01 -2.643994e-02 3.301751e-01 2.886209e-02
1.300000e+10 3.247165e-01 -2.312580e-02 3.226402e-01 2.844836e-02
1.400000e+10 3.226899e-01 -1.960891e-02 3.207925e-01 2.892057e-02
1.500000e+10 3.263214e-01 -1.571781e-02 3.245228e-01 3.039064e-02
1.600000e+10 3.358315e-01 -1.121438e-02 3.340103e-01 3.307819e-02
1.700000e+10 3.517612e-01 -5.778106e-03 3.497242e-01 3.735692e-02
1.800000e+10 3.749981e-01 1.013272e-03 3.724265e-01 4.382934e-02
1.900000e+10 4.067989e-01 9.694848e-03 4.031565e-01 5.344321e-02
2.000000e+10 4.487653e-01 2.088681e-02 4.431434e-01 6.766074e-02
2.100000e+10 5.026761e-01 3.515510e-02 4.935437e-01 8.866762e-02
2.200000e+10 5.699750e-01 5.261189e-02 5.548138e-01 1.195203e-01
2.300000e+10 6.505957e-01 7.203101e-02 6.254799e-01 1.638937e-01
2.400000e+10 7.408845e-01 8.939048e-02 7.003137e-01 2.246772e-01
2.500000e+10 8.312663e-01 9.665779e-02 7.689848e-01 3.005385e-01
2.600000e+10 9.063003e-01 8.345907e-02 8.179118e-01 3.813597e-01
2.700000e+10 9.501716e-01 4.403684e-02 8.368856e-01 4.477827e-01
2.800000e+10 9.548731e-01 -1.499361e-02 8.252310e-01 4.801579e-01
2.900000e+10 9.229098e-01 -7.625250e-02 7.899867e-01 4.710298e-01
3.000000e+10 8.633727e-01 -1.228123e-01 7.394280e-01 4.284573e-01
3.100000e+10 7.875822e-01 -1.472859e-01 6.802507e-01 3.685804e-01
3.200000e+10 7.064750e-01 -1.519390e-01 6.182110e-01 3.063276e-01
3.300000e+10 6.286524e-01 -1.434858e-01 5.583127e-01 2.508039e-01
3.400000e+10 5.593686e-01 -1.284577e-01 5.041510e-01 2.054837e-01
3.500000e+10 5.008400e-01 -1.113126e-01 4.576213e-01 1.703906e-01
3.600000e+10 4.532711e-01 -9.445503e-02 4.192493e-01 1.440937e-01
3.700000e+10 4.158626e-01 -7.888705e-02 3.887473e-01 1.248761e-01
3.800000e+10 3.874931e-01 -6.481686e-02 3.654803e-01 1.112379e-01
3.900000e+10 3.670907e-01 -5.205452e-02 3.487595e-01 1.020427e-01
4.000000e+10 3.538025e-01 -4.022542e-02 3.379973e-01 9.651892e-02
4.100000e+10 3.470593e-01 -2.886712e-02 3.327748e-01 9.422187e-02
4.200000e+10 3.465974e-01 -1.746038e-02 3.328650e-01 9.500422e-02
4.300000e+10 3.524671e-01 -5.425371e-03 3.382310e-01 9.901230e-02
4.400000e+10 3.650432e-01 7.897989e-03 3.490065e-01 1.067173e-01
4.500000e+10 3.850340e-01 2.326868e-02 3.654474e-01 1.189871e-01
4.600000e+10 4.134684e-01 4.153558e-02 3.878240e-01 1.371986e-01
4.700000e+10 4.516060e-01 6.354503e-02 4.161963e-01 1.633729e-01
4.800000e+10 5.006517e-01 8.985198e-02 4.499748e-01 2.002535e-01
4.900000e+10 5.610753e-01 1.200448e-01 4.871763e-01 2.511056e-01
5.000000e+10 6.313233e-01 1.514960e-01 5.234525e-01 3.187718e-01
5.100000e+10 7.061050e-01 1.777668e-01 5.515871e-01 4.034042e-01
5.200000e+10 7.756510e-01 1.881419e-01 5.631254e-01 4.991260e-01
5.300000e+10 8.284941e-01 1.709695e-01 5.534103e-01 5.923758e-01
5.400000e+10 8.578357e-01 1.209865e-01 5.270020e-01 6.659679e-01
5.500000e+10 8.654303e-01 4.453435e-02 4.965783e-01 7.073870e-01
5.600000e+10 8.577913e-01 -4.306697e-02 4.745390e-01 7.132769e-01
5.700000e+10 8.393767e-01 -1.246633e-01 4.655852e-01 6.871992e-01
5.800000e+10 8.103283e-01 -1.868794e-01 4.660212e-01 6.360286e-01
5.900000e+10 7.694622e-01 -2.229790e-01 4.681216e-01 5.685197e-01
6.000000e+10 7.180163e-01 -2.334765e-01 4.653722e-01 4.944339e-01
6.100000e+10 6.604591e-01 -2.242337e-01 4.553208e-01 4.226210e-01
6.200000e+10 6.025334e-01 -2.029584e-01 4.392077e-01 3.590974e-01
6.300000e+10 5.490168e-01 -1.762718e-01 4.199617e-01 3.065614e-01
6.400000e+10 5.027813e-01 -1.485226e-01 4.004784e-01 2.652303e-01
6.500000e+10 4.650072e-01 -1.219509e-01 3.828661e-01 2.340369e-01
