# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 4.827978e-01 -4.418296e-02 4.785526e-01 4.614098e-02
2.000000e+09 3.227799e-01 -2.225094e-02 3.207250e-01 2.876219e-02
3.000000e+09 5.034780e-01 3.237520e-02 4.948522e-01 8.696739e-02
4.000000e+09 9.543454e-01 -1.664462e-02 8.246374e-01 4.800741e-01
5.000000e+09 4.997366e-01 -1.139197e-01 4.557104e-01 1.705492e-01
6.000000e+09 3.467897e-01 -1.990056e-02 3.330499e-01 9.457710e-02
7.000000e+09 5.633893e-01 1.183596e-01 4.902777e-01 2.510504e-01
8.000000e+09 8.566983e-01 -4.758156e-02 4.741718e-01 7.119193e-01
9.000000e+09 5.470303e-01 -1.779444e-01 4.180682e-01 3.046258e-01
1.000000e+10 3.981820e-01 -1.372371e-02 3.512053e-01 1.871239e-01
1.100000e+10 6.489011e-01 2.021950e-01 4.231355e-01 4.484933e-01
1.200000e+10 7.675737e-01 -6.982598e-02 1.707242e-01 7.450819e-01
1.300000e+10 6.127592e-01 -2.282574e-01 3.446908e-01 4.522837e-01
1.400000e+10 4.822612e-01 -1.083275e-03 3.542415e-01 3.272425e-01
1.500000e+10 7.242263e-01 2.486562e-01 2.561888e-01 6.301119e-01
1.600000e+10 7.152767e-01 -7.960720e-02 -4.212149e-02 7.095838e-01
1.700000e+10 6.831519e-01 -2.497154e-01 2.145955e-01 5.985712e-01
1.800000e+10 6.006982e-01 1.924216e-02 2.933796e-01 5.238286e-01
1.900000e+10 7.654210e-01 2.328218e-01 1.780672e-02 7.289350e-01
2.000000e+10 7.049213e-01 -7.985090e-02 -2.032882e-01 6.702327e-01
2.100000e+10 7.517589e-01 -2.316205e-01 1.821973e-02 7.149555e-01
2.200000e+10 7.396411e-01 4.021761e-02 1.003372e-01 7.316994e-01
2.300000e+10 7.924736e-01 1.741117e-01 -2.302176e-01 7.380375e-01
2.400000e+10 7.342627e-01 -7.175542e-02 -3.564370e-01 6.379228e-01
2.500000e+10 8.215696e-01 -1.776618e-01 -2.397699e-01 7.654563e-01
2.600000e+10 8.647247e-01 4.524851e-02 -2.340826e-01 8.312080e-01
2.700000e+10 8.345357e-01 1.058739e-01 -4.663045e-01 6.839596e-01
2.800000e+10 7.975296e-01 -5.506014e-02 -5.312744e-01 5.922579e-01
2.900000e+10 8.916042e-01 -1.070636e-01 -5.310481e-01 7.081549e-01
3.000000e+10 9.465900e-01 2.883294e-02 -5.960618e-01 7.347869e-01
3.100000e+10 8.975912e-01 4.917982e-02 -6.932920e-01 5.679766e-01
3.200000e+10 8.806985e-01 -3.253729e-02 -7.310224e-01 4.900790e-01
3.300000e+10 9.479276e-01 -4.789674e-02 -7.901960e-01 5.214048e-01
3.400000e+10 9.856318e-01 7.791832e-03 -8.583604e-01 4.843828e-01
3.500000e+10 9.633422e-01 1.434134e-02 -8.904470e-01 3.673236e-01
3.600000e+10 9.566911e-01 -1.329665e-02 -9.120140e-01 2.886373e-01
3.700000e+10 9.791399e-01 -1.720035e-02 -9.493868e-01 2.389221e-01
3.800000e+10 9.957633e-01 -3.626804e-03 -9.813471e-01 1.687875e-01
3.900000e+10 9.989958e-01 8.462492e-04 -9.956634e-01 8.152544e-02
4.000000e+10 9.961118e-01 -3.283636e-03 -9.961003e-01 -3.495852e-03
4.100000e+10 9.899042e-01 -9.357933e-03 -9.864460e-01 -8.214039e-02
4.200000e+10 9.818900e-01 -1.214861e-02 -9.699924e-01 -1.519051e-01
4.300000e+10 9.790290e-01 -1.683068e-03 -9.534876e-01 -2.221630e-01
4.400000e+10 9.896740e-01 9.504252e-03 -9.379088e-01 -3.157392e-01
4.500000e+10 9.855936e-01 -1.323133e-02 -8.986090e-01 -4.046252e-01
4.600000e+10 9.397574e-01 -3.699909e-02 -8.362927e-01 -4.270710e-01
4.700000e+10 9.101411e-01 3.371398e-04 -7.907066e-01 -4.507103e-01
4.800000e+10 9.502177e-01 4.429639e-02 -7.543811e-01 -5.760735e-01
4.900000e+10 9.560538e-01 -2.871614e-02 -6.709171e-01 -6.805032e-01
5.000000e+10 8.742854e-01 -8.648430e-02 -6.216554e-01 -6.086379e-01
5.100000e+10 8.259336e-01 1.055157e-02 -5.904665e-01 -5.774118e-01
5.200000e+10 8.953062e-01 1.031476e-01 -4.860037e-01 -7.448049e-01
5.300000e+10 8.842097e-01 -5.960620e-02 -3.276230e-01 -8.191075e-01
5.400000e+10 8.074455e-01 -1.482380e-01 -3.908914e-01 -6.907949e-01
5.500000e+10 7.584086e-01 3.307975e-02 -4.057468e-01 -6.398898e-01
5.600000e+10 8.306872e-01 1.633614e-01 -1.741023e-01 -7.956398e-01
5.700000e+10 7.722805e-01 -9.427882e-02 1.472184e-02 -7.663628e-01
5.800000e+10 7.599514e-01 -2.058195e-01 -1.809331e-01 -7.088213e-01
5.900000e+10 7.249856e-01 6.839331e-02 -2.379994e-01 -6.813830e-01
6.000000e+10 7.449754e-01 1.890344e-01 1.190689e-01 -7.106876e-01
6.100000e+10 6.460641e-01 -1.119495e-01 2.408534e-01 -5.889447e-01
6.200000e+10 7.371131e-01 -2.493519e-01 1.164635e-02 -6.935588e-01
6.300000e+10 7.312838e-01 1.145096e-01 -5.839709e-02 -7.198981e-01
6.400000e+10 6.332544e-01 1.630921e-01 3.141540e-01 -5.250899e-01
6.500000e+10 5.318891e-01 -1.069128e-01 3.389402e-01 -3.957212e-01
6.600000e+10 7.305742e-01 -2.694177e-01 2.033787e-01 -6.479119e-01
6.700000e+10 7.709206e-01 1.619804e-01 1.708834e-01 -7.340843e-01
6.800000e+10 5.202032e-01 1.079635e-01 3.890587e-01 -3.280069e-01
