# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.564922e-01 2.217402e-02 9.530962e-01 -7.741581e-02
2.000000e+09 8.524758e-01 6.888126e-02 8.418124e-01 -1.154221e-01
3.000000e+09 7.337680e-01 1.098962e-01 7.164491e-01 -1.141881e-01
4.000000e+09 6.274009e-01 1.340887e-01 6.057407e-01 -9.343580e-02
5.000000e+09 5.413958e-01 1.443369e-01 5.173367e-01 -6.811015e-02
6.000000e+09 4.752508e-01 1.465206e-01 4.498859e-01 -4.469494e-02
7.000000e+09 4.260546e-01 1.451733e-01 3.997911e-01 -2.478533e-02
8.000000e+09 3.907973e-01 1.430398e-01 3.635907e-01 -7.999397e-03
9.000000e+09 3.670566e-01 1.416311e-01 3.385662e-01 6.642821e-03
1.000000e+10 3.531199e-01 1.417639e-01 3.227812e-01 2.022254e-02
1.100000e+10 3.479404e-01 1.439074e-01 3.149762e-01 3.381021e-02
1.200000e+10 3.510656e-01 1.483722e-01 3.144521e-01 4.850410e-02
1.300000e+10 3.625807e-01 1.553866e-01 3.209763e-01 6.552865e-02
1.400000e+10 3.830657e-01 1.650810e-01 3.347079e-01 8.636066e-02
1.500000e+10 4.135423e-01 1.773583e-01 3.561226e-01 1.128625e-01
1.600000e+10 4.553556e-01 1.915857e-01 3.859081e-01 1.473724e-01
1.700000e+10 5.098995e-01 2.060037e-01 4.248057e-01 1.926138e-01
1.800000e+10 5.780782e-01 2.167766e-01 4.734266e-01 2.510969e-01
1.900000e+10 6.594636e-01 2.169175e-01 5.322091e-01 3.234077e-01
2.000000e+10 7.512149e-01 1.962742e-01 6.017273e-01 4.046289e-01
2.100000e+10 8.463733e-01 1.454962e-01 6.824784e-01 4.789590e-01
2.200000e+10 9.294834e-01 6.739234e-02 7.697887e-01 5.165490e-01
2.300000e+10 9.709459e-01 -9.792289e-03 8.406466e-01 4.857502e-01
2.400000e+10 9.404905e-01 -4.496418e-02 8.550018e-01 3.891947e-01
2.500000e+10 8.449310e-01 -2.875112e-02 7.982012e-01 2.756023e-01
2.600000e+10 7.259923e-01 1.106427e-02 7.009096e-01 1.888600e-01
2.700000e+10 6.177354e-01 4.892764e-02 6.003694e-01 1.369657e-01
2.800000e+10 5.320440e-01 7.666344e-02 5.148793e-01 1.099672e-01
2.900000e+10 4.685277e-01 9.545117e-02 4.481869e-01 9.765138e-02
3.000000e+10 4.233891e-01 1.085521e-01 3.983516e-01 9.375870e-02
3.100000e+10 3.929248e-01 1.187794e-01 3.622634e-01 9.511376e-02
3.200000e+10 3.743817e-01 1.281351e-01 3.371564e-01 1.003424e-01
3.300000e+10 3.659737e-01 1.380081e-01 3.209223e-01 1.090841e-01
3.400000e+10 3.667198e-01 1.494079e-01 3.120444e-01 1.216098e-01
