# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.593635e-01 4.124318e-03 9.593238e-01 -7.695942e-03
2.000000e+09 8.577475e-01 1.314432e-02 8.575879e-01 -1.004929e-02
3.000000e+09 7.352112e-01 2.159260e-02 7.348599e-01 -7.079739e-03
4.000000e+09 6.213773e-01 2.714712e-02 6.207816e-01 -1.705845e-03
5.000000e+09 5.282345e-01 3.020849e-02 5.273558e-01 3.878162e-03
6.000000e+09 4.569423e-01 3.189369e-02 4.557415e-01 8.873669e-03
7.000000e+09 4.046149e-01 3.311488e-02 4.030389e-01 1.327739e-02
8.000000e+09 3.677491e-01 3.446276e-02 3.657180e-01 1.738021e-02
9.000000e+09 3.434458e-01 3.631840e-02 3.408392e-01 2.155456e-02
1.000000e+10 3.296856e-01 3.897004e-02 3.263236e-01 2.620823e-02
1.100000e+10 3.253032e-01 4.269545e-02 3.209162e-01 3.181279e-02
1.200000e+10 3.299113e-01 4.781724e-02 3.240929e-01 3.897169e-02
1.300000e+10 3.438593e-01 5.473917e-02 3.359881e-01 4.852619e-02
1.400000e+10 3.682354e-01 6.395699e-02 3.573490e-01 6.171298e-02
1.500000e+10 4.048758e-01 7.600564e-02 3.894675e-01 8.039047e-02
1.600000e+10 4.562595e-01 9.123776e-02 4.339712e-01 1.073193e-01
1.700000e+10 5.249942e-01 1.092010e-01 4.922164e-01 1.463458e-01
1.800000e+10 6.123220e-01 1.272458e-01 5.638907e-01 2.019257e-01
1.900000e+10 7.150045e-01 1.382910e-01 6.446601e-01 2.766233e-01
2.000000e+10 8.212571e-01 1.296854e-01 7.241818e-01 3.649735e-01
2.100000e+10 9.098234e-01 8.894980e-02 7.879130e-01 4.461609e-01
2.200000e+10 9.566247e-01 1.921408e-02 8.229039e-01 4.874328e-01
2.300000e+10 9.455614e-01 -5.237482e-02 8.204401e-01 4.671416e-01
2.400000e+10 8.779086e-01 -9.474271e-02 7.774150e-01 3.967028e-01
2.500000e+10 7.750442e-01 -1.004279e-01 7.030957e-01 3.102647e-01
2.600000e+10 6.655616e-01 -8.332591e-02 6.170123e-01 2.352124e-01
2.700000e+10 5.688835e-01 -5.907014e-02 5.362294e-01 1.805468e-01
2.800000e+10 4.919894e-01 -3.592535e-02 4.690170e-01 1.441735e-01
2.900000e+10 4.345742e-01 -1.628278e-02 4.169944e-01 1.212652e-01
3.000000e+10 3.938701e-01 1.126383e-04 3.788390e-01 1.077713e-01
3.100000e+10 3.670099e-01 1.432175e-02 3.525331e-01 1.010521e-01
3.200000e+10 3.518276e-01 2.751696e-02 3.362953e-01 9.965410e-02
3.300000e+10 3.470163e-01 4.081580e-02 3.288487e-01 1.030190e-01
3.400000e+10 3.520951e-01 5.530006e-02 3.294253e-01 1.113187e-01
3.500000e+10 3.673478e-01 7.207242e-02 3.376637e-01 1.254321e-01
3.600000e+10 3.937508e-01 9.226759e-02 3.534196e-01 1.470409e-01
3.700000e+10 4.328042e-01 1.169064e-01 3.764111e-01 1.787931e-01
3.800000e+10 4.860459e-01 1.463705e-01 4.055534e-01 2.243719e-01
3.900000e+10 5.538538e-01 1.791204e-01 4.378572e-01 2.880120e-01
4.000000e+10 6.332093e-01 2.093924e-01 4.672476e-01 3.725433e-01
4.100000e+10 7.153025e-01 2.249348e-01 4.850725e-01 4.751490e-01
4.200000e+10 7.866024e-01 2.088857e-01 4.852710e-01 5.827711e-01
4.300000e+10 8.364242e-01 1.498282e-01 4.727720e-01 6.735307e-01
4.400000e+10 8.635679e-01 5.388822e-02 4.640110e-01 7.263191e-01
4.500000e+10 8.703194e-01 -5.398900e-02 4.728629e-01 7.286574e-01
4.600000e+10 8.520971e-01 -1.410042e-01 4.955203e-01 6.787097e-01
4.700000e+10 8.020961e-01 -1.837416e-01 5.127506e-01 5.887989e-01
4.800000e+10 7.255771e-01 -1.816991e-01 5.089545e-01 4.841621e-01
4.900000e+10 6.398020e-01 -1.521978e-01 4.846642e-01 3.889512e-01
5.000000e+10 5.609618e-01 -1.135351e-01 4.502196e-01 3.147860e-01
5.100000e+10 4.970910e-01 -7.603856e-02 4.153089e-01 2.623664e-01
5.200000e+10 4.497676e-01 -4.305775e-02 3.853299e-01 2.279426e-01
5.300000e+10 4.177541e-01 -1.440384e-02 3.623172e-01 2.074541e-01
5.400000e+10 3.992827e-01 1.139111e-02 3.465660e-01 1.979620e-01
5.500000e+10 3.930156e-01 3.610112e-02 3.376640e-01 1.978408e-01
5.600000e+10 3.983244e-01 6.149825e-02 3.349297e-01 2.066457e-01
5.700000e+10 4.152792e-01 8.926630e-02 3.374527e-01 2.249757e-01
5.800000e+10 4.444460e-01 1.208656e-01 3.438368e-01 2.543619e-01
5.900000e+10 4.863844e-01 1.571004e-01 3.516576e-01 2.970289e-01
6.000000e+10 5.405823e-01 1.970844e-01 3.567109e-01 3.551680e-01
6.100000e+10 6.036625e-01 2.364326e-01 3.525567e-01 4.291990e-01
6.200000e+10 6.676273e-01 2.654696e-01 3.317633e-01 5.149614e-01
6.300000e+10 7.208781e-01 2.702548e-01 2.904877e-01 6.018675e-01
6.400000e+10 7.545710e-01 2.391625e-01 2.345855e-01 6.761275e-01
6.500000e+10 7.699533e-01 1.710578e-01 1.801822e-01 7.287672e-01
6.600000e+10 7.771143e-01 7.623563e-02 1.457734e-01 7.595031e-01
6.700000e+10 7.850690e-01 -2.923655e-02 1.434852e-01 7.712915e-01
6.800000e+10 7.929926e-01 -1.272117e-01 1.750229e-01 7.629033e-01
6.900000e+10 7.897505e-01 -1.988139e-01 2.302298e-01 7.288162e-01
7.000000e+10 7.632897e-01 -2.303941e-01 2.895278e-01 6.676102e-01
7.100000e+10 7.127241e-01 -2.221702e-01 3.341636e-01 5.890252e-01
7.200000e+10 6.494799e-01 -1.873603e-01 3.567938e-01 5.093314e-01
7.300000e+10 5.875854e-01 -1.415646e-01 3.612888e-01 4.412329e-01
7.400000e+10 5.361459e-01 -9.490902e-02 3.554432e-01 3.900062e-01
7.500000e+10 4.987757e-01 -5.138789e-02 3.457130e-01 3.558356e-01
7.600000e+10 4.759851e-01 -1.125066e-02 3.358940e-01 3.370615e-01
7.700000e+10 4.672256e-01 2.690347e-02 3.275865e-01 3.320589e-01
7.800000e+10 4.719106e-01 6.496334e-02 3.208298e-01 3.399229e-01
7.900000e+10 4.896658e-01 1.046836e-01 3.143953e-01 3.605129e-01
8.000000e+10 5.200244e-01 1.471225e-01 3.057315e-01 3.940921e-01
8.100000e+10 5.615831e-01 1.917713e-01 2.907877e-01 4.405017e-01
8.200000e+10 6.106732e-01 2.352564e-01 2.642548e-01 4.977405e-01
8.300000e+10 6.602202e-01 2.702267e-01 2.211402e-01 5.603261e-01
8.400000e+10 7.005986e-01 2.862217e-01 1.601909e-01 6.190754e-01
8.500000e+10 7.240359e-01 2.740988e-01 8.728878e-02 6.644385e-01
