# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 -2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 9.146169e-01 -1.094050e-02 9.136737e-01 4.005919e-02
2.000000e+09 7.376719e-01 -2.636321e-02 7.354202e-01 5.120559e-02
3.000000e+09 5.749775e-01 -3.157418e-02 5.723153e-01 4.535901e-02
4.000000e+09 4.593708e-01 -2.950055e-02 4.569091e-01 3.722069e-02
5.000000e+09 3.857203e-01 -2.479057e-02 3.836358e-01 3.144990e-02
6.000000e+09 3.432216e-01 -1.939678e-02 3.414810e-01 2.855829e-02
7.000000e+09 3.243239e-01 -1.357264e-02 3.227910e-01 2.842045e-02
8.000000e+09 3.255985e-01 -6.702059e-03 3.240162e-01 3.135248e-02
9.000000e+09 3.474072e-01 2.530963e-03 3.452401e-01 3.866088e-02
1.000000e+10 3.939777e-01 1.634759e-02 3.899750e-01 5.357876e-02
1.100000e+10 4.736465e-01 3.794064e-02 4.647175e-01 8.330136e-02
1.200000e+10 5.963878e-01 6.921456e-02 5.750289e-01 1.422307e-01
1.300000e+10 7.586166e-01 9.920702e-02 7.094644e-01 2.496342e-01
1.400000e+10 9.082226e-01 8.429881e-02 8.140367e-01 3.938353e-01
1.500000e+10 9.563964e-01 -9.360366e-03 8.268232e-01 4.805932e-01
1.600000e+10 8.806315e-01 -1.109536e-01 7.569200e-01 4.362033e-01
1.700000e+10 7.365805e-01 -1.443580e-01 6.463358e-01 3.224307e-01
1.800000e+10 5.917096e-01 -1.260192e-01 5.339930e-01 2.215646e-01
1.900000e+10 4.806818e-01 -9.405526e-02 4.446576e-01 1.564872e-01
2.000000e+10 4.071807e-01 -6.487305e-02 3.837553e-01 1.196639e-01
2.100000e+10 3.645440e-01 -4.072391e-02 3.478453e-01 1.011807e-01
2.200000e+10 3.466873e-01 -1.943754e-02 3.327593e-01 9.531795e-02
2.300000e+10 3.509147e-01 2.247457e-03 3.362492e-01 1.003621e-01
2.400000e+10 3.783338e-01 2.827862e-02 3.582494e-01 1.182972e-01
2.500000e+10 4.338673e-01 6.348454e-02 3.999150e-01 1.558156e-01
2.600000e+10 5.246534e-01 1.120276e-01 4.598602e-01 2.263618e-01
2.700000e+10 6.506054e-01 1.679594e-01 5.234821e-01 3.479132e-01
2.800000e+10 7.806278e-01 1.926981e-01 5.517070e-01 5.175582e-01
2.900000e+10 8.550375e-01 1.242683e-01 5.186571e-01 6.683124e-01
3.000000e+10 8.610492e-01 -2.745407e-02 4.752916e-01 7.174607e-01
3.100000e+10 8.240319e-01 -1.680434e-01 4.698057e-01 6.557992e-01
3.200000e+10 7.439463e-01 -2.257347e-01 4.740675e-01 5.270294e-01
3.300000e+10 6.349695e-01 -2.067808e-01 4.541399e-01 3.926639e-01
3.400000e+10 5.326674e-01 -1.571100e-01 4.169402e-01 2.919107e-01
3.500000e+10 4.576887e-01 -1.066994e-01 3.813310e-01 2.295232e-01
3.600000e+10 4.128269e-01 -6.318329e-02 3.572849e-01 1.969299e-01
3.700000e+10 3.953314e-01 -2.429675e-02 3.475484e-01 1.868333e-01
3.800000e+10 4.037141e-01 1.513731e-02 3.521431e-01 1.968533e-01
3.900000e+10 4.396484e-01 6.120858e-02 3.696489e-01 2.300086e-01
4.000000e+10 5.069516e-01 1.193698e-01 3.947577e-01 2.948172e-01
4.100000e+10 6.047520e-01 1.877014e-01 4.112399e-01 4.017149e-01
4.200000e+10 7.102366e-01 2.397764e-01 3.871485e-01 5.450314e-01
4.300000e+10 7.748407e-01 2.214801e-01 3.039831e-01 6.774356e-01
4.400000e+10 7.819666e-01 1.119379e-01 2.077380e-01 7.455109e-01
4.500000e+10 7.715816e-01 -4.156782e-02 1.657976e-01 7.524105e-01
4.600000e+10 7.660684e-01 -1.792494e-01 1.946353e-01 7.189211e-01
4.700000e+10 7.434249e-01 -2.565510e-01 2.625696e-01 6.464669e-01
4.800000e+10 6.839984e-01 -2.585491e-01 3.218460e-01 5.453634e-01
4.900000e+10 6.048422e-01 -2.106437e-01 3.493389e-01 4.465710e-01
5.000000e+10 5.351279e-01 -1.473008e-01 3.534457e-01 3.738187e-01
5.100000e+10 4.903712e-01 -8.542494e-02 3.498124e-01 3.328631e-01
5.200000e+10 4.745995e-01 -2.668422e-02 3.477118e-01 3.219148e-01
5.300000e+10 4.887146e-01 3.369161e-02 3.492135e-01 3.402305e-01
5.400000e+10 5.336276e-01 1.012968e-01 3.494286e-01 3.903807e-01
5.500000e+10 6.065364e-01 1.761797e-01 3.339711e-01 4.746687e-01
5.600000e+10 6.894305e-01 2.408789e-01 2.794560e-01 5.824055e-01
5.700000e+10 7.442174e-01 2.556532e-01 1.750868e-01 6.766429e-01
