# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.124932e-01 4.306374e-02 9.058706e-01 -1.009346e-01
2.000000e+09 7.414702e-01 1.076678e-01 7.245264e-01 -1.150968e-01
3.000000e+09 5.904828e-01 1.395240e-01 5.676778e-01 -8.333560e-02
4.000000e+09 4.830211e-01 1.465124e-01 4.577945e-01 -4.762016e-02
5.000000e+09 4.128875e-01 1.444554e-01 3.863315e-01 -1.888625e-02
6.000000e+09 3.709757e-01 1.418090e-01 3.427805e-01 3.833895e-03
7.000000e+09 3.509112e-01 1.421242e-01 3.199577e-01 2.380095e-02
8.000000e+09 3.494246e-01 1.469405e-01 3.139007e-01 4.441182e-02
9.000000e+09 3.659333e-01 1.571097e-01 3.231348e-01 6.933722e-02
1.000000e+10 4.021947e-01 1.730019e-01 3.480912e-01 1.032643e-01
1.100000e+10 4.618648e-01 1.935548e-01 3.905526e-01 1.527232e-01
1.200000e+10 5.491564e-01 2.132713e-01 4.527813e-01 2.260026e-01
1.300000e+10 6.653075e-01 2.163116e-01 5.365009e-01 3.286489e-01
1.400000e+10 8.022441e-01 1.732368e-01 6.434470e-01 4.467221e-01
1.500000e+10 9.294834e-01 6.739234e-02 7.697887e-01 5.165490e-01
1.600000e+10 9.664814e-01 -3.319518e-02 8.564676e-01 4.465957e-01
1.700000e+10 8.525324e-01 -3.094283e-02 8.037268e-01 2.826256e-01
1.800000e+10 6.803207e-01 2.723515e-02 6.596100e-01 1.643450e-01
1.900000e+10 5.421200e-01 7.354877e-02 5.251861e-01 1.125355e-01
2.000000e+10 4.516387e-01 1.002938e-01 4.298543e-01 9.562401e-02
2.100000e+10 3.979907e-01 1.168572e-01 3.685233e-01 9.450700e-02
2.200000e+10 3.712020e-01 1.306704e-01 3.320318e-01 1.023284e-01
2.300000e+10 3.656550e-01 1.461714e-01 3.137599e-01 1.178651e-01
2.400000e+10 3.792549e-01 1.661865e-01 3.095879e-01 1.427292e-01
2.500000e+10 4.123527e-01 1.925514e-01 3.167181e-01 1.806886e-01
2.600000e+10 4.664443e-01 2.253805e-01 3.321475e-01 2.375963e-01
