# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 3.865337e-01 -1.025114e-02 3.854261e-01 2.738493e-02
2.000000e+09 3.926559e-01 3.029188e-02 3.870435e-01 5.880840e-02
3.000000e+09 9.577339e-01 -1.702212e-03 8.278312e-01 4.816085e-01
4.000000e+09 4.098548e-01 -5.158662e-02 3.887257e-01 1.192148e-01
5.000000e+09 4.289680e-01 7.460593e-02 3.914335e-01 1.588311e-01
6.000000e+09 8.641706e-01 -5.817593e-03 4.749190e-01 7.219480e-01
7.000000e+09 4.627417e-01 -9.665608e-02 3.868235e-01 2.348512e-01
8.000000e+09 4.961652e-01 1.249324e-01 3.822530e-01 2.906106e-01
9.000000e+09 7.748644e-01 -1.062735e-02 1.605894e-01 7.579663e-01
1.000000e+10 5.428681e-01 -1.425073e-01 3.545280e-01 3.856259e-01
1.100000e+10 5.890614e-01 1.749333e-01 3.246467e-01 4.593433e-01
1.200000e+10 7.196989e-01 -1.500707e-02 -6.255700e-02 7.168179e-01
1.300000e+10 6.406600e-01 -1.762899e-01 2.536828e-01 5.612595e-01
1.400000e+10 6.906596e-01 2.048609e-01 1.769744e-01 6.353918e-01
1.500000e+10 7.056247e-01 -1.821248e-02 -2.291935e-01 6.671168e-01
1.600000e+10 7.406668e-01 -1.799030e-01 5.462474e-02 7.164065e-01
1.700000e+10 7.810441e-01 1.936240e-01 -6.874494e-02 7.535342e-01
1.800000e+10 7.309067e-01 -1.935249e-02 -3.815691e-01 6.231012e-01
1.900000e+10 8.307060e-01 -1.470041e-01 -2.319084e-01 7.840158e-01
2.000000e+10 8.557406e-01 1.431567e-01 -3.671877e-01 7.595863e-01
2.100000e+10 7.900450e-01 -1.752873e-02 -5.481508e-01 5.686780e-01
2.200000e+10 9.036893e-01 -9.376775e-02 -5.454747e-01 7.143665e-01
2.300000e+10 9.201819e-01 7.889240e-02 -6.545816e-01 6.418985e-01
2.400000e+10 8.707059e-01 -1.306760e-02 -7.341845e-01 4.679008e-01
2.500000e+10 9.530503e-01 -4.688840e-02 -8.033629e-01 5.106021e-01
2.600000e+10 9.712499e-01 2.808868e-02 -8.761017e-01 4.183100e-01
2.700000e+10 9.490048e-01 -8.409582e-03 -9.061159e-01 2.819455e-01
2.800000e+10 9.780950e-01 -2.118192e-02 -9.515519e-01 2.253223e-01
2.900000e+10 9.963516e-01 1.795996e-03 -9.883029e-01 1.263747e-01
3.000000e+10 9.944901e-01 -3.861443e-03 -9.944332e-01 9.913204e-03
3.100000e+10 9.860269e-01 -1.387688e-02 -9.819868e-01 -8.808202e-02
3.200000e+10 9.839689e-01 -1.013845e-02 -9.680946e-01 -1.757413e-01
3.300000e+10 9.894548e-01 9.526367e-03 -9.470717e-01 -2.863305e-01
3.400000e+10 9.801378e-01 -1.809939e-02 -8.951357e-01 -3.988415e-01
3.500000e+10 9.339416e-01 -2.605070e-02 -8.324951e-01 -4.225166e-01
3.600000e+10 9.424607e-01 4.415815e-02 -7.791310e-01 -5.284288e-01
3.700000e+10 9.511818e-01 -3.242792e-02 -6.790641e-01 -6.652573e-01
3.800000e+10 8.630970e-01 -5.323518e-02 -6.384152e-01 -5.783843e-01
3.900000e+10 8.790789e-01 1.011890e-01 -5.467640e-01 -6.808742e-01
4.000000e+10 8.845565e-01 -5.554418e-02 -3.528713e-01 -8.092199e-01
4.100000e+10 7.969278e-01 -8.647883e-02 -4.414408e-01 -6.578338e-01
4.200000e+10 8.216251e-01 1.682848e-01 -2.943642e-01 -7.483968e-01
4.300000e+10 7.789615e-01 -7.643488e-02 -1.369269e-02 -7.750814e-01
4.400000e+10 7.548644e-01 -1.198347e-01 -2.605123e-01 -6.982788e-01
4.500000e+10 7.745397e-01 2.254311e-01 -4.250224e-02 -7.397879e-01
4.600000e+10 6.539605e-01 -8.137560e-02 2.258179e-01 -6.083162e-01
4.700000e+10 7.454107e-01 -1.509144e-01 -8.094489e-02 -7.254722e-01
4.800000e+10 7.236373e-01 2.488388e-01 1.877412e-01 -6.530570e-01
4.900000e+10 5.361221e-01 -6.932690e-02 3.367673e-01 -4.113496e-01
5.000000e+10 7.676192e-01 -1.757320e-01 1.275001e-01 -7.362752e-01
5.100000e+10 6.549478e-01 2.237581e-01 3.599477e-01 -4.993262e-01
5.200000e+10 4.430312e-01 -4.925800e-02 3.625803e-01 -2.497715e-01
5.300000e+10 8.098270e-01 -1.807585e-01 3.862834e-01 -6.884267e-01
5.400000e+10 5.779550e-01 1.611457e-01 4.527390e-01 -3.210785e-01
5.500000e+10 3.798367e-01 -2.873041e-02 3.539097e-01 -1.349016e-01
5.600000e+10 8.497377e-01 -1.422106e-01 6.639485e-01 -5.108842e-01
5.700000e+10 5.170717e-01 8.543080e-02 4.848191e-01 -1.581620e-01
5.800000e+10 3.447450e-01 -1.022246e-02 3.404957e-01 -5.298356e-02
5.900000e+10 8.695709e-01 -4.897897e-02 8.502537e-01 -1.755656e-01
