# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.574620e-01 -7.945385e-03 9.566467e-01 3.869512e-02
2.000000e+09 8.523156e-01 -2.439443e-02 8.498296e-01 6.030363e-02
3.000000e+09 7.275340e-01 -3.787586e-02 7.237175e-01 6.406349e-02
4.000000e+09 6.132198e-01 -4.427697e-02 6.088283e-01 5.836222e-02
5.000000e+09 5.206092e-01 -4.507538e-02 5.162277e-01 5.011014e-02
6.000000e+09 4.502032e-01 -4.278224e-02 4.461435e-01 4.252765e-02
7.000000e+09 3.987979e-01 -3.915023e-02 3.951810e-01 3.659301e-02
8.000000e+09 3.627892e-01 -3.508306e-02 3.596337e-01 3.238447e-02
9.000000e+09 3.392802e-01 -3.092767e-02 3.365559e-01 2.974339e-02
1.000000e+10 3.263035e-01 -2.670882e-02 3.239541e-01 2.853710e-02
1.100000e+10 3.227799e-01 -2.225094e-02 3.207250e-01 2.876219e-02
1.200000e+10 3.284528e-01 -1.721594e-02 3.265698e-01 3.061105e-02
1.300000e+10 3.438756e-01 -1.108450e-02 3.419544e-01 3.456497e-02
1.400000e+10 3.704665e-01 -3.100401e-03 3.681144e-01 4.156481e-02
1.500000e+10 4.105944e-01 7.788151e-03 4.070428e-01 5.332188e-02
1.600000e+10 4.675432e-01 2.288029e-02 4.612676e-01 7.283767e-02
1.700000e+10 5.448987e-01 4.322840e-02 5.329186e-01 1.050887e-01
1.800000e+10 6.442554e-01 6.788587e-02 6.210783e-01 1.572203e-01
1.900000e+10 7.596762e-01 8.991062e-02 7.165464e-01 2.357652e-01
2.000000e+10 8.703544e-01 9.238243e-02 7.972833e-01 3.366328e-01
2.100000e+10 9.430920e-01 5.593720e-02 8.364351e-01 4.320532e-01
2.200000e+10 9.543454e-01 -1.664462e-02 8.246374e-01 4.800741e-01
2.300000e+10 9.069588e-01 -9.285397e-02 7.749753e-01 4.619151e-01
2.400000e+10 8.207287e-01 -1.410251e-01 7.045193e-01 3.966863e-01
2.500000e+10 7.187720e-01 -1.545644e-01 6.261469e-01 3.173060e-01
2.600000e+10 6.200550e-01 -1.447709e-01 5.502821e-01 2.463720e-01
2.700000e+10 5.354552e-01 -1.248826e-01 4.840872e-01 1.917710e-01
2.800000e+10 4.684454e-01 -1.030837e-01 4.306316e-01 1.528769e-01
2.900000e+10 4.183142e-01 -8.284105e-02 3.900576e-01 1.264090e-01
3.000000e+10 3.829076e-01 -6.496784e-02 3.612140e-01 1.091873e-01
3.100000e+10 3.600874e-01 -4.910103e-02 3.427351e-01 9.891739e-02
3.200000e+10 3.483075e-01 -3.441903e-02 3.335476e-01 9.423068e-02
3.300000e+10 3.467897e-01 -1.990056e-02 3.330499e-01 9.457710e-02
3.400000e+10 3.555742e-01 -4.360474e-03 3.411415e-01 1.001822e-01
3.500000e+10 3.755570e-01 1.360594e-02 3.581647e-01 1.121428e-01
3.600000e+10 4.085104e-01 3.566975e-02 3.847084e-01 1.326945e-01
3.700000e+10 4.569342e-01 6.362371e-02 4.210778e-01 1.656332e-01
3.800000e+10 5.232772e-01 9.859587e-02 4.660129e-01 2.166331e-01
3.900000e+10 6.075711e-01 1.387164e-01 5.141857e-01 2.924269e-01
4.000000e+10 7.026544e-01 1.745509e-01 5.532867e-01 3.963950e-01
4.100000e+10 7.900393e-01 1.856552e-01 5.660564e-01 5.189165e-01
4.200000e+10 8.469706e-01 1.493343e-01 5.445930e-01 6.312503e-01
4.300000e+10 8.656171e-01 6.309660e-02 5.049188e-01 7.002633e-01
4.400000e+10 8.566983e-01 -4.758156e-02 4.741718e-01 7.119193e-01
4.500000e+10 8.302873e-01 -1.478536e-01 4.641042e-01 6.724013e-01
4.600000e+10 7.864604e-01 -2.127474e-01 4.658537e-01 5.968575e-01
4.700000e+10 7.247370e-01 -2.352267e-01 4.642858e-01 5.043320e-01
4.800000e+10 6.521971e-01 -2.242989e-01 4.517888e-01 4.134465e-01
4.900000e+10 5.800512e-01 -1.952129e-01 4.303245e-01 3.364107e-01
5.000000e+10 5.169821e-01 -1.603009e-01 4.057665e-01 2.773583e-01
5.100000e+10 4.669901e-01 -1.261668e-01 3.831652e-01 2.352575e-01
5.200000e+10 4.307866e-01 -9.504519e-02 3.654625e-01 2.073178e-01
5.300000e+10 4.077071e-01 -6.680696e-02 3.539876e-01 1.909311e-01
5.400000e+10 3.969501e-01 -4.025573e-02 3.492074e-01 1.843991e-01
5.500000e+10 3.981820e-01 -1.372371e-02 3.512053e-01 1.871239e-01
