# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.610411e-01 -6.856882e-03 9.603628e-01 3.544539e-02
2.000000e+09 8.631765e-01 -2.148096e-02 8.610641e-01 5.639991e-02
3.000000e+09 7.440931e-01 -3.415111e-02 7.407678e-01 6.141098e-02
4.000000e+09 6.320772e-01 -4.077706e-02 6.281609e-01 5.720690e-02
5.000000e+09 5.390917e-01 -4.219992e-02 5.351084e-01 4.998057e-02
6.000000e+09 4.667992e-01 -4.052368e-02 4.630508e-01 4.293276e-02
7.000000e+09 4.127861e-01 -3.737527e-02 4.094040e-01 3.719922e-02
8.000000e+09 3.738321e-01 -3.366793e-02 3.708487e-01 3.298691e-02
9.000000e+09 3.471496e-01 -2.980278e-02 3.445467e-01 3.020350e-02
1.000000e+10 3.307099e-01 -2.587247e-02 3.284422e-01 2.872880e-02
1.100000e+10 3.232509e-01 -2.178189e-02 3.212524e-01 2.852345e-02
1.200000e+10 3.242194e-01 -1.729855e-02 3.223938e-01 2.968536e-02
1.300000e+10 3.337360e-01 -1.205439e-02 3.319300e-01 3.250942e-02
1.400000e+10 3.526118e-01 -5.514476e-03 3.505593e-01 3.758729e-02
1.500000e+10 3.824089e-01 3.071643e-03 3.796214e-01 4.598584e-02
1.600000e+10 4.254927e-01 1.469539e-02 4.210480e-01 5.955354e-02
1.700000e+10 4.849022e-01 3.046452e-02 4.770511e-01 8.138976e-02
1.800000e+10 5.635756e-01 5.098395e-02 5.490717e-01 1.163546e-01
1.900000e+10 6.619616e-01 7.454160e-02 6.351726e-01 1.708580e-01
2.000000e+10 7.730019e-01 9.358729e-02 7.255690e-01 2.496456e-01
2.100000e+10 8.766714e-01 9.230093e-02 7.998963e-01 3.466977e-01
2.200000e+10 9.438617e-01 5.472240e-02 8.355034e-01 4.356768e-01
2.300000e+10 9.548731e-01 -1.499361e-02 8.252310e-01 4.801579e-01
2.400000e+10 9.119347e-01 -8.805554e-02 7.800436e-01 4.641153e-01
2.500000e+10 8.317418e-01 -1.362063e-01 7.144071e-01 4.035650e-01
2.600000e+10 7.346854e-01 -1.521795e-01 6.397793e-01 3.275460e-01
2.700000e+10 6.383972e-01 -1.450829e-01 5.658597e-01 2.574971e-01
2.800000e+10 5.538387e-01 -1.270038e-01 4.997866e-01 2.020413e-01
2.900000e+10 4.852271e-01 -1.060844e-01 4.450815e-01 1.615360e-01
3.000000e+10 4.325551e-01 -8.614568e-02 4.023897e-01 1.332867e-01
3.100000e+10 3.940854e-01 -6.834914e-02 3.708919e-01 1.143280e-01
3.200000e+10 3.678247e-01 -5.258690e-02 3.493589e-01 1.023618e-01
3.300000e+10 3.521710e-01 -3.823015e-02 3.367000e-01 9.589550e-02
3.400000e+10 3.461348e-01 -2.443989e-02 3.321836e-01 9.415987e-02
3.500000e+10 3.493996e-01 -1.024965e-02 3.354978e-01 9.703751e-02
3.600000e+10 3.623476e-01 5.456483e-03 3.467338e-01 1.050796e-01
3.700000e+10 3.860861e-01 2.399631e-02 3.662952e-01 1.196432e-01
3.800000e+10 4.224285e-01 4.688516e-02 3.946552e-01 1.431605e-01
3.900000e+10 4.736440e-01 7.558172e-02 4.317552e-01 1.794813e-01
4.000000e+10 5.415168e-01 1.105413e-01 4.756959e-01 2.339540e-01
4.100000e+10 6.249267e-01 1.488425e-01 5.204997e-01 3.121849e-01
4.200000e+10 7.157238e-01 1.802869e-01 5.541989e-01 4.154766e-01
4.300000e+10 7.964378e-01 1.857755e-01 5.621492e-01 5.327184e-01
