# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 -2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 4.826176e-01 -4.654451e-02 4.780302e-01 4.733434e-02
2.000000e+09 3.228609e-01 -2.429686e-02 3.206692e-01 2.863734e-02
3.000000e+09 5.041104e-01 3.022184e-02 4.958622e-01 8.564215e-02
4.000000e+09 9.539073e-01 -1.793816e-02 8.241341e-01 4.800212e-01
5.000000e+09 4.988855e-01 -1.159312e-01 4.542278e-01 1.706570e-01
6.000000e+09 3.469509e-01 -2.178836e-02 3.331948e-01 9.424104e-02
7.000000e+09 5.652130e-01 1.170646e-01 4.927003e-01 2.510140e-01
8.000000e+09 8.558013e-01 -5.109728e-02 4.738412e-01 7.108160e-01
9.000000e+09 5.455004e-01 -1.792304e-01 4.166114e-01 3.031207e-01
1.000000e+10 3.985617e-01 -1.519615e-02 3.517745e-01 1.867490e-01
1.100000e+10 6.519175e-01 2.019085e-01 4.253111e-01 4.509321e-01
1.200000e+10 7.667876e-01 -7.470048e-02 1.715983e-01 7.435974e-01
1.300000e+10 6.107440e-01 -2.287465e-01 3.445950e-01 4.493746e-01
1.400000e+10 4.831093e-01 -1.707115e-03 3.553571e-01 3.272813e-01
1.500000e+10 7.270849e-01 2.481276e-01 2.557238e-01 6.337907e-01
1.600000e+10 7.148714e-01 -8.485011e-02 -4.014653e-02 7.086818e-01
1.700000e+10 6.812759e-01 -2.496815e-01 2.168478e-01 5.956283e-01
1.800000e+10 6.022974e-01 1.996056e-02 2.945876e-01 5.249589e-01
1.900000e+10 7.666645e-01 2.307134e-01 1.506655e-02 7.309711e-01
2.000000e+10 7.049205e-01 -8.478417e-02 -2.007655e-01 6.703863e-01
2.100000e+10 7.508061e-01 -2.313100e-01 2.228513e-02 7.139390e-01
2.200000e+10 7.418496e-01 4.222082e-02 1.003195e-01 7.338217e-01
2.300000e+10 7.923318e-01 1.708439e-01 -2.328083e-01 7.378363e-01
2.400000e+10 7.346507e-01 -7.584882e-02 -3.540266e-01 6.392369e-01
