# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 7.962698e-01 -3.452568e-02 7.925574e-01 6.860285e-02
2.000000e+09 5.292652e-01 -5.022707e-02 5.240908e-01 5.410810e-02
3.000000e+09 3.851328e-01 -4.258704e-02 3.810474e-01 3.628406e-02
4.000000e+09 3.284445e-01 -3.208511e-02 3.255970e-01 2.886107e-02
5.000000e+09 3.312866e-01 -2.037797e-02 3.292437e-01 3.056278e-02
6.000000e+09 3.961839e-01 -8.745552e-04 3.933967e-01 4.690323e-02
7.000000e+09 5.566266e-01 4.138237e-02 5.447501e-01 1.066209e-01
8.000000e+09 8.272757e-01 9.258930e-02 7.700084e-01 2.879224e-01
9.000000e+09 9.533768e-01 -1.942688e-02 8.235140e-01 4.799735e-01
1.000000e+10 7.717628e-01 -1.544826e-01 6.643102e-01 3.611716e-01
1.100000e+10 5.416887e-01 -1.315233e-01 4.870562e-01 1.972425e-01
1.200000e+10 4.042374e-01 -8.088964e-02 3.775262e-01 1.197446e-01
1.300000e+10 3.500627e-01 -4.172624e-02 3.345190e-01 9.433899e-02
1.400000e+10 3.597230e-01 -4.608781e-03 3.451371e-01 1.012904e-01
1.500000e+10 4.409136e-01 4.992522e-02 4.109046e-01 1.518869e-01
1.600000e+10 6.225452e-01 1.407952e-01 5.251028e-01 3.033255e-01
1.700000e+10 8.309648e-01 1.683429e-01 5.617621e-01 5.887160e-01
1.800000e+10 8.547264e-01 -5.511925e-02 4.734159e-01 7.095044e-01
1.900000e+10 7.556508e-01 -2.316384e-01 4.631554e-01 5.503079e-01
2.000000e+10 5.838031e-01 -2.015333e-01 4.294952e-01 3.402122e-01
2.100000e+10 4.519055e-01 -1.185674e-01 3.749643e-01 2.226255e-01
2.200000e+10 3.984100e-01 -4.935788e-02 3.499389e-01 1.839486e-01
2.300000e+10 4.182646e-01 1.866651e-02 3.648982e-01 2.035832e-01
2.400000e+10 5.221743e-01 1.134232e-01 4.113058e-01 3.010460e-01
2.500000e+10 7.010801e-01 2.237345e-01 4.163278e-01 5.178101e-01
2.600000e+10 7.896050e-01 1.659623e-01 2.671112e-01 7.242818e-01
2.700000e+10 7.658585e-01 -8.025255e-02 1.726042e-01 7.418265e-01
2.800000e+10 7.399711e-01 -2.587229e-01 2.497454e-01 6.467202e-01
2.900000e+10 6.402197e-01 -2.509104e-01 3.352191e-01 4.843070e-01
3.000000e+10 5.264069e-01 -1.526325e-01 3.527649e-01 3.596728e-01
3.100000e+10 4.778349e-01 -5.252234e-02 3.529943e-01 3.177462e-01
3.200000e+10 5.121351e-01 5.223390e-02 3.615720e-01 3.589145e-01
3.300000e+10 6.305649e-01 1.790991e-01 3.449427e-01 4.965382e-01
3.400000e+10 7.498448e-01 2.487844e-01 2.065899e-01 6.765309e-01
3.500000e+10 7.393050e-01 1.208678e-01 1.318720e-02 7.292387e-01
3.600000e+10 7.144029e-01 -9.080668e-02 -3.783998e-02 7.075972e-01
3.700000e+10 7.298690e-01 -2.474889e-01 5.413202e-02 6.844908e-01
3.800000e+10 6.974148e-01 -2.663109e-01 1.919024e-01 6.153368e-01
3.900000e+10 6.226504e-01 -1.723642e-01 2.746853e-01 5.315375e-01
4.000000e+10 5.905672e-01 -4.640907e-02 2.996814e-01 5.067612e-01
4.100000e+10 6.379042e-01 9.083164e-02 2.772950e-01 5.672555e-01
4.200000e+10 7.345860e-01 2.133428e-01 1.633686e-01 6.836754e-01
4.300000e+10 7.642890e-01 2.110413e-01 -3.916009e-02 7.335297e-01
4.400000e+10 7.173594e-01 7.192160e-02 -1.778893e-01 6.912215e-01
4.500000e+10 7.049306e-01 -9.037592e-02 -1.978170e-01 6.705429e-01
4.600000e+10 7.381829e-01 -2.131269e-01 -1.269725e-01 6.952474e-01
4.700000e+10 7.533759e-01 -2.419321e-01 -3.487383e-03 7.134648e-01
4.800000e+10 7.310067e-01 -1.633682e-01 9.759128e-02 7.058028e-01
4.900000e+10 7.271411e-01 -2.850360e-02 1.228863e-01 7.161150e-01
5.000000e+10 7.708492e-01 1.125764e-01 5.117991e-02 7.608650e-01
5.100000e+10 8.086487e-01 1.901287e-01 -1.111378e-01 7.780824e-01
5.200000e+10 7.800350e-01 1.460658e-01 -2.680761e-01 7.178123e-01
5.300000e+10 7.359182e-01 3.366155e-02 -3.423633e-01 6.505612e-01
5.400000e+10 7.351149e-01 -8.046853e-02 -3.512165e-01 6.407540e-01
5.500000e+10 7.740043e-01 -1.644284e-01 -3.156719e-01 6.873115e-01
