# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.606740e-01 -8.153229e-03 9.597843e-01 4.052341e-02
2.000000e+09 8.621900e-01 -2.553215e-02 8.594218e-01 6.413982e-02
3.000000e+09 7.428415e-01 -4.061857e-02 7.384850e-01 6.930824e-02
4.000000e+09 6.309426e-01 -4.861471e-02 6.258074e-01 6.395530e-02
5.000000e+09 5.382360e-01 -5.053044e-02 5.330031e-01 5.524816e-02
6.000000e+09 4.662299e-01 -4.884125e-02 4.612935e-01 4.683047e-02
7.000000e+09 4.124551e-01 -4.545902e-02 4.079903e-01 3.995727e-02
8.000000e+09 3.736865e-01 -4.146364e-02 3.697428e-01 3.482243e-02
9.000000e+09 3.471490e-01 -3.734146e-02 3.437142e-01 3.128193e-02
1.000000e+10 3.308292e-01 -3.322449e-02 3.278625e-01 2.916000e-02
1.100000e+10 3.234804e-01 -2.903317e-02 3.209236e-01 2.836729e-02
1.200000e+10 3.245644e-01 -2.453780e-02 3.223374e-01 2.895760e-02
1.300000e+10 3.342197e-01 -1.936408e-02 3.321977e-01 3.118584e-02
1.400000e+10 3.532823e-01 -1.295971e-02 3.512443e-01 3.560692e-02
1.500000e+10 3.833524e-01 -4.537460e-03 3.808769e-01 4.325789e-02
1.600000e+10 4.268563e-01 6.966115e-03 4.231125e-01 5.597864e-02
1.700000e+10 4.869234e-01 2.278823e-02 4.802693e-01 7.691882e-02
1.800000e+10 5.665932e-01 4.373032e-02 5.538656e-01 1.111233e-01
1.900000e+10 6.663086e-01 6.827031e-02 6.418296e-01 1.654118e-01
2.000000e+10 7.785713e-01 8.875890e-02 7.336435e-01 2.450761e-01
2.100000e+10 8.821535e-01 8.863193e-02 8.074139e-01 3.441249e-01
2.200000e+10 9.467392e-01 5.103634e-02 8.393401e-01 4.349926e-01
2.300000e+10 9.533254e-01 -1.956703e-02 8.234535e-01 4.799697e-01
2.400000e+10 9.065341e-01 -9.336987e-02 7.734290e-01 4.635662e-01
2.500000e+10 8.246533e-01 -1.419571e-01 7.053503e-01 4.029668e-01
2.600000e+10 7.279103e-01 -1.583750e-01 6.305633e-01 3.273542e-01
2.700000e+10 6.329364e-01 -1.517419e-01 5.578171e-01 2.577265e-01
2.800000e+10 5.498565e-01 -1.339944e-01 4.933576e-01 2.024498e-01
2.900000e+10 4.825045e-01 -1.132163e-01 4.402107e-01 1.618863e-01
3.000000e+10 4.307967e-01 -9.326840e-02 3.988515e-01 1.334327e-01
3.100000e+10 3.930445e-01 -7.538031e-02 3.684563e-01 1.142004e-01
3.200000e+10 3.673308e-01 -5.950020e-02 3.478519e-01 1.019348e-01
3.300000e+10 3.521243e-01 -4.503307e-02 3.360173e-01 9.516241e-02
3.400000e+10 3.464964e-01 -3.115316e-02 3.322914e-01 9.312186e-02
3.500000e+10 3.501878e-01 -1.688898e-02 3.364331e-01 9.570310e-02
3.600000e+10 3.636433e-01 -1.100289e-03 3.486088e-01 1.034753e-01
3.700000e+10 3.880489e-01 1.757922e-02 3.693056e-01 1.178401e-01
3.800000e+10 4.253209e-01 4.074345e-02 3.990793e-01 1.413277e-01
3.900000e+10 4.778462e-01 6.995253e-02 4.379131e-01 1.779766e-01
4.000000e+10 5.474704e-01 1.057232e-01 4.837913e-01 2.334361e-01
4.100000e+10 6.328593e-01 1.449564e-01 5.302339e-01 3.136088e-01
4.200000e+10 7.250142e-01 1.767171e-01 5.642314e-01 4.195946e-01
4.300000e+10 8.050633e-01 1.807546e-01 5.701678e-01 5.388538e-01
4.400000e+10 8.534080e-01 1.382645e-01 5.441253e-01 6.427409e-01
4.500000e+10 8.661847e-01 5.115122e-02 5.037361e-01 7.027870e-01
4.600000e+10 8.546229e-01 -5.549651e-02 4.733734e-01 7.093787e-01
4.700000e+10 8.277552e-01 -1.509260e-01 4.624341e-01 6.697422e-01
4.800000e+10 7.857381e-01 -2.138340e-01 4.628856e-01 5.978263e-01
4.900000e+10 7.279509e-01 -2.380324e-01 4.614473e-01 5.102151e-01
5.000000e+10 6.598770e-01 -2.307611e-01 4.507999e-01 4.230443e-01
5.100000e+10 5.909393e-01 -2.051106e-01 4.317588e-01 3.474526e-01
5.200000e+10 5.291087e-01 -1.724398e-01 4.090729e-01 2.878887e-01
5.300000e+10 4.785826e-01 -1.394435e-01 3.873304e-01 2.440738e-01
5.400000e+10 4.405274e-01 -1.088440e-01 3.694802e-01 2.137796e-01
5.500000e+10 4.146095e-01 -8.100436e-02 3.570128e-01 1.946308e-01
5.600000e+10 4.001334e-01 -5.512987e-02 3.505487e-01 1.848866e-01
5.700000e+10 3.966597e-01 -2.989336e-02 3.502924e-01 1.836860e-01
5.800000e+10 4.042896e-01 -3.683999e-03 3.562417e-01 1.911239e-01
5.900000e+10 4.237603e-01 2.530539e-02 3.681455e-01 2.083298e-01
6.000000e+10 4.563517e-01 5.894623e-02 3.851544e-01 2.375676e-01
6.100000e+10 5.034044e-01 9.869748e-02 4.050260e-01 2.821857e-01
6.200000e+10 5.649778e-01 1.442768e-01 4.227947e-01 3.458740e-01
6.300000e+10 6.371455e-01 1.909712e-01 4.294739e-01 4.301588e-01
6.400000e+10 7.088399e-01 2.265271e-01 4.132577e-01 5.294880e-01
6.500000e+10 7.630983e-01 2.325391e-01 3.669685e-01 6.273585e-01
6.600000e+10 7.877729e-01 1.955369e-01 2.987041e-01 7.022303e-01
6.700000e+10 7.867605e-01 1.190565e-01 2.310869e-01 7.425742e-01
6.800000e+10 7.753678e-01 2.057690e-02 1.859082e-01 7.524693e-01
6.900000e+10 7.657698e-01 -8.077196e-02 1.726989e-01 7.416565e-01
7.000000e+10 7.595324e-01 -1.699628e-01 1.892218e-01 7.156796e-01
7.100000e+10 7.498461e-01 -2.355865e-01 2.257830e-01 6.751224e-01
