# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 3.851528e-01 -4.163669e-02 3.811966e-01 3.603023e-02
2.000000e+09 3.960493e-01 4.953201e-05 3.932186e-01 4.726756e-02
3.000000e+09 9.535795e-01 -1.886729e-02 8.237521e-01 4.799898e-01
4.000000e+09 4.043852e-01 -8.004119e-02 3.778623e-01 1.197535e-01
5.000000e+09 4.405062e-01 5.064716e-02 4.102989e-01 1.521033e-01
6.000000e+09 8.551357e-01 -5.361056e-02 4.735813e-01 7.100026e-01
7.000000e+09 4.522025e-01 -1.179454e-01 3.752934e-01 2.230041e-01
8.000000e+09 5.212999e-01 1.137135e-01 4.103847e-01 3.006779e-01
9.000000e+09 7.662107e-01 -7.817298e-02 1.722261e-01 7.424998e-01
1.000000e+10 5.268501e-01 -1.523630e-01 3.527817e-01 3.604187e-01
1.100000e+10 6.292055e-01 1.789043e-01 3.443785e-01 4.952740e-01
1.200000e+10 7.145793e-01 -8.857751e-02 -3.871108e-02 7.080106e-01
1.300000e+10 6.231066e-01 -1.725305e-01 2.740565e-01 5.323420e-01
1.400000e+10 7.332803e-01 2.131486e-01 1.640014e-01 6.821812e-01
1.500000e+10 7.049254e-01 -8.828491e-02 -1.989308e-01 6.704865e-01
1.600000e+10 7.311821e-01 -1.639659e-01 9.639049e-02 7.060108e-01
1.700000e+10 8.080080e-01 1.904714e-01 -1.097094e-01 7.775355e-01
1.800000e+10 7.349382e-01 -7.874354e-02 -3.522771e-01 6.401831e-01
1.900000e+10 8.372526e-01 -1.228750e-01 -1.943956e-01 8.050490e-01
2.000000e+10 8.643289e-01 1.280112e-01 -4.046069e-01 7.529747e-01
2.100000e+10 7.988533e-01 -5.977861e-02 -5.286275e-01 5.959414e-01
2.200000e+10 9.222410e-01 -6.857705e-02 -5.372963e-01 7.464170e-01
2.300000e+10 9.206232e-01 6.234849e-02 -6.731512e-01 6.249217e-01
2.400000e+10 8.823739e-01 -3.463101e-02 -7.307413e-01 4.933575e-01
2.500000e+10 9.706962e-01 -2.889398e-02 -8.161682e-01 5.246766e-01
2.600000e+10 9.729136e-01 1.851366e-02 -8.847596e-01 4.042506e-01
2.700000e+10 9.578809e-01 -1.354275e-02 -9.130630e-01 2.892548e-01
2.800000e+10 9.874181e-01 -1.190961e-02 -9.631467e-01 2.172581e-01
2.900000e+10 9.990971e-01 6.580017e-04 -9.931794e-01 1.085784e-01
3.000000e+10 9.963250e-01 -3.131816e-03 -9.963030e-01 -5.836750e-03
3.100000e+10 9.872171e-01 -1.085212e-02 -9.810806e-01 -1.093654e-01
3.200000e+10 9.775417e-01 -6.305076e-03 -9.567545e-01 -2.004219e-01
3.300000e+10 9.899428e-01 9.306955e-03 -9.366461e-01 -3.203032e-01
3.400000e+10 9.722305e-01 -2.661392e-02 -8.753322e-01 -4.222764e-01
3.500000e+10 9.094100e-01 -1.712553e-02 -7.978140e-01 -4.361493e-01
3.600000e+10 9.519566e-01 4.371821e-02 -7.507678e-01 -5.836590e-01
3.700000e+10 9.313583e-01 -6.860829e-02 -6.430956e-01 -6.701859e-01
3.800000e+10 8.229361e-01 -2.951174e-02 -5.970066e-01 -5.656288e-01
3.900000e+10 8.979532e-01 1.016101e-01 -4.759206e-01 -7.546488e-01
4.000000e+10 8.613655e-01 -1.325609e-01 -3.304969e-01 -7.843149e-01
4.100000e+10 7.498777e-01 -3.458370e-02 -4.144903e-01 -6.239537e-01
4.200000e+10 8.303697e-01 1.581672e-01 -1.545243e-01 -8.003869e-01
4.300000e+10 7.756779e-01 -1.912619e-01 -3.105871e-02 -7.510862e-01
4.400000e+10 7.087719e-01 -2.861094e-02 -2.581720e-01 -6.594590e-01
4.500000e+10 7.367703e-01 1.765615e-01 1.408013e-01 -7.013071e-01
4.600000e+10 6.865637e-01 -2.182123e-01 1.900435e-01 -6.226046e-01
4.700000e+10 7.077575e-01 -1.149398e-02 -1.027779e-01 -7.001609e-01
4.800000e+10 6.177757e-01 1.447704e-01 3.251090e-01 -5.049678e-01
4.900000e+10 5.993381e-01 -2.070287e-01 3.215421e-01 -4.614716e-01
5.000000e+10 7.502511e-01 1.612729e-02 9.444039e-02 -7.441086e-01
5.100000e+10 5.032339e-01 8.996736e-02 3.870489e-01 -3.087772e-01
5.200000e+10 5.216563e-01 -1.688826e-01 3.842045e-01 -3.098240e-01
5.300000e+10 8.313348e-01 4.859643e-02 3.782513e-01 -7.387028e-01
5.400000e+10 4.191470e-01 3.996791e-02 3.834817e-01 -1.644036e-01
5.500000e+10 4.639697e-01 -1.190517e-01 4.090179e-01 -1.838449e-01
5.600000e+10 9.208318e-01 6.215518e-02 7.267236e-01 -5.620861e-01
5.700000e+10 3.704609e-01 1.955235e-03 3.644199e-01 -6.660022e-02
5.800000e+10 4.341718e-01 -6.596765e-02 4.218466e-01 -7.873241e-02
5.900000e+10 9.615100e-01 2.077228e-02 9.505102e-01 -1.435280e-01
