# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 -2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 9.731450e-01 -5.342793e-03 9.725809e-01 3.269601e-02
2.000000e+09 9.020247e-01 -1.801112e-02 9.001312e-01 5.556994e-02
3.000000e+09 8.076583e-01 -3.143969e-02 8.043765e-01 6.558866e-02
4.000000e+09 7.097725e-01 -4.119430e-02 7.055154e-01 6.578778e-02
5.000000e+09 6.204018e-01 -4.627814e-02 6.156808e-01 6.077743e-02
6.000000e+09 5.444641e-01 -4.761553e-02 5.396829e-01 5.400272e-02
7.000000e+09 4.826176e-01 -4.654451e-02 4.780302e-01 4.733434e-02
8.000000e+09 4.336218e-01 -4.414650e-02 4.293618e-01 4.156140e-02
9.000000e+09 3.956835e-01 -4.112178e-02 3.918064e-01 3.690745e-02
1.000000e+10 3.670790e-01 -3.786108e-02 3.635945e-01 3.335539e-02
1.100000e+10 3.463861e-01 -3.454495e-02 3.432789e-01 3.081506e-02
1.200000e+10 3.325409e-01 -3.121905e-02 3.297819e-01 2.920133e-02
1.300000e+10 3.248288e-01 -2.783986e-02 3.223789e-01 2.846987e-02
1.400000e+10 3.228609e-01 -2.429686e-02 3.206692e-01 2.863734e-02
1.500000e+10 3.265573e-01 -2.041766e-02 3.245531e-01 2.980081e-02
1.600000e+10 3.361454e-01 -1.596054e-02 3.342220e-01 3.216605e-02
1.700000e+10 3.521759e-01 -1.059764e-02 3.501611e-01 3.609391e-02
1.800000e+10 3.755505e-01 -3.893274e-03 3.731543e-01 4.217627e-02
1.900000e+10 4.075463e-01 4.711071e-03 4.042702e-01 5.135594e-02
2.000000e+10 4.497943e-01 1.587441e-02 4.447746e-01 6.510367e-02
2.100000e+10 5.041104e-01 3.022184e-02 4.958622e-01 8.564215e-02
2.200000e+10 5.719717e-01 4.794214e-02 5.580055e-01 1.161164e-01
2.300000e+10 6.533006e-01 6.787438e-02 6.296658e-01 1.603615e-01
2.400000e+10 7.442978e-01 8.597229e-02 7.053644e-01 2.214701e-01
2.500000e+10 8.350080e-01 9.398632e-02 7.742613e-01 2.982019e-01
2.600000e+10 9.094575e-01 8.117010e-02 8.221872e-01 3.801746e-01
2.700000e+10 9.515981e-01 4.157312e-02 8.388108e-01 4.474450e-01
2.800000e+10 9.539073e-01 -1.793816e-02 8.241341e-01 4.800212e-01
2.900000e+10 9.198013e-01 -7.960783e-02 7.862080e-01 4.707166e-01
3.000000e+10 8.590193e-01 -1.264270e-01 7.339643e-01 4.280500e-01
3.100000e+10 7.829710e-01 -1.511292e-01 6.742009e-01 3.683160e-01
3.200000e+10 7.022966e-01 -1.560405e-01 6.124068e-01 3.063164e-01
3.300000e+10 6.252191e-01 -1.478334e-01 5.532127e-01 2.509979e-01
3.400000e+10 5.567210e-01 -1.329842e-01 4.999131e-01 2.057679e-01
3.500000e+10 4.988855e-01 -1.159312e-01 4.542278e-01 1.706570e-01
3.600000e+10 4.518798e-01 -9.909137e-02 4.166088e-01 1.442684e-01
3.700000e+10 4.149141e-01 -8.349165e-02 3.867539e-01 1.249171e-01
3.800000e+10 3.868925e-01 -6.936428e-02 3.640407e-01 1.111249e-01
3.900000e+10 3.667707e-01 -5.653741e-02 3.478040e-01 1.017678e-01
4.000000e+10 3.537207e-01 -4.464768e-02 3.374812e-01 9.607989e-02
4.100000e+10 3.471952e-01 -3.323782e-02 3.326788e-01 9.361940e-02
4.200000e+10 3.469509e-01 -2.178836e-02 3.331948e-01 9.424104e-02
4.300000e+10 3.530589e-01 -9.713804e-03 3.390185e-01 9.809521e-02
4.400000e+10 3.659182e-01 3.657713e-03 3.503116e-01 1.056623e-01
4.500000e+10 3.862668e-01 1.910468e-02 3.673601e-01 1.178287e-01
4.600000e+10 4.151710e-01 3.750454e-02 3.904644e-01 1.360072e-01
4.700000e+10 4.539330e-01 5.973987e-02 4.197040e-01 1.622803e-01
4.800000e+10 5.037935e-01 8.639855e-02 4.544756e-01 1.994872e-01
