# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 4.824911e-01 -4.822486e-02 4.776512e-01 4.818104e-02
2.000000e+09 3.229246e-01 -2.575344e-02 3.206277e-01 2.854726e-02
3.000000e+09 5.045667e-01 2.868847e-02 4.965797e-01 8.469407e-02
4.000000e+09 9.535795e-01 -1.886729e-02 8.237521e-01 4.799898e-01
5.000000e+09 4.982814e-01 -1.173594e-01 4.531709e-01 1.707258e-01
6.000000e+09 3.470721e-01 -2.313140e-02 3.332989e-01 9.399893e-02
7.000000e+09 5.665284e-01 1.161481e-01 4.944363e-01 2.509917e-01
8.000000e+09 8.551357e-01 -5.361056e-02 4.735813e-01 7.100026e-01
9.000000e+09 5.444159e-01 -1.801409e-01 4.155794e-01 3.020459e-01
1.000000e+10 3.988413e-01 -1.624036e-02 3.521867e-01 1.864811e-01
1.100000e+10 6.540872e-01 2.017113e-01 4.268580e-01 4.526973e-01
1.200000e+10 7.662107e-01 -7.817298e-02 1.722261e-01 7.424998e-01
1.300000e+10 6.093166e-01 -2.290879e-01 3.445288e-01 4.473091e-01
1.400000e+10 4.837306e-01 -2.139525e-03 3.561641e-01 3.273191e-01
1.500000e+10 7.291102e-01 2.477236e-01 2.553493e-01 6.364209e-01
1.600000e+10 7.145793e-01 -8.857751e-02 -3.871108e-02 7.080106e-01
1.700000e+10 6.799469e-01 -2.496418e-01 2.184437e-01 5.935395e-01
1.800000e+10 6.034670e-01 2.049491e-02 2.954497e-01 5.257964e-01
1.900000e+10 7.675028e-01 2.291474e-01 1.308631e-02 7.323802e-01
2.000000e+10 7.049254e-01 -8.828491e-02 -1.989308e-01 6.704865e-01
2.100000e+10 7.501347e-01 -2.310584e-01 2.516785e-02 7.132185e-01
2.200000e+10 7.434547e-01 4.366786e-02 1.002673e-01 7.353669e-01
2.300000e+10 7.921865e-01 1.684572e-01 -2.346333e-01 7.376509e-01
2.400000e+10 7.349382e-01 -7.874354e-02 -3.522771e-01 6.401831e-01
2.500000e+10 8.222515e-01 -1.764356e-01 -2.334979e-01 7.684054e-01
2.600000e+10 8.680353e-01 4.895015e-02 -2.370826e-01 8.335953e-01
2.700000e+10 8.335340e-01 1.003452e-01 -4.684101e-01 6.821303e-01
2.800000e+10 7.988533e-01 -5.977861e-02 -5.286275e-01 5.959414e-01
2.900000e+10 8.940436e-01 -1.050983e-01 -5.289642e-01 7.130675e-01
3.000000e+10 9.483543e-01 3.094028e-02 -5.992719e-01 7.343649e-01
3.100000e+10 8.970012e-01 4.533106e-02 -6.938544e-01 5.666765e-01
3.200000e+10 8.823739e-01 -3.463101e-02 -7.307413e-01 4.933575e-01
3.300000e+10 9.503974e-01 -4.600350e-02 -7.915784e-01 5.239681e-01
3.400000e+10 9.864769e-01 8.496606e-03 -8.602628e-01 4.827136e-01
3.500000e+10 9.634644e-01 1.266737e-02 -8.910044e-01 3.663528e-01
3.600000e+10 9.578809e-01 -1.354275e-02 -9.130630e-01 2.892548e-01
3.700000e+10 9.803629e-01 -1.609851e-02 -9.508758e-01 2.380912e-01
3.800000e+10 9.962687e-01 -3.255651e-03 -9.822628e-01 1.664348e-01
3.900000e+10 9.991512e-01 6.698999e-04 -9.960038e-01 7.924072e-02
4.000000e+10 9.963250e-01 -3.131816e-03 -9.963030e-01 -5.836750e-03
4.100000e+10 9.900175e-01 -9.041754e-03 -9.863232e-01 -8.496780e-02
4.200000e+10 9.812117e-01 -1.179279e-02 -9.688197e-01 -1.550023e-01
4.300000e+10 9.781409e-01 -1.295116e-03 -9.517330e-01 -2.257480e-01
4.400000e+10 9.899428e-01 9.306955e-03 -9.366461e-01 -3.203032e-01
4.500000e+10 9.849359e-01 -1.441217e-02 -8.962131e-01 -4.082806e-01
4.600000e+10 9.362743e-01 -3.705908e-02 -8.317365e-01 -4.283113e-01
4.700000e+10 9.082314e-01 1.713715e-03 -7.866723e-01 -4.539030e-01
4.800000e+10 9.519566e-01 4.371821e-02 -7.507678e-01 -5.836590e-01
4.900000e+10 9.542194e-01 -3.386592e-02 -6.657122e-01 -6.827994e-01
5.000000e+10 8.677041e-01 -8.643674e-02 -6.164598e-01 -6.044968e-01
5.100000e+10 8.242057e-01 1.454386e-02 -5.854168e-01 -5.799920e-01
5.200000e+10 8.979532e-01 1.016101e-01 -4.759206e-01 -7.546488e-01
5.300000e+10 8.814317e-01 -7.106518e-02 -3.223187e-01 -8.173019e-01
5.400000e+10 7.993004e-01 -1.464586e-01 -3.903923e-01 -6.819273e-01
5.500000e+10 7.581926e-01 4.132402e-02 -3.996486e-01 -6.429847e-01
5.600000e+10 8.303697e-01 1.581672e-01 -1.545243e-01 -8.003869e-01
5.700000e+10 7.709595e-01 -1.111092e-01 1.575249e-02 -7.627484e-01
5.800000e+10 7.523037e-01 -2.014131e-01 -1.883431e-01 -6.999432e-01
5.900000e+10 7.271966e-01 8.212801e-02 -2.287236e-01 -6.853871e-01
6.000000e+10 7.367703e-01 1.765615e-01 1.408013e-01 -7.013071e-01
6.100000e+10 6.482848e-01 -1.307243e-01 2.387064e-01 -5.883906e-01
6.200000e+10 7.325125e-01 -2.432374e-01 -3.305941e-03 -6.909408e-01
6.300000e+10 7.355920e-01 1.339691e-01 -4.229263e-02 -7.220521e-01
6.400000e+10 6.177757e-01 1.447704e-01 3.251090e-01 -5.049678e-01
6.500000e+10 5.372632e-01 -1.244665e-01 3.377235e-01 -3.988768e-01
6.600000e+10 7.330147e-01 -2.642980e-01 1.858133e-01 -6.579746e-01
6.700000e+10 7.728526e-01 1.836506e-01 1.949164e-01 -7.249697e-01
6.800000e+10 5.032339e-01 8.996736e-02 3.870489e-01 -3.087772e-01
6.900000e+10 4.507202e-01 -1.026212e-01 3.623934e-01 -2.475655e-01
7.000000e+10 7.406560e-01 -2.512210e-01 3.880580e-01 -5.786798e-01
7.100000e+10 8.045061e-01 1.951262e-01 4.736500e-01 -6.203318e-01
7.200000e+10 4.191470e-01 3.996791e-02 3.834817e-01 -1.644036e-01
7.300000e+10 3.926233e-01 -7.577684e-02 3.592407e-01 -1.391298e-01
7.400000e+10 7.471842e-01 -1.909470e-01 5.849479e-01 -4.238624e-01
7.500000e+10 7.943887e-01 1.310137e-01 6.923787e-01 -3.667432e-01
7.600000e+10 3.704609e-01 1.955235e-03 3.644199e-01 -6.660022e-02
