# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 9.739432e-01 -2.021970e-03 9.737992e-01 1.662594e-02
2.000000e+09 9.044854e-01 -6.784254e-03 9.040000e-01 2.884095e-02
3.000000e+09 8.114125e-01 -1.171912e-02 8.105669e-01 3.513180e-02
4.000000e+09 7.139425e-01 -1.507370e-02 7.128392e-01 3.669967e-02
5.000000e+09 6.243002e-01 -1.645784e-02 6.230680e-01 3.558265e-02
6.000000e+09 5.477659e-01 -1.625701e-02 5.465048e-01 3.340266e-02
7.000000e+09 4.852539e-01 -1.502102e-02 4.840226e-01 3.110878e-02
8.000000e+09 4.356450e-01 -1.318569e-02 4.344681e-01 2.915682e-02
9.000000e+09 3.971830e-01 -1.102028e-02 3.960604e-01 2.773090e-02
1.000000e+10 3.681404e-01 -8.657349e-03 3.670547e-01 2.689356e-02
1.100000e+10 3.470758e-01 -6.133757e-03 3.459953e-01 2.666919e-02
1.200000e+10 3.329016e-01 -3.420740e-03 3.317800e-01 2.708778e-02
1.300000e+10 3.248780e-01 -4.404734e-04 3.236506e-01 2.820993e-02
1.400000e+10 3.225892e-01 2.928256e-03 3.211642e-01 3.014618e-02
1.500000e+10 3.259238e-01 6.852451e-03 3.241684e-01 3.307873e-02
1.600000e+10 3.350686e-01 1.155303e-02 3.327864e-01 3.729194e-02
1.700000e+10 3.505178e-01 1.731603e-02 3.474119e-01 4.321832e-02
1.800000e+10 3.730911e-01 2.450157e-02 3.687053e-01 5.150788e-02
1.900000e+10 4.039461e-01 3.353779e-02 3.975706e-01 6.312912e-02
2.000000e+10 4.445453e-01 4.486986e-02 4.350704e-01 7.950437e-02
2.100000e+10 4.964934e-01 5.880018e-02 4.821930e-01 1.026555e-01
2.200000e+10 5.610817e-01 7.510280e-02 5.393309e-01 1.352569e-01
2.300000e+10 6.382949e-01 9.226033e-02 6.053082e-01 1.803066e-01
2.400000e+10 7.251198e-01 1.063270e-01 6.759942e-01 2.398439e-01
2.500000e+10 8.136450e-01 1.101355e-01 7.432782e-01 3.121313e-01
2.600000e+10 8.908210e-01 9.484996e-02 7.962256e-01 3.880596e-01
2.700000e+10 9.421159e-01 5.563843e-02 8.254941e-01 4.506066e-01
2.800000e+10 9.577339e-01 -1.702212e-03 8.278312e-01 4.816085e-01
2.900000e+10 9.361329e-01 -6.123754e-02 8.057402e-01 4.726283e-01
3.000000e+10 8.830657e-01 -1.064022e-01 7.640091e-01 4.298533e-01
3.100000e+10 8.090333e-01 -1.293962e-01 7.083454e-01 3.688337e-01
3.200000e+10 7.262162e-01 -1.323875e-01 6.455610e-01 3.051468e-01
3.300000e+10 6.450485e-01 -1.224193e-01 5.824836e-01 2.486240e-01
3.400000e+10 5.721545e-01 -1.063329e-01 5.242619e-01 2.029866e-01
3.500000e+10 5.104284e-01 -8.866229e-02 4.737115e-01 1.681473e-01
3.600000e+10 4.602677e-01 -7.171457e-02 4.317498e-01 1.424620e-01
