# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 -2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 9.736022e-01 -3.621890e-03 9.732893e-01 2.441773e-02
2.000000e+09 9.034211e-01 -1.220807e-02 9.023691e-01 4.184008e-02
3.000000e+09 8.097566e-01 -2.127676e-02 8.079315e-01 4.999710e-02
4.000000e+09 7.120545e-01 -2.776768e-02 7.096868e-01 5.094253e-02
5.000000e+09 6.224764e-01 -3.097796e-02 6.198532e-01 4.795005e-02
6.000000e+09 5.461579e-01 -3.154461e-02 5.435055e-01 4.353362e-02
7.000000e+09 4.839057e-01 -3.039907e-02 4.813645e-01 3.910038e-02
8.000000e+09 4.345460e-01 -2.829325e-02 4.321867e-01 3.527528e-02
9.000000e+09 3.963035e-01 -2.570860e-02 3.941503e-01 3.226531e-02
1.000000e+10 3.674494e-01 -2.290517e-02 3.654978e-01 3.009580e-02
1.100000e+10 3.465486e-01 -1.999088e-02 3.447761e-01 2.873589e-02
1.200000e+10 3.325227e-01 -1.697379e-02 3.308931e-01 2.815963e-02
1.300000e+10 3.246424e-01 -1.379305e-02 3.231055e-01 2.837658e-02
1.400000e+10 3.225039e-01 -1.033272e-02 3.209900e-01 2.945171e-02
1.500000e+10 3.260104e-01 -6.423183e-03 3.244189e-01 3.152612e-02
1.600000e+10 3.353683e-01 -1.833426e-03 3.335480e-01 3.484648e-02
1.700000e+10 3.510995e-01 3.742736e-03 3.488150e-01 3.981131e-02
1.800000e+10 3.740638e-01 1.070153e-02 3.709395e-01 4.704337e-02
1.900000e+10 4.054771e-01 1.953294e-02 4.009039e-01 5.749962e-02
2.000000e+10 4.468837e-01 3.078286e-02 4.398670e-01 7.262569e-02
2.100000e+10 4.999898e-01 4.490466e-02 4.889132e-01 9.453720e-02
2.200000e+10 5.661748e-01 6.186539e-02 5.484698e-01 1.261249e-01
2.300000e+10 6.453941e-01 8.031437e-02 6.171885e-01 1.707674e-01
2.400000e+10 7.342686e-01 9.626808e-02 6.903126e-01 2.309791e-01
2.500000e+10 8.239393e-01 1.020834e-01 7.584694e-01 3.052527e-01
2.600000e+10 8.999826e-01 8.806855e-02 8.092021e-01 3.839331e-01
2.700000e+10 9.470837e-01 4.885141e-02 8.326087e-01 4.487137e-01
2.800000e+10 9.563964e-01 -9.360366e-03 8.268232e-01 4.805932e-01
2.900000e+10 9.286922e-01 -6.985425e-02 7.969488e-01 4.716590e-01
3.000000e+10 8.717267e-01 -1.158634e-01 7.498847e-01 4.291341e-01
3.100000e+10 7.965591e-01 -1.398009e-01 6.920177e-01 3.688817e-01
