# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 3.851328e-01 -4.258704e-02 3.810474e-01 3.628406e-02
2.000000e+09 3.961839e-01 -8.745552e-04 3.933967e-01 4.690323e-02
3.000000e+09 9.533768e-01 -1.942688e-02 8.235140e-01 4.799735e-01
4.000000e+09 4.042374e-01 -8.088964e-02 3.775262e-01 1.197446e-01
5.000000e+09 4.409136e-01 4.992522e-02 4.109046e-01 1.518869e-01
6.000000e+09 8.547264e-01 -5.511925e-02 4.734159e-01 7.095044e-01
7.000000e+09 4.519055e-01 -1.185674e-01 3.749643e-01 2.226255e-01
8.000000e+09 5.221743e-01 1.134232e-01 4.113058e-01 3.010460e-01
9.000000e+09 7.658585e-01 -8.025255e-02 1.726042e-01 7.418265e-01
1.000000e+10 5.264069e-01 -1.526325e-01 3.527649e-01 3.596728e-01
1.100000e+10 6.305649e-01 1.790991e-01 3.449427e-01 4.965382e-01
1.200000e+10 7.144029e-01 -9.080668e-02 -3.783998e-02 7.075972e-01
1.300000e+10 6.226504e-01 -1.723642e-01 2.746853e-01 5.315375e-01
1.400000e+10 7.345860e-01 2.133428e-01 1.633686e-01 6.836754e-01
1.500000e+10 7.049306e-01 -9.037592e-02 -1.978170e-01 6.705429e-01
1.600000e+10 7.310067e-01 -1.633682e-01 9.759128e-02 7.058028e-01
1.700000e+10 8.086487e-01 1.901287e-01 -1.111378e-01 7.780824e-01
1.800000e+10 7.351149e-01 -8.046853e-02 -3.512165e-01 6.407540e-01
1.900000e+10 8.375809e-01 -1.219727e-01 -1.934428e-01 8.057570e-01
2.000000e+10 8.643794e-01 1.272796e-01 -4.056986e-01 7.525692e-01
2.100000e+10 7.991948e-01 -6.093098e-02 -5.279591e-01 5.968743e-01
2.200000e+10 9.228825e-01 -6.768920e-02 -5.372817e-01 7.473010e-01
2.300000e+10 9.205073e-01 6.167950e-02 -6.735921e-01 6.243420e-01
2.400000e+10 8.828031e-01 -3.512686e-02 -7.306806e-01 4.941794e-01
2.500000e+10 9.712213e-01 -2.833852e-02 -8.166652e-01 5.249054e-01
2.600000e+10 9.729130e-01 1.817497e-02 -8.849617e-01 4.038220e-01
2.700000e+10 9.581814e-01 -1.358816e-02 -9.133337e-01 2.893933e-01
2.800000e+10 9.876589e-01 -1.166238e-02 -9.634871e-01 2.168565e-01
2.900000e+10 9.991447e-01 6.266235e-04 -9.932931e-01 1.079747e-01
3.000000e+10 9.963772e-01 -3.092562e-03 -9.963516e-01 -6.438450e-03
3.100000e+10 9.871833e-01 -1.077483e-02 -9.809636e-01 -1.101144e-01
3.200000e+10 9.772813e-01 -6.206600e-03 -9.563111e-01 -2.012696e-01
3.300000e+10 9.900191e-01 9.250348e-03 -9.363317e-01 -3.214579e-01
3.400000e+10 9.717690e-01 -2.689139e-02 -8.744913e-01 -4.229384e-01
3.500000e+10 9.086494e-01 -1.684872e-02 -7.966778e-01 -4.366513e-01
3.600000e+10 9.524106e-01 4.354628e-02 -7.498548e-01 -5.855830e-01
3.700000e+10 9.303036e-01 -6.969381e-02 -6.418003e-01 -6.698507e-01
3.800000e+10 8.218859e-01 -2.865929e-02 -5.957312e-01 -5.654903e-01
3.900000e+10 8.986070e-01 1.011328e-01 -4.733341e-01 -7.571139e-01
4.000000e+10 8.601634e-01 -1.346406e-01 -3.301909e-01 -7.827687e-01
4.100000e+10 7.488723e-01 -3.270550e-02 -4.135079e-01 -6.234992e-01
4.200000e+10 8.301936e-01 1.566533e-01 -1.495692e-01 -8.014426e-01
4.300000e+10 7.753423e-01 -1.942143e-01 -3.266912e-02 -7.499128e-01
4.400000e+10 7.080801e-01 -2.533009e-02 -2.574288e-01 -6.591405e-01
4.500000e+10 7.345831e-01 1.731690e-01 1.460757e-01 -6.987751e-01
4.600000e+10 6.878380e-01 -2.219348e-01 1.876076e-01 -6.234336e-01
4.700000e+10 7.075998e-01 -6.431886e-03 -1.017984e-01 -7.002094e-01
4.800000e+10 6.139201e-01 1.400577e-01 3.275474e-01 -4.999944e-01
4.900000e+10 6.021992e-01 -2.112309e-01 3.201307e-01 -4.642648e-01
5.000000e+10 7.507085e-01 2.323734e-02 9.648978e-02 -7.441189e-01
5.100000e+10 4.991827e-01 8.550827e-02 3.864054e-01 -3.042411e-01
5.200000e+10 5.255328e-01 -1.729383e-01 3.848116e-01 -3.133642e-01
5.300000e+10 8.317128e-01 5.707024e-02 3.817135e-01 -7.367388e-01
5.400000e+10 4.157267e-01 3.664788e-02 3.813105e-01 -1.615176e-01
5.500000e+10 4.683434e-01 -1.223004e-01 4.116439e-01 -1.869156e-01
5.600000e+10 9.186633e-01 6.882980e-02 7.282474e-01 -5.557521e-01
5.700000e+10 3.677022e-01 -1.146170e-04 3.618683e-01 -6.523962e-02
5.800000e+10 4.389520e-01 -6.791968e-02 4.261316e-01 -8.048361e-02
5.900000e+10 9.548028e-01 2.156864e-02 9.446049e-01 -1.374950e-01
