# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.130767e-01 -1.712575e-02 9.112115e-01 5.576091e-02
2.000000e+09 7.349273e-01 -4.144735e-02 7.304815e-01 6.925988e-02
3.000000e+09 5.727676e-01 -5.041496e-02 5.674974e-01 5.888775e-02
4.000000e+09 4.580722e-01 -4.853992e-02 4.531796e-01 4.585126e-02
5.000000e+09 3.851265e-01 -4.290342e-02 3.809974e-01 3.636844e-02
6.000000e+09 3.431190e-01 -3.659287e-02 3.397728e-01 3.075790e-02
7.000000e+09 3.246082e-01 -3.024155e-02 3.219419e-01 2.844856e-02
8.000000e+09 3.262839e-01 -2.331643e-02 3.241221e-01 2.936620e-02
9.000000e+09 3.486590e-01 -1.444739e-02 3.466482e-01 3.448786e-02
1.000000e+10 3.962291e-01 -1.182303e-03 3.934559e-01 4.678175e-02
1.100000e+10 4.778577e-01 2.031135e-02 4.717423e-01 7.344829e-02
1.200000e+10 6.042767e-01 5.328574e-02 5.877227e-01 1.299730e-01
1.300000e+10 7.710989e-01 8.776137e-02 7.278713e-01 2.389455e-01
1.400000e+10 9.188793e-01 7.617376e-02 8.285389e-01 3.899488e-01
1.500000e+10 9.533083e-01 -1.961377e-02 8.234332e-01 4.799685e-01
1.600000e+10 8.658411e-01 -1.234530e-01 7.384749e-01 4.348505e-01
1.700000e+10 7.213060e-01 -1.585714e-01 6.254723e-01 3.223692e-01
1.800000e+10 5.812530e-01 -1.418703e-01 5.178120e-01 2.227075e-01
1.900000e+10 4.747091e-01 -1.105334e-01 4.339779e-01 1.574621e-01
2.000000e+10 4.041885e-01 -8.117193e-02 3.774142e-01 1.197412e-01
2.100000e+10 3.634845e-01 -5.658672e-02 3.447970e-01 1.001697e-01
2.200000e+10 3.470907e-01 -3.491677e-02 3.325124e-01 9.321115e-02
2.300000e+10 3.527957e-01 -1.294600e-02 3.388907e-01 9.721258e-02
2.400000e+10 3.822286e-01 1.347335e-02 3.644835e-01 1.143195e-01
2.500000e+10 4.410500e-01 4.968494e-02 4.111068e-01 1.518147e-01
2.600000e+10 5.372498e-01 1.005772e-01 4.775174e-01 2.247192e-01
2.700000e+10 6.698592e-01 1.594851e-01 5.463547e-01 3.532314e-01
2.800000e+10 8.006383e-01 1.817488e-01 5.709213e-01 5.310724e-01
2.900000e+10 8.633088e-01 1.019159e-01 5.254490e-01 6.773615e-01
3.000000e+10 8.545883e-01 -5.562226e-02 4.733592e-01 7.093367e-01
3.100000e+10 8.073013e-01 -1.893785e-01 4.621117e-01 6.342900e-01
3.200000e+10 7.235469e-01 -2.384472e-01 4.609948e-01 5.041299e-01
3.300000e+10 6.179553e-01 -2.167955e-01 4.400462e-01 3.758028e-01
3.400000e+10 5.216219e-01 -1.680129e-01 4.059904e-01 2.811279e-01
3.500000e+10 4.518069e-01 -1.187742e-01 3.748550e-01 2.224993e-01
3.600000e+10 4.108117e-01 -7.576345e-02 3.552212e-01 1.919480e-01
3.700000e+10 3.965227e-01 -3.670107e-02 3.497618e-01 1.831666e-01
3.800000e+10 4.083016e-01 3.647411e-03 3.588851e-01 1.946751e-01
3.900000e+10 4.487566e-01 5.172287e-02 3.814770e-01 2.306134e-01
4.000000e+10 5.224670e-01 1.133273e-01 4.116134e-01 3.011695e-01
4.100000e+10 6.273302e-01 1.850250e-01 4.297294e-01 4.179013e-01
4.200000e+10 7.336918e-01 2.334823e-01 3.983658e-01 5.701704e-01
4.300000e+10 7.871091e-01 1.992646e-01 3.035112e-01 6.983661e-01
4.400000e+10 7.817707e-01 7.442359e-02 2.063002e-01 7.503778e-01
4.500000e+10 7.657401e-01 -8.094505e-02 1.727305e-01 7.415996e-01
4.600000e+10 7.553305e-01 -2.086049e-01 2.070911e-01 6.957884e-01
4.700000e+10 7.263879e-01 -2.717277e-01 2.719680e-01 6.163091e-01
4.800000e+10 6.648984e-01 -2.646095e-01 3.243049e-01 5.166218e-01
4.900000e+10 5.896583e-01 -2.148184e-01 3.480341e-01 4.247614e-01
5.000000e+10 5.262600e-01 -1.527218e-01 3.527599e-01 3.594247e-01
5.100000e+10 4.877203e-01 -9.192103e-02 3.522377e-01 3.245769e-01
5.200000e+10 4.778782e-01 -3.287753e-02 3.542480e-01 3.190534e-01
5.300000e+10 4.984361e-01 2.956855e-02 3.599170e-01 3.435462e-01
5.400000e+10 5.509173e-01 1.009268e-01 3.628044e-01 4.021151e-01
5.500000e+10 6.310194e-01 1.791649e-01 3.451299e-01 4.969616e-01
5.600000e+10 7.145370e-01 2.402151e-01 2.803087e-01 6.117899e-01
5.700000e+10 7.581138e-01 2.388919e-01 1.639575e-01 7.005606e-01
5.800000e+10 7.483413e-01 1.587669e-01 4.373895e-02 7.299964e-01
5.900000e+10 7.225445e-01 3.544932e-02 -2.779241e-02 7.211390e-01
6.000000e+10 7.143440e-01 -9.154850e-02 -3.754798e-02 7.074577e-01
6.100000e+10 7.240684e-01 -1.983001e-01 5.317526e-03 6.963647e-01
6.200000e+10 7.293989e-01 -2.640284e-01 8.273022e-02 6.748833e-01
6.300000e+10 7.096194e-01 -2.745406e-01 1.672708e-01 6.326196e-01
6.400000e+10 6.671661e-01 -2.367655e-01 2.339602e-01 5.782001e-01
6.500000e+10 6.224996e-01 -1.723080e-01 2.748948e-01 5.312707e-01
6.600000e+10 5.946239e-01 -9.808790e-02 2.950739e-01 5.068409e-01
6.700000e+10 5.936389e-01 -1.980456e-02 2.997958e-01 5.119936e-01
6.800000e+10 6.225333e-01 6.275886e-02 2.871664e-01 5.487664e-01
6.900000e+10 6.762227e-01 1.463410e-01 2.461582e-01 6.125909e-01
7.000000e+10 7.350203e-01 2.134061e-01 1.631543e-01 6.841735e-01
7.100000e+10 7.669716e-01 2.330093e-01 4.330411e-02 7.294360e-01
7.200000e+10 7.571539e-01 1.898934e-01 -7.684242e-02 7.289155e-01
7.300000e+10 7.265496e-01 1.039261e-01 -1.604095e-01 7.009583e-01
7.400000e+10 7.047773e-01 4.494814e-03 -1.983834e-01 6.762653e-01
7.500000e+10 7.049327e-01 -9.107132e-02 -1.974436e-01 6.705611e-01
7.600000e+10 7.230592e-01 -1.726559e-01 -1.640287e-01 6.827146e-01
7.700000e+10 7.447058e-01 -2.283775e-01 -1.038405e-01 7.011758e-01
7.800000e+10 7.541492e-01 -2.457290e-01 -2.835874e-02 7.124283e-01
7.900000e+10 7.463748e-01 -2.210483e-01 4.437353e-02 7.115082e-01
8.000000e+10 7.309501e-01 -1.631676e-01 9.799016e-02 7.057353e-01
8.100000e+10 7.230309e-01 -8.552540e-02 1.236358e-01 7.072293e-01
8.200000e+10 7.328020e-01 1.090142e-03 1.169645e-01 7.234065e-01
8.300000e+10 7.600967e-01 8.683702e-02 7.386427e-02 7.514988e-01
8.400000e+10 7.922662e-01 1.565258e-01 -6.505292e-03 7.766228e-01
8.500000e+10 8.088591e-01 1.900107e-01 -1.116154e-01 7.782615e-01
8.600000e+10 7.982501e-01 1.764809e-01 -2.140649e-01 7.484877e-01
8.700000e+10 7.695818e-01 1.255935e-01 -2.899907e-01 7.017035e-01
8.800000e+10 7.420986e-01 5.697931e-02 -3.338027e-01 6.603329e-01
8.900000e+10 7.293677e-01 -1.452122e-02 -3.518154e-01 6.387427e-01
9.000000e+10 7.351744e-01 -8.104153e-02 -3.508611e-01 6.409448e-01
9.100000e+10 7.559174e-01 -1.368971e-01 -3.342098e-01 6.640589e-01
