# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 2.220446e-16 1.000000e+00 0.000000e+00
1.000000e+09 9.585728e-01 -3.154630e-03 9.583479e-01 2.052200e-02
2.000000e+09 8.552908e-01 -9.600671e-03 8.546011e-01 3.297145e-02
3.000000e+09 7.313354e-01 -1.461370e-02 7.302692e-01 3.667247e-02
4.000000e+09 6.167641e-01 -1.649669e-02 6.155258e-01 3.540958e-02
5.000000e+09 5.234452e-01 -1.590079e-02 5.221902e-01 3.254961e-02
6.000000e+09 4.522988e-01 -1.390205e-02 4.511011e-01 2.981165e-02
7.000000e+09 4.002660e-01 -1.122649e-02 3.991390e-01 2.783669e-02
8.000000e+09 3.637537e-01 -8.210563e-03 3.626717e-01 2.680654e-02
9.000000e+09 3.398311e-01 -4.927698e-03 3.387386e-01 2.677704e-02
1.000000e+10 3.264857e-01 -1.285912e-03 3.252949e-01 2.782890e-02
1.100000e+10 3.225892e-01 2.928256e-03 3.211642e-01 3.014618e-02
1.200000e+10 3.278265e-01 8.046674e-03 3.259504e-01 3.408574e-02
1.300000e+10 3.426693e-01 1.454355e-02 3.399831e-01 4.027670e-02
1.400000e+10 3.684092e-01 2.307071e-02 3.642999e-01 4.978643e-02
1.500000e+10 4.072104e-01 3.446681e-02 4.006064e-01 6.439565e-02
1.600000e+10 4.620406e-01 4.962955e-02 4.510515e-01 8.701167e-02
1.700000e+10 5.360893e-01 6.895628e-02 5.174206e-01 1.221176e-01
1.800000e+10 6.308030e-01 9.074655e-02 5.990264e-01 1.756269e-01
1.900000e+10 7.414116e-01 1.080403e-01 6.887809e-01 2.521890e-01
2.000000e+10 8.510407e-01 1.060267e-01 7.697865e-01 3.470698e-01
2.100000e+10 9.313934e-01 6.860402e-02 8.201756e-01 4.360035e-01
2.200000e+10 9.577339e-01 -1.702212e-03 8.278312e-01 4.816085e-01
2.300000e+10 9.244029e-01 -7.551331e-02 7.960861e-01 4.637515e-01
2.400000e+10 8.445023e-01 -1.217396e-01 7.349602e-01 3.977401e-01
2.500000e+10 7.414119e-01 -1.330333e-01 6.571840e-01 3.163904e-01
2.600000e+10 6.380125e-01 -1.211232e-01 5.769312e-01 2.440073e-01
2.700000e+10 5.483561e-01 -9.992848e-02 5.049111e-01 1.891390e-01
2.800000e+10 4.772078e-01 -7.771768e-02 4.460121e-01 1.508657e-01
2.900000e+10 4.240049e-01 -5.766564e-02 4.008937e-01 1.254554e-01
3.000000e+10 3.863503e-01 -4.026053e-02 3.683332e-01 1.094362e-01
3.100000e+10 3.618106e-01 -2.491477e-02 3.467133e-01 1.003795e-01
3.200000e+10 3.485833e-01 -1.069093e-02 3.346819e-01 9.687116e-02
3.300000e+10 3.456682e-01 3.460426e-03 3.313652e-01 9.834434e-02
3.400000e+10 3.528852e-01 1.867645e-02 3.363869e-01 1.049907e-01
3.500000e+10 3.708704e-01 3.623083e-02 3.497918e-01 1.178044e-01
3.600000e+10 4.010558e-01 5.755976e-02 3.718541e-01 1.387703e-01
3.700000e+10 4.455145e-01 8.411416e-02 4.026310e-01 1.711613e-01
3.800000e+10 5.063255e-01 1.166984e-01 4.409811e-01 2.197330e-01
3.900000e+10 5.837841e-01 1.536552e-01 4.827523e-01 2.900760e-01
4.000000e+10 6.728561e-01 1.874020e-01 5.186856e-01 3.854622e-01
4.100000e+10 7.596718e-01 2.013756e-01 5.354362e-01 4.998572e-01
4.200000e+10 8.250569e-01 1.749281e-01 5.250395e-01 6.119253e-01
4.300000e+10 8.583284e-01 1.002315e-01 4.973330e-01 6.923447e-01
4.400000e+10 8.641706e-01 -5.817593e-03 4.749190e-01 7.219480e-01
4.500000e+10 8.498619e-01 -1.109098e-01 4.713109e-01 6.984485e-01
4.600000e+10 8.143457e-01 -1.854341e-01 4.799075e-01 6.312384e-01
4.700000e+10 7.554903e-01 -2.159147e-01 4.840894e-01 5.383344e-01
4.800000e+10 6.803834e-01 -2.084339e-01 4.737571e-01 4.416232e-01
4.900000e+10 6.025928e-01 -1.793351e-01 4.506687e-01 3.575677e-01
5.000000e+10 5.333300e-01 -1.431146e-01 4.222193e-01 2.927284e-01
5.100000e+10 4.779019e-01 -1.077116e-01 3.949402e-01 2.465981e-01
5.200000e+10 4.372814e-01 -7.580784e-02 3.725504e-01 2.160425e-01
5.300000e+10 4.105794e-01 -4.730605e-02 3.565935e-01 1.979361e-01
5.400000e+10 3.966225e-01 -2.095411e-02 3.474565e-01 1.901165e-01
5.500000e+10 3.946754e-01 4.917518e-03 3.450273e-01 1.915741e-01
5.600000e+10 4.046973e-01 3.214109e-02 3.489471e-01 2.024419e-01
5.700000e+10 4.273529e-01 6.260997e-02 3.585192e-01 2.239966e-01
5.800000e+10 4.637713e-01 9.805081e-02 3.722531e-01 2.586454e-01
5.900000e+10 5.147885e-01 1.392976e-01 3.869570e-01 3.096250e-01
6.000000e+10 5.791901e-01 1.845476e-01 3.964931e-01 3.797322e-01
6.100000e+10 6.508155e-01 2.264683e-01 3.913081e-01 4.681356e-01
6.200000e+10 7.166422e-01 2.503162e-01 3.616631e-01 5.657894e-01
6.300000e+10 7.613077e-01 2.386439e-01 3.064288e-01 6.547823e-01
6.400000e+10 7.789162e-01 1.836903e-01 2.400247e-01 7.178833e-01
6.500000e+10 7.786535e-01 9.442283e-02 1.856116e-01 7.502892e-01
6.600000e+10 7.748644e-01 -1.062735e-02 1.605894e-01 7.579663e-01
6.700000e+10 7.740074e-01 -1.127193e-01 1.699099e-01 7.466675e-01
