# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.606701e-01 -8.166316e-03 9.597781e-01 4.057447e-02
2.000000e+09 8.621796e-01 -2.557294e-02 8.594044e-01 6.421743e-02
3.000000e+09 7.428285e-01 -4.068355e-02 7.384609e-01 6.938722e-02
4.000000e+09 6.309310e-01 -4.869333e-02 6.257827e-01 6.402266e-02
5.000000e+09 5.382274e-01 -5.061394e-02 5.329811e-01 5.530067e-02
6.000000e+09 4.662244e-01 -4.892459e-02 4.612752e-01 4.686928e-02
7.000000e+09 4.124521e-01 -4.554002e-02 4.079756e-01 3.998471e-02
8.000000e+09 3.736855e-01 -4.154176e-02 3.697313e-01 3.484066e-02
9.000000e+09 3.471495e-01 -3.741702e-02 3.437056e-01 3.129260e-02
1.000000e+10 3.308310e-01 -3.329821e-02 3.278564e-01 2.916419e-02
1.100000e+10 3.234834e-01 -2.910591e-02 3.209201e-01 2.836560e-02
1.200000e+10 3.245685e-01 -2.461044e-02 3.223367e-01 2.895017e-02
1.300000e+10 3.342252e-01 -1.943745e-02 3.322002e-01 3.117241e-02
1.400000e+10 3.532897e-01 -1.303446e-02 3.512510e-01 3.558687e-02
1.500000e+10 3.833625e-01 -4.613879e-03 3.808893e-01 4.323027e-02
1.600000e+10 4.268706e-01 6.888487e-03 4.231330e-01 5.594244e-02
1.700000e+10 4.869443e-01 2.271117e-02 4.803014e-01 7.687351e-02
1.800000e+10 5.666241e-01 4.365762e-02 5.539136e-01 1.110703e-01
1.900000e+10 6.663528e-01 6.820770e-02 6.418964e-01 1.653568e-01
2.000000e+10 7.786277e-01 8.871103e-02 7.337245e-01 2.450304e-01
2.100000e+10 8.822085e-01 8.859562e-02 8.074886e-01 3.441000e-01
2.200000e+10 9.467671e-01 5.099919e-02 8.393768e-01 4.349869e-01
2.300000e+10 9.533083e-01 -1.961377e-02 8.234332e-01 4.799685e-01
2.400000e+10 9.064785e-01 -9.342418e-02 7.733607e-01 4.635606e-01
2.500000e+10 8.245814e-01 -1.420155e-01 7.052583e-01 4.029600e-01
2.600000e+10 7.278420e-01 -1.584374e-01 6.304703e-01 3.273512e-01
2.700000e+10 6.328815e-01 -1.518085e-01 5.577362e-01 2.577277e-01
2.800000e+10 5.498166e-01 -1.340642e-01 4.932930e-01 2.024529e-01
2.900000e+10 4.824774e-01 -1.132874e-01 4.401617e-01 1.618890e-01
3.000000e+10 4.307794e-01 -9.333946e-02 3.988159e-01 1.334336e-01
3.100000e+10 3.930345e-01 -7.545052e-02 3.684318e-01 1.141987e-01
3.200000e+10 3.673263e-01 -5.956930e-02 3.478367e-01 1.019301e-01
3.300000e+10 3.521244e-01 -4.510113e-02 3.360105e-01 9.515472e-02
3.400000e+10 3.465007e-01 -3.122039e-02 3.322925e-01 9.311114e-02
3.500000e+10 3.501965e-01 -1.695551e-02 3.364426e-01 9.568942e-02
3.600000e+10 3.636572e-01 -1.166016e-03 3.486279e-01 1.034589e-01
3.700000e+10 3.880696e-01 1.751490e-02 3.693363e-01 1.178217e-01
3.800000e+10 4.253510e-01 4.068196e-02 3.991243e-01 1.413090e-01
3.900000e+10 4.778897e-01 6.989633e-02 4.379758e-01 1.779614e-01
4.000000e+10 5.475319e-01 1.056754e-01 4.838737e-01 2.334312e-01
4.100000e+10 6.329407e-01 1.449181e-01 5.303327e-01 3.136240e-01
4.200000e+10 7.251089e-01 1.766816e-01 5.643322e-01 4.196375e-01
4.300000e+10 8.051497e-01 1.807034e-01 5.702466e-01 5.389167e-01
4.400000e+10 8.534598e-01 1.381786e-01 5.441653e-01 6.427943e-01
4.500000e+10 8.661905e-01 5.103309e-02 5.037420e-01 7.027984e-01
4.600000e+10 8.545883e-01 -5.562226e-02 4.733592e-01 7.093367e-01
4.700000e+10 8.276903e-01 -1.510337e-01 4.624053e-01 6.696577e-01
4.800000e+10 7.856540e-01 -2.139129e-01 4.628414e-01 5.977217e-01
4.900000e+10 7.278611e-01 -2.380879e-01 4.613900e-01 5.101129e-01
5.000000e+10 6.597947e-01 -2.308055e-01 4.507376e-01 4.229580e-01
5.100000e+10 5.908725e-01 -2.051536e-01 4.317006e-01 3.473858e-01
5.200000e+10 5.290592e-01 -1.724859e-01 4.090245e-01 2.878388e-01
5.300000e+10 4.785489e-01 -1.394932e-01 3.872945e-01 2.440362e-01
5.400000e+10 4.405069e-01 -1.088964e-01 3.694572e-01 2.137505e-01
5.500000e+10 4.146000e-01 -8.105825e-02 3.570023e-01 1.946074e-01
5.600000e+10 4.001336e-01 -5.518393e-02 3.505506e-01 1.848674e-01
5.700000e+10 3.966692e-01 -2.994628e-02 3.503068e-01 1.836705e-01
5.800000e+10 4.043092e-01 -3.734266e-03 3.562694e-01 1.911129e-01
5.900000e+10 4.237920e-01 2.525980e-02 3.681876e-01 2.083254e-01
6.000000e+10 4.563987e-01 5.890800e-02 3.852120e-01 2.375737e-01
6.100000e+10 5.034705e-01 9.866960e-02 4.050987e-01 2.822090e-01
6.200000e+10 5.650658e-01 1.442607e-01 4.228776e-01 3.459230e-01
6.300000e+10 6.372520e-01 1.909620e-01 4.295544e-01 4.302402e-01
6.400000e+10 7.089495e-01 2.265081e-01 4.133158e-01 5.295975e-01
6.500000e+10 7.631847e-01 2.324832e-01 3.669888e-01 6.274725e-01
6.600000e+10 7.878172e-01 1.954260e-01 2.986933e-01 7.023154e-01
6.700000e+10 7.867658e-01 1.188981e-01 2.310717e-01 7.426099e-01
6.800000e+10 7.753502e-01 2.039717e-02 1.859127e-01 7.524549e-01
6.900000e+10 7.657401e-01 -8.094505e-02 1.727305e-01 7.415996e-01
7.000000e+10 7.594906e-01 -1.701078e-01 1.892723e-01 7.155874e-01
7.100000e+10 7.497874e-01 -2.356912e-01 2.258361e-01 6.750028e-01
7.200000e+10 7.283523e-01 -2.705477e-01 2.691609e-01 6.203656e-01
