# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.732184e-01 -5.088098e-03 9.726959e-01 3.147819e-02
2.000000e+09 9.022472e-01 -1.715457e-02 9.004930e-01 5.355614e-02
3.000000e+09 8.079886e-01 -2.994424e-02 8.049477e-01 6.330977e-02
4.000000e+09 7.101256e-01 -3.922373e-02 7.061811e-01 6.362463e-02
5.000000e+09 6.207155e-01 -4.403663e-02 6.163423e-01 5.891269e-02
6.000000e+09 5.447121e-01 -4.526364e-02 5.402851e-01 5.248340e-02
7.000000e+09 4.827978e-01 -4.418296e-02 4.785526e-01 4.614098e-02
8.000000e+09 4.337422e-01 -4.182808e-02 4.298025e-01 4.065150e-02
9.000000e+09 3.957547e-01 -3.886756e-02 3.921709e-01 3.623661e-02
1.000000e+10 3.671104e-01 -3.567327e-02 3.638901e-01 3.288560e-02
1.100000e+10 3.463848e-01 -3.241526e-02 3.435118e-01 3.051709e-02
1.200000e+10 3.325115e-01 -2.913376e-02 3.299560e-01 2.905462e-02
1.300000e+10 3.247736e-01 -2.578275e-02 3.224951e-01 2.846173e-02
1.400000e+10 3.227799e-01 -2.225094e-02 3.207250e-01 2.876219e-02
1.500000e+10 3.264478e-01 -1.836633e-02 3.245417e-01 3.005956e-02
1.600000e+10 3.360018e-01 -1.388879e-02 3.341314e-01 3.256567e-02
1.700000e+10 3.519882e-01 -8.493648e-03 3.499723e-01 3.664700e-02
1.800000e+10 3.753027e-01 -1.751124e-03 3.728386e-01 4.290009e-02
1.900000e+10 4.072135e-01 6.887030e-03 4.037862e-01 5.226995e-02
2.000000e+10 4.493388e-01 1.806278e-02 4.440647e-01 6.622358e-02
2.100000e+10 5.034780e-01 3.237520e-02 4.948522e-01 8.696739e-02
2.200000e+10 5.710939e-01 4.997938e-02 5.566138e-01 1.176073e-01
2.300000e+10 6.521138e-01 6.968572e-02 6.278393e-01 1.619077e-01
2.400000e+10 7.428023e-01 8.745901e-02 7.031605e-01 2.228712e-01
2.500000e+10 8.333719e-01 9.514618e-02 7.719617e-01 2.992173e-01
2.600000e+10 9.080829e-01 8.216579e-02 8.203321e-01 3.806816e-01
2.700000e+10 9.509871e-01 4.265124e-02 8.379908e-01 4.475811e-01
2.800000e+10 9.543454e-01 -1.664462e-02 8.246374e-01 4.800741e-01
2.900000e+10 9.211735e-01 -7.813324e-02 7.878788e-01 4.708533e-01
3.000000e+10 8.609300e-01 -1.248410e-01 7.363635e-01 4.282336e-01
3.100000e+10 7.849894e-01 -1.494471e-01 6.768495e-01 3.684409e-01
3.200000e+10 7.041228e-01 -1.542494e-01 6.149442e-01 3.063324e-01
3.300000e+10 6.267181e-01 -1.459378e-01 5.554410e-01 2.509243e-01
3.400000e+10 5.578757e-01 -1.310122e-01 5.017645e-01 2.056539e-01
3.500000e+10 4.997366e-01 -1.139197e-01 4.557104e-01 1.705492e-01
3.600000e+10 4.524842e-01 -9.707207e-02 4.177626e-01 1.441992e-01
3.700000e+10 4.153244e-01 -8.148583e-02 3.876250e-01 1.249050e-01
3.800000e+10 3.871502e-01 -6.738287e-02 3.646698e-01 1.111789e-01
3.900000e+10 3.669053e-01 -5.458357e-02 3.482215e-01 1.018917e-01
4.000000e+10 3.537507e-01 -4.271972e-02 3.377066e-01 9.627494e-02
4.100000e+10 3.471297e-01 -3.133183e-02 3.327203e-01 9.388547e-02
4.200000e+10 3.467897e-01 -1.990056e-02 3.330499e-01 9.457710e-02
4.300000e+10 3.527930e-01 -7.842919e-03 3.386731e-01 9.849843e-02
4.400000e+10 3.655279e-01 5.507765e-03 3.497393e-01 1.061258e-01
4.500000e+10 3.857192e-01 2.092138e-02 3.665213e-01 1.183374e-01
4.600000e+10 4.144170e-01 3.926278e-02 3.893064e-01 1.365300e-01
4.700000e+10 4.529046e-01 6.139856e-02 4.181653e-01 1.627592e-01
4.800000e+10 5.024070e-01 8.790212e-02 4.525011e-01 1.998218e-01
4.900000e+10 5.633893e-01 1.183596e-01 4.902777e-01 2.510504e-01
5.000000e+10 6.342258e-01 1.500821e-01 5.270134e-01 3.193347e-01
5.100000e+10 7.094356e-01 1.764648e-01 5.552685e-01 4.047665e-01
5.200000e+10 7.789597e-01 1.865517e-01 5.663753e-01 5.011943e-01
5.300000e+10 8.311318e-01 1.685731e-01 5.556989e-01 5.946106e-01
5.400000e+10 8.592790e-01 1.175125e-01 5.281547e-01 6.675357e-01
5.500000e+10 8.655331e-01 4.022685e-02 4.968166e-01 7.076034e-01
5.600000e+10 8.566983e-01 -4.758156e-02 4.741718e-01 7.119193e-01
5.700000e+10 8.373150e-01 -1.287434e-01 4.647469e-01 6.844938e-01
5.800000e+10 8.075466e-01 -1.901566e-01 4.646930e-01 6.324811e-01
5.900000e+10 7.662739e-01 -2.254426e-01 4.663075e-01 5.647201e-01
6.000000e+10 7.147834e-01 -2.353687e-01 4.632081e-01 4.908717e-01
6.100000e+10 6.574957e-01 -2.258604e-01 4.530399e-01 4.195741e-01
6.200000e+10 6.000281e-01 -2.045495e-01 4.370400e-01 3.566361e-01
6.300000e+10 5.470303e-01 -1.779444e-01 4.180682e-01 3.046258e-01
6.400000e+10 5.012897e-01 -1.503083e-01 3.989423e-01 2.637116e-01
6.500000e+10 4.639507e-01 -1.238360e-01 3.817153e-01 2.328268e-01
6.600000e+10 4.351340e-01 -9.929586e-02 3.676287e-01 2.105493e-01
6.700000e+10 4.144996e-01 -7.662259e-02 3.573300e-01 1.955867e-01
6.800000e+10 4.016222e-01 -5.531119e-02 3.511087e-01 1.869858e-01
6.900000e+10 3.962035e-01 -3.463114e-02 3.490664e-01 1.842025e-01
7.000000e+10 3.981820e-01 -1.372371e-02 3.512053e-01 1.871239e-01
7.100000e+10 4.077804e-01 8.360927e-03 3.574416e-01 1.960880e-01
7.200000e+10 4.255071e-01 3.263771e-02 3.675360e-01 2.119159e-01
