# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 3.853302e-01 -3.493309e-02 3.822142e-01 3.422552e-02
2.000000e+09 3.951544e-01 6.553627e-03 3.919474e-01 4.981208e-02
3.000000e+09 9.548731e-01 -1.499361e-02 8.252310e-01 4.801579e-01
4.000000e+09 4.054580e-01 -7.403444e-02 3.802226e-01 1.197741e-01
5.000000e+09 4.377346e-01 5.574721e-02 4.060890e-01 1.536087e-01
6.000000e+09 8.577913e-01 -4.306697e-02 4.745390e-01 7.132769e-01
7.000000e+09 4.543361e-01 -1.135202e-01 3.776509e-01 2.256418e-01
8.000000e+09 5.153350e-01 1.158521e-01 4.040104e-01 2.982014e-01
9.000000e+09 7.685468e-01 -6.353845e-02 1.696084e-01 7.469003e-01
1.000000e+10 5.300500e-01 -1.504130e-01 3.529645e-01 3.657117e-01
1.100000e+10 6.198632e-01 1.776543e-01 3.403175e-01 4.866758e-01
1.200000e+10 7.157910e-01 -7.282640e-02 -4.460070e-02 7.106784e-01
1.300000e+10 6.264610e-01 -1.736115e-01 2.696491e-01 5.381467e-01
1.400000e+10 7.240502e-01 2.116302e-01 1.680182e-01 6.717374e-01
1.500000e+10 7.049358e-01 -7.345480e-02 -2.064521e-01 6.700123e-01
1.600000e+10 7.326281e-01 -1.679787e-01 8.780955e-02 7.076839e-01
1.700000e+10 8.031333e-01 1.924062e-01 -9.992030e-02 7.733168e-01
1.800000e+10 7.337886e-01 -6.642426e-02 -3.594684e-01 6.362515e-01
1.900000e+10 8.351767e-01 -1.289451e-01 -2.014600e-01 8.001919e-01
2.000000e+10 8.636045e-01 1.326933e-01 -3.967775e-01 7.554951e-01
2.100000e+10 7.965805e-01 -5.140888e-02 -5.332289e-01 5.895461e-01
2.200000e+10 9.178432e-01 -7.464945e-02 -5.378189e-01 7.400098e-01
2.300000e+10 9.212388e-01 6.680249e-02 -6.698177e-01 6.289376e-01
2.400000e+10 8.794846e-01 -3.085163e-02 -7.312706e-01 4.876317e-01
2.500000e+10 9.669529e-01 -3.282623e-02 -8.128312e-01 5.227101e-01
2.600000e+10 9.728518e-01 2.084702e-02 -8.832467e-01 4.072853e-01
2.700000e+10 9.558126e-01 -1.304259e-02 -9.112629e-01 2.881101e-01
2.800000e+10 9.856387e-01 -1.372068e-02 -9.607134e-01 2.198299e-01
2.900000e+10 9.987099e-01 8.932587e-04 -9.923286e-01 1.127151e-01
3.000000e+10 9.959478e-01 -3.390752e-03 -9.959404e-01 -1.809714e-03
3.100000e+10 9.873209e-01 -1.141935e-02 -9.817339e-01 -1.042622e-01
3.200000e+10 9.792831e-01 -7.042438e-03 -9.597236e-01 -1.946185e-01
3.300000e+10 9.895113e-01 9.621149e-03 -9.388624e-01 -3.123739e-01
3.400000e+10 9.750532e-01 -2.468802e-02 -8.808024e-01 -4.175004e-01
3.500000e+10 9.148189e-01 -1.907461e-02 -8.057428e-01 -4.327912e-01
3.600000e+10 9.490020e-01 4.461995e-02 -7.570586e-01 -5.705051e-01
3.700000e+10 9.379542e-01 -6.085456e-02 -6.518681e-01 -6.716568e-01
3.800000e+10 8.307748e-01 -3.530019e-02 -6.060384e-01 -5.671490e-01
3.900000e+10 8.933125e-01 1.039351e-01 -4.932988e-01 -7.374694e-01
4.000000e+10 8.689070e-01 -1.171778e-01 -3.332744e-01 -7.938494e-01
4.100000e+10 7.579093e-01 -4.732920e-02 -4.211508e-01 -6.283458e-01
4.200000e+10 8.305484e-01 1.663881e-01 -1.884809e-01 -7.915811e-01
4.300000e+10 7.773834e-01 -1.690453e-01 -2.145484e-02 -7.584777e-01
4.400000e+10 7.151952e-01 -5.092368e-02 -2.621591e-01 -6.634634e-01
4.500000e+10 7.505099e-01 1.972007e-01 1.022108e-01 -7.168891e-01
4.600000e+10 6.776072e-01 -1.906372e-01 2.048150e-01 -6.171384e-01
4.700000e+10 7.110677e-01 -4.595866e-02 -1.064963e-01 -7.015437e-01
4.800000e+10 6.447967e-01 1.761645e-01 3.046584e-01 -5.402889e-01
4.900000e+10 5.803969e-01 -1.769743e-01 3.294538e-01 -4.438478e-01
5.000000e+10 7.493173e-01 -3.260905e-02 8.610517e-02 -7.436390e-01
5.100000e+10 5.336572e-01 1.215616e-01 3.898653e-01 -3.435372e-01
5.200000e+10 4.968381e-01 -1.408367e-01 3.794604e-01 -2.881371e-01
5.300000e+10 8.281405e-01 -1.137781e-02 3.610337e-01 -7.452127e-01
5.400000e+10 4.459581e-01 6.427509e-02 3.993973e-01 -1.876944e-01
5.500000e+10 4.365815e-01 -9.703260e-02 3.921765e-01 -1.654861e-01
5.600000e+10 9.268014e-01 9.903154e-03 7.135234e-01 -5.913943e-01
5.700000e+10 3.926846e-01 1.730293e-02 3.844478e-01 -7.811302e-02
5.800000e+10 4.046420e-01 -5.264128e-02 3.953201e-01 -6.845431e-02
5.900000e+10 9.911408e-01 8.735384e-03 9.746760e-01 -1.796955e-01
