40.044	0.011382
41.046	0.00012531
42.047	0.012089
43.048	0.0054859
44.049	0.0028562
45.05	-0.00095357
46.051	0.011672
47.052	-0.0011202
48.053	-0.0073998
49.054	0.0084071
50.056	0.0073193
51.057	0.020862
52.058	0.021603
53.059	0.019397
54.06	0.029832
55.061	0.032292
56.062	0.025702
57.063	0.032246
58.065	0.046782
59.066	0.04887
60.067	0.045486
61.068	0.035611
62.069	0.028947
63.07	0.028271
64.071	0.019604
65.072	0.0058272
66.073	0.034226
67.075	0.034758
68.076	0.049192
69.077	0.073911
70.078	0.10241
71.079	0.13256
72.08	0.22382
73.081	0.38636
74.082	0.57084
75.083	0.61226
76.085	0.64685
77.086	0.72076
78.087	0.53922
79.088	0.38143
80.089	0.4857
81.09	0.65425
82.091	0.66874
83.092	0.81962
84.093	1
85.095	0.81389
86.096	0.63341
87.097	0.8316
88.098	0.99585
89.099	0.87928
90.1	0.85487
91.101	0.93563
92.102	0.94139
93.103	0.77965
94.105	0.55173
95.106	0.51127
96.107	0.55093
97.108	0.47045
98.109	0.38653
99.11	0.3605
100.11	0.28978
101.11	0.18476
102.11	0.14098
103.11	0.1671
104.12	0.26065
105.12	0.25453
106.12	0.11286
107.12	0.043464
108.12	0.04168
109.12	0.063933
110.12	0.071985
111.12	0.034378
112.12	0.0094822
113.13	0.0086519
114.13	0.014394
115.13	0.0056697
116.13	0.019238
117.13	0.0078231
118.13	0.0057615
119.13	0.0074696
120.13	0.0043711
121.13	0.0047014
122.14	0.013041
123.14	0.0080602
124.14	0.0052462
125.14	0.0048448
126.14	-0.00022137
127.14	-0.0023201
128.14	0.0011362
129.14	0.0024955
130.14	0.0021734
131.15	0.0033334
132.15	-0.0020656
133.15	-0.0032164
134.15	0.0016449
135.15	0.0046278
136.15	0.00666
137.15	0.0032951
138.15	0.00062301
139.15	6.4707e-006
140.16	-0.0011741
141.16	0.0018555
142.16	0.0012053
143.16	0.0021082
144.16	0.0019177
145.16	0.0017145
146.16	0.0020409
147.16	-0.00012588
148.16	-0.00015893
149.17	0.0028285
150.17	0.0010334
151.17	0.001766
152.17	0.0029011
153.17	0.00025128
154.17	0.0013661
155.17	0.0037272
156.17	0.0040302
157.17	0.0036192
158.18	0.0022847
159.18	0.00249
160.18	0.0017993
161.18	0.001794
162.18	0.0037176
163.18	0.0050565
164.18	0.0049581
165.18	0.0055065
166.18	0.0051287
167.19	0.0060868
168.19	0.0053052
169.19	0.0033211
170.19	0.0053128
171.19	0.0048258
172.19	0.0021887
173.19	0.0033963
174.19	0.0079328
175.19	0.011967
176.2	0.01127
177.2	0.0074595
178.2	0.0053761
179.2	0.0055133
180.2	0.0060399
181.2	0.0063516
182.2	0.0038658
183.2	0.0024187
184.2	0.0028074
185.21	0.0039684
186.21	0.0047231
187.21	0.0030419
188.21	0.0016876
189.21	0.0020546
190.21	0.0011772
191.21	0.0030117
192.21	0.0039652
193.21	0.00016833
194.22	-0.00051226
195.22	-0.00083027
196.22	-0.0014769
197.22	0.0065768
198.22	0.0079093
199.22	0.0017382
200.22	-0.0024478
201.22	0.0040118
202.22	0.011712
203.23	0.015137
204.23	0.010824
205.23	0.0056568
206.23	0.0032891
207.23	-0.0038455
208.23	0.00070868
209.23	0.0039243
210.23	0.0013972
211.23	-0.00033277
212.24	5.5492e-005
213.24	0.0013457
214.24	0.0024194
215.24	0.0039363
216.24	0.0043226
217.24	0.0057549
218.24	0.0080489
219.24	0.0042598
220.24	0.0013482
221.25	0.0025324
222.25	0.0014554
223.25	0.0009812
224.25	0.0013266
225.25	0.0016212
226.25	0.0011596
227.25	0.0011186
228.25	0.00075961
229.25	0.00067627
230.26	0.00074754
231.26	0.00059784
232.26	0.0010052
233.26	0.0016031
234.26	0.00029905
235.26	-0.00073123
236.26	-0.00017942
237.26	0.00039261
238.26	0.0014917
239.27	-3.297e-005
240.27	-6.3179e-005
241.27	-0.00041821
242.27	0.00027269
243.27	0.00070612
244.27	-0.00096037
245.27	-0.00028991
246.27	0.0020091
247.27	0.0018318
248.28	0.00095513
249.28	-0.0011595
250.28	0.00094991
