40.044	0.0084622
41.046	-0.025686
42.047	-0.0074097
43.048	0.010966
44.049	0.014746
45.05	0.027022
46.051	-0.0056921
47.052	-0.017637
48.053	-0.00070372
49.054	-0.00032972
50.056	0.012316
51.057	0.0075917
52.058	-0.00083204
53.059	-0.0074816
54.06	-0.0076006
55.061	0.016866
56.062	0.0254
57.063	0.0071952
58.065	-0.0044023
59.066	0.0055989
60.067	0.0084622
61.068	0.0089434
62.069	0.0094462
63.07	-0.0095848
64.071	0.0087602
65.072	0.010343
66.073	0.020392
67.075	-0.0023641
68.076	-0.0076617
69.077	-0.0039776
70.078	0.00032786
71.079	0.0010925
72.08	0.0063349
73.081	0.00010733
74.082	-0.0097507
75.083	0.00077597
76.085	0.0020463
77.086	-0.00038668
78.087	0.001071
79.088	-0.0010303
80.089	-0.0085122
81.09	-0.0046041
82.091	0.0071911
83.092	0.011545
84.093	0.0088278
85.095	-0.0014885
86.096	-0.0091015
87.097	-0.0078773
88.098	0.012396
89.099	0.0059699
90.1	0.0033193
91.101	-0.0041324
92.102	-0.0083061
93.103	-0.0015557
94.105	0.00013844
95.106	0.0097322
96.107	0.0033145
97.108	0.0084336
98.109	-0.0030616
99.11	-0.017204
100.11	0.010102
101.11	0.00066766
102.11	0.0012949
103.11	0.0028798
104.12	-0.010411
105.12	-0.0069426
106.12	0.0039268
107.12	0.014875
108.12	0.024266
109.12	0.035614
110.12	0.0070628
111.12	0.005169
112.12	0.025146
113.13	0.030403
114.13	0.050249
115.13	0.065113
116.13	0.0017226
117.13	-0.013114
118.13	0.038138
119.13	0.045534
120.13	0.075967
121.13	0.1299
122.14	0.13163
123.14	0.11012
124.14	0.11667
125.14	0.16048
126.14	0.32521
127.14	0.6465
128.14	0.73065
129.14	0.46698
130.14	0.2942
131.15	0.2819
132.15	0.42005
133.15	0.5009
134.15	0.38884
135.15	0.36055
136.15	0.5898
137.15	0.8682
138.15	0.80021
139.15	0.67338
140.16	0.67495
141.16	0.61765
142.16	0.61977
143.16	0.81467
144.16	0.82733
145.16	0.58466
146.16	0.49788
147.16	0.65462
148.16	0.74849
149.17	0.59155
150.17	0.49417
151.17	0.60359
152.17	0.72947
153.17	0.7001
154.17	0.62901
155.17	0.7548
156.17	0.9
157.17	0.762
158.18	0.63375
159.18	0.75345
160.18	0.85387
161.18	0.7213
162.18	0.58396
163.18	0.61979
164.18	0.57607
165.18	0.37542
166.18	0.23147
167.19	0.29223
168.19	0.51194
169.19	0.49419
170.19	0.31343
171.19	0.30224
172.19	0.40371
173.19	0.56955
174.19	0.58251
175.19	0.34729
176.2	0.14866
177.2	0.090958
178.2	-0.08072
179.2	-0.060103
180.2	0.019681
181.2	0.013485
182.2	0.014875
183.2	0.037628
184.2	-0.039445
185.21	-0.019845
186.21	0.0089898
187.21	0.01264
188.21	0.015048
189.21	0.027059
190.21	-0.022697
191.21	-0.0097901
192.21	0.0029423
193.21	0.0044981
194.22	0.010054
195.22	0.0098673
196.22	-0.011369
197.22	-0.0043183
198.22	4.0081e-005
199.22	0.0049605
200.22	0.0083771
201.22	0.0083687
202.22	-0.0060223
203.23	-0.0035945
204.23	0.013837
205.23	0.013876
206.23	0.010502
207.23	0.010205
208.23	-0.0013631
209.23	0.00084664
210.23	0.0099987
211.23	0.013775
212.24	0.011002
213.24	0.0096564
214.24	-0.00077181
215.24	-0.0014135
216.24	0.0062766
217.24	0.00056747
218.24	0.0035542
219.24	0.0043963
220.24	-0.0010449
221.25	4.0958e-005
222.25	0.0062912
223.25	0.0041622
224.25	0.00021898
225.25	0.0025687
226.25	-0.0026619
227.25	-0.0037938
228.25	0.005411
229.25	-0.0033526
230.26	-7.9196e-005
231.26	-0.00025918
232.26	-0.0034394
233.26	-0.00072823
234.26	0.00092569
235.26	-0.00038167
236.26	1.6801e-006
237.26	0.0019719
238.26	-0.0016862
239.27	-0.0016073
240.27	0.00064453
241.27	0.0031224
242.27	0.00037622
243.27	0.0015273
244.27	-0.0018276
245.27	0.0008548
246.27	-0.00095552
247.27	0.0012039
248.28	-0.00013356
249.28	0.0011157
250.28	0.0039385
