# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.622526e-01 3.423844e-03 9.622250e-01 -6.426738e-03
2.000000e+09 8.666359e-01 1.112491e-02 8.665213e-01 -8.650978e-03
3.000000e+09 7.489383e-01 1.872158e-02 7.486763e-01 -6.475515e-03
4.000000e+09 6.371240e-01 2.409816e-02 6.366647e-01 -2.102714e-03
5.000000e+09 5.436812e-01 2.736987e-02 5.429854e-01 2.637701e-03
6.000000e+09 4.707369e-01 2.938439e-02 4.697669e-01 6.984960e-03
7.000000e+09 4.160986e-01 3.091267e-02 4.148067e-01 1.085913e-02
8.000000e+09 3.766118e-01 3.248827e-02 3.749291e-01 1.446166e-02
9.000000e+09 3.494857e-01 3.447069e-02 3.473111e-01 1.808391e-02
1.000000e+10 3.326620e-01 3.713537e-02 3.298463e-01 2.205359e-02
1.100000e+10 3.248357e-01 4.074351e-02 3.211585e-01 2.674734e-02
1.200000e+10 3.253949e-01 4.559229e-02 3.205276e-01 3.263810e-02
1.300000e+10 3.343722e-01 5.205240e-02 3.278192e-01 4.037212e-02
1.400000e+10 3.524340e-01 6.059204e-02 3.434370e-01 5.088537e-02
1.500000e+10 3.808935e-01 7.176951e-02 3.682781e-01 6.557638e-02
1.600000e+10 4.216891e-01 8.613753e-02 4.036234e-01 8.654608e-02
1.700000e+10 4.771715e-01 1.039214e-01 4.508171e-01 1.168628e-01
1.800000e+10 5.493630e-01 1.241985e-01 5.104658e-01 1.606212e-01
1.900000e+10 6.381460e-01 1.432379e-01 5.808567e-01 2.220782e-01
2.000000e+10 7.381285e-01 1.522774e-01 6.558791e-01 3.024366e-01
2.100000e+10 8.358370e-01 1.375032e-01 7.245410e-01 3.933914e-01
2.200000e+10 9.115571e-01 8.790308e-02 7.750204e-01 4.717550e-01
2.300000e+10 9.468350e-01 1.034729e-02 7.999928e-01 5.063605e-01
2.400000e+10 9.309540e-01 -6.616295e-02 7.949566e-01 4.799395e-01
2.500000e+10 8.654537e-01 -1.114442e-01 7.564126e-01 4.055001e-01
2.600000e+10 7.675553e-01 -1.184150e-01 6.895490e-01 3.156599e-01
2.700000e+10 6.620242e-01 -1.007197e-01 6.099013e-01 2.369643e-01
2.800000e+10 5.671574e-01 -7.447138e-02 5.330428e-01 1.788489e-01
2.900000e+10 4.903899e-01 -4.880130e-02 4.675474e-01 1.396429e-01
3.000000e+10 4.320837e-01 -2.671782e-02 4.157699e-01 1.145332e-01
3.100000e+10 3.898916e-01 -8.238553e-03 3.769531e-01 9.926722e-02
3.200000e+10 3.611242e-01 7.632460e-03 3.493976e-01 9.096005e-02
3.300000e+10 3.436350e-01 2.208858e-02 3.314601e-01 8.792777e-02
3.400000e+10 3.360374e-01 3.629007e-02 3.218904e-01 8.939092e-02
3.500000e+10 3.377003e-01 5.136007e-02 3.198829e-01 9.528123e-02
3.600000e+10 3.487018e-01 6.844607e-02 3.250129e-01 1.061826e-01
3.700000e+10 3.697813e-01 8.876754e-02 3.370943e-01 1.233937e-01
3.800000e+10 4.022403e-01 1.135665e-01 3.559131e-01 1.490831e-01
3.900000e+10 4.476361e-01 1.437943e-01 3.807084e-01 1.864467e-01
4.000000e+10 5.069379e-01 1.792076e-01 4.092350e-01 2.395775e-01
4.100000e+10 5.787035e-01 2.164410e-01 4.364563e-01 3.123411e-01
4.200000e+10 6.564178e-01 2.462469e-01 4.539196e-01 4.052207e-01
4.300000e+10 7.275295e-01 2.525911e-01 4.526864e-01 5.104625e-01
4.400000e+10 7.790044e-01 2.188405e-01 4.316527e-01 6.104364e-01
4.500000e+10 8.076588e-01 1.402560e-01 4.041929e-01 6.850321e-01
4.600000e+10 8.213062e-01 3.025018e-02 3.914145e-01 7.214038e-01
4.700000e+10 8.255326e-01 -8.506631e-02 4.057174e-01 7.139056e-01
4.800000e+10 8.129531e-01 -1.756265e-01 4.397992e-01 6.607758e-01
4.900000e+10 7.709591e-01 -2.191066e-01 4.707276e-01 5.698998e-01
5.000000e+10 6.999115e-01 -2.143954e-01 4.788808e-01 4.632320e-01
5.100000e+10 6.159544e-01 -1.795645e-01 4.624910e-01 3.650459e-01
5.200000e+10 5.366857e-01 -1.348660e-01 4.322099e-01 2.881621e-01
5.300000e+10 4.715435e-01 -9.203139e-02 3.990692e-01 2.337248e-01
5.400000e+10 4.227203e-01 -5.485639e-02 3.695574e-01 1.977639e-01
5.500000e+10 3.890792e-01 -2.306663e-02 3.463187e-01 1.758236e-01
5.600000e+10 3.687628e-01 5.056969e-03 3.299446e-01 1.646116e-01
5.700000e+10 3.603099e-01 3.155664e-02 3.201757e-01 1.622188e-01
