# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 8.081301e-01 -3.370726e-02 8.044024e-01 6.982053e-02
2.000000e+09 5.452416e-01 -5.113169e-02 5.398140e-01 5.722617e-02
3.000000e+09 3.959488e-01 -4.412388e-02 3.915727e-01 3.872167e-02
4.000000e+09 3.319016e-01 -3.336753e-02 3.288333e-01 3.023098e-02
5.000000e+09 3.246626e-01 -2.161932e-02 3.225030e-01 3.049967e-02
6.000000e+09 3.717867e-01 -3.729873e-03 3.692705e-01 4.302004e-02
7.000000e+09 4.976956e-01 3.315004e-02 4.887381e-01 8.796011e-02
8.000000e+09 7.356982e-01 9.454644e-02 6.921625e-01 2.307029e-01
9.000000e+09 9.422245e-01 4.931873e-02 8.136055e-01 4.726529e-01
1.000000e+10 8.553576e-01 -1.364631e-01 7.105622e-01 4.561970e-01
1.100000e+10 6.247978e-01 -1.632049e-01 5.414548e-01 2.656373e-01
1.200000e+10 4.469962e-01 -1.089945e-01 4.072324e-01 1.486190e-01
1.300000e+10 3.573130e-01 -6.173742e-02 3.369732e-01 1.015390e-01
1.400000e+10 3.332499e-01 -2.407428e-02 3.195120e-01 9.158596e-02
1.500000e+10 3.676099e-01 1.934326e-02 3.492687e-01 1.130233e-01
1.600000e+10 4.801201e-01 9.188448e-02 4.299894e-01 1.928254e-01
1.700000e+10 6.881646e-01 1.953852e-01 5.216334e-01 4.040961e-01
1.800000e+10 8.285537e-01 1.385696e-01 4.570966e-01 6.770246e-01
1.900000e+10 8.016970e-01 -1.360373e-01 3.775250e-01 6.940366e-01
2.000000e+10 7.006002e-01 -2.676008e-01 4.082130e-01 5.025859e-01
2.100000e+10 5.302949e-01 -2.039291e-01 3.856311e-01 3.015199e-01
2.200000e+10 4.070796e-01 -1.129589e-01 3.381556e-01 1.964812e-01
2.300000e+10 3.591055e-01 -4.207585e-02 3.169152e-01 1.635577e-01
2.400000e+10 3.801760e-01 2.862672e-02 3.313886e-01 1.841084e-01
2.500000e+10 4.849447e-01 1.326751e-01 3.724604e-01 2.807881e-01
2.600000e+10 6.672279e-01 2.635955e-01 3.559848e-01 4.989842e-01
2.700000e+10 7.272055e-01 2.021326e-01 1.584075e-01 6.803509e-01
2.800000e+10 6.790252e-01 -6.304822e-02 4.218648e-02 6.747744e-01
2.900000e+10 6.902876e-01 -2.822895e-01 1.296916e-01 6.164330e-01
3.000000e+10 6.241914e-01 -3.074621e-01 2.650898e-01 4.741407e-01
3.100000e+10 4.883447e-01 -1.941986e-01 3.067661e-01 3.265915e-01
3.200000e+10 4.075470e-01 -8.081479e-02 3.048666e-01 2.581082e-01
3.300000e+10 4.100583e-01 2.386389e-02 3.099451e-01 2.674178e-01
3.400000e+10 5.076433e-01 1.597955e-01 3.117760e-01 3.673729e-01
3.500000e+10 6.632814e-01 3.049234e-01 2.028327e-01 5.530125e-01
3.600000e+10 6.518712e-01 2.299220e-01 -4.501872e-02 6.083135e-01
3.700000e+10 5.660930e-01 4.419964e-03 -1.580123e-01 5.435751e-01
3.800000e+10 5.911315e-01 -2.048762e-01 -1.224292e-01 5.408080e-01
3.900000e+10 6.514893e-01 -3.425528e-01 2.804180e-02 5.534524e-01
4.000000e+10 5.906604e-01 -2.950082e-01 1.908682e-01 4.747834e-01
4.100000e+10 4.863561e-01 -1.479160e-01 2.581734e-01 3.847202e-01
4.200000e+10 4.616740e-01 9.713246e-04 2.712534e-01 3.735821e-01
4.300000e+10 5.473149e-01 1.734625e-01 2.361828e-01 4.622575e-01
4.400000e+10 6.691339e-01 3.229765e-01 5.395696e-02 5.835366e-01
4.500000e+10 5.974900e-01 2.308563e-01 -1.823210e-01 5.200564e-01
4.600000e+10 4.864850e-01 4.302319e-02 -2.568819e-01 4.108872e-01
4.700000e+10 4.850840e-01 -1.176288e-01 -2.520536e-01 3.974154e-01
4.800000e+10 5.762457e-01 -2.733841e-01 -1.916890e-01 4.696547e-01
4.900000e+10 6.492416e-01 -3.505784e-01 -3.561054e-02 5.452901e-01
5.000000e+10 5.931641e-01 -2.408218e-01 1.269246e-01 5.270092e-01
5.100000e+10 5.427166e-01 -4.741357e-02 1.854795e-01 5.078294e-01
5.200000e+10 6.065562e-01 1.697974e-01 1.248706e-01 5.687588e-01
5.300000e+10 6.819723e-01 3.180176e-01 -1.021170e-01 5.945781e-01
5.400000e+10 5.594711e-01 2.130214e-01 -2.828386e-01 4.331652e-01
5.500000e+10 4.350782e-01 5.784363e-02 -3.066140e-01 3.032078e-01
5.600000e+10 4.098904e-01 -5.858003e-02 -3.005358e-01 2.725008e-01
5.700000e+10 4.732636e-01 -1.748569e-01 -2.978199e-01 3.235844e-01
5.800000e+10 6.016172e-01 -2.983903e-01 -2.580449e-01 4.542239e-01
5.900000e+10 6.789605e-01 -3.102990e-01 -1.216446e-01 5.915273e-01
6.000000e+10 6.560943e-01 -1.239060e-01 -6.929280e-04 6.442877e-01
6.100000e+10 6.912727e-01 1.408674e-01 -5.670243e-02 6.743880e-01
6.200000e+10 7.035887e-01 2.873684e-01 -2.777146e-01 5.790778e-01
6.300000e+10 5.366760e-01 1.803384e-01 -3.665874e-01 3.480128e-01
6.400000e+10 4.046373e-01 5.590780e-02 -3.370807e-01 2.167539e-01
6.500000e+10 3.639505e-01 -2.638460e-02 -3.160021e-01 1.786239e-01
6.600000e+10 3.963932e-01 -1.008924e-01 -3.270846e-01 1.999098e-01
6.700000e+10 5.034569e-01 -1.940401e-01 -3.628873e-01 2.900518e-01
6.800000e+10 6.656256e-01 -2.779710e-01 -3.760314e-01 4.736982e-01
6.900000e+10 7.685214e-01 -1.950199e-01 -3.181106e-01 6.718616e-01
7.000000e+10 8.058605e-01 7.943886e-02 -3.506725e-01 7.212000e-01
7.100000e+10 7.405617e-01 2.254642e-01 -4.831699e-01 5.139497e-01
