# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 4.014041e-01 3.141220e-02 3.999909e-01 1.207670e-02
2.000000e+09 3.701439e-01 6.771426e-02 3.588996e-01 6.010298e-02
3.000000e+09 9.115571e-01 8.790308e-02 7.750204e-01 4.717550e-01
4.000000e+09 4.689947e-01 -4.100453e-02 4.487642e-01 1.299434e-01
5.000000e+09 3.615644e-01 8.155626e-02 3.323031e-01 1.168417e-01
6.000000e+09 7.790044e-01 2.188405e-01 4.316527e-01 6.104364e-01
7.000000e+09 5.883545e-01 -1.649796e-01 4.533197e-01 3.368145e-01
8.000000e+09 3.709746e-01 7.763392e-02 3.169473e-01 1.764639e-01
9.000000e+09 6.957357e-01 2.994307e-01 2.014860e-01 5.948049e-01
1.000000e+10 7.028873e-01 -2.839211e-01 2.681123e-01 5.844272e-01
1.100000e+10 4.011620e-01 5.316488e-02 3.050693e-01 2.550238e-01
1.200000e+10 6.528104e-01 3.386349e-01 5.795792e-02 5.550934e-01
1.300000e+10 6.525915e-01 -2.378320e-01 -7.183289e-02 6.034498e-01
1.400000e+10 4.634402e-01 -3.159444e-03 2.766333e-01 3.718075e-01
1.500000e+10 6.344121e-01 3.522975e-01 -4.629985e-02 5.255678e-01
1.600000e+10 5.140125e-01 -1.032620e-01 -2.617448e-01 4.301575e-01
1.700000e+10 5.755398e-01 -1.090644e-01 1.739513e-01 5.376727e-01
1.800000e+10 6.338391e-01 3.471552e-01 -1.426068e-01 5.107823e-01
1.900000e+10 4.172382e-01 -1.030317e-02 -3.112805e-01 2.776437e-01
2.000000e+10 7.112042e-01 -2.382884e-01 -1.040665e-01 6.619669e-01
2.100000e+10 6.520654e-01 3.222759e-01 -2.563324e-01 5.055900e-01
2.200000e+10 3.660896e-01 3.721958e-02 -3.177349e-01 1.779911e-01
2.300000e+10 7.131986e-01 -2.335915e-01 -4.408271e-01 5.096653e-01
2.400000e+10 6.981260e-01 2.686717e-01 -4.171741e-01 4.910816e-01
2.500000e+10 3.431239e-01 5.674520e-02 -3.200519e-01 1.099125e-01
2.600000e+10 5.837105e-01 -9.715589e-02 -5.322373e-01 2.190940e-01
2.700000e+10 7.895490e-01 1.688673e-01 -6.562582e-01 4.052118e-01
2.800000e+10 3.394536e-01 5.715750e-02 -3.301426e-01 5.447576e-02
2.900000e+10 4.790587e-01 1.470460e-02 -4.778335e-01 3.092171e-02
3.000000e+10 9.215934e-01 2.765976e-02 -9.158982e-01 9.848704e-02
3.100000e+10 3.542255e-01 3.930622e-02 -3.520156e-01 -3.971306e-03
3.200000e+10 4.240585e-01 7.717947e-02 -4.109301e-01 -7.074874e-02
3.300000e+10 9.623395e-01 -2.297129e-02 -8.630889e-01 -4.250261e-01
3.400000e+10 3.942751e-01 -3.647344e-03 -3.850167e-01 -8.486266e-02
3.500000e+10 4.009439e-01 1.080396e-01 -3.613746e-01 -1.359848e-01
3.600000e+10 8.391092e-01 8.971448e-02 -4.699504e-01 -6.893492e-01
3.700000e+10 4.755414e-01 -8.764559e-02 -4.125384e-01 -2.197042e-01
3.800000e+10 3.985374e-01 1.184671e-01 -3.279948e-01 -1.929171e-01
3.900000e+10 7.125351e-01 2.051481e-01 -1.545954e-01 -6.646208e-01
4.000000e+10 6.064436e-01 -2.211105e-01 -3.589122e-01 -4.359657e-01
4.100000e+10 4.141607e-01 1.111444e-01 -3.034998e-01 -2.589669e-01
4.200000e+10 6.373294e-01 2.686815e-01 2.086240e-02 -5.775498e-01
4.300000e+10 6.914473e-01 -3.085105e-01 -9.773240e-02 -6.110393e-01
4.400000e+10 4.526194e-01 8.126992e-02 -2.747640e-01 -3.503773e-01
4.500000e+10 5.978613e-01 2.960099e-01 1.261235e-01 -5.038939e-01
4.600000e+10 6.002237e-01 -2.195195e-01 2.013843e-01 -5.210797e-01
4.700000e+10 5.276967e-01 1.506398e-02 -2.098414e-01 -4.839458e-01
4.800000e+10 5.806401e-01 3.006876e-01 2.072131e-01 -4.514340e-01
4.900000e+10 4.678979e-01 -8.926494e-02 3.155008e-01 -3.337955e-01
5.000000e+10 6.546007e-01 -1.026784e-01 -3.009388e-02 -6.457968e-01
5.100000e+10 5.811136e-01 2.873289e-01 2.905414e-01 -4.131838e-01
5.200000e+10 3.857119e-01 -8.991260e-03 3.299434e-01 -1.995751e-01
5.300000e+10 7.748028e-01 -2.134262e-01 3.312271e-01 -6.671261e-01
5.400000e+10 6.022015e-01 2.530744e-01 3.971038e-01 -3.753779e-01
5.500000e+10 3.442031e-01 3.076215e-02 3.231930e-01 -1.143492e-01
5.600000e+10 7.290030e-01 -1.578777e-01 6.038398e-01 -3.766928e-01
5.700000e+10 6.553754e-01 1.865104e-01 5.482934e-01 -3.067656e-01
5.800000e+10 3.276523e-01 4.571242e-02 3.199689e-01 -5.372410e-02
5.900000e+10 5.975287e-01 -1.635927e-02 5.925000e-01 -7.560874e-02
