# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 4.974133e-01 -5.177915e-02 4.919159e-01 5.251382e-02
2.000000e+09 3.219719e-01 -2.895700e-02 3.193275e-01 2.928021e-02
3.000000e+09 4.567179e-01 1.989071e-02 4.507819e-01 7.064907e-02
4.000000e+09 9.426143e-01 4.864802e-02 8.140011e-01 4.728185e-01
5.000000e+09 5.709272e-01 -1.523938e-01 5.009021e-01 2.276643e-01
6.000000e+09 3.381089e-01 -4.357541e-02 3.221488e-01 9.294631e-02
7.000000e+09 4.432018e-01 6.859021e-02 4.059849e-01 1.640105e-01
8.000000e+09 8.291707e-01 1.368916e-01 4.571114e-01 6.781105e-01
9.000000e+09 6.583727e-01 -2.634193e-01 4.083078e-01 4.442405e-01
1.000000e+10 3.741560e-01 -7.656010e-02 3.228532e-01 1.729077e-01
1.100000e+10 4.502185e-01 1.012373e-01 3.625537e-01 2.469870e-01
1.200000e+10 7.273734e-01 1.997874e-01 1.572067e-01 6.815006e-01
1.300000e+10 6.857900e-01 -3.112380e-01 1.684914e-01 5.874092e-01
1.400000e+10 4.373245e-01 -1.350722e-01 3.061981e-01 2.815154e-01
1.500000e+10 4.746766e-01 1.210582e-01 3.156762e-01 3.331836e-01
1.600000e+10 6.512673e-01 2.271002e-01 -4.711023e-02 6.085681e-01
1.700000e+10 6.104397e-01 -2.534265e-01 -9.298648e-02 5.475081e-01
1.800000e+10 5.319176e-01 -2.233378e-01 2.353295e-01 4.215170e-01
1.900000e+10 5.171024e-01 1.274191e-01 2.534732e-01 4.323317e-01
2.000000e+10 5.960742e-01 2.276509e-01 -1.845907e-01 5.190432e-01
2.100000e+10 5.022323e-01 -1.601781e-01 -2.429254e-01 4.093501e-01
2.200000e+10 6.316026e-01 -3.149191e-01 5.768973e-02 5.444444e-01
2.300000e+10 5.816121e-01 1.157114e-01 1.535250e-01 5.489204e-01
2.400000e+10 5.573105e-01 2.095467e-01 -2.846126e-01 4.309070e-01
2.500000e+10 4.184858e-01 -8.905685e-02 -2.997522e-01 2.781148e-01
2.600000e+10 6.574669e-01 -3.307687e-01 -1.976617e-01 5.327144e-01
2.700000e+10 6.751508e-01 7.793893e-02 -2.351494e-02 6.702247e-01
2.800000e+10 5.338383e-01 1.767720e-01 -3.672652e-01 3.447482e-01
2.900000e+10 3.657992e-01 -4.687164e-02 -3.156512e-01 1.788194e-01
