# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 8.079864e-01 -3.433935e-02 8.041450e-01 7.080720e-02
2.000000e+09 5.451405e-01 -5.212647e-02 5.395447e-01 5.790110e-02
3.000000e+09 3.959264e-01 -4.507966e-02 3.914092e-01 3.904235e-02
4.000000e+09 3.319201e-01 -3.425363e-02 3.287513e-01 3.033477e-02
5.000000e+09 3.247097e-01 -2.249352e-02 3.224962e-01 3.044100e-02
6.000000e+09 3.718821e-01 -4.648643e-03 3.693839e-01 4.278159e-02
7.000000e+09 4.979371e-01 3.221149e-02 4.891301e-01 8.749604e-02
8.000000e+09 7.363085e-01 9.387358e-02 6.930520e-01 2.302538e-01
9.000000e+09 9.425175e-01 4.881569e-02 8.139033e-01 4.727766e-01
1.000000e+10 8.545702e-01 -1.371307e-01 7.094731e-01 4.562163e-01
1.100000e+10 6.241569e-01 -1.639615e-01 5.404195e-01 2.657727e-01
1.200000e+10 4.467382e-01 -1.098211e-01 4.066713e-01 1.487712e-01
1.300000e+10 3.572480e-01 -6.255080e-02 3.367321e-01 1.016122e-01
1.400000e+10 3.332926e-01 -2.487143e-02 3.194982e-01 9.157658e-02
1.500000e+10 3.677852e-01 1.855700e-02 3.495170e-01 1.129578e-01
1.600000e+10 4.806111e-01 9.120244e-02 4.306669e-01 1.928605e-01
1.700000e+10 6.892044e-01 1.949297e-01 5.226205e-01 4.048121e-01
1.800000e+10 8.290177e-01 1.373120e-01 4.571094e-01 6.778397e-01
1.900000e+10 8.011544e-01 -1.375346e-01 3.771005e-01 6.933454e-01
2.000000e+10 6.995670e-01 -2.681824e-01 4.074009e-01 5.014944e-01
2.100000e+10 5.295922e-01 -2.043760e-01 3.848266e-01 3.010097e-01
2.200000e+10 4.068052e-01 -1.135452e-01 3.377186e-01 1.963264e-01
2.300000e+10 3.590916e-01 -4.270817e-02 3.168257e-01 1.635368e-01
2.400000e+10 3.804190e-01 2.805290e-02 3.316490e-01 1.842297e-01
2.500000e+10 4.856784e-01 1.323658e-01 3.730862e-01 2.813707e-01
2.600000e+10 6.684363e-01 2.634171e-01 3.562075e-01 5.005345e-01
2.700000e+10 7.273330e-01 2.003758e-01 1.575081e-01 6.812151e-01
2.800000e+10 6.788611e-01 -6.538803e-02 4.212088e-02 6.743906e-01
2.900000e+10 6.898478e-01 -2.836107e-01 1.302171e-01 6.152223e-01
3.000000e+10 6.231397e-01 -3.075893e-01 2.649780e-01 4.727352e-01
3.100000e+10 4.876461e-01 -1.943148e-01 3.063534e-01 3.258651e-01
3.200000e+10 4.073589e-01 -8.112420e-02 3.046926e-01 2.579195e-01
3.300000e+10 4.103417e-01 2.360975e-02 3.101126e-01 2.676809e-01
3.400000e+10 5.086286e-01 1.599473e-01 3.120497e-01 3.684358e-01
3.500000e+10 6.644307e-01 3.049044e-01 2.018885e-01 5.547454e-01
3.600000e+10 6.514202e-01 2.278085e-01 -4.658750e-02 6.085073e-01
3.700000e+10 5.658457e-01 1.823675e-03 -1.582503e-01 5.432631e-01
3.800000e+10 5.915021e-01 -2.070948e-01 -1.215421e-01 5.405682e-01
3.900000e+10 6.511612e-01 -3.434015e-01 2.936766e-02 5.524707e-01
4.000000e+10 5.895657e-01 -2.946534e-01 1.913276e-01 4.734562e-01
4.100000e+10 4.857841e-01 -1.476462e-01 2.581456e-01 3.841193e-01
4.200000e+10 4.619105e-01 1.216937e-03 2.712725e-01 3.738596e-01
4.300000e+10 5.485206e-01 1.741674e-01 2.358129e-01 4.636085e-01
4.400000e+10 6.699658e-01 3.229191e-01 5.181585e-02 5.847158e-01
4.500000e+10 5.964300e-01 2.284551e-01 -1.840253e-01 5.192992e-01
4.600000e+10 4.859537e-01 4.048493e-02 -2.571812e-01 4.103289e-01
4.700000e+10 4.855827e-01 -1.200140e-01 -2.516025e-01 3.975971e-01
4.800000e+10 5.771122e-01 -2.753966e-01 -1.903039e-01 4.701059e-01
4.900000e+10 6.488600e-01 -3.508313e-01 -3.371424e-02 5.447936e-01
5.000000e+10 5.921652e-01 -2.398753e-01 1.278078e-01 5.261032e-01
5.100000e+10 5.427226e-01 -4.637991e-02 1.854962e-01 5.079251e-01
5.200000e+10 6.078504e-01 1.711778e-01 1.236273e-01 5.699970e-01
5.300000e+10 6.821902e-01 3.177313e-01 -1.051168e-01 5.944584e-01
5.400000e+10 5.578519e-01 2.104176e-01 -2.841729e-01 4.314730e-01
5.500000e+10 4.342627e-01 5.546150e-02 -3.067373e-01 3.023580e-01
5.600000e+10 4.101622e-01 -6.073664e-02 -3.003932e-01 2.725949e-01
5.700000e+10 4.744552e-01 -1.771369e-01 -2.973258e-01 3.245422e-01
5.800000e+10 6.028409e-01 -3.001092e-01 -2.564689e-01 4.556043e-01
5.900000e+10 6.785900e-01 -3.096674e-01 -1.194578e-01 5.918787e-01
6.000000e+10 6.557718e-01 -1.218725e-01 -1.002040e-04 6.443476e-01
6.100000e+10 6.923597e-01 1.430967e-01 -5.873620e-02 6.748595e-01
6.200000e+10 7.028688e-01 2.867647e-01 -2.807630e-01 5.770292e-01
6.300000e+10 5.345480e-01 1.776649e-01 -3.671005e-01 3.455633e-01
6.400000e+10 4.035751e-01 5.372427e-02 -3.368404e-01 2.156967e-01
6.500000e+10 3.639512e-01 -2.823483e-02 -3.159007e-01 1.785216e-01
6.600000e+10 3.973573e-01 -1.028614e-01 -3.271903e-01 2.006461e-01
6.700000e+10 5.053356e-01 -1.962373e-01 -3.628308e-01 2.919054e-01
6.800000e+10 6.672878e-01 -2.789837e-01 -3.748409e-01 4.763774e-01
6.900000e+10 7.687774e-01 -1.927784e-01 -3.168826e-01 6.733800e-01
7.000000e+10 8.063762e-01 8.260765e-02 -3.526829e-01 7.204396e-01
7.100000e+10 7.385526e-01 2.246486e-01 -4.848426e-01 5.098240e-01
7.200000e+10 5.286926e-01 1.300044e-01 -4.454188e-01 2.534104e-01
7.300000e+10 3.901740e-01 3.867660e-02 -3.619679e-01 1.404247e-01
7.400000e+10 3.392767e-01 -1.506073e-02 -3.219583e-01 1.059466e-01
7.500000e+10 3.507753e-01 -5.757315e-02 -3.280901e-01 1.099343e-01
7.600000e+10 4.254796e-01 -1.082462e-01 -3.823631e-01 1.520331e-01
7.700000e+10 5.826678e-01 -1.719311e-01 -4.910186e-01 2.623780e-01
7.800000e+10 8.006575e-01 -1.780031e-01 -6.273111e-01 4.645945e-01
7.900000e+10 9.291623e-01 6.743619e-03 -7.352913e-01 5.680174e-01
8.000000e+10 7.979109e-01 1.255647e-01 -7.088852e-01 3.440596e-01
8.100000e+10 5.458915e-01 6.304968e-02 -5.242347e-01 1.385650e-01
8.200000e+10 3.940931e-01 9.938941e-03 -3.885330e-01 6.521264e-02
8.300000e+10 3.314720e-01 -1.673786e-02 -3.281735e-01 4.353933e-02
8.400000e+10 3.271934e-01 -3.377734e-02 -3.228612e-01 4.092985e-02
8.500000e+10 3.774081e-01 -5.013658e-02 -3.705427e-01 5.119865e-02
8.600000e+10 5.041015e-01 -6.754997e-02 -4.932110e-01 7.936148e-02
8.700000e+10 7.413133e-01 -6.774852e-02 -7.268259e-01 1.291497e-01
8.800000e+10 9.845227e-01 -1.230790e-02 -9.761570e-01 1.274792e-01
8.900000e+10 8.743999e-01 -1.288799e-04 -8.742522e-01 1.606939e-02
9.000000e+10 5.940740e-01 -3.050769e-02 -5.927328e-01 -2.571093e-02
9.100000e+10 4.191497e-01 -3.665059e-02 -4.168666e-01 -2.377994e-02
9.200000e+10 3.396905e-01 -3.257645e-02 -3.375768e-01 -1.924411e-02
9.300000e+10 3.210528e-01 -2.591175e-02 -3.194628e-01 -1.862851e-02
9.400000e+10 3.546212e-01 -1.524235e-02 -3.534183e-01 -2.488744e-02
9.500000e+10 4.580795e-01 8.016285e-03 -4.552991e-01 -4.975224e-02
9.600000e+10 6.710237e-01 5.693347e-02 -6.542419e-01 -1.378368e-01
9.700000e+10 9.284264e-01 6.586057e-02 -8.577509e-01 -3.491437e-01
9.800000e+10 9.091675e-01 -8.959915e-02 -7.999112e-01 -4.227288e-01
9.900000e+10 6.722226e-01 -1.494532e-01 -5.999096e-01 -2.639230e-01
1.000000e+11 4.725162e-01 -1.085881e-01 -4.365348e-01 -1.446293e-01
1.010000e+11 3.668480e-01 -6.561833e-02 -3.485339e-01 -9.378626e-02
1.020000e+11 3.306173e-01 -3.221210e-02 -3.193565e-01 -7.925680e-02
1.030000e+11 3.507477e-01 3.007651e-03 -3.387198e-01 -9.101517e-02
1.040000e+11 4.404381e-01 5.927234e-02 -4.114138e-01 -1.456404e-01
1.050000e+11 6.303130e-01 1.540977e-01 -5.289759e-01 -3.061584e-01
1.060000e+11 8.302918e-01 1.693941e-01 -5.511055e-01 -5.974720e-01
1.070000e+11 8.374171e-01 -7.451942e-02 -4.550745e-01 -6.990146e-01
1.080000e+11 7.353598e-01 -2.488869e-01 -4.491145e-01 -5.264081e-01
1.090000e+11 5.576091e-01 -2.095829e-01 -4.118311e-01 -3.120867e-01
1.100000e+11 4.195583e-01 -1.225739e-01 -3.513081e-01 -1.938747e-01
1.110000e+11 3.578938e-01 -5.463170e-02 -3.196188e-01 -1.514832e-01
1.120000e+11 3.631596e-01 7.476799e-03 -3.263912e-01 -1.590529e-01
1.130000e+11 4.441203e-01 9.357070e-02 -3.690879e-01 -2.286076e-01
1.140000e+11 6.178854e-01 2.228199e-01 -4.009881e-01 -4.139351e-01
1.150000e+11 7.470525e-01 2.407353e-01 -2.655061e-01 -6.554696e-01
1.160000e+11 7.092820e-01 -2.272246e-03 -1.020567e-01 -7.018975e-01
1.170000e+11 7.039443e-01 -2.495053e-01 -1.486592e-01 -6.412372e-01
1.180000e+11 6.447184e-01 -3.101831e-01 -2.761297e-01 -4.931538e-01
1.190000e+11 5.039849e-01 -2.096765e-01 -3.173751e-01 -3.306199e-01
1.200000e+11 4.087037e-01 -9.891240e-02 -3.100279e-01 -2.472604e-01
1.210000e+11 3.929881e-01 -2.694563e-03 -3.112804e-01 -2.398685e-01
1.220000e+11 4.654657e-01 1.147599e-01 -3.248163e-01 -3.130222e-01
1.230000e+11 6.246079e-01 2.691667e-01 -2.763083e-01 -4.912617e-01
1.240000e+11 6.858710e-01 2.740816e-01 -5.039094e-02 -6.267049e-01
1.250000e+11 5.972330e-01 5.657550e-02 1.176457e-01 -5.827915e-01
1.260000e+11 5.956765e-01 -1.693274e-01 1.102339e-01 -5.603635e-01
1.270000e+11 6.532844e-01 -3.300506e-01 -2.677447e-02 -5.631432e-01
1.280000e+11 6.034718e-01 -3.103138e-01 -1.921893e-01 -4.805692e-01
1.290000e+11 4.904841e-01 -1.723837e-01 -2.639896e-01 -3.757233e-01
1.300000e+11 4.451904e-01 -3.215845e-02 -2.802458e-01 -3.444164e-01
1.310000e+11 5.044884e-01 1.228147e-01 -2.681387e-01 -4.093003e-01
1.320000e+11 6.438382e-01 2.960246e-01 -1.467759e-01 -5.525884e-01
1.330000e+11 6.408278e-01 2.783294e-01 1.090505e-01 -5.668342e-01
1.340000e+11 5.180245e-01 8.642446e-02 2.344104e-01 -4.537973e-01
1.350000e+11 4.906522e-01 -8.879571e-02 2.432773e-01 -4.167386e-01
1.360000e+11 5.667142e-01 -2.527796e-01 1.886448e-01 -4.708297e-01
1.370000e+11 6.460047e-01 -3.524902e-01 3.898250e-02 -5.399565e-01
1.380000e+11 5.964920e-01 -2.681650e-01 -1.305474e-01 -5.165729e-01
1.390000e+11 5.275387e-01 -8.835368e-02 -2.035509e-01 -4.785998e-01
1.400000e+11 5.648145e-01 1.137708e-01 -1.789223e-01 -5.235059e-01
1.410000e+11 6.726183e-01 3.023474e-01 4.783145e-04 -6.008337e-01
1.420000e+11 6.081105e-01 2.611538e-01 2.346957e-01 -4.965028e-01
1.430000e+11 4.656727e-01 9.383190e-02 2.984661e-01 -3.449125e-01
1.440000e+11 4.177045e-01 -3.708690e-02 2.963580e-01 -2.920164e-01
1.450000e+11 4.646149e-01 -1.581310e-01 2.898359e-01 -3.268894e-01
1.460000e+11 5.839280e-01 -2.885444e-01 2.498245e-01 -4.419296e-01
1.470000e+11 6.689350e-01 -3.282949e-01 1.141558e-01 -5.715461e-01
1.480000e+11 6.401769e-01 -1.710763e-01 -2.786913e-02 -6.162651e-01
1.490000e+11 6.532592e-01 7.998629e-02 -2.077697e-02 -6.480108e-01
1.500000e+11 7.119616e-01 2.835765e-01 1.813390e-01 -6.273674e-01
1.510000e+11 5.877594e-01 2.264751e-01 3.439615e-01 -4.193574e-01
1.520000e+11 4.336306e-01 8.551002e-02 3.401345e-01 -2.550138e-01
1.530000e+11 3.729687e-01 -1.065718e-02 3.163663e-01 -1.972421e-01
1.540000e+11 3.912180e-01 -9.045951e-02 3.192615e-01 -2.072213e-01
1.550000e+11 4.845713e-01 -1.857753e-01 3.449490e-01 -2.851439e-01
1.560000e+11 6.379385e-01 -2.826953e-01 3.493186e-01 -4.527973e-01
1.570000e+11 7.414014e-01 -2.382840e-01 2.728548e-01 -6.468748e-01
1.580000e+11 7.732848e-01 1.650765e-02 2.560849e-01 -7.294638e-01
1.590000e+11 7.672298e-01 2.320637e-01 4.119038e-01 -6.042543e-01
1.600000e+11 5.832972e-01 1.742363e-01 4.492791e-01 -3.286724e-01
1.610000e+11 4.189111e-01 6.434876e-02 3.750215e-01 -1.752273e-01
1.620000e+11 3.489867e-01 -2.338264e-03 3.265165e-01 -1.231798e-01
1.630000e+11 3.473567e-01 -5.069234e-02 3.222685e-01 -1.192896e-01
1.640000e+11 4.081897e-01 -1.043823e-01 3.627863e-01 -1.552717e-01
1.650000e+11 5.470078e-01 -1.746327e-01 4.503883e-01 -2.566542e-01
1.660000e+11 7.508605e-01 -2.093369e-01 5.576041e-01 -4.572169e-01
1.670000e+11 8.968686e-01 -5.094287e-02 6.413727e-01 -6.248353e-01
1.680000e+11 8.447275e-01 1.410703e-01 6.888506e-01 -4.681331e-01
1.690000e+11 6.016581e-01 1.001731e-01 5.560834e-01 -2.067100e-01
1.700000e+11 4.221978e-01 2.941630e-02 4.105387e-01 -9.404053e-02
1.710000e+11 3.416825e-01 -8.308520e-03 3.364992e-01 -5.870408e-02
1.720000e+11 3.253796e-01 -3.124517e-02 3.197306e-01 -5.165237e-02
1.730000e+11 3.629221e-01 -5.242188e-02 3.538150e-01 -6.147632e-02
1.740000e+11 4.700321e-01 -7.772154e-02 4.539688e-01 -9.381801e-02
1.750000e+11 6.799714e-01 -9.547827e-02 6.527928e-01 -1.646406e-01
