# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.193610e-01 -1.507156e-02 9.177574e-01 5.214320e-02
2.000000e+09 7.495947e-01 -3.754682e-02 7.456565e-01 6.692447e-02
3.000000e+09 5.895852e-01 -4.675238e-02 5.847971e-01 5.862829e-02
4.000000e+09 4.727537e-01 -4.554371e-02 4.682407e-01 4.661039e-02
5.000000e+09 3.960508e-01 -4.028250e-02 3.922152e-01 3.742757e-02
6.000000e+09 3.496999e-01 -3.405524e-02 3.465818e-01 3.180122e-02
7.000000e+09 3.262722e-01 -2.764517e-02 3.237753e-01 2.930617e-02
8.000000e+09 3.219019e-01 -2.070530e-02 3.198489e-01 2.981258e-02
9.000000e+09 3.360347e-01 -1.215151e-02 3.340900e-01 3.399298e-02
1.000000e+10 3.714227e-01 -4.158986e-05 3.688106e-01 4.397233e-02
1.100000e+10 4.345210e-01 1.874828e-02 4.292508e-01 6.481314e-02
1.200000e+10 5.350045e-01 4.797915e-02 5.218866e-01 1.075278e-01
1.300000e+10 6.785135e-01 8.603674e-02 6.451411e-01 1.917584e-01
1.400000e+10 8.400390e-01 1.059363e-01 7.648749e-01 3.307710e-01
1.500000e+10 9.410163e-01 5.133176e-02 8.123503e-01 4.721902e-01
1.600000e+10 9.238905e-01 -6.817420e-02 7.705097e-01 5.052135e-01
1.700000e+10 8.157956e-01 -1.539755e-01 6.827293e-01 4.191594e-01
1.800000e+10 6.734821e-01 -1.667657e-01 5.793755e-01 3.001522e-01
1.900000e+10 5.442448e-01 -1.399211e-01 4.835454e-01 2.069019e-01
2.000000e+10 4.480391e-01 -1.056636e-01 4.094807e-01 1.479857e-01
2.100000e+10 3.846197e-01 -7.557974e-02 3.594048e-01 1.142287e-01
2.200000e+10 3.480153e-01 -5.057265e-02 3.304013e-01 9.691243e-02
2.300000e+10 3.334524e-01 -2.826366e-02 3.194807e-01 9.123448e-02
2.400000e+10 3.391838e-01 -5.307538e-03 3.252885e-01 9.594212e-02
2.500000e+10 3.669330e-01 2.250328e-02 3.482824e-01 1.132818e-01
2.600000e+10 4.221558e-01 6.063363e-02 3.898023e-01 1.503103e-01
2.700000e+10 5.126900e-01 1.144559e-01 4.480260e-01 2.214126e-01
2.800000e+10 6.386771e-01 1.790383e-01 5.058403e-01 3.463804e-01
2.900000e+10 7.651723e-01 2.122912e-01 5.177548e-01 5.218726e-01
3.000000e+10 8.266265e-01 1.435472e-01 4.569459e-01 6.737254e-01
3.100000e+10 8.212847e-01 -1.781613e-02 3.908485e-01 7.221001e-01
3.200000e+10 7.920032e-01 -1.771188e-01 3.827676e-01 6.703633e-01
3.300000e+10 7.334498e-01 -2.589559e-01 4.063275e-01 5.529814e-01
3.400000e+10 6.375336e-01 -2.532070e-01 4.112148e-01 4.162184e-01
3.500000e+10 5.331288e-01 -2.021205e-01 3.888795e-01 3.035562e-01
3.600000e+10 4.486826e-01 -1.447103e-01 3.578467e-01 2.287371e-01
3.700000e+10 3.926472e-01 -9.502087e-02 3.326587e-01 1.856908e-01
3.800000e+10 3.634258e-01 -5.276419e-02 3.189889e-01 1.659528e-01
