# #nu(Hz) #T #rho #c #s
0.000000e+00 1.208333e+00 2.083326e-01 1.190237e+00 0.000000e+00
1.000000e+09 8.106597e-30 7.918464e-30 1.736331e-30 -6.160634e-45
2.000000e+09 2.050472e-30 2.002988e-30 4.387156e-31 -6.277448e-46
3.000000e+09 9.293011e-31 9.078590e-31 1.984756e-31 -2.271626e-46
4.000000e+09 5.372973e-31 5.249635e-31 1.144631e-31 -9.535453e-47
5.000000e+09 3.563190e-31 3.481939e-31 7.565873e-32 -6.078958e-47
6.000000e+09 2.585273e-31 2.526806e-31 5.467029e-32 -2.766384e-47
7.000000e+09 2.001363e-31 1.956550e-31 4.211478e-32 -2.218705e-47
8.000000e+09 1.628767e-31 1.592723e-31 3.407600e-32 -1.480159e-47
9.000000e+09 1.380457e-31 1.350321e-31 2.868690e-32 -1.028583e-47
1.000000e+10 1.210896e-31 1.184873e-31 2.496871e-32 -4.056579e-48
1.100000e+10 1.094624e-31 1.071518e-31 2.237172e-32 -2.388224e-48
1.200000e+10 1.016797e-31 9.957684e-32 2.057217e-32 -2.124136e-48
1.300000e+10 9.686588e-32 9.490851e-32 1.937452e-32 -7.368675e-50
1.400000e+10 9.452648e-32 9.266603e-32 1.866177e-32 1.483605e-49
1.500000e+10 9.443435e-32 9.263052e-32 1.836934e-32 8.422382e-49
1.600000e+10 9.658112e-32 9.479817e-32 1.847217e-32 9.872516e-49
1.700000e+10 1.011755e-31 9.937932e-32 1.897997e-32 1.834398e-48
1.800000e+10 1.086880e-31 1.068434e-31 1.993927e-32 1.719683e-48
1.900000e+10 1.199584e-31 1.180264e-31 2.144286e-32 5.008376e-48
2.000000e+10 1.364128e-31 1.343469e-31 2.365033e-32 6.463920e-48
2.100000e+10 1.604930e-31 1.582348e-31 2.682795e-32 6.856054e-48
2.200000e+10 1.965524e-31 1.940236e-31 3.142730e-32 1.333602e-47
2.300000e+10 2.528710e-31 2.499615e-31 3.824898e-32 2.022590e-47
