# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.646506e-01 -3.046114e-03 9.644294e-01 2.043041e-02
2.000000e+09 8.741805e-01 -9.634554e-03 8.734792e-01 3.365738e-02
3.000000e+09 7.609074e-01 -1.539658e-02 7.597802e-01 3.843266e-02
4.000000e+09 6.511934e-01 -1.825597e-02 6.498407e-01 3.777053e-02
5.000000e+09 5.577445e-01 -1.844142e-02 5.563456e-01 3.490547e-02
6.000000e+09 4.834549e-01 -1.691151e-02 4.821144e-01 3.175457e-02
7.000000e+09 4.267571e-01 -1.446593e-02 4.255145e-01 2.915033e-02
8.000000e+09 3.848474e-01 -1.156387e-02 3.836988e-01 2.736862e-02
9.000000e+09 3.550730e-01 -8.394319e-03 3.539851e-01 2.647429e-02
1.000000e+10 3.353744e-01 -4.969617e-03 3.342894e-01 2.649258e-02
1.100000e+10 3.243547e-01 -1.184523e-03 3.231854e-01 2.749029e-02
1.200000e+10 3.212390e-01 3.159835e-03 3.198545e-01 2.962428e-02
1.300000e+10 3.258309e-01 8.357853e-03 3.240282e-01 3.319053e-02
1.400000e+10 3.384999e-01 1.481905e-02 3.359541e-01 3.869601e-02
1.500000e+10 3.602072e-01 2.309614e-02 3.563833e-01 4.697595e-02
1.600000e+10 3.925478e-01 3.390024e-02 3.865464e-01 5.938384e-02
1.700000e+10 4.377380e-01 4.804322e-02 4.280305e-01 7.807847e-02
1.800000e+10 4.983563e-01 6.615150e-02 4.823549e-01 1.063800e-01
1.900000e+10 5.764022e-01 8.781282e-02 5.498580e-01 1.489449e-01
2.000000e+10 6.709584e-01 1.096722e-01 6.274437e-01 2.108828e-01
2.100000e+10 7.741996e-01 1.226832e-01 7.056332e-01 2.939656e-01
2.200000e+10 8.684578e-01 1.118956e-01 7.683894e-01 3.889422e-01
2.300000e+10 9.310037e-01 6.556775e-02 8.007737e-01 4.703513e-01
2.400000e+10 9.467091e-01 -9.006078e-03 7.992541e-01 5.073165e-01
2.500000e+10 9.146626e-01 -8.425914e-02 7.698233e-01 4.867033e-01
2.600000e+10 8.445186e-01 -1.334589e-01 7.190060e-01 4.224107e-01
2.700000e+10 7.523994e-01 -1.490493e-01 6.535360e-01 3.417307e-01
2.800000e+10 6.560059e-01 -1.400942e-01 5.827205e-01 2.667472e-01
2.900000e+10 5.683693e-01 -1.194743e-01 5.156026e-01 2.071800e-01
3.000000e+10 4.955474e-01 -9.611081e-02 4.577269e-01 1.637560e-01
3.100000e+10 4.385022e-01 -7.418130e-02 4.110150e-01 1.335964e-01
3.200000e+10 3.958103e-01 -5.489206e-02 3.752260e-01 1.133937e-01
3.300000e+10 3.654495e-01 -3.805899e-02 3.492808e-01 1.005374e-01
3.400000e+10 3.456318e-01 -2.296975e-02 3.320121e-01 9.328278e-02
3.500000e+10 3.350998e-01 -8.743341e-03 3.224906e-01 9.063813e-02
3.600000e+10 3.332003e-01 5.567679e-03 3.201295e-01 9.224188e-02
3.700000e+10 3.398942e-01 2.098949e-02 3.246875e-01 9.831348e-02
3.800000e+10 3.557652e-01 3.868025e-02 3.362116e-01 1.097017e-01
3.900000e+10 3.820216e-01 5.996798e-02 3.548950e-01 1.280386e-01
4.000000e+10 4.204131e-01 8.627552e-02 3.807530e-01 1.559837e-01
4.100000e+10 4.728387e-01 1.187063e-01 4.129204e-01 1.974387e-01
4.200000e+10 5.401765e-01 1.568308e-01 4.483224e-01 2.572970e-01
4.300000e+10 6.197439e-01 1.961113e-01 4.798600e-01 3.396428e-01
4.400000e+10 7.018919e-01 2.245521e-01 4.959651e-01 4.429979e-01
4.500000e+10 7.700530e-01 2.230929e-01 4.859284e-01 5.541523e-01
4.600000e+10 8.102646e-01 1.761829e-01 4.516184e-01 6.492527e-01
4.700000e+10 8.232866e-01 8.631044e-02 4.120691e-01 7.074959e-01
4.800000e+10 8.209071e-01 -2.557292e-02 3.896958e-01 7.220607e-01
4.900000e+10 8.099493e-01 -1.322397e-01 3.931701e-01 6.956636e-01
5.000000e+10 7.856277e-01 -2.100753e-01 4.135860e-01 6.340551e-01
5.100000e+10 7.403524e-01 -2.460657e-01 4.330607e-01 5.477516e-01
5.200000e+10 6.754568e-01 -2.427052e-01 4.380938e-01 4.532216e-01
5.300000e+10 6.018207e-01 -2.140144e-01 4.267541e-01 3.664245e-01
