# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 8.102943e-01 8.281390e-02 7.972329e-01 -1.189047e-01
2.000000e+09 5.633477e-01 1.390887e-01 5.402259e-01 -7.855569e-02
3.000000e+09 4.219970e-01 1.423979e-01 3.962041e-01 -2.875013e-02
4.000000e+09 3.588550e-01 1.401734e-01 3.302952e-01 5.783783e-03
5.000000e+09 3.489927e-01 1.477839e-01 3.139947e-01 3.692091e-02
6.000000e+09 3.868430e-01 1.702987e-01 3.380833e-01 7.965909e-02
7.000000e+09 4.818121e-01 2.078234e-01 4.054426e-01 1.567440e-01
8.000000e+09 6.453363e-01 2.339402e-01 5.207873e-01 3.008514e-01
9.000000e+09 8.515324e-01 1.477787e-01 6.834977e-01 4.859010e-01
1.000000e+10 9.525051e-01 -4.599602e-02 8.412594e-01 4.443342e-01
1.100000e+10 7.335379e-01 -1.794680e-02 7.101826e-01 1.827468e-01
1.200000e+10 5.049140e-01 6.714396e-02 4.937599e-01 8.143123e-02
1.300000e+10 3.935703e-01 1.080534e-01 3.722299e-01 6.831505e-02
1.400000e+10 3.579221e-01 1.369433e-01 3.202035e-01 8.261018e-02
1.500000e+10 3.758121e-01 1.744817e-01 3.111396e-01 1.182498e-01
1.600000e+10 4.458850e-01 2.313230e-01 3.306687e-01 1.896347e-01
1.700000e+10 5.668893e-01 2.982177e-01 3.574756e-01 3.234824e-01
1.800000e+10 6.982043e-01 2.990477e-01 3.534145e-01 5.226451e-01
1.900000e+10 7.999059e-01 1.194772e-01 3.631247e-01 7.026487e-01
2.000000e+10 8.615544e-01 -1.324790e-01 5.268286e-01 6.687129e-01
2.100000e+10 6.778774e-01 -9.774154e-02 5.614550e-01 3.670596e-01
2.200000e+10 4.782596e-01 2.630621e-02 4.346932e-01 1.976920e-01
2.300000e+10 3.925245e-01 1.007674e-01 3.464449e-01 1.545878e-01
2.400000e+10 3.836431e-01 1.602022e-01 3.063101e-01 1.664073e-01
2.500000e+10 4.333718e-01 2.317980e-01 2.920421e-01 2.208897e-01
2.600000e+10 5.317090e-01 3.189788e-01 2.715708e-01 3.274391e-01
2.700000e+10 6.287397e-01 3.651053e-01 1.962523e-01 4.727545e-01
2.800000e+10 6.595738e-01 2.720586e-01 7.732604e-02 5.958544e-01
2.900000e+10 7.002342e-01 4.262653e-02 4.685734e-02 6.973631e-01
3.000000e+10 7.876578e-01 -1.990251e-01 2.434874e-01 7.221549e-01
3.100000e+10 6.537850e-01 -1.459262e-01 4.158755e-01 4.828954e-01
3.200000e+10 4.794430e-01 1.261117e-02 3.748327e-01 2.986754e-01
3.300000e+10 4.180634e-01 1.197275e-01 3.148781e-01 2.475765e-01
3.400000e+10 4.398037e-01 2.137300e-01 2.735559e-01 2.700257e-01
3.500000e+10 5.190212e-01 3.170815e-01 2.225623e-01 3.454104e-01
3.600000e+10 6.000858e-01 3.890408e-01 1.165168e-01 4.417851e-01
3.700000e+10 6.010112e-01 3.421468e-01 -3.380189e-02 4.929579e-01
3.800000e+10 5.666803e-01 1.902333e-01 -1.448824e-01 5.137576e-01
3.900000e+10 6.164620e-01 -1.891031e-02 -1.615709e-01 5.946113e-01
4.000000e+10 7.440473e-01 -2.325407e-01 2.347508e-02 7.063853e-01
4.100000e+10 6.573576e-01 -1.662072e-01 2.761682e-01 5.729095e-01
4.200000e+10 5.072756e-01 2.484933e-02 3.046713e-01 4.048289e-01
4.300000e+10 4.737894e-01 1.685196e-01 2.586688e-01 3.593995e-01
4.400000e+10 5.251563e-01 2.962732e-01 1.871022e-01 3.911573e-01
4.500000e+10 5.927876e-01 3.903590e-01 6.381137e-02 4.415259e-01
4.600000e+10 5.816824e-01 3.721798e-01 -9.031915e-02 4.378116e-01
4.700000e+10 5.127724e-01 2.584225e-01 -2.018920e-01 3.941991e-01
4.800000e+10 4.864111e-01 1.204842e-01 -2.663906e-01 3.887356e-01
4.900000e+10 5.646501e-01 -4.913616e-02 -2.914853e-01 4.810943e-01
5.000000e+10 7.272566e-01 -2.366772e-01 -1.608826e-01 6.685827e-01
5.100000e+10 6.869006e-01 -1.600589e-01 1.209686e-01 6.569476e-01
5.200000e+10 5.651289e-01 6.637387e-02 1.977434e-01 5.252264e-01
5.300000e+10 5.596584e-01 2.470817e-01 1.391105e-01 4.825105e-01
5.400000e+10 6.039213e-01 3.720456e-01 1.029022e-02 4.756019e-01
5.500000e+10 5.833457e-01 3.803039e-01 -1.384982e-01 4.200945e-01
5.600000e+10 4.968798e-01 2.887803e-01 -2.324622e-01 3.308426e-01
5.700000e+10 4.333723e-01 1.832927e-01 -2.816195e-01 2.736892e-01
5.800000e+10 4.379080e-01 8.197764e-02 -3.293057e-01 2.767686e-01
5.900000e+10 5.416187e-01 -5.127838e-02 -3.864214e-01 3.760317e-01
6.000000e+10 7.354394e-01 -2.135038e-01 -3.418738e-01 6.151500e-01
6.100000e+10 7.453864e-01 -1.242670e-01 -8.460316e-02 7.300691e-01
6.200000e+10 6.539667e-01 1.381335e-01 9.146520e-03 6.391463e-01
6.300000e+10 6.439676e-01 3.236925e-01 -7.865399e-02 5.511179e-01
6.400000e+10 6.037439e-01 3.686854e-01 -2.045557e-01 4.321281e-01
6.500000e+10 5.020196e-01 2.982391e-01 -2.703164e-01 3.000102e-01
6.600000e+10 4.168467e-01 2.100138e-01 -2.913487e-01 2.115923e-01
6.700000e+10 3.853349e-01 1.392918e-01 -3.150157e-01 1.727596e-01
6.800000e+10 4.184332e-01 7.199957e-02 -3.703351e-01 1.809816e-01
6.900000e+10 5.450696e-01 -2.766834e-02 -4.729668e-01 2.695138e-01
7.000000e+10 7.715149e-01 -1.603534e-01 -5.439387e-01 5.231182e-01
7.100000e+10 8.344777e-01 -5.690825e-02 -3.781515e-01 7.416980e-01
7.200000e+10 7.459893e-01 2.123180e-01 -2.858177e-01 6.555374e-01
7.300000e+10 6.542507e-01 3.258661e-01 -3.246674e-01 4.652380e-01
7.400000e+10 5.266864e-01 2.882475e-01 -3.353209e-01 2.861325e-01
7.500000e+10 4.210632e-01 2.164170e-01 -3.167193e-01 1.736282e-01
7.600000e+10 3.677212e-01 1.620213e-01 -3.092934e-01 1.153497e-01
7.700000e+10 3.665438e-01 1.243133e-01 -3.331647e-01 8.889214e-02
7.800000e+10 4.253235e-01 8.790997e-02 -4.068143e-01 8.760150e-02
7.900000e+10 5.774799e-01 2.414969e-02 -5.604581e-01 1.370641e-01
8.000000e+10 8.380906e-01 -7.488966e-02 -7.643461e-01 3.355033e-01
8.100000e+10 9.299400e-01 1.805683e-02 -7.324007e-01 5.727578e-01
8.200000e+10 7.694547e-01 2.171806e-01 -5.724026e-01 4.660991e-01
8.300000e+10 5.832743e-01 2.463485e-01 -4.563189e-01 2.670101e-01
8.400000e+10 4.452728e-01 2.032478e-01 -3.703844e-01 1.406187e-01
8.500000e+10 3.704397e-01 1.647989e-01 -3.232754e-01 7.456492e-02
8.600000e+10 3.481558e-01 1.434578e-01 -3.150777e-01 3.685613e-02
8.700000e+10 3.740300e-01 1.353973e-01 -3.485675e-01 8.168290e-03
8.800000e+10 4.606854e-01 1.318377e-01 -4.407976e-01 -2.339575e-02
8.900000e+10 6.418634e-01 1.071785e-01 -6.302621e-01 -5.719317e-02
9.000000e+10 9.146911e-01 2.213124e-02 -9.143104e-01 -1.437103e-02
9.100000e+10 9.613910e-01 3.052728e-02 -9.466696e-01 1.647953e-01
9.200000e+10 7.079479e-01 1.363083e-01 -6.754501e-01 1.624112e-01
9.300000e+10 5.029480e-01 1.570278e-01 -4.704847e-01 8.332529e-02
9.400000e+10 3.934731e-01 1.476476e-01 -3.634792e-01 3.006758e-02
9.500000e+10 3.497350e-01 1.429685e-01 -3.191403e-01 -4.902330e-03
9.600000e+10 3.549016e-01 1.510764e-01 -3.188810e-01 -3.802638e-02
9.700000e+10 4.095406e-01 1.742995e-01 -3.604383e-01 -8.618215e-02
9.800000e+10 5.279243e-01 2.072096e-01 -4.529572e-01 -1.749229e-01
9.900000e+10 7.208426e-01 2.040382e-01 -6.077028e-01 -3.296663e-01
1.000000e+11 9.333995e-01 6.251082e-02 -8.157582e-01 -4.492946e-01
1.010000e+11 9.034026e-01 -4.464399e-02 -8.629228e-01 -2.636426e-01
1.020000e+11 6.317975e-01 4.004007e-02 -6.248014e-01 -8.478280e-02
1.030000e+11 4.513920e-01 9.600224e-02 -4.382172e-01 -5.003975e-02
1.040000e+11 3.719888e-01 1.221395e-01 -3.467098e-01 -5.700782e-02
1.050000e+11 3.554534e-01 1.474278e-01 -3.133688e-01 -8.007593e-02
1.060000e+11 3.893285e-01 1.862489e-01 -3.184154e-01 -1.244977e-01
1.070000e+11 4.767801e-01 2.447326e-01 -3.507220e-01 -2.107588e-01
1.080000e+11 6.126324e-01 2.996384e-01 -3.874888e-01 -3.679507e-01
1.090000e+11 7.491266e-01 2.494423e-01 -4.015691e-01 -5.811294e-01
1.100000e+11 8.606452e-01 1.240395e-02 -4.839518e-01 -7.115806e-01
1.110000e+11 8.236273e-01 -1.395325e-01 -6.260568e-01 -5.166677e-01
1.120000e+11 5.833359e-01 -2.927096e-02 -5.273581e-01 -2.476236e-01
1.130000e+11 4.306239e-01 6.526603e-02 -3.974742e-01 -1.522877e-01
1.140000e+11 3.771197e-01 1.230134e-01 -3.284318e-01 -1.386346e-01
1.150000e+11 3.885762e-01 1.791553e-01 -3.022755e-01 -1.659049e-01
1.160000e+11 4.553343e-01 2.528749e-01 -2.961400e-01 -2.359762e-01
1.170000e+11 5.640677e-01 3.350231e-01 -2.742547e-01 -3.615469e-01
