# #nu(Hz) #T #rho #c #s
0.000000e+00 1.208333e+00 2.083326e-01 1.190237e+00 0.000000e+00
1.000000e+09 1.316735e-31 1.288134e-31 2.729522e-32 -1.160787e-47
2.000000e+09 1.157116e-31 1.138134e-31 2.087303e-32 3.276817e-48
3.000000e+09 7.162991e-30 7.151854e-30 3.992811e-31 1.703638e-45
4.000000e+09 1.572441e-31 1.494415e-31 4.891759e-32 -1.315758e-47
5.000000e+09 1.053593e-31 1.035287e-31 1.955493e-32 2.531351e-48
6.000000e+09 1.814644e-30 1.811329e-30 1.096345e-31 9.320779e-47
7.000000e+09 3.072530e-31 6.980826e-32 2.992177e-31 1.466446e-47
8.000000e+09 9.915352e-32 9.662520e-32 2.224838e-32 1.727095e-48
9.000000e+09 8.246485e-31 8.226483e-31 5.740021e-32 8.379355e-47
1.000000e+10 2.532541e-31 2.357543e-31 -9.250687e-32 6.247006e-47
1.100000e+10 9.723014e-32 9.138595e-32 3.320103e-32 -9.881471e-49
1.200000e+10 4.787308e-31 4.769378e-31 4.139457e-32 4.877439e-47
1.300000e+10 3.418993e-31 3.379478e-31 -5.183073e-32 3.290857e-47
1.400000e+10 1.232054e-31 6.339513e-32 1.056438e-31 2.497640e-47
1.500000e+10 3.194345e-31 3.171511e-31 3.812546e-32 2.808009e-47
1.600000e+10 5.219536e-31 5.198101e-31 -4.725446e-32 4.459657e-47
1.700000e+10 1.107811e-31 7.873398e-32 -7.793212e-32 1.845710e-47
1.800000e+10 2.345142e-31 2.299132e-31 4.622617e-32 3.250561e-47
1.900000e+10 9.292742e-31 9.274912e-31 -5.753741e-32 7.438577e-47
2.000000e+10 1.012729e-31 9.640171e-32 -3.103075e-32 4.441631e-48
2.100000e+10 1.944253e-31 1.675063e-31 9.870583e-32 5.698224e-47
2.200000e+10 2.185722e-30 2.183619e-30 -9.584341e-32 2.263244e-46
2.300000e+10 1.071696e-31 1.048305e-31 -2.226871e-32 4.075678e-48
2.400000e+10 1.876541e-31 1.092243e-31 -1.525913e-31 6.904976e-47
2.500000e+10 1.065225e-29 1.064848e-29 -2.832638e-31 1.080029e-45
2.600000e+10 1.180253e-31 1.162254e-31 -2.053372e-32 4.765769e-48
2.700000e+10 1.301004e-31 1.238413e-31 -3.986771e-32 -1.249653e-47
2.800000e+10 2.180162e-28 2.180008e-28 2.592271e-30 5.325331e-44
2.900000e+10 1.347455e-31 1.327750e-31 -2.295952e-32 7.603323e-48
3.000000e+10 1.138676e-31 1.112639e-31 -2.421106e-32 -4.059992e-48
3.100000e+10 5.356131e-30 4.928152e-30 -2.097965e-30 -6.372394e-45
3.200000e+10 1.602236e-31 1.570393e-31 -3.178436e-32 5.422195e-48
3.300000e+10 1.039320e-31 1.020871e-31 -1.949580e-32 -2.564439e-48
3.400000e+10 1.534119e-30 1.525635e-30 -1.611152e-31 -2.599086e-46
3.500000e+10 2.017975e-31 1.917062e-31 -6.301554e-32 2.292108e-47
3.600000e+10 9.797657e-32 9.609870e-32 -1.909055e-32 -2.847060e-48
3.700000e+10 7.377639e-31 7.348011e-31 -6.605260e-32 -7.263542e-47
3.800000e+10 2.071504e-30 -1.555457e-30 -1.368095e-30 -1.976645e-45
3.900000e+10 9.532463e-32 9.255925e-32 -2.279408e-32 -1.537429e-48
4.000000e+10 4.412327e-31 4.393119e-31 -4.112547e-32 -5.146346e-47
4.100000e+10 3.703425e-31 3.579755e-31 9.490603e-32 -9.256289e-47
4.200000e+10 9.698369e-32 8.977664e-32 -3.668775e-32 -7.698891e-48
4.300000e+10 2.998198e-31 2.980015e-31 -3.296983e-32 -2.165808e-47
4.400000e+10 5.722592e-31 5.688019e-31 6.280835e-32 -5.054051e-47
4.500000e+10 1.707114e-31 1.987260e-32 -1.695508e-31 -5.325299e-47
4.600000e+10 2.222409e-31 2.197823e-31 -3.296559e-32 -1.751822e-47
4.700000e+10 1.056421e-30 1.054388e-30 6.549902e-32 -6.415052e-47
4.800000e+10 1.099167e-31 8.985321e-32 6.330944e-32 1.559332e-48
4.900000e+10 1.767304e-31 1.712560e-31 -4.364672e-32 -2.018717e-47
5.000000e+10 2.687014e-30 2.685226e-30 9.800419e-32 -2.229540e-46
5.100000e+10 1.097610e-31 1.056068e-31 2.991117e-32 -3.036093e-48
5.200000e+10 1.674650e-31 1.203116e-31 -1.164888e-31 -6.186919e-47
5.300000e+10 1.751882e-29 1.751659e-29 2.796232e-31 -1.127670e-45
5.400000e+10 1.207594e-31 1.185714e-31 2.288327e-32 -5.716330e-48
5.500000e+10 1.433425e-31 1.045070e-31 9.810882e-32 5.399411e-48
5.600000e+10 5.452763e-29 5.452327e-29 -6.892979e-31 -7.226974e-45
5.700000e+10 1.384330e-31 1.366483e-31 2.215725e-32 -4.659218e-48
5.800000e+10 1.131107e-31 1.079397e-31 3.380914e-32 4.309026e-48
5.900000e+10 3.886408e-30 3.863457e-30 -4.217420e-31 -1.408865e-45
