# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 5.047349e-01 2.848050e-02 5.039071e-01 4.875680e-03
2.000000e+09 3.248357e-01 4.074351e-02 3.211585e-01 2.674734e-02
3.000000e+09 4.474459e-01 9.461858e-02 4.256698e-01 1.003013e-01
4.000000e+09 9.115571e-01 8.790308e-02 7.750204e-01 4.717550e-01
5.000000e+09 6.125659e-01 -8.791267e-02 5.704069e-01 2.052907e-01
6.000000e+09 3.436350e-01 2.208858e-02 3.314601e-01 8.792777e-02
7.000000e+09 4.232312e-01 1.279724e-01 3.676549e-01 1.660650e-01
8.000000e+09 7.790044e-01 2.188405e-01 4.316527e-01 6.104364e-01
9.000000e+09 7.382887e-01 -2.219143e-01 4.782050e-01 5.168599e-01
1.000000e+10 3.890792e-01 -2.306663e-02 3.463187e-01 1.758236e-01
1.100000e+10 4.202271e-01 1.404080e-01 3.273783e-01 2.229346e-01
1.200000e+10 6.957357e-01 2.994307e-01 2.014860e-01 5.948049e-01
1.300000e+10 7.216015e-01 -2.132267e-01 1.293833e-01 6.771286e-01
1.400000e+10 4.779566e-01 -1.115101e-01 3.392564e-01 3.176682e-01
1.500000e+10 4.352079e-01 1.351530e-01 2.961315e-01 2.888698e-01
1.600000e+10 6.528104e-01 3.386349e-01 5.795792e-02 5.550934e-01
1.700000e+10 5.829935e-01 -8.234303e-02 -1.541647e-01 5.561783e-01
1.800000e+10 6.133922e-01 -2.463665e-01 2.233684e-01 5.154222e-01
1.900000e+10 4.724080e-01 1.079743e-01 2.595817e-01 3.796422e-01
2.000000e+10 6.344121e-01 3.522975e-01 -4.629985e-02 5.255678e-01
2.100000e+10 4.741632e-01 1.903329e-02 -2.634413e-01 3.937856e-01
2.200000e+10 6.820162e-01 -3.142652e-01 -7.888680e-02 6.001336e-01
2.300000e+10 5.449316e-01 4.576753e-02 1.851573e-01 5.104630e-01
2.400000e+10 6.338391e-01 3.471552e-01 -1.426068e-01 5.107823e-01
2.500000e+10 4.141584e-01 7.184983e-02 -2.984403e-01 2.780254e-01
2.600000e+10 5.776066e-01 -2.089835e-01 -3.237824e-01 4.302560e-01
2.700000e+10 6.690670e-01 -6.775633e-02 -4.272782e-03 6.656136e-01
2.800000e+10 6.520654e-01 3.222759e-01 -2.563324e-01 5.055900e-01
2.900000e+10 3.851169e-01 9.396380e-02 -3.158474e-01 1.993145e-01
3.000000e+10 4.512258e-01 -8.158273e-02 -3.773707e-01 2.335388e-01
3.100000e+10 7.961103e-01 -1.838954e-01 -3.753170e-01 6.775775e-01
3.200000e+10 6.981260e-01 2.686717e-01 -4.171741e-01 4.910816e-01
3.300000e+10 3.764066e-01 9.600227e-02 -3.362625e-01 1.392589e-01
3.400000e+10 3.763241e-01 -5.512138e-03 -3.600400e-01 1.093647e-01
3.500000e+10 7.641746e-01 -1.407661e-01 -6.563442e-01 3.651849e-01
