# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.636902e-01 -7.129574e-03 9.629296e-01 3.761253e-02
2.000000e+09 8.714798e-01 -2.269656e-02 8.690729e-01 6.061496e-02
3.000000e+09 7.572543e-01 -3.680939e-02 7.533903e-01 6.694991e-02
4.000000e+09 6.476113e-01 -4.480248e-02 6.429746e-01 6.306180e-02
5.000000e+09 5.547634e-01 -4.713476e-02 5.499735e-01 5.540683e-02
6.000000e+09 4.811821e-01 -4.587914e-02 4.766212e-01 4.757611e-02
7.000000e+09 4.251112e-01 -4.279864e-02 4.209624e-01 4.096948e-02
8.000000e+09 3.837040e-01 -3.895921e-02 3.800277e-01 3.591464e-02
9.000000e+09 3.543231e-01 -3.488010e-02 3.511151e-01 3.234856e-02
1.000000e+10 3.349422e-01 -3.073702e-02 3.321651e-01 3.013090e-02
1.100000e+10 3.241999e-01 -2.649766e-02 3.217956e-01 2.917247e-02
1.200000e+10 3.213583e-01 -2.198833e-02 3.192457e-01 2.949317e-02
1.300000e+10 3.262642e-01 -1.691130e-02 3.243218e-01 3.126821e-02
1.400000e+10 3.393461e-01 -1.082736e-02 3.373734e-01 3.489611e-02
1.500000e+10 3.616557e-01 -3.114528e-03 3.592971e-01 4.111903e-02
1.600000e+10 3.949331e-01 7.078711e-03 3.915318e-01 5.123349e-02
1.700000e+10 4.416250e-01 2.082883e-02 4.359485e-01 6.743715e-02
1.800000e+10 5.046392e-01 3.921230e-02 4.943832e-01 9.331863e-02
1.900000e+10 5.863009e-01 6.244048e-02 5.672962e-01 1.342573e-01
2.000000e+10 6.855500e-01 8.763139e-02 6.508534e-01 1.966963e-01
2.100000e+10 7.928837e-01 1.051514e-01 7.328639e-01 2.837575e-01
2.200000e+10 8.867410e-01 9.768267e-02 7.925909e-01 3.854445e-01
2.300000e+10 9.410163e-01 5.133176e-02 8.123503e-01 4.721902e-01
2.400000e+10 9.428104e-01 -2.523646e-02 7.925354e-01 5.100413e-01
2.500000e+10 8.980957e-01 -1.018341e-01 7.468861e-01 4.882284e-01
2.600000e+10 8.216222e-01 -1.518576e-01 6.870413e-01 4.242365e-01
2.700000e+10 7.297056e-01 -1.689087e-01 6.201370e-01 3.454999e-01
