# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 4.975168e-01 -5.044465e-02 4.922398e-01 5.175231e-02
2.000000e+09 3.219280e-01 -2.779476e-02 3.193890e-01 2.925268e-02
3.000000e+09 4.564677e-01 2.115342e-02 4.503852e-01 7.119296e-02
4.000000e+09 9.422245e-01 4.931873e-02 8.136055e-01 4.726529e-01
5.000000e+09 5.716335e-01 -1.513475e-01 5.021184e-01 2.274551e-01
6.000000e+09 3.381187e-01 -4.250499e-02 3.223137e-01 9.290580e-02
7.000000e+09 4.426915e-01 6.955947e-02 4.052498e-01 1.640423e-01
8.000000e+09 8.285537e-01 1.385696e-01 4.570966e-01 6.770246e-01
9.000000e+09 6.597226e-01 -2.627958e-01 4.094771e-01 4.455343e-01
1.000000e+10 3.743304e-01 -7.573200e-02 3.231965e-01 1.730085e-01
1.100000e+10 4.494478e-01 1.017716e-01 3.618201e-01 2.464387e-01
1.200000e+10 7.272055e-01 2.021326e-01 1.584075e-01 6.803509e-01
1.300000e+10 6.866532e-01 -3.099852e-01 1.679023e-01 5.892458e-01
1.400000e+10 4.378951e-01 -1.347603e-01 3.066290e-01 2.820823e-01
1.500000e+10 4.736294e-01 1.210261e-01 3.152560e-01 3.321011e-01
1.600000e+10 6.518712e-01 2.299220e-01 -4.501872e-02 6.083135e-01
1.700000e+10 6.099780e-01 -2.507714e-01 -9.446659e-02 5.479625e-01
1.800000e+10 5.331415e-01 -2.238456e-01 2.351885e-01 4.228704e-01
1.900000e+10 5.158112e-01 1.266526e-01 2.536759e-01 4.308931e-01
2.000000e+10 5.974900e-01 2.308563e-01 -1.823210e-01 5.200564e-01
2.100000e+10 5.013008e-01 -1.570298e-01 -2.437915e-01 4.089129e-01
2.200000e+10 6.328900e-01 -3.157094e-01 5.572043e-02 5.456854e-01
2.300000e+10 5.802332e-01 1.139588e-01 1.545829e-01 5.475291e-01
2.400000e+10 5.594711e-01 2.130214e-01 -2.828386e-01 4.331652e-01
2.500000e+10 4.177849e-01 -8.616157e-02 -3.000094e-01 2.776954e-01
2.600000e+10 6.568137e-01 -3.298975e-01 -2.005219e-01 5.313783e-01
2.700000e+10 6.740216e-01 7.485120e-02 -2.176656e-02 6.694988e-01
2.800000e+10 5.366760e-01 1.803384e-01 -3.665874e-01 3.480128e-01
2.900000e+10 3.654748e-01 -4.441477e-02 -3.157067e-01 1.786853e-01
3.000000e+10 5.828236e-01 -2.441634e-01 -3.776517e-01 3.707382e-01
3.100000e+10 7.982050e-01 6.655259e-03 -3.235057e-01 7.296787e-01
3.200000e+10 5.313390e-01 1.325459e-01 -4.461805e-01 2.562726e-01
3.300000e+10 3.367476e-01 -2.433713e-02 -3.193716e-01 1.039636e-01
3.400000e+10 4.904268e-01 -1.378247e-01 -4.289157e-01 1.937889e-01
3.500000e+10 9.149449e-01 -5.523065e-02 -7.117321e-01 5.722860e-01
3.600000e+10 5.491855e-01 6.515372e-02 -5.267218e-01 1.411520e-01
3.700000e+10 3.257847e-01 -2.024992e-02 -3.224623e-01 4.175794e-02
3.800000e+10 4.267427e-01 -5.777761e-02 -4.183044e-01 6.158327e-02
