# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 3.959264e-01 -4.507966e-02 3.914092e-01 3.904235e-02
2.000000e+09 3.718821e-01 -4.648643e-03 3.693839e-01 4.278159e-02
3.000000e+09 9.425175e-01 4.881569e-02 8.139033e-01 4.727766e-01
4.000000e+09 4.467382e-01 -1.098211e-01 4.066713e-01 1.487712e-01
5.000000e+09 3.677852e-01 1.855700e-02 3.495170e-01 1.129578e-01
6.000000e+09 8.290177e-01 1.373120e-01 4.571094e-01 6.778397e-01
7.000000e+09 5.295922e-01 -2.043760e-01 3.848266e-01 3.010097e-01
8.000000e+09 3.804190e-01 2.805290e-02 3.316490e-01 1.842297e-01
9.000000e+09 7.273330e-01 2.003758e-01 1.575081e-01 6.812151e-01
1.000000e+10 6.231397e-01 -3.075893e-01 2.649780e-01 4.727352e-01
1.100000e+10 4.103417e-01 2.360975e-02 3.101126e-01 2.676809e-01
1.200000e+10 6.514202e-01 2.278085e-01 -4.658750e-02 6.085073e-01
1.300000e+10 6.511612e-01 -3.434015e-01 2.936766e-02 5.524707e-01
1.400000e+10 4.619105e-01 1.216937e-03 2.712725e-01 3.738596e-01
1.500000e+10 5.964300e-01 2.284551e-01 -1.840253e-01 5.192992e-01
1.600000e+10 5.771122e-01 -2.753966e-01 -1.903039e-01 4.701059e-01
1.700000e+10 5.427226e-01 -4.637991e-02 1.854962e-01 5.079251e-01
1.800000e+10 5.578519e-01 2.104176e-01 -2.841729e-01 4.314730e-01
1.900000e+10 4.744552e-01 -1.771369e-01 -2.973258e-01 3.245422e-01
2.000000e+10 6.557718e-01 -1.218725e-01 -1.002040e-04 6.443476e-01
2.100000e+10 5.345480e-01 1.776649e-01 -3.671005e-01 3.455633e-01
2.200000e+10 3.973573e-01 -1.028614e-01 -3.271903e-01 2.006461e-01
2.300000e+10 7.687774e-01 -1.927784e-01 -3.168826e-01 6.733800e-01
2.400000e+10 5.286926e-01 1.300044e-01 -4.454188e-01 2.534104e-01
2.500000e+10 3.507753e-01 -5.757315e-02 -3.280901e-01 1.099343e-01
2.600000e+10 8.006575e-01 -1.780031e-01 -6.273111e-01 4.645945e-01
2.700000e+10 5.458915e-01 6.304968e-02 -5.242347e-01 1.385650e-01
2.800000e+10 3.271934e-01 -3.377734e-02 -3.228612e-01 4.092985e-02
2.900000e+10 7.413133e-01 -6.774852e-02 -7.268259e-01 1.291497e-01
3.000000e+10 5.940740e-01 -3.050769e-02 -5.927328e-01 -2.571093e-02
3.100000e+10 3.210528e-01 -2.591175e-02 -3.194628e-01 -1.862851e-02
3.200000e+10 6.710237e-01 5.693347e-02 -6.542419e-01 -1.378368e-01
3.300000e+10 6.722226e-01 -1.494532e-01 -5.999096e-01 -2.639230e-01
3.400000e+10 3.306173e-01 -3.221210e-02 -3.193565e-01 -7.925680e-02
3.500000e+10 6.303130e-01 1.540977e-01 -5.289759e-01 -3.061584e-01
3.600000e+10 7.353598e-01 -2.488869e-01 -4.491145e-01 -5.264081e-01
3.700000e+10 3.578938e-01 -5.463170e-02 -3.196188e-01 -1.514832e-01
3.800000e+10 6.178854e-01 2.228199e-01 -4.009881e-01 -4.139351e-01
3.900000e+10 7.039443e-01 -2.495053e-01 -1.486592e-01 -6.412372e-01
4.000000e+10 4.087037e-01 -9.891240e-02 -3.100279e-01 -2.472604e-01
4.100000e+10 6.246079e-01 2.691667e-01 -2.763083e-01 -4.912617e-01
4.200000e+10 5.956765e-01 -1.693274e-01 1.102339e-01 -5.603635e-01
4.300000e+10 4.904841e-01 -1.723837e-01 -2.639896e-01 -3.757233e-01
4.400000e+10 6.438382e-01 2.960246e-01 -1.467759e-01 -5.525884e-01
4.500000e+10 4.906522e-01 -8.879571e-02 2.432773e-01 -4.167386e-01
4.600000e+10 5.964920e-01 -2.681650e-01 -1.305474e-01 -5.165729e-01
4.700000e+10 6.726183e-01 3.023474e-01 4.783145e-04 -6.008337e-01
4.800000e+10 4.177045e-01 -3.708690e-02 2.963580e-01 -2.920164e-01
4.900000e+10 6.689350e-01 -3.282949e-01 1.141558e-01 -5.715461e-01
5.000000e+10 7.119616e-01 2.835765e-01 1.813390e-01 -6.273674e-01
5.100000e+10 3.729687e-01 -1.065718e-02 3.163663e-01 -1.972421e-01
5.200000e+10 6.379385e-01 -2.826953e-01 3.493186e-01 -4.527973e-01
5.300000e+10 7.672298e-01 2.320637e-01 4.119038e-01 -6.042543e-01
5.400000e+10 3.489867e-01 -2.338264e-03 3.265165e-01 -1.231798e-01
5.500000e+10 5.470078e-01 -1.746327e-01 4.503883e-01 -2.566542e-01
5.600000e+10 8.447275e-01 1.410703e-01 6.888506e-01 -4.681331e-01
5.700000e+10 3.416825e-01 -8.308520e-03 3.364992e-01 -5.870408e-02
5.800000e+10 4.700321e-01 -7.772154e-02 4.539688e-01 -9.381801e-02
5.900000e+10 9.307223e-01 2.586481e-02 9.211037e-01 -1.309316e-01
