# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.635933e-01 -7.468541e-03 9.627739e-01 3.902038e-02
2.000000e+09 8.712135e-01 -2.377304e-02 8.686215e-01 6.280633e-02
3.000000e+09 7.569079e-01 -3.856114e-02 7.527464e-01 6.924881e-02
4.000000e+09 6.472902e-01 -4.696263e-02 6.422949e-01 6.508754e-02
5.000000e+09 5.545171e-01 -4.946235e-02 5.493532e-01 5.704181e-02
6.000000e+09 4.810160e-01 -4.822556e-02 4.760945e-01 4.883418e-02
7.000000e+09 4.250129e-01 -4.509268e-02 4.205311e-01 4.190700e-02
8.000000e+09 3.836579e-01 -4.117781e-02 3.796826e-01 3.659051e-02
9.000000e+09 3.543166e-01 -3.702624e-02 3.508458e-01 3.281073e-02
1.000000e+10 3.349666e-01 -3.282656e-02 3.319639e-01 3.041377e-02
1.100000e+10 3.242503e-01 -2.855223e-02 3.216593e-01 2.929776e-02
1.200000e+10 3.214336e-01 -2.403156e-02 3.191762e-01 2.947149e-02
1.300000e+10 3.263669e-01 -1.896656e-02 3.243276e-01 3.110022e-02
1.400000e+10 3.394837e-01 -1.291560e-02 3.374716e-01 3.457347e-02
1.500000e+10 3.618429e-01 -5.250950e-03 3.595168e-01 4.062545e-02
1.600000e+10 3.951963e-01 4.890757e-03 3.919198e-01 5.054764e-02
1.700000e+10 4.420094e-01 1.860866e-02 4.365757e-01 6.654085e-02
1.800000e+10 5.052171e-01 3.701840e-02 4.953483e-01 9.221714e-02
1.900000e+10 5.871724e-01 6.038617e-02 5.687094e-01 1.330209e-01
2.000000e+10 6.868021e-01 8.587095e-02 6.527604e-01 1.955176e-01
2.100000e+10 7.944536e-01 1.037800e-01 7.350668e-01 2.829540e-01
2.200000e+10 8.882211e-01 9.656978e-02 7.944746e-01 3.852545e-01
2.300000e+10 9.417281e-01 5.015729e-02 8.130950e-01 4.724539e-01
2.400000e+10 9.423294e-01 -2.663355e-02 7.917357e-01 5.103233e-01
2.500000e+10 8.966022e-01 -1.033569e-01 7.448100e-01 4.883348e-01
2.600000e+10 8.196706e-01 -1.534241e-01 6.843145e-01 4.243049e-01
2.700000e+10 7.278172e-01 -1.705535e-01 6.173552e-01 3.456905e-01
2.800000e+10 6.356400e-01 -1.636456e-01 5.503590e-01 2.726963e-01
2.900000e+10 5.531254e-01 -1.447226e-01 4.891021e-01 2.139679e-01
3.000000e+10 4.847642e-01 -1.222854e-01 4.370870e-01 1.702867e-01
3.100000e+10 4.311235e-01 -1.005950e-01 3.954319e-01 1.392181e-01
3.200000e+10 3.909068e-01 -8.112457e-02 3.637891e-01 1.178322e-01
3.300000e+10 3.623507e-01 -6.393587e-02 3.412463e-01 1.037363e-01
3.400000e+10 3.439119e-01 -4.848173e-02 3.268727e-01 9.528466e-02
3.500000e+10 3.345361e-01 -3.396802e-02 3.199751e-01 9.152319e-02
3.600000e+10 3.337465e-01 -1.946970e-02 3.201930e-01 9.210937e-02
3.700000e+10 3.416831e-01 -3.923530e-03 3.275133e-01 9.729872e-02
3.800000e+10 3.591461e-01 1.393460e-02 3.422286e-01 1.080338e-01
3.900000e+10 3.876368e-01 3.563033e-02 3.647958e-01 1.261615e-01
4.000000e+10 4.293018e-01 6.289569e-02 3.954594e-01 1.547775e-01
4.100000e+10 4.864867e-01 9.720500e-02 4.333507e-01 1.985641e-01
4.200000e+10 5.602351e-01 1.382533e-01 4.746645e-01 2.635205e-01
4.300000e+10 6.468373e-01 1.805266e-01 5.100650e-01 3.544606e-01
4.400000e+10 7.332626e-01 2.089103e-01 5.242551e-01 4.681742e-01
4.500000e+10 7.983781e-01 2.004736e-01 5.045303e-01 5.853778e-01
4.600000e+10 8.277645e-01 1.406538e-01 4.570532e-01 6.756574e-01
4.700000e+10 8.274394e-01 3.960620e-02 4.079749e-01 7.187794e-01
4.800000e+10 8.133246e-01 -7.480014e-02 3.810848e-01 7.146162e-01
4.900000e+10 7.921755e-01 -1.746237e-01 3.809719e-01 6.722418e-01
