# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.762977e-01 2.175375e-03 9.762808e-01 -5.312335e-03
2.000000e+09 9.124510e-01 7.608112e-03 9.123814e-01 -8.319368e-03
3.000000e+09 8.253475e-01 1.402357e-02 8.251868e-01 -8.279860e-03
4.000000e+09 7.321568e-01 1.963964e-02 7.318693e-01 -5.930930e-03
5.000000e+09 6.445732e-01 2.379252e-02 6.441293e-01 -2.442378e-03
6.000000e+09 5.682576e-01 2.660250e-02 5.676331e-01 1.307280e-03
7.000000e+09 5.047349e-01 2.848050e-02 5.039071e-01 4.875680e-03
8.000000e+09 4.533948e-01 2.984310e-02 4.523385e-01 8.134231e-03
9.000000e+09 4.128124e-01 3.101862e-02 4.114951e-01 1.112228e-02
1.000000e+10 3.814383e-01 3.224537e-02 3.798167e-01 1.395304e-02
1.100000e+10 3.579006e-01 3.369776e-02 3.559159e-01 1.676811e-02
1.200000e+10 3.411068e-01 3.551423e-02 3.386792e-01 1.972221e-02
1.300000e+10 3.302584e-01 3.781983e-02 3.272797e-01 2.298420e-02
1.400000e+10 3.248357e-01 4.074351e-02 3.211585e-01 2.674734e-02
1.500000e+10 3.245771e-01 4.443163e-02 3.199997e-01 3.124611e-02
1.600000e+10 3.294659e-01 4.905882e-02 3.237101e-01 3.678016e-02
1.700000e+10 3.397257e-01 5.483609e-02 3.324045e-01 4.374716e-02
1.800000e+10 3.558242e-01 6.201357e-02 3.463945e-01 5.268818e-02
1.900000e+10 3.784778e-01 7.087115e-02 3.661721e-01 6.434863e-02
2.000000e+10 4.086406e-01 8.168188e-02 3.923701e-01 7.975556e-02
2.100000e+10 4.474459e-01 9.461858e-02 4.256698e-01 1.003013e-01
2.200000e+10 4.960355e-01 1.095522e-01 4.666025e-01 1.277953e-01
2.300000e+10 5.551795e-01 1.256696e-01 5.151800e-01 1.643807e-01
2.400000e+10 6.245716e-01 1.408600e-01 5.703163e-01 2.121025e-01
2.500000e+10 7.017985e-01 1.509981e-01 6.291629e-01 2.717991e-01
2.600000e+10 7.813556e-01 1.497248e-01 6.868303e-01 3.411204e-01
2.700000e+10 8.546201e-01 1.299444e-01 7.372243e-01 4.122987e-01
2.800000e+10 9.115571e-01 8.790308e-02 7.750204e-01 4.717550e-01
2.900000e+10 9.433673e-01 2.809458e-02 7.970095e-01 5.039131e-01
3.000000e+10 9.442749e-01 -3.578219e-02 8.010987e-01 4.986136e-01
3.100000e+10 9.126849e-01 -8.689782e-02 7.850447e-01 4.573263e-01
