# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.638112e-01 -6.693577e-03 9.631229e-01 3.579717e-02
2.000000e+09 8.718131e-01 -2.130997e-02 8.696349e-01 5.778493e-02
3.000000e+09 7.576907e-01 -3.454982e-02 7.541939e-01 6.397628e-02
4.000000e+09 6.480193e-01 -4.201331e-02 6.438254e-01 6.043834e-02
5.000000e+09 5.550805e-01 -4.412771e-02 5.507518e-01 5.328776e-02
6.000000e+09 4.814007e-01 -4.284703e-02 4.772838e-01 4.594472e-02
7.000000e+09 4.252461e-01 -3.983407e-02 4.215059e-01 3.975326e-02
8.000000e+09 3.837739e-01 -3.609232e-02 3.804630e-01 3.503739e-02
9.000000e+09 3.543436e-01 -3.210719e-02 3.514549e-01 3.174812e-02
1.000000e+10 3.349239e-01 -2.803766e-02 3.324186e-01 2.976261e-02
1.100000e+10 3.241487e-01 -2.384393e-02 3.219664e-01 2.900801e-02
1.200000e+10 3.212757e-01 -1.934974e-02 3.193310e-01 2.951862e-02
1.300000e+10 3.261466e-01 -1.425767e-02 3.243103e-01 3.148243e-02
1.400000e+10 3.391838e-01 -8.131636e-03 3.372429e-01 3.530960e-02
1.500000e+10 3.614295e-01 -3.570552e-04 3.590096e-01 4.175245e-02
1.600000e+10 3.946087e-01 9.902396e-03 3.910270e-01 5.211389e-02
1.700000e+10 4.411440e-01 2.369418e-02 4.351349e-01 6.858758e-02
1.800000e+10 5.039081e-01 4.204484e-02 4.931342e-01 9.473224e-02
1.900000e+10 5.851908e-01 6.509581e-02 5.654706e-01 1.358449e-01
2.000000e+10 6.839483e-01 8.991273e-02 6.483921e-01 1.982136e-01
2.100000e+10 7.908681e-01 1.069353e-01 7.300167e-01 2.848031e-01
2.200000e+10 8.848277e-01 9.912928e-02 7.901382e-01 3.857136e-01
2.300000e+10 9.400723e-01 5.284306e-02 8.113421e-01 4.718765e-01
2.400000e+10 9.433932e-01 -2.345141e-02 7.935094e-01 5.096896e-01
2.500000e+10 8.999911e-01 -9.988921e-02 7.495192e-01 4.880851e-01
2.600000e+10 8.241225e-01 -1.498501e-01 6.905343e-01 4.241288e-01
2.700000e+10 7.321350e-01 -1.667910e-01 6.237152e-01 3.452272e-01
2.800000e+10 6.391799e-01 -1.596009e-01 5.560082e-01 2.719070e-01
2.900000e+10 5.557504e-01 -1.404293e-01 4.937240e-01 2.130134e-01
3.000000e+10 4.865947e-01 -1.178498e-01 4.406924e-01 1.693400e-01
3.100000e+10 4.323443e-01 -9.611843e-02 3.981594e-01 1.383905e-01
3.200000e+10 3.916810e-01 -7.667095e-02 3.657939e-01 1.171767e-01
3.300000e+10 3.627964e-01 -5.953226e-02 3.426551e-01 1.032697e-01
3.400000e+10 3.441046e-01 -4.412944e-02 3.277718e-01 9.500627e-02
3.500000e+10 3.345152e-01 -2.965468e-02 3.204100e-01 9.142447e-02
3.600000e+10 3.335197e-01 -1.517974e-02 3.201693e-01 9.217715e-02
3.700000e+10 3.412259e-01 3.515177e-04 3.269960e-01 9.751212e-02
3.800000e+10 3.583945e-01 1.818358e-02 3.411384e-01 1.083537e-01
3.900000e+10 3.864731e-01 3.980542e-02 3.630053e-01 1.265076e-01
4.000000e+10 4.275359e-01 6.689147e-02 3.927998e-01 1.549865e-01
4.100000e+10 4.838477e-01 1.008476e-01 4.296585e-01 1.983228e-01
4.200000e+10 5.564305e-01 1.413514e-01 4.699263e-01 2.623052e-01
4.300000e+10 6.417948e-01 1.830944e-01 5.047167e-01 3.516221e-01
4.400000e+10 7.275903e-01 2.115859e-01 5.194550e-01 4.634496e-01
4.500000e+10 7.935269e-01 2.046001e-01 5.017323e-01 5.797313e-01
4.600000e+10 8.251079e-01 1.472257e-01 4.567291e-01 6.712125e-01
4.700000e+10 8.272341e-01 4.807521e-02 4.092487e-01 7.173009e-01
4.800000e+10 8.151230e-01 -6.612800e-02 3.829937e-01 7.164973e-01
4.900000e+10 7.956349e-01 -1.673628e-01 3.833846e-01 6.767871e-01
5.000000e+10 7.639770e-01 -2.355444e-01 3.989956e-01 6.074390e-01
5.100000e+10 7.144369e-01 -2.628061e-01 4.130241e-01 5.203501e-01
5.200000e+10 6.497582e-01 -2.548734e-01 4.147682e-01 4.303401e-01
5.300000e+10 5.798045e-01 -2.255106e-01 4.035291e-01 3.499749e-01
5.400000e+10 5.144612e-01 -1.879110e-01 3.845507e-01 2.854480e-01
5.500000e+10 4.595093e-01 -1.502347e-01 3.636728e-01 2.373191e-01
5.600000e+10 4.168571e-01 -1.158835e-01 3.449100e-01 2.034156e-01
5.700000e+10 3.863058e-01 -8.537319e-02 3.303937e-01 1.810623e-01
5.800000e+10 3.669929e-01 -5.784484e-02 3.210527e-01 1.681160e-01
5.900000e+10 3.581919e-01 -3.186453e-02 3.172127e-01 1.632856e-01
6.000000e+10 3.596835e-01 -5.728122e-03 3.189333e-01 1.661956e-01
6.100000e+10 3.719191e-01 2.248297e-02 3.260925e-01 1.774316e-01
