# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.606046e-01 -7.261178e-03 9.598581e-01 3.716024e-02
2.000000e+09 8.618522e-01 -2.268330e-02 8.595353e-01 5.893796e-02
3.000000e+09 7.420598e-01 -3.593288e-02 7.384291e-01 6.390655e-02
4.000000e+09 6.297102e-01 -4.274255e-02 6.254559e-01 5.927031e-02
5.000000e+09 5.366687e-01 -4.406473e-02 5.323654e-01 5.156295e-02
6.000000e+09 4.644630e-01 -4.214339e-02 4.604384e-01 4.411680e-02
7.000000e+09 4.105938e-01 -3.869102e-02 4.069881e-01 3.809139e-02
8.000000e+09 3.718000e-01 -3.465759e-02 3.686456e-01 3.368285e-02
9.000000e+09 3.452815e-01 -3.045129e-02 3.425556e-01 3.078432e-02
1.000000e+10 3.290130e-01 -2.615460e-02 3.266632e-01 2.926793e-02
1.100000e+10 3.217477e-01 -2.165007e-02 3.196971e-01 2.909764e-02
1.200000e+10 3.229593e-01 -1.667060e-02 3.210939e-01 3.038970e-02
1.300000e+10 3.328113e-01 -1.079751e-02 3.309469e-01 3.348014e-02
1.400000e+10 3.521812e-01 -3.422578e-03 3.499940e-01 3.903975e-02
1.500000e+10 3.827315e-01 6.308050e-03 3.796216e-01 4.828115e-02
1.600000e+10 4.269664e-01 1.951851e-02 4.217944e-01 6.331531e-02
1.700000e+10 4.880737e-01 3.743884e-02 4.786690e-01 8.769418e-02
1.800000e+10 5.690051e-01 6.062147e-02 5.513355e-01 1.269685e-01
1.900000e+10 6.696735e-01 8.668475e-02 6.367921e-01 1.882664e-01
2.000000e+10 7.812883e-01 1.061261e-01 7.231487e-01 2.760519e-01
2.100000e+10 8.812227e-01 1.002734e-01 7.881685e-01 3.811681e-01
2.200000e+10 9.400723e-01 5.284306e-02 8.113421e-01 4.718765e-01
2.300000e+10 9.423431e-01 -2.717814e-02 7.919710e-01 5.099547e-01
2.400000e+10 8.941950e-01 -1.057805e-01 7.446545e-01 4.836165e-01
2.500000e+10 8.121612e-01 -1.540105e-01 6.817350e-01 4.136715e-01
2.600000e+10 7.149203e-01 -1.669047e-01 6.112636e-01 3.310751e-01
2.700000e+10 6.191260e-01 -1.559116e-01 5.411924e-01 2.571370e-01
2.800000e+10 5.353923e-01 -1.343618e-01 4.782507e-01 1.996698e-01
2.900000e+10 4.677574e-01 -1.107339e-01 4.260150e-01 1.582599e-01
3.000000e+10 4.160801e-01 -8.876152e-02 3.852577e-01 1.296940e-01
3.100000e+10 3.785403e-01 -6.940517e-02 3.552713e-01 1.107157e-01
3.200000e+10 3.531151e-01 -5.236101e-02 3.349178e-01 9.888689e-02
3.300000e+10 3.382179e-01 -3.683155e-02 3.231840e-01 9.266561e-02
3.400000e+10 3.329146e-01 -2.182317e-02 3.194071e-01 9.129609e-02
3.500000e+10 3.369882e-01 -6.204522e-03 3.233389e-01 9.473358e-02
3.600000e+10 3.509801e-01 1.134452e-02 3.351243e-01 1.036824e-01
3.700000e+10 3.762399e-01 3.241427e-02 3.551869e-01 1.197832e-01
3.800000e+10 4.149147e-01 5.886832e-02 3.839046e-01 1.459659e-01
3.900000e+10 4.696160e-01 9.249438e-02 4.207854e-01 1.868787e-01
4.000000e+10 5.420860e-01 1.336389e-01 4.626653e-01 2.488750e-01
4.100000e+10 6.297429e-01 1.777474e-01 5.007903e-01 3.379216e-01
4.200000e+10 7.202885e-01 2.101153e-01 5.193507e-01 4.527052e-01
4.300000e+10 7.912298e-01 2.059725e-01 5.032595e-01 5.747606e-01
4.400000e+10 8.251079e-01 1.472257e-01 4.567291e-01 6.712125e-01
4.500000e+10 8.268892e-01 4.298217e-02 4.074757e-01 7.182352e-01
4.600000e+10 8.136654e-01 -7.624033e-02 3.820064e-01 7.143598e-01
4.700000e+10 7.922119e-01 -1.789258e-01 3.849953e-01 6.688526e-01
4.800000e+10 7.563554e-01 -2.435466e-01 4.021092e-01 5.925089e-01
4.900000e+10 7.007774e-01 -2.636622e-01 4.146726e-01 4.996177e-01
5.000000e+10 6.307331e-01 -2.483655e-01 4.128261e-01 4.070791e-01
5.100000e+10 5.581447e-01 -2.139397e-01 3.980273e-01 3.276119e-01
5.200000e+10 4.931098e-01 -1.739564e-01 3.769210e-01 2.661334e-01
5.300000e+10 4.405567e-01 -1.357056e-01 3.555847e-01 2.218867e-01
5.400000e+10 4.015183e-01 -1.015709e-01 3.377095e-01 1.919701e-01
5.500000e+10 3.752989e-01 -7.131772e-02 3.250470e-01 1.735151e-01
5.600000e+10 3.609176e-01 -4.358578e-02 3.182684e-01 1.645207e-01
5.700000e+10 3.578165e-01 -1.655709e-02 3.175603e-01 1.640547e-01
5.800000e+10 3.661682e-01 1.185376e-02 3.228784e-01 1.723026e-01
5.900000e+10 3.869900e-01 4.399664e-02 3.338737e-01 1.906670e-01
6.000000e+10 4.220540e-01 8.240717e-02 3.494076e-01 2.219301e-01
6.100000e+10 4.732543e-01 1.292061e-01 3.664128e-01 2.702168e-01
6.200000e+10 5.405814e-01 1.840859e-01 3.779282e-01 3.398690e-01
6.300000e+10 6.177153e-01 2.398880e-01 3.713812e-01 4.313954e-01
6.400000e+10 6.873109e-01 2.778555e-01 3.318749e-01 5.339022e-01
6.500000e+10 7.261868e-01 2.728199e-01 2.560348e-01 6.223847e-01
6.600000e+10 7.260475e-01 2.140721e-01 1.644988e-01 6.739868e-01
6.700000e+10 7.039645e-01 1.164256e-01 8.885633e-02 6.885605e-01
6.800000e+10 6.842590e-01 3.646444e-03 4.830325e-02 6.825423e-01
6.900000e+10 6.794295e-01 -1.074361e-01 4.616352e-02 6.692913e-01
7.000000e+10 6.869009e-01 -2.056635e-01 7.763241e-02 6.507753e-01
7.100000e+10 6.933839e-01 -2.793308e-01 1.328592e-01 6.205674e-01
7.200000e+10 6.829387e-01 -3.168410e-01 1.964717e-01 5.722027e-01
7.300000e+10 6.479725e-01 -3.146977e-01 2.514869e-01 5.075313e-01
7.400000e+10 5.944461e-01 -2.819104e-01 2.877026e-01 4.371726e-01
7.500000e+10 5.355267e-01 -2.336067e-01 3.052069e-01 3.729149e-01
7.600000e+10 4.824083e-01 -1.819810e-01 3.100938e-01 3.216247e-01
7.700000e+10 4.409818e-01 -1.330646e-01 3.089842e-01 2.851098e-01
7.800000e+10 4.132219e-01 -8.812719e-02 3.065818e-01 2.626662e-01
7.900000e+10 3.994409e-01 -4.585746e-02 3.055186e-01 2.531966e-01
8.000000e+10 3.997979e-01 -3.741538e-03 3.068131e-01 2.563007e-01
8.100000e+10 4.149980e-01 4.129300e-02 3.100713e-01 2.727160e-01
8.200000e+10 4.463142e-01 9.241678e-02 3.130973e-01 3.043445e-01
8.300000e+10 4.946245e-01 1.518247e-01 3.107846e-01 3.535755e-01
8.400000e+10 5.575432e-01 2.178794e-01 2.937295e-01 4.208396e-01
8.500000e+10 6.242525e-01 2.799757e-01 2.491288e-01 4.992390e-01
8.600000e+10 6.729334e-01 3.159823e-01 1.692333e-01 5.695214e-01
8.700000e+10 6.826386e-01 3.040982e-01 6.533592e-02 6.076603e-01
8.800000e+10 6.547040e-01 2.442315e-01 -3.403233e-02 6.064899e-01
8.900000e+10 6.120305e-01 1.572814e-01 -1.063082e-01 5.818440e-01
9.000000e+10 5.774019e-01 6.361189e-02 -1.469117e-01 5.547643e-01
9.100000e+10 5.621387e-01 -2.769491e-02 -1.608215e-01 5.379307e-01
9.200000e+10 5.682287e-01 -1.151245e-01 -1.527852e-01 5.350578e-01
9.300000e+10 5.917984e-01 -1.980261e-01 -1.241940e-01 5.436790e-01
9.400000e+10 6.236069e-01 -2.715977e-01 -7.471817e-02 5.563609e-01
9.500000e+10 6.491680e-01 -3.250837e-01 -6.719915e-03 5.618670e-01
9.600000e+10 6.534917e-01 -3.461167e-01 7.054613e-02 5.497981e-01
9.700000e+10 6.305830e-01 -3.302808e-01 1.426360e-01 5.178846e-01
9.800000e+10 5.879000e-01 -2.856996e-01 1.981587e-01 4.740625e-01
9.900000e+10 5.397164e-01 -2.264686e-01 2.344328e-01 4.301709e-01
1.000000e+11 4.981047e-01 -1.636187e-01 2.553146e-01 3.951603e-01
1.010000e+11 4.698830e-01 -1.019608e-01 2.661833e-01 3.735512e-01
1.020000e+11 4.581387e-01 -4.148260e-02 2.708427e-01 3.671709e-01
1.030000e+11 4.644066e-01 2.041603e-02 2.704193e-01 3.770015e-01
1.040000e+11 4.896568e-01 8.707255e-02 2.628184e-01 4.038670e-01
1.050000e+11 5.333716e-01 1.603278e-01 2.420455e-01 4.474307e-01
1.060000e+11 5.899583e-01 2.364716e-01 1.983895e-01 5.027659e-01
1.070000e+11 6.435539e-01 3.009417e-01 1.231279e-01 5.553694e-01
1.080000e+11 6.696134e-01 3.299270e-01 2.034970e-02 5.823368e-01
1.090000e+11 6.530273e-01 3.085161e-01 -8.628902e-02 5.690489e-01
1.100000e+11 6.045810e-01 2.471678e-01 -1.700755e-01 5.248815e-01
1.110000e+11 5.489816e-01 1.697205e-01 -2.219413e-01 4.725652e-01
1.120000e+11 5.044722e-01 9.297358e-02 -2.483082e-01 4.291750e-01
1.130000e+11 4.783771e-01 2.223500e-02 -2.588026e-01 4.017107e-01
1.140000e+11 4.718928e-01 -4.372446e-02 -2.598828e-01 3.914484e-01
1.150000e+11 4.840850e-01 -1.080565e-01 -2.539056e-01 3.977362e-01
1.160000e+11 5.130090e-01 -1.730949e-01 -2.397125e-01 4.192306e-01
1.170000e+11 5.546459e-01 -2.381375e-01 -2.134169e-01 4.531840e-01
1.180000e+11 6.007137e-01 -2.971120e-01 -1.700967e-01 4.936076e-01
1.190000e+11 6.378620e-01 -3.378861e-01 -1.076383e-01 5.302028e-01
1.200000e+11 6.523394e-01 -3.470488e-01 -3.153335e-02 5.514612e-01
1.210000e+11 6.395331e-01 -3.194878e-01 4.507818e-02 5.521757e-01
1.220000e+11 6.082309e-01 -2.625974e-01 1.088745e-01 5.377116e-01
1.230000e+11 5.738529e-01 -1.893866e-01 1.533836e-01 5.195318e-01
1.240000e+11 5.495681e-01 -1.095007e-01 1.784895e-01 5.081104e-01
1.250000e+11 5.432368e-01 -2.641758e-02 1.856521e-01 5.098447e-01
1.260000e+11 5.581840e-01 6.027833e-02 1.739628e-01 5.269468e-01
1.270000e+11 5.930794e-01 1.503862e-01 1.386369e-01 5.566929e-01
1.280000e+11 6.385970e-01 2.369594e-01 7.321907e-02 5.884687e-01
1.290000e+11 6.739195e-01 3.015297e-01 -2.183394e-02 6.023044e-01
1.300000e+11 6.745612e-01 3.214788e-01 -1.285493e-01 5.789294e-01
1.310000e+11 6.340371e-01 2.916067e-01 -2.177599e-01 5.191812e-01
1.320000e+11 5.705545e-01 2.308398e-01 -2.728706e-01 4.447325e-01
1.330000e+11 5.074030e-01 1.626515e-01 -2.978988e-01 3.771719e-01
1.340000e+11 4.577120e-01 9.983020e-02 -3.051295e-01 3.262363e-01
1.350000e+11 4.251696e-01 4.518018e-02 -3.047441e-01 2.930171e-01
1.360000e+11 4.093537e-01 -3.180176e-03 -3.026026e-01 2.756665e-01
1.370000e+11 4.090711e-01 -4.847494e-02 -3.013069e-01 2.724032e-01
1.380000e+11 4.235531e-01 -9.390396e-02 -3.013237e-01 2.824593e-01
1.390000e+11 4.524531e-01 -1.420094e-01 -3.014187e-01 3.060946e-01
1.400000e+11 4.950145e-01 -1.938502e-01 -2.985004e-01 3.440333e-01
1.410000e+11 5.483393e-01 -2.474025e-01 -2.873317e-01 3.961167e-01
1.420000e+11 6.050835e-01 -2.953437e-01 -2.612165e-01 4.589815e-01
1.430000e+11 6.528029e-01 -3.244007e-01 -2.153332e-01 5.239727e-01
1.440000e+11 6.789039e-01 -3.202154e-01 -1.523839e-01 5.789230e-01
1.450000e+11 6.802862e-01 -2.768561e-01 -8.490551e-02 6.155738e-01
1.460000e+11 6.672950e-01 -2.007484e-01 -2.938647e-02 6.357036e-01
1.470000e+11 6.563836e-01 -1.039138e-01 1.519393e-03 6.481042e-01
1.480000e+11 6.600776e-01 3.652051e-03 4.083280e-04 6.600673e-01
1.490000e+11 6.810030e-01 1.135249e-01 -3.711638e-02 6.704473e-01
1.500000e+11 7.081800e-01 2.119777e-01 -1.103756e-01 6.666345e-01
1.510000e+11 7.179514e-01 2.765451e-01 -2.050536e-01 6.300238e-01
1.520000e+11 6.897239e-01 2.890241e-01 -2.914762e-01 5.542794e-01
1.530000e+11 6.268074e-01 2.550643e-01 -3.445258e-01 4.573091e-01
1.540000e+11 5.514823e-01 1.987979e-01 -3.621877e-01 3.652837e-01
1.550000e+11 4.832987e-01 1.410445e-01 -3.577865e-01 2.926994e-01
1.560000e+11 4.305697e-01 9.082115e-02 -3.447885e-01 2.413766e-01
1.570000e+11 3.942185e-01 4.922075e-02 -3.313616e-01 2.078100e-01
1.580000e+11 3.726121e-01 1.425513e-02 -3.213836e-01 1.880136e-01
