# #nu(Hz) #T #rho #c #s
0.000000e+00 1.208333e+00 2.083326e-01 1.190237e+00 0.000000e+00
1.000000e+09 8.664087e-31 8.464276e-31 1.849981e-31 -2.035934e-46
2.000000e+09 2.430205e-31 2.375359e-31 5.133874e-32 -1.781841e-47
3.000000e+09 1.316735e-31 1.288134e-31 2.729522e-32 -2.974514e-48
4.000000e+09 9.921022e-32 9.717875e-32 1.997397e-32 -1.200704e-48
5.000000e+09 9.534253e-32 9.355455e-32 1.837785e-32 7.670078e-49
6.000000e+09 1.157116e-31 1.138134e-31 2.087303e-32 4.488192e-48
7.000000e+09 1.871697e-31 1.847092e-31 3.024902e-32 1.223360e-47
8.000000e+09 4.935982e-31 4.894502e-31 6.385696e-32 3.364459e-47
9.000000e+09 7.162991e-30 7.151854e-30 3.992811e-31 1.703638e-45
1.000000e+10 2.001713e-30 1.849083e-30 -7.666473e-31 1.765286e-45
1.100000e+10 3.561734e-31 3.087122e-31 1.776407e-31 -1.550577e-46
1.200000e+10 1.572441e-31 1.494415e-31 4.891759e-32 -1.315758e-47
1.300000e+10 1.066753e-31 1.032224e-31 2.692130e-32 -3.010670e-48
1.400000e+10 9.440796e-32 9.217480e-32 2.041248e-32 3.031789e-48
1.500000e+10 1.053593e-31 1.035287e-31 1.955493e-32 2.531351e-48
1.600000e+10 1.525765e-31 1.507579e-31 2.348720e-32 8.111747e-48
1.700000e+10 3.263302e-31 3.241436e-31 3.771383e-32 2.652764e-47
1.800000e+10 1.814644e-30 1.811329e-30 1.096345e-31 1.990323e-46
1.900000e+10 8.104433e-30 8.097209e-30 -3.420946e-31 1.394255e-45
2.000000e+10 5.251639e-31 4.865554e-31 -1.976385e-31 2.174561e-46
2.100000e+10 3.072530e-31 6.980826e-32 2.992177e-31 1.466446e-47
2.200000e+10 1.216953e-31 1.093669e-31 5.337246e-32 -5.775695e-48
2.300000e+10 9.678021e-32 9.241649e-32 2.873328e-32 -2.596173e-49
2.400000e+10 9.915352e-32 9.662520e-32 2.224838e-32 -9.220788e-49
2.500000e+10 1.300864e-31 1.281663e-31 2.226794e-32 5.780144e-48
2.600000e+10 2.370754e-31 2.352908e-31 2.903458e-32 1.548158e-47
