# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.653338e-01 3.152533e-03 9.653087e-01 -6.216950e-03
2.000000e+09 8.763418e-01 1.040635e-02 8.762372e-01 -8.656208e-03
3.000000e+09 7.643919e-01 1.784031e-02 7.641522e-01 -6.934861e-03
4.000000e+09 6.554282e-01 2.333423e-02 6.550061e-01 -2.926385e-03
5.000000e+09 5.622250e-01 2.679637e-02 5.615837e-01 1.628307e-03
6.000000e+09 4.878780e-01 2.893271e-02 4.869836e-01 5.900599e-03
7.000000e+09 4.309793e-01 3.046283e-02 4.297914e-01 9.720800e-03
8.000000e+09 3.888163e-01 3.190982e-02 3.872790e-01 1.322211e-02
9.000000e+09 3.587769e-01 3.362797e-02 3.568095e-01 1.664399e-02
1.000000e+10 3.388111e-01 3.587658e-02 3.362964e-01 2.026236e-02
1.100000e+10 3.275103e-01 3.888270e-02 3.242784e-01 2.438523e-02
1.200000e+10 3.240697e-01 4.288700e-02 3.198728e-01 2.938076e-02
1.300000e+10 3.282392e-01 4.817792e-02 3.227126e-01 3.572751e-02
1.400000e+10 3.402999e-01 5.511709e-02 3.328997e-01 4.409029e-02
1.500000e+10 3.610672e-01 6.415061e-02 3.509723e-01 5.543188e-02
1.600000e+10 3.918999e-01 7.578320e-02 3.778581e-01 7.117359e-02
1.700000e+10 4.346496e-01 9.045497e-02 4.147455e-01 9.340417e-02
1.800000e+10 4.913975e-01 1.081881e-01 4.627342e-01 1.250757e-01
1.900000e+10 5.636751e-01 1.277687e-01 5.220404e-01 1.699371e-01
2.000000e+10 6.507531e-01 1.452406e-01 5.905720e-01 2.315372e-01
2.100000e+10 7.469718e-01 1.521545e-01 6.622856e-01 3.101511e-01
2.200000e+10 8.397370e-01 1.361063e-01 7.271870e-01 3.972813e-01
2.300000e+10 9.115571e-01 8.790308e-02 7.750204e-01 4.717550e-01
2.400000e+10 9.463229e-01 1.395689e-02 7.994970e-01 5.060996e-01
2.500000e+10 9.344346e-01 -6.043277e-02 7.967057e-01 4.845369e-01
2.600000e+10 8.763429e-01 -1.078381e-01 7.632885e-01 4.168195e-01
2.700000e+10 7.858057e-01 -1.194860e-01 7.025999e-01 3.310093e-01
2.800000e+10 6.845138e-01 -1.057619e-01 6.274256e-01 2.524097e-01
2.900000e+10 5.902952e-01 -8.149890e-02 5.522108e-01 1.920147e-01
3.000000e+10 5.117318e-01 -5.628910e-02 4.860497e-01 1.498555e-01
3.100000e+10 4.503948e-01 -3.395663e-02 4.322357e-01 1.219618e-01
3.200000e+10 4.046615e-01 -1.509473e-02 3.907021e-01 1.042828e-01
3.300000e+10 3.721366e-01 9.761658e-04 3.601071e-01 9.384859e-02
3.400000e+10 3.506982e-01 1.527650e-02 3.389287e-01 8.878742e-02
3.500000e+10 3.388232e-01 2.884307e-02 3.258989e-01 8.808618e-02
3.600000e+10 3.356337e-01 4.266941e-02 3.201209e-01 9.138879e-02
3.700000e+10 3.408663e-01 5.774022e-02 3.210538e-01 9.889568e-02
3.800000e+10 3.548347e-01 7.508318e-02 3.284333e-01 1.113631e-01
3.900000e+10 3.783842e-01 9.578668e-02 3.421264e-01 1.301885e-01
4.000000e+10 4.127756e-01 1.209065e-01 3.618605e-01 1.575509e-01
4.100000e+10 4.593407e-01 1.511023e-01 3.867141e-01 1.965050e-01
4.200000e+10 5.186265e-01 1.857212e-01 4.142592e-01 2.507396e-01
4.300000e+10 5.887169e-01 2.210319e-01 4.394989e-01 3.233777e-01
4.400000e+10 6.630764e-01 2.479971e-01 4.546540e-01 4.140743e-01
4.500000e+10 7.302472e-01 2.520520e-01 4.521404e-01 5.150727e-01
4.600000e+10 7.790044e-01 2.188405e-01 4.316527e-01 6.104364e-01
4.700000e+10 8.067982e-01 1.444810e-01 4.052276e-01 6.825242e-01
4.800000e+10 8.204943e-01 4.045436e-02 3.915078e-01 7.199278e-01
4.900000e+10 8.256491e-01 -7.080025e-02 4.023635e-01 7.174869e-01
5.000000e+10 8.169750e-01 -1.628456e-01 4.333678e-01 6.731433e-01
5.100000e+10 7.828784e-01 -2.141002e-01 4.655016e-01 5.919188e-01
5.200000e+10 7.205013e-01 -2.194441e-01 4.793735e-01 4.910881e-01
5.300000e+10 6.416937e-01 -1.920138e-01 4.695362e-01 3.929851e-01
5.400000e+10 5.629452e-01 -1.505956e-01 4.435453e-01 3.122432e-01
5.500000e+10 4.950986e-01 -1.081989e-01 4.118583e-01 2.525636e-01
5.600000e+10 4.419786e-01 -7.028779e-02 3.817076e-01 2.114332e-01
5.700000e+10 4.033935e-01 -3.769232e-02 3.565827e-01 1.848091e-01
5.800000e+10 3.778055e-01 -9.282900e-03 3.376361e-01 1.692711e-01
5.900000e+10 3.636906e-01 1.665720e-02 3.249148e-01 1.625539e-01
6.000000e+10 3.600488e-01 4.192798e-02 3.180338e-01 1.634984e-01
6.100000e+10 3.665323e-01 6.829842e-02 3.164311e-01 1.719088e-01
6.200000e+10 3.834102e-01 9.750049e-02 3.193428e-01 1.884601e-01
6.300000e+10 4.113985e-01 1.311481e-01 3.255422e-01 2.146420e-01
6.400000e+10 4.512190e-01 1.703715e-01 3.328144e-01 2.525999e-01
6.500000e+10 5.025996e-01 2.148555e-01 3.371846e-01 3.045490e-01
6.600000e+10 5.624458e-01 2.610072e-01 3.322839e-01 3.712249e-01
6.700000e+10 6.227283e-01 2.997976e-01 3.101507e-01 4.491308e-01
6.800000e+10 6.708053e-01 3.170026e-01 2.653587e-01 5.282745e-01
6.900000e+10 6.957357e-01 2.994307e-01 2.014860e-01 5.948049e-01
7.000000e+10 6.974497e-01 2.440941e-01 1.328578e-01 6.396897e-01
7.100000e+10 6.879240e-01 1.597234e-01 7.719181e-02 6.646573e-01
7.200000e+10 6.822275e-01 5.907061e-02 4.723233e-02 6.780223e-01
7.300000e+10 6.893098e-01 -4.710669e-02 4.917445e-02 6.859379e-01
7.400000e+10 7.076775e-01 -1.485778e-01 8.422068e-02 6.867597e-01
7.500000e+10 7.247219e-01 -2.311330e-01 1.470255e-01 6.709567e-01
7.600000e+10 7.219334e-01 -2.777849e-01 2.221400e-01 6.282334e-01
7.700000e+10 6.882679e-01 -2.798116e-01 2.876690e-01 5.591643e-01
7.800000e+10 6.299287e-01 -2.455280e-01 3.285316e-01 4.781142e-01
7.900000e+10 5.635759e-01 -1.931559e-01 3.442180e-01 4.022718e-01
8.000000e+10 5.033682e-01 -1.377959e-01 3.431589e-01 3.415169e-01
8.100000e+10 4.561648e-01 -8.663813e-02 3.343076e-01 2.980245e-01
8.200000e+10 4.236088e-01 -4.105548e-02 3.236222e-01 2.702360e-01
8.300000e+10 4.051824e-01 3.490856e-04 3.141476e-01 2.558983e-01
8.400000e+10 4.000278e-01 3.993349e-02 3.069629e-01 2.533799e-01
8.500000e+10 4.076712e-01 8.023640e-02 3.018398e-01 2.620127e-01
8.600000e+10 4.280939e-01 1.236074e-01 2.974138e-01 2.820117e-01
8.700000e+10 4.612916e-01 1.717318e-01 2.909401e-01 3.140891e-01
8.800000e+10 5.061535e-01 2.245909e-01 2.778441e-01 3.585429e-01
8.900000e+10 5.584877e-01 2.785712e-01 2.516997e-01 4.134656e-01
9.000000e+10 6.089609e-01 3.244580e-01 2.060093e-01 4.723563e-01
9.100000e+10 6.439906e-01 3.483384e-01 1.389030e-01 5.235363e-01
9.200000e+10 6.528104e-01 3.386349e-01 5.795792e-02 5.550934e-01
9.300000e+10 6.362844e-01 2.948509e-01 -2.183221e-02 5.634219e-01
9.400000e+10 6.067911e-01 2.273634e-01 -8.712307e-02 5.557975e-01
9.500000e+10 5.793654e-01 1.485176e-01 -1.321849e-01 5.441819e-01
9.600000e+10 5.647254e-01 6.582470e-02 -1.570519e-01 5.384390e-01
9.700000e+10 5.680981e-01 -1.838285e-02 -1.628190e-01 5.439554e-01
9.800000e+10 5.900980e-01 -1.037114e-01 -1.485760e-01 5.615912e-01
9.900000e+10 6.261862e-01 -1.873427e-01 -1.111067e-01 5.870836e-01
1.000000e+11 6.646036e-01 -2.598494e-01 -4.805005e-02 6.098093e-01
1.010000e+11 6.871396e-01 -3.050725e-01 3.558768e-02 6.146748e-01
1.020000e+11 6.786679e-01 -3.093688e-01 1.235996e-01 5.912734e-01
1.030000e+11 6.397327e-01 -2.741449e-01 1.963568e-01 5.436419e-01
1.040000e+11 5.855882e-01 -2.149086e-01 2.439271e-01 4.870599e-01
1.050000e+11 5.331529e-01 -1.482308e-01 2.685774e-01 4.360571e-01
1.060000e+11 4.926496e-01 -8.337537e-02 2.777200e-01 3.982760e-01
1.070000e+11 4.679796e-01 -2.266515e-02 2.778682e-01 3.758729e-01
1.080000e+11 4.598569e-01 3.530968e-02 2.726601e-01 3.686164e-01
1.090000e+11 4.679379e-01 9.321064e-02 2.628879e-01 3.757227e-01
1.100000e+11 4.913734e-01 1.533622e-01 2.468269e-01 3.962377e-01
1.110000e+11 5.279863e-01 2.162047e-01 2.205069e-01 4.282543e-01
1.120000e+11 5.723128e-01 2.782024e-01 1.785873e-01 4.671745e-01
1.130000e+11 6.136945e-01 3.299940e-01 1.171293e-01 5.039897e-01
1.140000e+11 6.378122e-01 3.580166e-01 3.843120e-02 5.264519e-01
1.150000e+11 6.344121e-01 3.522975e-01 -4.629985e-02 5.255678e-01
1.160000e+11 6.054706e-01 3.146464e-01 -1.221589e-01 5.026625e-01
1.170000e+11 5.635395e-01 2.569839e-01 -1.798013e-01 4.681960e-01
1.180000e+11 5.225456e-01 1.920850e-01 -2.185850e-01 4.340252e-01
1.190000e+11 4.917385e-01 1.274394e-01 -2.428046e-01 4.081812e-01
1.200000e+11 4.755688e-01 6.505422e-02 -2.572122e-01 3.946840e-01
1.210000e+11 4.758098e-01 3.635429e-03 -2.647493e-01 3.953347e-01
1.220000e+11 4.931071e-01 -5.934708e-02 -2.657894e-01 4.110821e-01
1.230000e+11 5.270991e-01 -1.258598e-01 -2.577879e-01 4.421970e-01
1.240000e+11 5.748506e-01 -1.949544e-01 -2.351976e-01 4.869580e-01
1.250000e+11 6.278503e-01 -2.595235e-01 -1.909092e-01 5.388851e-01
1.260000e+11 6.703594e-01 -3.046118e-01 -1.213600e-01 5.846924e-01
1.270000e+11 6.852601e-01 -3.132775e-01 -3.393002e-02 6.085125e-01
1.280000e+11 6.673125e-01 -2.798557e-01 5.287957e-02 6.034820e-01
