# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.628552e-01 1.853783e-02 9.599751e-01 -7.207194e-02
2.000000e+09 8.710772e-01 5.962666e-02 8.617373e-01 -1.123787e-01
3.000000e+09 7.612815e-01 9.897904e-02 7.455659e-01 -1.178312e-01
4.000000e+09 6.583591e-01 1.250397e-01 6.381276e-01 -1.029316e-01
5.000000e+09 5.718520e-01 1.382311e-01 5.489413e-01 -8.105730e-02
6.000000e+09 5.029637e-01 1.429422e-01 4.785711e-01 -5.924231e-02
7.000000e+09 4.498579e-01 1.432404e-01 4.245654e-01 -3.998169e-02
8.000000e+09 4.100655e-01 1.418802e-01 3.840158e-01 -2.357175e-02
9.000000e+09 3.813616e-01 1.405115e-01 3.544058e-01 -9.468686e-03
1.000000e+10 3.620151e-01 1.400810e-01 3.338002e-01 3.112292e-03
1.100000e+10 3.508143e-01 1.411437e-01 3.208184e-01 1.498901e-02
1.200000e+10 3.470253e-01 1.440594e-01 3.145563e-01 2.697733e-02
1.300000e+10 3.503425e-01 1.491000e-01 3.145071e-01 3.992900e-02
1.400000e+10 3.608489e-01 1.564948e-01 3.204965e-01 5.480247e-02
1.500000e+10 3.789823e-01 1.664170e-01 3.326260e-01 7.275222e-02
1.600000e+10 4.054886e-01 1.788994e-01 3.512094e-01 9.522595e-02
1.700000e+10 4.413278e-01 1.936355e-01 3.766812e-01 1.240436e-01
1.800000e+10 4.874730e-01 2.095996e-01 4.094535e-01 1.613871e-01
1.900000e+10 5.445407e-01 2.244182e-01 4.497275e-01 2.095382e-01
2.000000e+10 6.122383e-01 2.335380e-01 4.973544e-01 2.700635e-01
2.100000e+10 6.887816e-01 2.296209e-01 5.520002e-01 3.420382e-01
2.200000e+10 7.705446e-01 2.033684e-01 6.137983e-01 4.190846e-01
2.300000e+10 8.515324e-01 1.477787e-01 6.834977e-01 4.859010e-01
2.400000e+10 9.205732e-01 6.711805e-02 7.584510e-01 5.173996e-01
2.500000e+10 9.564896e-01 -1.420026e-02 8.222882e-01 4.883778e-01
2.600000e+10 9.348632e-01 -6.033914e-02 8.434131e-01 3.987264e-01
2.700000e+10 8.547404e-01 -5.676023e-02 8.035494e-01 2.857759e-01
2.800000e+10 7.458808e-01 -2.244733e-02 7.206020e-01 1.912254e-01
2.900000e+10 6.399685e-01 1.729642e-02 6.265036e-01 1.294361e-01
3.000000e+10 5.520736e-01 5.015858e-02 5.415928e-01 9.458650e-02
3.100000e+10 4.845550e-01 7.433817e-02 4.725929e-01 7.696333e-02
3.200000e+10 4.348771e-01 9.189713e-02 4.193398e-01 6.947782e-02
3.300000e+10 3.997095e-01 1.053877e-01 3.795139e-01 6.804693e-02
3.400000e+10 3.762791e-01 1.168862e-01 3.506277e-01 7.059597e-02
3.500000e+10 3.626156e-01 1.279283e-01 3.306254e-01 7.623168e-02
3.600000e+10 3.574745e-01 1.396584e-01 3.179598e-01 8.476515e-02
3.700000e+10 3.602029e-01 1.529778e-01 3.115054e-01 9.647959e-02
3.800000e+10 3.706143e-01 1.686338e-01 3.104264e-01 1.120405e-01
3.900000e+10 3.888659e-01 1.872325e-01 3.140218e-01 1.324800e-01
4.000000e+10 4.152984e-01 2.091439e-01 3.215367e-01 1.592035e-01
4.100000e+10 4.501772e-01 2.342475e-01 3.319196e-01 1.939509e-01
4.200000e+10 4.932633e-01 2.614472e-01 3.435409e-01 2.386079e-01
4.300000e+10 5.432101e-01 2.879429e-01 3.539893e-01 2.947162e-01
4.400000e+10 5.970097e-01 3.084742e-01 3.602752e-01 3.625825e-01
4.500000e+10 6.501369e-01 3.151893e-01 3.599540e-01 4.401895e-01
4.600000e+10 6.982043e-01 2.990477e-01 3.534145e-01 5.226451e-01
4.700000e+10 7.398544e-01 2.528885e-01 3.464076e-01 6.028545e-01
4.800000e+10 7.782575e-01 1.748034e-01 3.506288e-01 6.724491e-01
4.900000e+10 8.174812e-01 7.099883e-02 3.800995e-01 7.202493e-01
5.000000e+10 8.528073e-01 -4.015984e-02 4.413584e-01 7.286084e-01
5.100000e+10 8.631481e-01 -1.260506e-01 5.188145e-01 6.782090e-01
5.200000e+10 8.250685e-01 -1.560358e-01 5.744392e-01 5.713234e-01
5.300000e+10 7.428106e-01 -1.310190e-01 5.811414e-01 4.437074e-01
5.400000e+10 6.457391e-01 -7.949216e-02 5.470409e-01 3.337758e-01
5.500000e+10 5.586330e-01 -2.658059e-02 4.959770e-01 2.556778e-01
5.600000e+10 4.906862e-01 1.776359e-02 4.451021e-01 2.057705e-01
5.700000e+10 4.417578e-01 5.295031e-02 4.016719e-01 1.760850e-01
5.800000e+10 4.088888e-01 8.144615e-02 3.672954e-01 1.601583e-01
5.900000e+10 3.891496e-01 1.060147e-01 3.413442e-01 1.538909e-01
6.000000e+10 3.804024e-01 1.289769e-01 3.225515e-01 1.550207e-01
6.100000e+10 3.813220e-01 1.521649e-01 3.095728e-01 1.625331e-01
6.200000e+10 3.912155e-01 1.770101e-01 3.010816e-01 1.762582e-01
6.300000e+10 4.097790e-01 2.045672e-01 2.956611e-01 1.966103e-01
6.400000e+10 4.367741e-01 2.353831e-01 2.915920e-01 2.243670e-01
6.500000e+10 4.715574e-01 2.691394e-01 2.866016e-01 2.603650e-01
6.600000e+10 5.124231e-01 3.040434e-01 2.776996e-01 3.049885e-01
6.700000e+10 5.559169e-01 3.361292e-01 2.613746e-01 3.574131e-01
6.800000e+10 5.966846e-01 3.590310e-01 2.345318e-01 4.148785e-01
6.900000e+10 6.287397e-01 3.651053e-01 1.962523e-01 4.727545e-01
7.000000e+10 6.483768e-01 3.481180e-01 1.495106e-01 5.261681e-01
7.100000e+10 6.570679e-01 3.058551e-01 1.013212e-01 5.726472e-01
7.200000e+10 6.617857e-01 2.402513e-01 6.101868e-02 6.136093e-01
7.300000e+10 6.722406e-01 1.550980e-01 3.851223e-02 6.529693e-01
7.400000e+10 6.965318e-01 5.451178e-02 4.405260e-02 6.929967e-01
7.500000e+10 7.354589e-01 -5.426020e-02 8.763767e-02 7.282001e-01
7.600000e+10 7.751084e-01 -1.533314e-01 1.722627e-01 7.400055e-01
7.700000e+10 7.863909e-01 -2.123789e-01 2.794020e-01 7.037332e-01
7.800000e+10 7.481298e-01 -2.104165e-01 3.689018e-01 6.159014e-01
7.900000e+10 6.725291e-01 -1.603711e-01 4.124473e-01 5.064225e-01
8.000000e+10 5.898208e-01 -9.323223e-02 4.147162e-01 4.089093e-01
8.100000e+10 5.202907e-01 -2.983303e-02 3.951524e-01 3.371454e-01
8.200000e+10 4.698935e-01 2.364051e-02 3.689049e-01 2.900866e-01
8.300000e+10 4.375915e-01 6.834324e-02 3.434627e-01 2.623907e-01
8.400000e+10 4.206973e-01 1.074124e-01 3.214081e-01 2.492903e-01
8.500000e+10 4.168652e-01 1.439002e-01 3.029062e-01 2.476230e-01
8.600000e+10 4.244480e-01 1.802281e-01 2.869579e-01 2.555956e-01
8.700000e+10 4.422512e-01 2.180336e-01 2.718517e-01 2.722941e-01
8.800000e+10 4.690162e-01 2.579400e-01 2.552456e-01 2.971411e-01
8.900000e+10 5.027017e-01 2.990851e-01 2.341974e-01 3.292548e-01
9.000000e+10 5.396893e-01 3.384957e-01 2.054668e-01 3.666996e-01
9.100000e+10 5.743866e-01 3.707849e-01 1.664180e-01 4.058861e-01
