# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 5.002790e-01 -1.740516e-02 4.989180e-01 3.251046e-02
2.000000e+09 3.218343e-01 9.017481e-04 3.205775e-01 2.840069e-02
3.000000e+09 4.513464e-01 5.218673e-02 4.403617e-01 8.409336e-02
4.000000e+09 9.310037e-01 6.556775e-02 8.007737e-01 4.703513e-01
5.000000e+09 5.890166e-01 -1.251437e-01 5.316616e-01 2.204895e-01
6.000000e+09 3.392603e-01 -1.580654e-02 3.263280e-01 9.142055e-02
7.000000e+09 4.321382e-01 9.378547e-02 3.882724e-01 1.649008e-01
8.000000e+09 8.102646e-01 1.761829e-01 4.516184e-01 6.492527e-01
9.000000e+09 6.930171e-01 -2.465677e-01 4.384883e-01 4.766602e-01
1.000000e+10 3.794886e-01 -5.459460e-02 3.322895e-01 1.749705e-01
1.100000e+10 4.336578e-01 1.164461e-01 3.454961e-01 2.348018e-01
1.200000e+10 7.183492e-01 2.517451e-01 1.830040e-01 6.474253e-01
1.300000e+10 7.050830e-01 -2.745648e-01 1.524909e-01 6.312708e-01
1.400000e+10 4.532461e-01 -1.261796e-01 3.186676e-01 2.965835e-01
1.500000e+10 4.525640e-01 1.235459e-01 3.058825e-01 3.098167e-01
1.600000e+10 6.599658e-01 2.882654e-01 4.185438e-03 5.936669e-01
1.700000e+10 5.979430e-01 -1.819486e-01 -1.261398e-01 5.554452e-01
1.800000e+10 5.651444e-01 -2.351583e-01 2.313468e-01 4.588762e-01
1.900000e+10 4.907394e-01 1.132059e-01 2.568742e-01 4.025235e-01
2.000000e+10 6.242352e-01 2.975212e-01 -1.233237e-01 5.347354e-01
2.100000e+10 4.833697e-01 -8.057474e-02 -2.589642e-01 4.001144e-01
2.200000e+10 6.608176e-01 -3.271452e-01 2.988513e-03 5.741490e-01
2.300000e+10 5.556260e-01 7.794288e-02 1.729948e-01 5.222240e-01
2.400000e+10 6.046835e-01 2.869796e-01 -2.294161e-01 4.802636e-01
2.500000e+10 4.079972e-01 -1.715679e-02 -3.031338e-01 2.725385e-01
2.600000e+10 6.310549e-01 -2.929043e-01 -2.640676e-01 4.926517e-01
2.700000e+10 6.584744e-01 6.405500e-03 2.696257e-03 6.584377e-01
2.800000e+10 6.003791e-01 2.585810e-01 -3.347410e-01 4.260744e-01
2.900000e+10 3.653561e-01 1.470020e-02 -3.168862e-01 1.812515e-01
3.000000e+10 5.190342e-01 -1.755832e-01 -3.851760e-01 3.003438e-01
3.100000e+10 7.910394e-01 -9.333828e-02 -3.168560e-01 7.187722e-01
3.200000e+10 6.156242e-01 2.089811e-01 -4.553073e-01 3.577924e-01
3.300000e+10 3.450246e-01 2.534881e-02 -3.252578e-01 1.122799e-01
3.400000e+10 4.271890e-01 -7.757976e-02 -3.944476e-01 1.445094e-01
3.500000e+10 8.653072e-01 -1.335462e-01 -6.859154e-01 5.103352e-01
3.600000e+10 6.603244e-01 1.291344e-01 -6.001928e-01 2.431483e-01
3.700000e+10 3.420788e-01 1.964974e-02 -3.375490e-01 5.188912e-02
3.800000e+10 3.743769e-01 -1.770970e-02 -3.716094e-01 4.184408e-02
3.900000e+10 8.062783e-01 -3.960241e-02 -7.982697e-01 1.062162e-01
4.000000e+10 7.441554e-01 1.009911e-02 -7.438080e-01 2.036887e-02
4.100000e+10 3.569291e-01 -2.864648e-03 -3.566838e-01 -1.291798e-02
4.200000e+10 3.499291e-01 1.474304e-02 -3.482837e-01 -3.052030e-02
4.300000e+10 7.092947e-01 9.264044e-02 -6.767165e-01 -1.912370e-01
4.400000e+10 8.366853e-01 -1.170948e-01 -7.510181e-01 -3.497183e-01
4.500000e+10 3.954100e-01 -4.808010e-02 -3.799869e-01 -9.822066e-02
4.600000e+10 3.453142e-01 2.836321e-02 -3.316923e-01 -9.174767e-02
4.700000e+10 6.464743e-01 1.904181e-01 -5.134809e-01 -3.435221e-01
4.800000e+10 8.276413e-01 -1.417101e-01 -4.660065e-01 -6.691386e-01
4.900000e+10 4.684974e-01 -1.270178e-01 -3.901718e-01 -2.261023e-01
5.000000e+10 3.576611e-01 2.608123e-02 -3.208650e-01 -1.558425e-01
