# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.602929e-01 -8.364285e-03 9.593574e-01 4.154262e-02
2.000000e+09 8.610221e-01 -2.612257e-02 8.581202e-01 6.562256e-02
3.000000e+09 7.410205e-01 -4.141003e-02 7.364722e-01 7.074775e-02
4.000000e+09 6.287841e-01 -4.936768e-02 6.234477e-01 6.515505e-02
5.000000e+09 5.359853e-01 -5.109833e-02 5.305749e-01 5.620917e-02
6.000000e+09 4.640213e-01 -4.916234e-02 4.589459e-01 4.761793e-02
7.000000e+09 4.103479e-01 -4.551258e-02 4.057860e-01 4.064202e-02
8.000000e+09 3.717020e-01 -4.123890e-02 3.677007e-01 3.546717e-02
9.000000e+09 3.452950e-01 -3.682094e-02 3.418369e-01 3.194377e-02
1.000000e+10 3.291150e-01 -3.237426e-02 3.261513e-01 2.989801e-02
1.100000e+10 3.219280e-01 -2.779476e-02 3.193890e-01 2.925268e-02
1.200000e+10 3.232198e-01 -2.281822e-02 3.210064e-01 3.008796e-02
1.300000e+10 3.331688e-01 -1.702139e-02 3.311222e-01 3.270755e-02
1.400000e+10 3.526732e-01 -9.781986e-03 3.505102e-01 3.775310e-02
1.500000e+10 3.834289e-01 -2.150187e-04 3.806091e-01 4.641503e-02
1.600000e+10 4.279949e-01 1.286669e-02 4.234585e-01 6.080269e-02
1.700000e+10 4.896444e-01 3.080903e-02 4.813091e-01 8.452224e-02
1.800000e+10 5.714292e-01 5.434173e-02 5.553147e-01 1.233041e-01
1.900000e+10 6.732637e-01 8.124720e-02 6.423278e-01 1.846559e-01
2.000000e+10 7.859413e-01 1.018971e-01 7.297416e-01 2.734918e-01
2.100000e+10 8.857230e-01 9.690970e-02 7.939355e-01 3.804999e-01
2.200000e+10 9.422245e-01 4.931873e-02 8.136055e-01 4.726529e-01
2.300000e+10 9.407579e-01 -3.138928e-02 7.893987e-01 5.107737e-01
2.400000e+10 8.895281e-01 -1.103574e-01 7.381855e-01 4.839046e-01
2.500000e+10 8.062578e-01 -1.587283e-01 6.734450e-01 4.139189e-01
2.600000e+10 7.094012e-01 -1.719021e-01 6.030282e-01 3.317480e-01
2.700000e+10 6.147590e-01 -1.612938e-01 5.340730e-01 2.582228e-01
2.800000e+10 5.322593e-01 -1.400493e-01 4.725645e-01 2.009202e-01
2.900000e+10 4.656417e-01 -1.165706e-01 4.216748e-01 1.594486e-01
3.000000e+10 4.147196e-01 -9.461893e-02 3.820466e-01 1.306906e-01
3.100000e+10 3.777238e-01 -7.521262e-02 3.529782e-01 1.114662e-01
3.200000e+10 3.526990e-01 -5.809703e-02 3.333845e-01 9.937886e-02
3.300000e+10 3.381187e-01 -4.250499e-02 3.223137e-01 9.290580e-02
3.400000e+10 3.330987e-01 -2.745560e-02 3.191635e-01 9.129961e-02
3.500000e+10 3.374693e-01 -1.181429e-02 3.237455e-01 9.452397e-02
3.600000e+10 3.518253e-01 5.759882e-03 3.362685e-01 1.033024e-01
3.700000e+10 3.775876e-01 2.690164e-02 3.572269e-01 1.193217e-01
3.800000e+10 4.170029e-01 5.355050e-02 3.870671e-01 1.456119e-01
3.900000e+10 4.728043e-01 8.759641e-02 4.253191e-01 1.870146e-01
4.000000e+10 5.468033e-01 1.294449e-01 4.686634e-01 2.501849e-01
