# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 3.973483e-01 -1.256586e-02 3.961708e-01 2.786521e-02
2.000000e+09 3.697085e-01 2.637741e-02 3.652829e-01 5.056652e-02
3.000000e+09 9.310037e-01 6.556775e-02 8.007737e-01 4.703513e-01
4.000000e+09 4.558276e-01 -8.121679e-02 4.253326e-01 1.423895e-01
5.000000e+09 3.632863e-01 4.530633e-02 3.416349e-01 1.149344e-01
6.000000e+09 8.102646e-01 1.761829e-01 4.516184e-01 6.492527e-01
7.000000e+09 5.540045e-01 -1.884995e-01 4.129964e-01 3.175262e-01
8.000000e+09 3.741005e-01 4.827916e-02 3.240681e-01 1.805551e-01
9.000000e+09 7.183492e-01 2.517451e-01 1.830040e-01 6.474253e-01
1.000000e+10 6.583393e-01 -3.009343e-01 2.678799e-01 5.206626e-01
1.100000e+10 4.034415e-01 3.408659e-02 3.061066e-01 2.605799e-01
1.200000e+10 6.599658e-01 2.882654e-01 4.185438e-03 5.936669e-01
1.300000e+10 6.573626e-01 -3.071057e-01 -1.557500e-02 5.810070e-01
1.400000e+10 4.581148e-01 -3.992737e-03 2.718757e-01 3.686962e-01
1.500000e+10 6.242352e-01 2.975212e-01 -1.233237e-01 5.347354e-01
1.600000e+10 5.475030e-01 -2.034902e-01 -2.300391e-01 4.532475e-01
1.700000e+10 5.494676e-01 -7.722050e-02 1.828177e-01 5.123762e-01
1.800000e+10 6.046835e-01 2.869796e-01 -2.294161e-01 4.802636e-01
1.900000e+10 4.408179e-01 -1.021874e-01 -3.086754e-01 2.976536e-01
2.000000e+10 6.746345e-01 -1.826478e-01 -3.173538e-02 6.486635e-01
2.100000e+10 6.003791e-01 2.585810e-01 -3.347410e-01 4.260744e-01
2.200000e+10 3.736675e-01 -3.959393e-02 -3.233193e-01 1.830966e-01
2.300000e+10 7.566081e-01 -2.431892e-01 -3.697091e-01 6.137019e-01
2.400000e+10 6.156242e-01 2.089811e-01 -4.553073e-01 3.577924e-01
2.500000e+10 3.376132e-01 -7.301941e-03 -3.213954e-01 1.031230e-01
2.600000e+10 7.050462e-01 -1.684352e-01 -5.910311e-01 3.455459e-01
2.700000e+10 6.603244e-01 1.291344e-01 -6.001928e-01 2.431483e-01
2.800000e+10 3.228076e-01 4.510333e-03 -3.201231e-01 4.129891e-02
2.900000e+10 6.015932e-01 -3.998088e-02 -5.956021e-01 7.466008e-02
3.000000e+10 7.441554e-01 1.009911e-02 -7.438080e-01 2.036887e-02
3.100000e+10 3.250231e-01 5.017338e-05 -3.246330e-01 -1.591965e-02
3.200000e+10 5.298201e-01 5.862571e-02 -5.178978e-01 -9.515364e-02
3.300000e+10 8.366853e-01 -1.170948e-01 -7.510181e-01 -3.497183e-01
3.400000e+10 3.453165e-01 -2.175425e-02 -3.349443e-01 -8.113273e-02
3.500000e+10 4.956023e-01 1.214942e-01 -4.374701e-01 -1.986975e-01
3.600000e+10 8.276413e-01 -1.417101e-01 -4.660065e-01 -6.691386e-01
3.700000e+10 3.902391e-01 -6.746465e-02 -3.448336e-01 -1.697788e-01
3.800000e+10 4.875747e-01 1.599235e-01 -3.696592e-01 -2.747829e-01
3.900000e+10 7.065677e-01 -5.294918e-02 -9.749863e-02 -6.978025e-01
4.000000e+10 4.710500e-01 -1.483454e-01 -3.309517e-01 -3.005872e-01
4.100000e+10 4.984934e-01 1.810245e-01 -3.096646e-01 -3.461699e-01
4.200000e+10 5.859809e-01 3.690766e-02 1.275444e-01 -5.707397e-01
4.300000e+10 5.861929e-01 -2.628407e-01 -2.312653e-01 -4.701630e-01
4.400000e+10 5.266269e-01 1.863111e-01 -2.459009e-01 -4.267983e-01
4.500000e+10 5.052879e-01 8.860163e-02 2.356316e-01 -4.381134e-01
4.600000e+10 6.619557e-01 -3.372341e-01 1.192100e-02 -5.694878e-01
4.700000e+10 5.754429e-01 1.719956e-01 -1.585709e-01 -5.257445e-01
4.800000e+10 4.566252e-01 1.100741e-01 2.912507e-01 -3.340108e-01
4.900000e+10 6.041136e-01 -2.772914e-01 2.612509e-01 -4.688397e-01
5.000000e+10 6.540108e-01 1.285692e-01 -1.085619e-02 -6.411570e-01
5.100000e+10 4.299987e-01 1.113429e-01 3.293842e-01 -2.529973e-01
5.200000e+10 4.894158e-01 -1.597477e-01 3.626598e-01 -2.872044e-01
5.300000e+10 7.717241e-01 4.606721e-02 2.562850e-01 -7.264667e-01
5.400000e+10 4.209843e-01 9.681573e-02 3.665123e-01 -1.830935e-01
5.500000e+10 4.045792e-01 -7.130049e-02 3.701625e-01 -1.469025e-01
5.600000e+10 9.001826e-01 -4.781834e-02 6.482922e-01 -6.227033e-01
5.700000e+10 4.304383e-01 6.559124e-02 4.108558e-01 -1.103285e-01
5.800000e+10 3.571287e-01 -1.945023e-02 3.525668e-01 -5.347224e-02
5.900000e+10 9.296864e-01 -4.422445e-02 9.047920e-01 -2.090753e-01
