# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.634649e-01 -7.904211e-03 9.625671e-01 4.082527e-02
2.000000e+09 8.708623e-01 -2.515463e-02 8.680228e-01 6.561124e-02
3.000000e+09 7.564535e-01 -4.080610e-02 7.518949e-01 7.218651e-02
4.000000e+09 6.468727e-01 -4.972813e-02 6.413983e-01 6.767300e-02
5.000000e+09 5.542011e-01 -5.244051e-02 5.485370e-01 5.912689e-02
6.000000e+09 4.808076e-01 -5.122710e-02 4.754028e-01 5.043775e-02
7.000000e+09 4.248947e-01 -4.802712e-02 4.199657e-01 4.310149e-02
8.000000e+09 3.836091e-01 -4.401595e-02 3.792307e-01 3.745119e-02
9.000000e+09 3.543202e-01 -3.977204e-02 3.504932e-01 3.339872e-02
1.000000e+10 3.350109e-01 -3.550039e-02 3.317002e-01 3.077283e-02
1.100000e+10 3.243288e-01 -3.118177e-02 3.214797e-01 2.945547e-02
1.200000e+10 3.215444e-01 -2.664707e-02 3.190830e-01 2.944117e-02
1.300000e+10 3.265132e-01 -2.159796e-02 3.243311e-01 3.088249e-02
1.400000e+10 3.396750e-01 -1.558971e-02 3.375935e-01 3.415732e-02
1.500000e+10 3.620980e-01 -7.987184e-03 3.597943e-01 3.998967e-02
1.600000e+10 3.955487e-01 2.088252e-03 3.924129e-01 4.966447e-02
1.700000e+10 4.425168e-01 1.576505e-02 4.373753e-01 6.538658e-02
1.800000e+10 5.059720e-01 3.420954e-02 4.965814e-01 9.079846e-02
1.900000e+10 5.883031e-01 5.775915e-02 5.705180e-01 1.314292e-01
2.000000e+10 6.884200e-01 8.362566e-02 6.552030e-01 1.940046e-01
2.100000e+10 7.964748e-01 1.020377e-01 7.378845e-01 2.819340e-01
2.200000e+10 8.901133e-01 9.515450e-02 7.968655e-01 3.850358e-01
2.300000e+10 9.426143e-01 4.864802e-02 8.140011e-01 4.728185e-01
2.400000e+10 9.416752e-01 -2.844137e-02 7.906532e-01 5.106964e-01
2.500000e+10 8.946572e-01 -1.053279e-01 7.421051e-01 4.884645e-01
2.600000e+10 8.171529e-01 -1.554447e-01 6.807963e-01 4.243727e-01
2.700000e+10 7.253911e-01 -1.726649e-01 6.137808e-01 3.459078e-01
2.800000e+10 6.336580e-01 -1.659020e-01 5.471916e-01 2.730940e-01
2.900000e+10 5.516600e-01 -1.471103e-01 4.865115e-01 2.144619e-01
3.000000e+10 4.837471e-01 -1.247498e-01 4.350654e-01 1.707831e-01
3.100000e+10 4.304509e-01 -1.030825e-01 3.939016e-01 1.396548e-01
3.200000e+10 3.904873e-01 -8.360082e-02 3.626639e-01 1.181785e-01
3.300000e+10 3.621179e-01 -6.638635e-02 3.404557e-01 1.039813e-01
3.400000e+10 3.438233e-01 -5.090572e-02 3.263688e-01 9.542785e-02
3.500000e+10 3.345695e-01 -3.637224e-02 3.197328e-01 9.156830e-02
3.600000e+10 3.338977e-01 -2.186250e-02 3.202094e-01 9.206306e-02
3.700000e+10 3.419662e-01 -6.309127e-03 3.278089e-01 9.717223e-02
3.800000e+10 3.595977e-01 1.156323e-02 3.428489e-01 1.078491e-01
3.900000e+10 3.883240e-01 3.330125e-02 3.658136e-01 1.259641e-01
4.000000e+10 4.303333e-01 6.067005e-02 3.969708e-01 1.546614e-01
4.100000e+10 4.880168e-01 9.518312e-02 4.354480e-01 1.987097e-01
4.200000e+10 5.624284e-01 1.365441e-01 4.773508e-01 2.642304e-01
4.300000e+10 6.497259e-01 1.791158e-01 5.130784e-01 3.561064e-01
4.400000e+10 7.364781e-01 2.074170e-01 5.269148e-01 4.708917e-01
4.500000e+10 8.010727e-01 1.981178e-01 5.060044e-01 5.885800e-01
4.600000e+10 8.291707e-01 1.368916e-01 4.571114e-01 6.781105e-01
4.700000e+10 8.274540e-01 3.479651e-02 4.071571e-01 7.195085e-01
4.800000e+10 8.122290e-01 -7.967536e-02 3.799432e-01 7.134500e-01
4.900000e+10 7.901726e-01 -1.786676e-01 3.795713e-01 6.696091e-01
5.000000e+10 7.564322e-01 -2.435082e-01 3.938422e-01 5.981486e-01
5.100000e+10 7.058373e-01 -2.679645e-01 4.063728e-01 5.111383e-01
5.200000e+10 6.414616e-01 -2.586214e-01 4.072903e-01 4.227323e-01
5.300000e+10 5.727995e-01 -2.290601e-01 3.962076e-01 3.444564e-01
5.400000e+10 5.090893e-01 -1.918562e-01 3.781097e-01 2.817732e-01
5.500000e+10 4.556664e-01 -1.546936e-01 3.584383e-01 2.349973e-01
5.600000e+10 4.142779e-01 -1.207620e-01 3.409384e-01 2.019992e-01
5.700000e+10 3.847333e-01 -9.052812e-02 3.276267e-01 1.802362e-01
5.800000e+10 3.662453e-01 -6.314406e-02 3.194161e-01 1.676956e-01
5.900000e+10 3.581798e-01 -3.719097e-02 3.166648e-01 1.631961e-01
6.000000e+10 3.604164e-01 -1.096000e-02 3.194836e-01 1.664635e-01
6.100000e+10 3.735166e-01 1.750292e-02 3.278010e-01 1.781987e-01
6.200000e+10 3.987700e-01 5.040705e-02 3.411602e-01 2.002157e-01
6.300000e+10 4.380109e-01 9.004952e-02 3.581119e-01 2.355854e-01
6.400000e+10 4.927857e-01 1.380011e-01 3.749654e-01 2.884344e-01
6.500000e+10 5.620252e-01 1.927795e-01 3.838984e-01 3.623954e-01
6.600000e+10 6.376616e-01 2.454498e-01 3.719942e-01 4.560559e-01
6.700000e+10 7.014178e-01 2.763951e-01 3.261665e-01 5.560649e-01
6.800000e+10 7.325989e-01 2.631343e-01 2.470633e-01 6.375117e-01
6.900000e+10 7.273734e-01 1.997874e-01 1.572067e-01 6.815006e-01
7.000000e+10 7.038530e-01 1.027296e-01 8.546143e-02 6.910514e-01
7.100000e+10 6.839142e-01 -6.212813e-03 4.755268e-02 6.822307e-01
7.200000e+10 6.780262e-01 -1.123299e-01 4.524823e-02 6.671238e-01
7.300000e+10 6.837200e-01 -2.061113e-01 7.363213e-02 6.477418e-01
7.400000e+10 6.896538e-01 -2.778866e-01 1.239685e-01 6.188968e-01
7.500000e+10 6.819947e-01 -3.178713e-01 1.833704e-01 5.748478e-01
7.600000e+10 6.529122e-01 -3.220692e-01 2.372978e-01 5.159996e-01
7.700000e+10 6.055580e-01 -2.965399e-01 2.757807e-01 4.502327e-01
7.800000e+10 5.504337e-01 -2.537246e-01 2.971066e-01 3.877225e-01
7.900000e+10 4.979767e-01 -2.051495e-01 3.055117e-01 3.354953e-01
8.000000e+10 4.546310e-01 -1.576000e-01 3.067494e-01 2.962371e-01
8.100000e+10 4.231223e-01 -1.134319e-01 3.054577e-01 2.699282e-01
8.200000e+10 4.041835e-01 -7.225816e-02 3.045678e-01 2.556981e-01
8.300000e+10 3.979961e-01 -3.228431e-02 3.055631e-01 2.529621e-01
8.400000e+10 4.050073e-01 8.989770e-03 3.087450e-01 2.619667e-01
8.500000e+10 4.262301e-01 5.441463e-02 3.131410e-01 2.839962e-01
8.600000e+10 4.629740e-01 1.067030e-01 3.158690e-01 3.212261e-01
8.700000e+10 5.155125e-01 1.670584e-01 3.109350e-01 3.757181e-01
8.800000e+10 5.798206e-01 2.319287e-01 2.882512e-01 4.464440e-01
8.900000e+10 6.428618e-01 2.883115e-01 2.359567e-01 5.239009e-01
9.000000e+10 6.828018e-01 3.139694e-01 1.502720e-01 5.874179e-01
9.100000e+10 6.834468e-01 2.918519e-01 4.672011e-02 6.162298e-01
9.200000e+10 6.512673e-01 2.271002e-01 -4.711023e-02 6.085681e-01
9.300000e+10 6.089841e-01 1.406581e-01 -1.130828e-01 5.816263e-01
9.400000e+10 5.761953e-01 5.007656e-02 -1.492212e-01 5.542801e-01
9.500000e+10 5.619001e-01 -3.739980e-02 -1.607957e-01 5.371012e-01
9.600000e+10 5.672463e-01 -1.207345e-01 -1.523356e-01 5.329028e-01
9.700000e+10 5.885711e-01 -1.994838e-01 -1.253848e-01 5.393522e-01
9.800000e+10 6.179248e-01 -2.698227e-01 -7.990992e-02 5.501284e-01
9.900000e+10 6.431556e-01 -3.230615e-01 -1.771348e-02 5.558476e-01
1.000000e+11 6.511741e-01 -3.485877e-01 5.417088e-02 5.473389e-01
