# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 9.602464e-01 -8.521777e-03 9.592823e-01 4.216591e-02
2.000000e+09 8.608989e-01 -2.661246e-02 8.579085e-01 6.657090e-02
3.000000e+09 7.408677e-01 -4.218848e-02 7.361807e-01 7.171587e-02
4.000000e+09 6.286499e-01 -5.030789e-02 6.231498e-01 6.598631e-02
5.000000e+09 5.358885e-01 -5.209575e-02 5.303102e-01 5.686473e-02
6.000000e+09 4.639613e-01 -5.015740e-02 4.587260e-01 4.811157e-02
7.000000e+09 4.103174e-01 -4.647965e-02 4.056093e-01 4.100140e-02
8.000000e+09 3.716936e-01 -4.217206e-02 3.675620e-01 3.571833e-02
9.000000e+09 3.453031e-01 -3.772429e-02 3.417313e-01 3.210665e-02
1.000000e+10 3.291362e-01 -3.325658e-02 3.260759e-01 2.998602e-02
1.100000e+10 3.219606e-01 -2.866669e-02 3.193429e-01 2.927339e-02
1.200000e+10 3.232641e-01 -2.369081e-02 3.209919e-01 3.004384e-02
1.300000e+10 3.332270e-01 -1.790506e-02 3.311452e-01 3.259644e-02
1.400000e+10 3.527507e-01 -1.068514e-02 3.505816e-01 3.756869e-02
1.500000e+10 3.835355e-01 -1.141602e-03 3.807474e-01 4.614780e-02
1.600000e+10 4.281485e-01 1.192181e-02 4.236929e-01 6.044288e-02
1.700000e+10 4.898749e-01 2.986769e-02 4.816824e-01 8.406791e-02
1.800000e+10 5.717808e-01 5.345144e-02 5.558790e-01 1.227795e-01
1.900000e+10 6.737808e-01 8.047916e-02 6.431142e-01 1.841408e-01
2.000000e+10 7.866077e-01 1.013034e-01 7.306766e-01 2.731320e-01
2.100000e+10 8.863610e-01 9.643722e-02 7.947444e-01 3.804169e-01
2.200000e+10 9.425175e-01 4.881569e-02 8.139033e-01 4.727766e-01
2.300000e+10 9.405136e-01 -3.199678e-02 7.890043e-01 5.108956e-01
2.400000e+10 8.888498e-01 -1.110176e-01 7.372446e-01 4.839415e-01
2.500000e+10 8.054111e-01 -1.594049e-01 6.722558e-01 4.139435e-01
2.600000e+10 7.086142e-01 -1.726135e-01 6.018534e-01 3.318300e-01
2.700000e+10 6.141383e-01 -1.620559e-01 5.330593e-01 2.583632e-01
2.800000e+10 5.318154e-01 -1.408526e-01 4.717549e-01 2.010857e-01
2.900000e+10 4.653437e-01 -1.173946e-01 4.210566e-01 1.596076e-01
3.000000e+10 4.145300e-01 -9.544607e-02 3.815889e-01 1.308246e-01
3.100000e+10 3.776124e-01 -7.603331e-02 3.526513e-01 1.115669e-01
3.200000e+10 3.526456e-01 -5.890832e-02 3.331660e-01 9.944421e-02
3.300000e+10 3.381111e-01 -4.330811e-02 3.221900e-01 9.293633e-02
3.400000e+10 3.331323e-01 -2.825351e-02 3.191296e-01 9.129719e-02
3.500000e+10 3.375460e-01 -1.260944e-02 3.238049e-01 9.449175e-02
3.600000e+10 3.519549e-01 4.968064e-03 3.364339e-01 1.032464e-01
3.700000e+10 3.777902e-01 2.612020e-02 3.575213e-01 1.192546e-01
3.800000e+10 4.173129e-01 5.279756e-02 3.875234e-01 1.455613e-01
3.900000e+10 4.732738e-01 8.690494e-02 4.259730e-01 1.870364e-01
4.000000e+10 5.474939e-01 1.288562e-01 4.695272e-01 2.503794e-01
4.100000e+10 6.371223e-01 1.738454e-01 5.087728e-01 3.418374e-01
4.200000e+10 7.288111e-01 2.062024e-01 5.266912e-01 4.596113e-01
4.300000e+10 7.985898e-01 1.998995e-01 5.075431e-01 5.832545e-01
4.400000e+10 8.290177e-01 1.373120e-01 4.571094e-01 6.778397e-01
4.500000e+10 8.269585e-01 3.016647e-02 4.054127e-01 7.201325e-01
4.600000e+10 8.106557e-01 -8.913585e-02 3.790297e-01 7.110232e-01
4.700000e+10 7.866660e-01 -1.893705e-01 3.811977e-01 6.615667e-01
4.800000e+10 7.488393e-01 -2.506304e-01 3.968885e-01 5.834588e-01
4.900000e+10 6.924750e-01 -2.681856e-01 4.080270e-01 4.910315e-01
5.000000e+10 6.230358e-01 -2.518226e-01 4.055949e-01 4.003147e-01
5.100000e+10 5.519064e-01 -2.174361e-01 3.912073e-01 3.229227e-01
5.200000e+10 4.885084e-01 -1.779284e-01 3.711361e-01 2.631348e-01
5.300000e+10 4.373940e-01 -1.401699e-01 3.510550e-01 2.200598e-01
5.400000e+10 3.995062e-01 -1.063950e-01 3.344293e-01 1.908987e-01
5.500000e+10 3.741993e-01 -7.635345e-02 3.229387e-01 1.729330e-01
