# #nu(Hz) #T #rho #c #s
0.000000e+00 1.208333e+00 2.083326e-01 1.190237e+00 0.000000e+00
1.000000e+09 5.480156e-30 5.353019e-30 1.173579e-30 -4.172486e-45
2.000000e+09 1.393996e-30 1.361760e-30 2.980515e-31 -1.884796e-46
3.000000e+09 6.378016e-31 6.231320e-31 1.360053e-31 -1.255315e-46
4.000000e+09 3.737513e-31 3.652205e-31 7.939781e-32 -4.157961e-47
5.000000e+09 2.522526e-31 2.465524e-31 5.332239e-32 -2.645757e-47
6.000000e+09 1.870770e-31 1.829023e-31 3.930105e-32 -1.030442e-47
7.000000e+09 1.487222e-31 1.454535e-31 3.100919e-32 -7.368975e-48
8.000000e+09 1.249197e-31 1.222236e-31 2.581338e-32 -6.787516e-48
9.000000e+09 1.098798e-31 1.075586e-31 2.246626e-32 -6.224924e-48
1.000000e+10 1.006472e-31 9.857363e-32 2.032475e-32 -1.938492e-48
1.100000e+10 9.567350e-32 9.375930e-32 1.904242e-32 -5.865964e-49
1.200000e+10 9.420794e-32 9.238640e-32 1.843610e-32 4.986889e-51
1.300000e+10 9.604079e-32 9.425667e-32 1.842591e-32 1.012677e-48
1.400000e+10 1.014369e-31 9.963936e-32 1.901181e-32 2.008387e-48
1.500000e+10 1.112207e-31 1.093573e-31 2.027397e-32 3.191842e-48
1.600000e+10 1.270619e-31 1.250723e-31 2.239757e-32 3.607937e-48
1.700000e+10 1.521481e-31 1.499557e-31 2.573597e-32 8.226418e-48
1.800000e+10 1.927720e-31 1.902705e-31 3.095409e-32 7.021286e-48
1.900000e+10 2.624459e-31 2.594762e-31 3.936946e-32 2.858889e-47
2.000000e+10 3.943331e-31 3.906368e-31 5.386543e-32 4.524941e-47
2.100000e+10 6.885678e-31 6.836874e-31 8.183550e-32 9.492060e-47
2.200000e+10 1.576132e-30 1.569164e-30 1.480455e-31 2.439909e-46
2.300000e+10 7.162991e-30 7.151854e-30 3.992811e-31 1.703638e-45
2.400000e+10 3.153789e-28 3.153575e-28 -3.672358e-30 9.272978e-44
2.500000e+10 4.273346e-30 4.214019e-30 -7.095997e-31 2.214655e-45
2.600000e+10 1.507184e-30 9.285139e-31 -1.187209e-30 2.682185e-45
2.700000e+10 8.053801e-31 3.579091e-31 7.214833e-31 -2.313702e-46
2.800000e+10 3.759029e-31 3.213990e-31 1.949506e-31 -9.455818e-47
2.900000e+10 2.489039e-31 2.285629e-31 9.855016e-32 -9.069515e-47
3.000000e+10 1.842698e-31 1.735114e-31 6.204169e-32 -1.979277e-47
3.100000e+10 1.467569e-31 1.399661e-31 4.412600e-32 -1.084108e-47
3.200000e+10 1.236125e-31 1.188286e-31 3.405610e-32 -1.447452e-47
3.300000e+10 1.090650e-31 1.054262e-31 2.793716e-32 -3.463743e-48
3.400000e+10 1.002202e-31 9.728697e-32 2.406944e-32 -3.308795e-48
3.500000e+10 9.558146e-32 9.310393e-32 2.162111e-32 5.535857e-49
3.600000e+10 9.444070e-32 9.226409e-32 2.015893e-32 6.247784e-49
3.700000e+10 9.663045e-32 9.465102e-32 1.945839e-32 1.999440e-48
3.800000e+10 1.024680e-31 1.006105e-31 1.942218e-32 1.933448e-48
3.900000e+10 1.128574e-31 1.110622e-31 2.004932e-32 3.848614e-48
4.000000e+10 1.296084e-31 1.278234e-31 2.143622e-32 5.879083e-48
4.100000e+10 1.561844e-31 1.543587e-31 2.381126e-32 8.227388e-48
4.200000e+10 1.994857e-31 1.975634e-31 2.762675e-32 7.918458e-48
4.300000e+10 2.745510e-31 2.724644e-31 3.378394e-32 1.829478e-47
4.400000e+10 4.191258e-31 4.167848e-31 4.423642e-32 3.072029e-47
4.500000e+10 7.513252e-31 7.485992e-31 6.394337e-32 6.828945e-47
4.600000e+10 1.814644e-30 1.811329e-30 1.096345e-31 1.990323e-46
4.700000e+10 9.904235e-30 9.899985e-30 2.901092e-31 1.304827e-45
4.800000e+10 7.886830e-29 7.886247e-29 -9.590781e-31 6.456262e-45
4.900000e+10 3.420469e-30 3.411679e-30 -2.450641e-31 6.522652e-46
5.000000e+10 1.092413e-30 1.077122e-30 -1.821401e-31 2.776544e-46
5.100000e+10 5.557735e-31 5.214024e-31 -1.924154e-31 3.767558e-46
5.200000e+10 4.022768e-31 2.571623e-31 -3.093447e-31 3.298354e-46
5.300000e+10 1.554798e-29 -1.509025e-29 3.744885e-30 1.877796e-44
5.400000e+10 2.293466e-31 1.170314e-31 1.972398e-31 -1.327080e-47
5.500000e+10 1.550054e-31 1.247080e-31 9.205747e-32 -1.254872e-47
5.600000e+10 1.260491e-31 1.119623e-31 5.790342e-32 -6.708705e-48
5.700000e+10 1.100058e-31 1.017222e-31 4.187920e-32 -3.264560e-48
5.800000e+10 1.007524e-31 9.517863e-32 3.304646e-32 -1.160815e-48
5.900000e+10 9.607781e-32 9.197562e-32 2.777462e-32 2.716985e-49
6.000000e+10 9.507489e-32 9.185107e-32 2.454824e-32 3.809278e-48
6.100000e+10 9.752716e-32 9.486007e-32 2.265199e-32 4.917807e-48
6.200000e+10 1.037674e-31 1.014654e-31 2.173611e-32 3.463905e-48
6.300000e+10 1.147672e-31 1.127062e-31 2.165209e-32 4.739628e-48
6.400000e+10 1.324808e-31 1.305744e-31 2.239402e-32 6.885097e-48
6.500000e+10 1.606751e-31 1.588575e-31 2.409915e-32 8.463645e-48
6.600000e+10 2.069350e-31 2.051515e-31 2.710987e-32 1.014775e-47
6.700000e+10 2.880555e-31 2.862554e-31 3.215372e-32 1.568341e-47
6.800000e+10 4.471955e-31 4.453259e-31 4.084933e-32 3.314038e-47
6.900000e+10 8.246485e-31 8.226483e-31 5.740021e-32 7.201853e-47
7.000000e+10 2.115398e-30 2.113189e-30 9.664150e-32 1.923008e-46
7.100000e+10 1.460314e-29 1.460061e-29 2.716033e-31 1.443282e-45
7.200000e+10 3.507008e-29 3.506707e-29 -4.592562e-31 3.879958e-45
7.300000e+10 2.812300e-30 2.808544e-30 -1.452924e-31 3.451521e-46
7.400000e+10 9.754001e-31 9.704199e-31 -9.844129e-32 1.361354e-46
7.500000e+10 5.040032e-31 4.968496e-31 -8.461541e-32 9.608558e-47
