# #nu(Hz) #T #rho #c #s
0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00
1.000000e+09 8.150228e-01 1.470864e-02 8.148497e-01 -8.111432e-03
2.000000e+09 5.530355e-01 2.708468e-02 5.523678e-01 2.124218e-03
3.000000e+09 4.014041e-01 3.141220e-02 3.999909e-01 1.207670e-02
4.000000e+09 3.355884e-01 3.647115e-02 3.329312e-01 2.112321e-02
5.000000e+09 3.266489e-01 4.687376e-02 3.214572e-01 3.417005e-02
6.000000e+09 3.701439e-01 6.771426e-02 3.588996e-01 6.010298e-02
7.000000e+09 4.843421e-01 1.060874e-01 4.568336e-01 1.209784e-01
8.000000e+09 6.929724e-01 1.503026e-01 6.225772e-01 2.646082e-01
9.000000e+09 9.115571e-01 8.790308e-02 7.750204e-01 4.717550e-01
1.000000e+10 9.072905e-01 -9.122411e-02 7.819556e-01 4.509984e-01
1.100000e+10 6.734586e-01 -1.033520e-01 6.188461e-01 2.447330e-01
1.200000e+10 4.689947e-01 -4.100453e-02 4.487642e-01 1.299434e-01
1.300000e+10 3.664782e-01 4.269863e-03 3.546371e-01 9.230695e-02
1.400000e+10 3.356147e-01 3.952435e-02 3.208110e-01 9.030700e-02
1.500000e+10 3.615644e-01 8.155626e-02 3.323031e-01 1.168417e-01
1.600000e+10 4.535351e-01 1.474983e-01 3.837568e-01 1.914917e-01
1.700000e+10 6.218314e-01 2.348132e-01 4.479999e-01 3.617087e-01
1.800000e+10 7.790044e-01 2.188405e-01 4.316527e-01 6.104364e-01
1.900000e+10 8.244718e-01 -2.214273e-02 3.943660e-01 7.236980e-01
2.000000e+10 7.772382e-01 -2.168499e-01 4.681931e-01 5.812664e-01
2.100000e+10 5.883545e-01 -1.649796e-01 4.533197e-01 3.368145e-01
2.200000e+10 4.321943e-01 -6.260746e-02 3.756232e-01 2.044002e-01
2.300000e+10 3.658969e-01 1.101361e-02 3.272200e-01 1.633596e-01
